"ECG","PPG","filteredecg","filteredppg"
-86782.3494583333,8211.19808333332,-2780.8437708875,-508.731024916667
-95444.3494583333,8223.19808333332,-9114.7984708875,-481.321324916667
-91980.3494583333,8239.19808333332,-11178.3511708875,-452.892124916667
-94997.3494583333,8245.19808333332,-9468.5489708875,-423.701124916667
-88669.3494583333,8271.19808333332,-6003.5063708875,-394.122624916667
-83177.3494583333,8280.19808333332,-634.7169708875,-364.329924916667
-85447.3494583333,8324.19808333332,-7647.7208708875,-333.980324916667
-101029.349458333,8358.19808333332,-14460.0231708875,-303.108024916667
-91274.3494583333,8398.19808333332,-8729.3699708875,-272.451024916667
-75027.3494583333,8383.19808333332,-2105.9530708875,-240.486324916667
-79931.3494583333,8423.19808333332,2011.9043291125,-207.120724916667
-84204.3494583333,8465.19808333332,50.7192291125,-175.237224916667
-73617.3494583333,8499.19808333332,3632.4580291125,-145.763124916667
-74583.3494583333,8521.19808333332,6295.3589291125,-117.267824916667
-78785.3494583333,8547.19808333332,1683.2276291125,-89.0975249166667
-81155.3494583333,8558.19808333332,686.8308291125,-62.2331249166667
-77633.3494583333,8575.19808333332,2253.0840291125,-36.7290249166667
-72352.3494583333,8590.19808333332,7206.8510291125,-10.5413249166667
-68912.3494583333,8592.19808333332,10022.6991291125,17.4022750833333
-69073.3494583333,8622.19808333332,11082.0550291125,45.5973750833333
-68176.3494583333,8635.19808333332,9832.4837291125,72.2223750833333
-73140.3494583333,8652.19808333332,5792.9026291125,100.043975083333
-77494.3494583333,8708.19808333332,1762.4799291125,129.268075083333
-77256.3494583333,8763.19808333332,770.9652291125,154.232775083333
-76622.3494583333,8769.19808333332,1933.0424291125,175.619375083333
-74716.3494583333,8755.19808333332,3514.9880291125,196.094175083333
-73234.3494583333,8761.19808333332,3467.0200291125,212.972175083333
-76592.3494583333,8773.19808333332,3567.0464291125,223.471675083333
-74652.3494583333,8777.19808333332,4375.6923291125,229.538475083333
-67583.3494583333,8777.19808333332,6364.3142291125,235.578975083333
-75957.3494583333,8760.19808333332,3283.9834291125,239.395675083333
-77431.3494583333,8747.19808333332,12.8372291125,239.423475083333
-74115.3494583333,8745.19808333332,1970.3632291125,241.018275083333
-75006.3494583333,8741.19808333332,335.7914291125,243.904075083333
-80651.3494583333,8776.19808333332,-1626.9714708875,245.728675083333
-75796.3494583333,8755.19808333332,-1951.8664708875,248.733475083333
-79045.3494583333,8730.19808333332,-2184.1437708875,254.293175083333
-77974.3494583333,8769.19808333332,-1381.7492708875,260.940875083333
-72592.3494583333,8752.19808333332,2426.4784291125,266.654875083333
-71442.3494583333,8719.19808333332,3417.1038291125,272.697675083333
-73198.3494583333,8759.19808333332,3554.3361291125,279.588575083333
-70225.3494583333,8736.19808333332,4805.8332291125,284.190875083333
-71184.3494583333,8749.19808333332,1434.7140291125,286.075275083333
-80577.3494583333,8765.19808333332,-2074.0458708875,287.037375083333
-74716.3494583333,8776.19808333332,-2140.0946708875,287.278075083333
-74109.3494583333,8735.19808333332,2952.2340291125,286.527975083333
-68488.3494583333,8731.19808333332,3082.7746291125,284.910375083333
-76414.3494583333,8689.19808333332,1084.4008291125,281.971475083333
