"ECG","PPG","filteredecg","filteredppg"
-106202.49825,-1228.82537499999,984.531552866667,19.9336660916667
-107664.49825,-1219.82537499999,-2404.45494713333,21.4162660916667
-112881.49825,-1224.82537499999,-3974.69154713333,22.7417660916667
-109237.49825,-1223.82537499999,-2451.04544713333,23.9054660916667
-105059.49825,-1222.82537499999,-912.487447133333,24.8981660916667
-113937.49825,-1226.82537499999,-2781.94654713333,25.7124660916667
-107527.49825,-1222.82537499999,-1007.79404713333,26.3429660916667
-105511.49825,-1223.82537499999,2108.11995286667,26.7935660916667
-104027.49825,-1218.82537499999,4575.85235286667,27.0713660916667
-100238.49825,-1220.82537499999,5765.41955286667,27.2151660916667
-104422.49825,-1221.82537499999,5681.99015286667,27.2187660916667
-101796.49825,-1228.82537499999,3042.14855286667,27.0215660916667
-108869.49825,-1218.82537499999,1273.11335286667,26.3709660916667
-104756.49825,-1226.82537499999,330.964452866667,25.3737660916667
-108090.49825,-1224.82537499999,1785.82475286667,24.5086660916667
-102148.49825,-1231.82537499999,5963.09485286667,23.5495660916667
-96191.49825,-1227.82537499999,9058.36155286667,22.3189660916667
-103904.49825,-1229.82537499999,5921.88465286667,21.3684660916667
-104013.49825,-1236.82537499999,5973.29225286667,20.5716660916667
-98906.49825,-1235.82537499999,6007.42145286667,19.7079660916667
-107244.49825,-1235.82537499999,2899.47025286667,19.1881660916667
-106762.49825,-1229.82537499999,2840.22745286667,19.0435660916667
-101366.49825,-1231.82537499999,4676.89815286667,19.0801660916667
-102782.49825,-1237.82537499999,8749.78245286667,19.3715660916667
-94869.49825,-1237.82537499999,8192.98845286667,20.2748660916667
-104089.49825,-1235.82537499999,7025.72405286667,21.6316660916667
-100911.49825,-1231.82537499999,8561.98985286667,22.7414660916667
-92047.49825,-1233.82537499999,11619.4042528667,23.9181660916667
-98755.49825,-1233.82537499999,11969.2385528667,25.4091660916667
-101922.49825,-1226.82537499999,3993.84185286667,26.4135660916667
-112244.49825,-1225.82537499999,-310.365647133333,27.1413660916667
-107613.49825,-1227.82537499999,-3603.33674713333,27.9326660916667
-117820.49825,-1224.82537499999,-5417.69774713333,28.1814660916667
-114345.49825,-1230.82537499999,-5998.31714713333,27.5923660916667
-118450.49825,-1233.82537499999,-5809.14474713333,26.5289660916667
-111361.49825,-1233.82537499999,-8927.56114713333,25.3748660916667
-126362.49825,-1230.82537499999,-11597.6308471333,23.9264660916667
-116430.49825,-1236.82537499999,-12885.5158471333,22.0402660916667
-120904.49825,-1239.82537499999,-7175.38284713333,20.1894660916667
-112426.49825,-1241.82537499999,-9937.80134713333,18.4045660916667
-128250.49825,-1245.82537499999,-14274.4587471333,16.4635660916667
-124205.49825,-1246.82537499999,-18312.4223471333,14.4616660916667
-123223.49825,-1241.82537499999,-12296.3380471333,12.3102660916667
-110495.49825,-1246.82537499999,-5659.32764713333,9.99976609166667
-115861.49825,-1251.82537499999,-4436.57344713333,7.74386609166667
-117107.49825,-1258.82537499999,-10574.7364471333,5.26526609166667
-124842.49825,-1255.82537499999,-11865.5549471333,2.81556609166667
-118945.49825,-1258.82537499999,-15238.6178471333,0.424666091666667
-131590.49825,-1264.82537499999,-18051.9571471333,-2.14043390833333
-126413.49825,-1264.82537499999,-19643.9140471333,-4.26643390833333
-126015.49825,-1270.82537499999,-18844.1583471333,-5.70633390833333
-124139.49825,-1266.82537499999,-17411.6188471333,-6.84033390833333
-127779.49825,-1269.82537499999,-16431.3941471333,-7.99573390833333
-113904.49825,-1274.82537499999,-599.336147133333,-8.88183390833333
-88873.49825,-1273.82537499999,24018.3216528667,-9.40843390833333
-50151.49825,-1269.82537499999,55227.4919528667,-10.2032339083333
-43899.49825,-1269.82537499999,57913.3511528667,-10.9947339083333
-67508.49825,-1268.82537499999,39605.9322528667,-11.5551339083333
-110678.49825,-1274.82537499999,1805.99625286667,-12.5773339083333
-136110.49825,-1274.82537499999,-22916.3108471333,-14.2072339083333
-148602.49825,-1289.82537499999,-33635.3100471333,-16.0886339083333
-128416.49825,-1278.82537499999,-25106.5106471333,-18.1610339083333
-129341.49825,-1281.82537499999,-20729.5602471333,-20.8896339083333
-127641.49825,-1280.82537499999,-18474.2199471333,-24.1538339083333
-126520.49825,-1291.82537499999,-17954.3493471333,-27.0148339083333
-126727.49825,-1287.82537499999,-14088.3802471333,-29.4347339083333
-118458.49825,-1298.82537499999,-9364.09804713333,-31.8847339083333
-113664.49825,-1300.82537499999,-6350.57584713333,-34.1897339083333
-119933.49825,-1308.82537499999,-6654.14154713333,-36.1344339083333
-117157.49825,-1305.82537499999,-5997.10094713333,-37.8852339083333
-106505.49825,-1299.82537499999,910.594152866667,-39.8398339083333
-110574.49825,-1299.82537499999,-4766.49214713333,-41.6753339083333
-124684.49825,-1303.82537499999,-12794.3083471333,-43.2539339083333
-124525.49825,-1309.82537499999,-14240.4715471333,-45.2513339083333
-115792.49825,-1315.82537499999,-8016.98684713333,-47.9394339083333
-113162.49825,-1307.82537499999,-1754.13064713333,-50.9120339083333
-109990.49825,-1316.82537499999,-4669.70864713333,-53.8278339083333
-122627.49825,-1320.82537499999,-5809.55494713333,-57.1921339083333
-111473.49825,-1323.82537499999,-5132.94554713333,-61.0587339083333
-110313.49825,-1335.82537499999,-414.479647133333,-64.4091339083333
-109722.49825,-1335.82537499999,2754.32085286667,-67.2820339083333
-102870.49825,-1332.82537499999,4555.68815286667,-70.1411339083333
-107023.49825,-1335.82537499999,3224.24585286667,-72.6048339083333
-109704.49825,-1341.82537499999,2314.90555286667,-74.3976339083333
-105012.49825,-1338.82537499999,2541.12855286667,-75.7773339083333
-106702.49825,-1337.82537499999,5819.10855286667,-77.1625339083333
-99995.49825,-1343.82537499999,6203.07205286667,-78.4140339083333
-105696.49825,-1346.82537499999,5973.83045286667,-79.3600339083333
-103936.49825,-1345.82537499999,6062.89925286667,-80.3706339083333
-99247.49825,-1341.82537499999,7805.06635286667,-81.6939339083333
-98897.49825,-1344.82537499999,9358.54135286667,-83.0889339083333
-103080.49825,-1345.82537499999,10589.9576528667,-84.1910339083333
-92121.49825,-1351.82537499999,13328.0541528667,-85.5965339083333
-96478.49825,-1353.82537499999,16371.0674528667,-86.7297339083333
-90474.49825,-1354.82537499999,19158.0638528667,-87.4796339083333
-88010.49825,-1340.82537499999,20684.4729528667,-88.3353339083333
-92520.49825,-1357.82537499999,17690.5891528667,-88.0743339083333
-93269.49825,-1354.82537499999,19233.2737528667,-86.5025339083333
-84845.49825,-1341.82537499999,21999.5722528667,-84.2784339083333
-87901.49825,-1359.82537499999,23974.2820528667,-81.4591339083333
-84502.49825,-1342.82537499999,26444.1251528667,-77.4390339083333
-82895.49825,-1332.82537499999,28672.6490528667,-72.3694339083333
-78449.49825,-1334.82537499999,28191.1238528667,-67.4432339083333
-88054.49825,-1323.82537499999,24752.2685528667,-62.3452339083333
-86009.49825,-1313.82537499999,21339.9178528667,-56.5463339083333
-90072.49825,-1310.82537499999,22792.8556528667,-50.9181339083333
-83665.49825,-1304.82537499999,24877.6692528667,-45.2312339083333
-86692.49825,-1300.82537499999,25573.9682528667,-39.1811339083333
-86919.49825,-1301.82537499999,19631.1270528667,-33.5268339083333
-99783.49825,-1300.82537499999,16264.9314528667,-28.3024339083333
-93929.49825,-1286.82537499999,14221.9593528667,-23.1598339083333
-95254.49825,-1278.82537499999,15252.3649528667,-18.2850339083333
-102401.49825,-1277.82537499999,6513.55805286667,-13.7464339083333
-116622.49825,-1259.82537499999,-2793.14364713333,-9.38403390833333
-114102.49825,-1261.82537499999,-5967.50254713333,-5.04013390833333
-115408.49825,-1263.82537499999,-4443.01934713333,-0.725733908333333
-111279.49825,-1264.82537499999,-3577.00354713333,3.45836609166667
-120166.49825,-1253.82537499999,-8024.34694713333,7.53436609166667
-123958.49825,-1253.82537499999,-11448.2325471333,11.1553660916667
-124835.49825,-1248.82537499999,-12156.8950471333,14.3909660916667
-116667.49825,-1249.82537499999,-8721.26194713333,17.8880660916667
-119518.49825,-1232.82537499999,-7826.18264713333,21.8721660916667
-117983.49825,-1226.82537499999,-8213.11904713333,26.0071660916667
-119865.49825,-1228.82537499999,-8237.06214713333,30.0981660916667
-120226.49825,-1228.82537499999,-10669.2920471333,34.5488660916667
-125038.49825,-1227.82537499999,-12869.6829471333,39.3089660916667
-123288.49825,-1218.82537499999,-12506.8495471333,43.5020660916667
-121246.49825,-1214.82537499999,-12502.2817471333,47.3026660916667
-124296.49825,-1203.82537499999,-12607.3221471333,51.0683660916667
-123600.49825,-1204.82537499999,-12890.4808471333,54.1971660916667
-120864.49825,-1200.82537499999,-8999.31374713333,56.6258660916667
-115616.49825,-1195.82537499999,-5737.88064713333,58.7147660916667
-118025.49825,-1194.82537499999,-8279.68254713333,60.4967660916667
-125406.49825,-1193.82537499999,-10613.0576471333,61.8546660916667
-120646.49825,-1194.82537499999,-12064.1181471333,62.7511660916667
-122811.49825,-1199.82537499999,-11921.2301471333,63.3398660916667
-122014.49825,-1201.82537499999,-7400.40664713333,63.6025660916667
-109636.49825,-1202.82537499999,-2926.23314713333,63.4576660916667
-115496.49825,-1186.82537499999,-2337.59294713333,62.9632660916667
-117665.49825,-1190.82537499999,-10540.9824471333,61.9317660916667
-126496.49825,-1189.82537499999,-9426.41554713333,60.6558660916667
-107357.49825,-1193.82537499999,-2164.89034713333,59.0644660916667
-110073.49825,-1195.82537499999,4039.13395286667,57.0154660916667
