"ECG","PPG","filteredecg","filteredppg"
-56571.428625,-124.567958333326,-10169.7582706083,-34.4825347458333
-49023.428625,-116.567958333326,-10911.4342706083,-33.6302347458333
-70283.428625,-117.567958333326,-16096.6633706083,-32.8220347458333
-67545.428625,-118.567958333326,-18631.2364706083,-32.0169347458333
-65518.428625,-114.567958333326,-17259.7726706083,-31.1657347458333
-66858.428625,-110.567958333326,-12239.9726706083,-30.2566347458333
-52503.428625,-111.567958333326,-5224.81717060833,-29.2980347458333
-52713.428625,-108.567958333326,-1403.97467060833,-28.2911347458333
-63095.428625,-109.567958333326,-6829.18707060833,-27.2125347458333
-63633.428625,-119.567958333326,-11823.1075706083,-26.1646347458333
-71801.428625,-109.567958333326,-14899.7688706083,-25.1418347458333
-69695.428625,-107.567958333326,-14170.0463706083,-23.9577347458333
-63381.428625,-108.567958333326,-7615.33647060833,-22.3726347458333
-54340.428625,-101.567958333326,-2068.51257060833,-20.5392347458333
-67057.428625,-99.5679583333258,-2872.42737060833,-18.8600347458333
-58060.428625,-97.5679583333258,-2550.30927060833,-17.2065347458333
-59401.428625,-96.5679583333258,-2151.93717060833,-15.3915347458333
-69568.428625,-98.5679583333258,-2097.16867060833,-13.7286347458333
-52025.428625,-86.5679583333258,3509.96472939167,-12.3111347458333
-57041.428625,-94.5679583333258,9557.88242939167,-10.9932347458333
-50845.428625,-94.5679583333258,9853.26152939167,-9.72943474583333
-54752.428625,-88.5679583333258,8486.33922939167,-8.59163474583333
-58758.428625,-91.5679583333258,7741.59962939167,-7.58383474583333
-52500.428625,-90.5679583333258,12284.9043293917,-6.55853474583333
-49291.428625,-85.5679583333258,14657.7932293917,-5.52153474583333
-54053.428625,-76.5679583333258,17951.4884293917,-4.52423474583333
-38806.428625,-82.5679583333258,24268.7535293917,-3.48853474583333
-40946.428625,-83.5679583333258,27938.9995293917,-2.47083474583333
-38111.428625,-81.5679583333258,29642.0553293917,-1.49103474583333
-39979.428625,-80.5679583333258,32017.9563293917,-0.415534745833333
-37817.428625,-85.5679583333258,28754.2158293917,0.692465254166667
-49891.428625,-73.5679583333258,25009.9422293917,1.76576525416667
-46475.428625,-71.5679583333258,24019.3211293917,2.93106525416667
-43687.428625,-79.5679583333258,28579.1486293917,4.29686525416667
-37274.428625,-71.5679583333258,31277.9859293917,5.79026525416667
-52530.428625,-71.5679583333258,26510.3152293917,7.26686525416667
-51004.428625,-69.5679583333258,23012.8470293917,8.77626525416667
-57086.428625,-63.5679583333258,20784.1852293917,10.3712652541667
-55532.428625,-64.5679583333258,19658.1948293917,11.9113652541667
-60991.428625,-64.5679583333258,12491.2969293917,13.4270652541667
-74556.428625,-66.5679583333258,3553.81112939167,14.9686652541667
-82837.428625,-61.5679583333258,-2368.46707060833,16.4256652541667
-79261.428625,-56.5679583333258,-3783.53297060833,17.9279652541667
-85992.428625,-60.5679583333258,-2995.55047060833,19.4854652541667
-80224.428625,-53.5679583333258,-2367.18827060833,20.8077652541667
-83642.428625,-50.5679583333258,-2108.30287060833,22.0899652541667
-87617.428625,-55.5679583333258,-5572.24987060833,23.2334652541667
-92466.428625,-53.5679583333258,-12019.2212706083,24.0075652541667
-105856.428625,-47.5679583333258,-18085.8930706083,24.6351652541667
-99526.428625,-51.5679583333258,-22121.0706706083,25.0643652541667
-110432.428625,-46.5679583333258,-21279.9010706083,24.9862652541667
-98784.428625,-52.5679583333258,-17210.7500706083,24.5108652541667
-94627.428625,-51.5679583333258,-7172.08717060833,24.2146652541667
-89506.428625,-49.5679583333258,-9316.19437060833,24.0048652541667
-104810.428625,-51.5679583333258,-15609.5200706083,23.6324652541667
-108761.428625,-51.5679583333258,-21793.8505706083,23.4393652541667
-106827.428625,-52.5679583333258,-20919.4526706083,23.5840652541667
-105378.428625,-50.5679583333258,-17068.2869706083,23.8410652541667
-101325.428625,-52.5679583333258,-10707.0374706083,23.9764652541667
-95123.428625,-50.5679583333258,-14177.7148706083,23.9646652541667
-113364.428625,-54.5679583333258,-19458.4793706083,23.9579652541667
-111140.428625,-37.5679583333258,-19985.5270706083,23.9904652541667
-97890.428625,-42.5679583333258,-11926.1535706083,24.0748652541667
-94783.428625,-51.5679583333258,-4758.15337060833,24.1837652541667
-100940.428625,-50.5679583333258,-6760.30327060833,24.2912652541667
-98702.428625,-55.5679583333258,-6629.04547060833,24.3642652541667
-100489.428625,-49.5679583333258,-6602.37737060833,24.3959652541667
-100858.428625,-49.5679583333258,-9461.69937060833,24.3994652541667
-107112.428625,-47.5679583333258,-8796.44127060833,24.5414652541667
-100415.428625,-43.5679583333258,-4292.69967060833,24.7877652541667
-85398.428625,-42.5679583333258,5801.26622939167,24.8502652541667
-88444.428625,-47.5679583333258,7841.69532939167,24.8737652541667
-87508.428625,-47.5679583333258,4618.79652939167,24.9642652541667
-102026.428625,-44.5679583333258,-2046.71877060833,24.7751652541667
-102087.428625,-52.5679583333258,-6285.21957060833,23.8724652541667
-103574.428625,-47.5679583333258,-10465.2854706083,22.5366652541667
-120544.428625,-45.5679583333258,-16564.1622706083,21.4928652541667
-111377.428625,-44.5679583333258,-16189.1728706083,20.6822652541667
-113074.428625,-55.5679583333258,-12654.0678706083,19.7732652541667
-109065.428625,-52.5679583333258,-9457.02337060833,19.0817652541667
-102976.428625,-58.5679583333258,-5212.45947060833,18.7542652541667
-101987.428625,-51.5679583333258,-3288.41167060833,18.5883652541667
-109552.428625,-50.5679583333258,-6979.59007060833,18.3766652541667
-108735.428625,-48.5679583333258,-6004.39247060833,18.3537652541667
-106250.428625,-50.5679583333258,-4075.34587060833,18.5646652541667
-104871.428625,-50.5679583333258,-5435.32647060833,18.5176652541667
-113875.428625,-53.5679583333258,-6796.42217060833,18.2955652541667
-107667.428625,-45.5679583333258,-9351.02217060833,18.1177652541667
-119610.428625,-54.5679583333258,-14432.6428706083,17.6969652541667
-121866.428625,-48.5679583333258,-11597.2076706083,16.7954652541667
-108215.428625,-54.5679583333258,-5801.00007060833,15.6030652541667
-105407.428625,-56.5679583333258,-2227.77717060833,14.4746652541667
-114352.428625,-51.5679583333258,-6498.23037060833,13.1725652541667
-114174.428625,-59.5679583333258,-9561.14197060833,11.8552652541667
-116812.428625,-60.5679583333258,-10781.2592706083,10.6235652541667
-119318.428625,-49.5679583333258,-12354.9771706083,9.24476525416667
-121864.428625,-63.5679583333258,-17539.3084706083,8.16816525416667
-129150.428625,-64.5679583333258,-13856.9059706083,7.40086525416667
-111269.428625,-57.5679583333258,-7312.60927060833,6.72766525416667
-109441.428625,-60.5679583333258,-1645.90517060833,6.26346525416667
-116327.428625,-67.5679583333258,-6212.45057060833,6.24186525416667
-121467.428625,-58.5679583333258,-11590.1964706083,6.53356525416667
-118245.428625,-59.5679583333258,-10071.7654706083,6.70966525416667
-116188.428625,-60.5679583333258,-8486.13117060833,7.23326525416667
-115456.428625,-62.5679583333258,-9065.42527060833,8.17276525416667
-127373.428625,-55.5679583333258,-15039.1402706083,8.50776525416667
-124495.428625,-56.5679583333258,-11090.4288706083,8.13126525416667
-114557.428625,-58.5679583333258,-4314.98237060833,7.58416525416667
-108586.428625,-56.5679583333258,-2035.17667060833,6.81776525416667
-120447.428625,-59.5679583333258,-5440.19747060833,5.45036525416667
-116692.428625,-57.5679583333258,-9781.02867060833,3.60946525416667
-122869.428625,-62.5679583333258,-8175.39577060833,2.01026525416667
-117391.428625,-67.5679583333258,-11269.7838706083,0.350465254166667
-130081.428625,-73.5679583333258,-14330.6681706083,-1.65163474583333
-124196.428625,-76.5679583333258,-15975.9699706083,-3.25093474583333
-124163.428625,-68.5679583333258,-11406.9803706083,-4.35943474583333
-116367.428625,-66.5679583333258,-5430.58497060833,-5.34553474583333
-111413.428625,-70.5679583333258,-601.443670608333,-6.14833474583333
-113417.428625,-69.5679583333258,-2618.99807060833,-6.37203474583333
-116648.428625,-70.5679583333258,-5982.33107060833,-6.14103474583333
-120415.428625,-76.5679583333258,-5233.14417060833,-6.17403474583333
-108820.428625,-70.5679583333258,717.468229391667,-6.48543474583333
-107392.428625,-70.5679583333258,4766.52662939167,-6.74343474583333
-113526.428625,-70.5679583333258,-2163.22577060833,-7.14663474583333
-123334.428625,-67.5679583333258,-6075.32797060833,-7.77793474583333
-119466.428625,-79.5679583333258,-6812.55767060833,-8.51063474583333
-113383.428625,-69.5679583333258,-1085.83507060833,-9.22923474583333
-115763.428625,-70.5679583333258,-5757.02807060833,-10.0996347458333
-129750.428625,-78.5679583333258,-8549.76557060833,-11.1315347458333
-106933.428625,-77.5679583333258,1875.02552939167,-11.9750347458333
-101840.428625,-78.5679583333258,5855.32772939167,-12.7349347458333
-109197.428625,-76.5679583333258,4993.12032939167,-13.5564347458333
-115369.428625,-72.5679583333258,1099.37142939167,-14.1506347458333
-110999.428625,-82.5679583333258,1110.43022939167,-14.3926347458333
-117450.428625,-80.5679583333258,936.329229391667,-14.4471347458333
-114616.428625,-78.5679583333258,-5002.30747060833,-14.4591347458333
-131292.428625,-75.5679583333258,-10917.5521706083,-14.0203347458333
