"ECG","PPG","filteredecg","filteredppg"
-24569.2191666667,-1543.10420833333,-21598.4195601583,86.5326878416667
1798.78083333332,-1530.10420833333,5754.99803984167,79.8767878416667
27327.7808333333,-1542.10420833333,34608.6376398417,73.2296878416667
63245.7808333333,-1552.10420833333,64367.7232398417,66.6289878416667
76554.7808333333,-1563.10420833333,78103.3589398417,60.1044878416667
50926.7808333333,-1558.10420833333,56490.5749398417,53.6449878416667
12727.7808333333,-1566.10420833333,23724.0343398417,47.2598878416667
-14598.2191666667,-1572.10420833333,-6990.48136015833,40.9511878416667
-25750.2191666667,-1577.10420833333,-20158.3098601583,34.6956878416667
-32391.2191666667,-1591.10420833333,-25886.6998601583,28.5312878416667
-30998.2191666667,-1593.10420833333,-27444.9751601583,22.4697878416667
-40644.2191666667,-1597.10420833333,-26993.5817601583,16.4494878416667
-26895.2191666667,-1595.10420833333,-20622.0971601583,10.7426878416667
-26486.2191666667,-1597.10420833333,-14138.2229601583,5.28318784166667
-21129.2191666667,-1609.10420833333,-16748.6578601583,-0.499512158333333
-35323.2191666667,-1617.10420833333,-18851.3103601583,-6.56391215833333
-27677.2191666667,-1616.10420833333,-18387.6816601583,-12.6330121583333
-19725.2191666667,-1618.10420833333,-9686.66856015833,-18.9240121583333
-19464.2191666667,-1632.10420833333,-9940.96836015833,-25.7732121583333
-25586.2191666667,-1635.10420833333,-14860.6104601583,-32.9911121583333
-36367.2191666667,-1648.10420833333,-24359.3320601583,-40.0063121583333
-38969.2191666667,-1645.10420833333,-20216.2233601583,-46.5157121583333
-20779.2191666667,-1655.10420833333,-12146.6868601583,-52.9136121583333
-21207.2191666667,-1663.10420833333,-7206.52686015833,-59.6753121583333
-25980.2191666667,-1670.10420833333,-9593.22216015833,-66.8980121583333
-31521.2191666667,-1671.10420833333,-11322.6723601583,-74.2855121583333
-13337.2191666667,-1682.10420833333,-7318.67886015833,-81.7230121583333
-27923.2191666667,-1677.10420833333,-9102.22956015833,-89.5674121583333
-24611.2191666667,-1678.10420833333,-11600.0650601583,-97.7560121583333
-24221.2191666667,-1697.10420833333,-7964.09926015833,-105.544812158333
-21404.2191666667,-1723.10420833333,-6654.07986015833,-113.734812158333
-22009.2191666667,-1721.10420833333,-5717.59456015833,-122.472212158333
-21672.2191666667,-1726.10420833333,-4164.26976015833,-130.030712158333
-18685.2191666667,-1728.10420833333,-6020.23176015833,-136.830112158333
-25335.2191666667,-1730.10420833333,-8944.40286015833,-143.583712158333
-31656.2191666667,-1737.10420833333,-10991.2875601583,-149.005112158333
-18673.2191666667,-1746.10420833333,-2537.89216015833,-152.734112158333
-9490.21916666668,-1750.10420833333,4681.50883984167,-155.451312158333
-22321.2191666667,-1749.10420833333,-1912.10896015833,-157.432312158333
-25375.2191666667,-1745.10420833333,-458.986760158333,-158.597112158333
-13542.2191666667,-1744.10420833333,4335.92673984167,-158.853912158333
-7941.21916666668,-1741.10420833333,8990.60923984167,-158.460212158333
-15946.2191666667,-1742.10420833333,6786.00133984167,-157.028112158333
-15207.2191666667,-1742.10420833333,2704.68053984167,-154.537912158333
-19989.2191666667,-1738.10420833333,515.536839841667,-151.799012158333
-20232.2191666667,-1736.10420833333,1602.80843984167,-148.767612158333
-11546.2191666667,-1725.10420833333,8525.24333984167,-145.202812158333
-8953.21916666668,-1723.10420833333,6777.91123984167,-141.600512158333
-20701.2191666667,-1718.10420833333,4151.83193984167,-137.698112158333
-13661.2191666667,-1707.10420833333,6864.89173984167,-132.871812158333
-3225.21916666668,-1709.10420833333,16195.7190398417,-127.127012158333
5774.78083333332,-1702.10420833333,23146.4500398417,-120.780412158333
-6686.21916666668,-1698.10420833333,20176.2998398417,-113.676112158333
