"ECG","PPG","filteredecg","filteredppg"
34566.4509583333,-1361.52633333334,4994.2877449375,-70.1888205458333
34006.4509583333,-1344.52633333334,4237.3319449375,-54.5540205458333
31890.4509583333,-1352.52633333334,1824.6042449375,-49.5151205458333
27277.4509583333,-1357.52633333334,-2318.9771550625,-48.6541205458333
23821.4509583333,-1357.52633333334,-5276.3273550625,-47.4244205458333
26180.4509583333,-1357.52633333334,-3481.5091550625,-43.7016205458333
29421.4509583333,-1359.52633333334,-3134.6539550625,-35.8058205458333
25594.4509583333,-1351.52633333334,-2993.8521550625,-26.4984205458333
27788.4509583333,-1342.52633333334,-1960.2208550625,-19.3766205458333
30982.4509583333,-1356.52633333334,-2053.1494550625,-18.3087205458333
26557.4509583333,-1351.52633333334,-2767.4217550625,-18.0889205458333
25812.4509583333,-1355.52633333334,-3154.2116550625,-11.7793205458333
30218.4509583333,-1352.52633333334,-2298.4199550625,-10.5290205458333
26527.4509583333,-1361.52633333334,-1796.9558550625,-8.25312054583333
27919.4509583333,-1352.52633333334,-4062.2627550625,-0.655320545833333
24264.4509583333,-1347.52633333334,-4213.4103550625,6.44847945416667
29381.4509583333,-1350.52633333334,-4072.5060550625,12.3516794541667
23292.4509583333,-1347.52633333334,-3879.7375550625,16.9326794541667
29182.4509583333,-1347.52633333334,-457.4505550625,19.7547794541667
32387.4509583333,-1353.52633333334,1816.5164449375,22.5689794541667
27937.4509583333,-1345.52633333334,-3365.0372550625,26.8570794541667
17604.4509583333,-1351.52633333334,-8389.0981550625,28.8701794541667
19802.4509583333,-1352.52633333334,-9874.1717550625,28.3322794541667
28049.4509583333,-1362.52633333334,-2234.4818550625,25.0279794541667
32603.4509583333,-1366.52633333334,123.8173449375,25.9825794541667
28992.4509583333,-1362.52633333334,851.5115449375,28.8718794541667
31917.4509583333,-1365.52633333334,1931.9828449375,31.5278794541667
35235.4509583333,-1366.52633333334,4363.1681449375,35.2809794541667
