"ECG","PPG","filteredecg","filteredppg"
19843.4922916667,-433.704750000004,14318.572936925,18.8183738708333
29179.4922916667,-424.704750000004,25164.768736925,23.6131738708333
35215.4922916667,-425.704750000004,30694.637736925,21.7916738708333
34447.4922916667,-432.704750000004,28518.146636925,16.0318738708333
24665.4922916667,-432.704750000004,22733.426936925,10.5366738708333
20260.4922916667,-432.704750000004,17527.924536925,9.55627387083333
17679.4922916667,-431.704750000004,14263.371236925,7.16607387083333
12783.4922916667,-435.704750000004,11356.424436925,2.94537387083333
8894.49229166665,-438.704750000004,7808.892436925,-5.70142612916667
5668.49229166665,-449.704750000004,4457.015436925,-12.6374261291667
1471.49229166665,-446.704750000004,1785.227236925,-17.9824261291667
170.492291666655,-450.704750000004,663.922436925,-19.9978261291667
-385.507708333345,-449.704750000004,-793.086763075,-21.9632261291667
-4115.50770833335,-450.704750000004,-2206.779963075,-22.7827261291667
-5242.50770833335,-442.704750000004,-3366.549763075,-23.0326261291667
-5127.50770833335,-449.704750000004,-3092.973863075,-27.0128261291667
-5490.50770833335,-449.704750000004,-3384.351363075,-31.4754261291667
-9919.50770833335,-450.704750000004,-6478.015263075,-32.8612261291667
-12845.5077083333,-446.704750000004,-8185.225263075,-29.8929261291667
-10670.5077083333,-437.704750000004,-12859.659763075,-26.6904261291667
-35154.5077083333,-440.704750000004,-24970.232863075,-27.8578261291667
-35173.5077083333,-439.704750000004,-27782.261463075,-28.1277261291667
-30780.5077083333,-433.704750000004,-25607.745163075,-27.3490261291667
-28100.5077083333,-432.704750000004,-22632.074463075,-24.7727261291667
-28023.5077083333,-425.704750000004,-20210.606163075,-22.9545261291667
-24328.5077083333,-424.704750000004,-18003.178063075,-20.0637261291667
-23015.5077083333,-414.704750000004,-15886.949763075,-14.4670261291667
-22874.5077083333,-407.704750000004,-13847.062463075,-11.3047261291667
-20391.5077083333,-408.704750000004,-12164.719663075,-9.87212612916667
-18964.5077083333,-404.704750000004,-11641.635063075,-10.5309261291667
-23148.5077083333,-402.704750000004,-12037.689863075,-6.24882612916667
-21709.5077083333,-391.704750000004,-11454.621463075,-0.993926129166667
-15691.5077083333,-387.704750000004,-7815.602963075,2.73237387083333
-17960.5077083333,-387.704750000004,-7046.635263075,1.74707387083333
-17407.5077083333,-387.704750000004,-6986.803863075,-0.00352612916666665
-16400.5077083333,-384.704750000004,-5552.426463075,0.456773870833333
-16378.5077083333,-381.704750000004,-5931.523963075,2.96557387083333
-18559.5077083333,-375.704750000004,-6091.137563075,4.81887387083333
-16026.5077083333,-378.704750000004,-3806.152663075,3.04637387083333
-13176.5077083333,-377.704750000004,-3266.127963075,3.15797387083333
-17917.5077083333,-370.704750000004,-3489.052263075,4.35227387083333
