"ECG","PPG","filteredecg","filteredppg"
-8082.39570833335,-127.718250000005,15298.4226067958,-506.165877716667
-8678.39570833335,-96.7182500000054,13513.9601067958,-473.947577716667
-13277.3957083334,-72.7182500000054,11255.0009067958,-441.891677716667
-14607.3957083334,-39.7182500000054,9600.72780679583,-410.043877716667
-14304.3957083334,-34.7182500000054,8912.43090679583,-378.513877716667
-16514.3957083334,-0.718250000005355,9187.90660679583,-347.397277716667
-11866.3957083334,5.28174999999464,13848.0246067958,-316.602177716667
-7059.39570833335,30.2817499999946,16340.0708067958,-286.127477716667
-15011.3957083334,59.2817499999946,8495.12600679583,-256.204477716667
-30160.3957083334,88.2817499999946,2403.26740679583,-226.376377716667
-27621.3957083334,128.281749999995,514.782706795833,-196.586577716667
-12766.3957083334,151.281749999995,6022.22910679583,-167.667077716667
-27371.3957083334,168.281749999995,2622.83550679583,-139.366577716667
-26856.3957083334,177.281749999995,312.017606795833,-111.395777716667
-14338.3957083334,206.281749999995,10396.9678067958,-84.5298777166667
-11442.3957083334,221.281749999995,9596.35570679583,-58.8765777166667
-25267.3957083334,230.281749999995,4341.12010679583,-34.1762777166667
-26512.3957083334,246.281749999995,-3519.96289320417,-10.6535777166667
-31532.3957083334,268.281749999995,-546.303893204167,12.1426222833333
-15550.3957083334,280.281749999995,4395.33930679583,34.2299222833333
-24516.3957083334,312.281749999995,6120.05270679583,54.7329222833333
-21694.3957083334,324.281749999995,4984.30930679583,74.1299222833333
-24970.3957083334,347.281749999995,4053.91780679583,92.7573222833333
-20088.3957083334,327.281749999995,4535.49510679583,109.527022283333
-25075.3957083334,355.281749999995,-665.749193204167,123.887822283333
-32767.3957083334,339.281749999995,-5786.47539320417,136.485622283333
-32981.3957083334,366.281749999995,-3870.17819320417,148.028022283333
-19995.3957083334,362.281749999995,1553.29910679583,157.841722283333
-19849.3957083334,363.281749999995,4020.24550679583,165.748022283333
-34830.3957083334,366.281749999995,-4211.89549320417,173.195622283333
-31073.3957083334,360.281749999995,-2914.76719320417,180.085722283333
-25917.3957083334,370.281749999995,-813.321593204167,185.795622283333
-32164.3957083334,367.281749999995,-7079.55009320417,190.989322283333
-43062.3957083334,365.281749999995,-8368.76349320417,194.912022283333
-32498.3957083334,373.281749999995,-5539.01019320417,197.492222283333
-19948.3957083334,347.281749999995,2023.33380679583,200.418822283333
-30992.3957083334,353.281749999995,-1768.67259320417,203.334422283333
-33615.3957083334,360.281749999995,-6962.06159320417,205.501622283333
-30176.3957083334,345.281749999995,-3341.10099320417,208.039222283333
-27892.3957083334,336.281749999995,-7245.47599320417,210.867522283333
-42327.3957083334,332.281749999995,-12185.2322932042,213.480522283333
-38292.3957083334,340.281749999995,-14894.7037932042,216.356722283333
-34324.3957083334,340.281749999995,-6867.08269320417,220.176522283333
-16973.3957083334,348.281749999995,492.278406795833,224.526922283333
-33692.3957083334,337.281749999995,-963.121693204167,228.247122283333
-26580.3957083334,321.281749999995,-5777.77249320417,231.565122283333
-31571.3957083334,325.281749999995,-2670.19099320417,234.694922283333
-26192.3957083334,330.281749999995,-5358.26899320417,236.833922283333
-36352.3957083334,331.281749999995,-10148.3043932042,238.449922283333
-41965.3957083334,325.281749999995,-17874.5889932042,240.266322283333
-40988.3957083334,319.281749999995,-12632.5495932042,242.445422283333
-24549.3957083334,311.281749999995,-6494.76819320417,244.563922283333
-36323.3957083334,291.281749999995,-9606.97859320417,246.465722283333
-40366.3957083334,302.281749999995,-11822.5862932042,248.560922283333
-35900.3957083334,301.281749999995,-10417.9733932042,250.784822283333
-22862.3957083334,303.281749999995,-2112.08009320417,252.269822283333
-26307.3957083334,297.281749999995,-6027.72269320417,253.512322283333
-38330.3957083334,292.281749999995,-11605.9493932042,254.843522283333
-30449.3957083334,296.281749999995,-8552.91989320417,255.148222283333
-24956.3957083334,296.281749999995,-8816.98359320417,254.453622283333
-35876.3957083334,269.281749999995,-12119.4400932042,253.258522283333
-41228.3957083334,246.281749999995,-20020.7735932042,251.154722283333
-41831.3957083334,260.281749999995,-17177.9725932042,247.427122283333
-31967.3957083334,266.281749999995,-12266.1107932042,242.453522283333
-31525.3957083334,233.281749999995,-12972.0049932042,237.464822283333
-41846.3957083334,227.281749999995,-14475.0869932042,232.247322283333
-34715.3957083334,216.281749999995,-14289.2889932042,226.293322283333
-26202.3957083334,216.281749999995,-9337.23619320417,220.392122283333
-34884.3957083334,195.281749999995,-14826.7485932042,214.245922283333
-39814.3957083334,176.281749999995,-20401.1057932042,207.576622283333
-36754.3957083334,174.281749999995,-14639.3084932042,201.202422283333
-23056.3957083334,165.281749999995,-13612.5453932042,195.115422283333
-36746.3957083334,155.281749999995,-16638.0002932042,188.914722283333
-45764.3957083334,138.281749999995,-25941.0716932042,182.829722283333
-41199.3957083334,129.281749999995,-23970.5068932042,177.148422283333
-37864.3957083334,114.281749999995,-19099.3249932042,171.671822283333
-32279.3957083334,105.281749999995,-18090.7112932042,165.898822283333
-39610.3957083334,115.281749999995,-20407.9589932042,159.830222283333
-38836.3957083334,93.2817499999946,-21895.1777932042,153.741522283333
-32327.3957083334,77.2817499999946,-16223.0532932042,147.543322283333
-30576.3957083334,60.2817499999946,-21134.9417932042,141.562222283333
-45757.3957083334,69.2817499999946,-26906.1204932042,135.715622283333
-41077.3957083334,45.2817499999946,-24741.7065932042,129.300822283333
-25712.3957083334,22.2817499999946,-17314.0250932042,122.210822283333
-26669.3957083334,21.2817499999946,-12746.5817932042,114.797622283333
-34998.3957083334,12.2817499999946,-20838.7220932042,107.047222283333
-37139.3957083334,12.2817499999946,-17412.9772932042,99.0091222833333
-22346.3957083334,-6.71825000000536,-12182.7849932042,90.7239222833333
-24552.3957083334,-19.7182500000054,-13848.1533932042,82.1645222833333
-37510.3957083334,-46.7182500000054,-15237.6911932042,73.0282222833333
-26086.3957083334,-48.7182500000054,-14110.0364932042,63.3844222833333
-15702.3957083334,-69.7182500000054,-7995.96949320417,53.7645222833333
-27862.3957083334,-103.718250000005,-13365.4462932042,43.7248222833333
-29156.3957083334,-80.7182500000054,-17958.0154932042,33.5257222833333
-23212.3957083334,-93.7182500000054,-11284.6328932042,23.8164222833333
-12197.3957083334,-126.718250000005,-3417.48249320417,14.1070222833333
-12627.3957083334,-141.718250000005,-2487.23789320417,4.27602228333333
-17289.3957083334,-150.718250000005,-5188.37059320417,-6.08867771666667
-17889.3957083334,-166.718250000005,-6331.75279320417,-16.7746777166667
-7121.39570833335,-168.718250000005,862.882706795833,-26.9663777166667
-6075.39570833335,-190.718250000005,-5046.76529320417,-37.1294777166667
-24088.3957083334,-199.718250000005,-14016.1409932042,-47.5480777166667
-27567.3957083334,-229.718250000005,-16309.9303932042,-57.1343777166667
-11127.3957083334,-233.718250000005,-13369.0445932042,-65.1139777166667
-19791.3957083334,-249.718250000005,-11845.7159932042,-72.2667777166667
-25957.3957083334,-268.718250000005,-20091.4768932042,-79.8367777166667
-24059.3957083334,-273.718250000005,-15401.5519932042,-87.0121777166667
-11211.3957083334,-255.718250000005,-9292.76869320417,-93.4172777166667
-13878.3957083334,-284.718250000005,-11610.9267932042,-100.950977716667
-25765.3957083334,-299.718250000005,-15633.2535932042,-109.776077716667
-20352.3957083334,-298.718250000005,-17631.7594932042,-118.844977716667
-12505.3957083334,-318.718250000005,-13092.6195932042,-128.240677716667
-19135.3957083334,-332.718250000005,-17761.2793932042,-139.027177716667
-24779.3957083334,-356.718250000005,-23530.1672932042,-150.939477716667
-23714.3957083334,-376.718250000005,-24027.1232932042,-162.066777716667
-18480.3957083334,-384.718250000005,-19690.1379932042,-172.770677716667
-8192.39570833335,-417.718250000005,-12850.0033932042,-183.902077716667
-7012.39570833335,-413.718250000005,-8534.09519320417,-194.284277716667
13456.6042916666,-420.718250000005,22533.0868067958,-203.024677716667
75127.6042916666,-429.718250000005,71522.7402067958,-210.896877716667
142595.604291667,-444.718250000005,136849.266206796,-219.223077716667
184047.604291667,-457.718250000005,175159.061206796,-227.396477716667
190627.604291667,-457.718250000005,184044.848406796,-234.922277716667
159349.604291667,-495.718250000005,151689.245706796,-243.290777716667
