"ECG","PPG","filteredecg","filteredppg"
101051.380583333,100.030166666664,-2451.26287180833,-23.0186720208333
98581.3805833333,100.030166666664,-1363.96417180833,-15.7937720208333
107507.380583333,104.030166666664,543.620828191667,-9.29717202083333
104453.380583333,105.030166666664,-386.360271808333,-7.84427202083333
102374.380583333,92.0301666666637,-2934.12407180833,-8.02467202083333
99595.3805833333,96.0301666666637,-4359.18267180833,-5.99227202083333
101265.380583333,93.0301666666637,-5614.52927180833,-3.86137202083333
97916.3805833333,89.0301666666637,-5265.36467180833,-2.03767202083333
105399.380583333,85.0301666666637,-1765.99497180833,0.155627979166667
107320.380583333,88.0301666666637,-1645.17057180833,5.24902797916667
102845.380583333,89.0301666666637,-3872.54827180833,9.62072797916667
97744.3805833333,80.0301666666637,-7585.09647180833,10.6433279791667
100397.380583333,81.0301666666637,-8597.16677180833,8.10352797916667
100378.380583333,67.0301666666637,-7806.50107180833,5.42992797916667
99765.3805833333,65.0301666666637,-4835.35417180833,5.60252797916667
112056.380583333,68.0301666666637,892.791228191667,9.02982797916667
112601.380583333,62.0301666666637,5795.47792819167,12.3232279791667
114100.380583333,61.0301666666637,5677.50022819167,12.4516279791667
113398.380583333,55.0301666666637,3793.06602819167,11.7656279791667
109401.380583333,49.0301666666637,3091.10312819167,10.7908279791667
117606.380583333,47.0301666666637,7326.40562819167,10.1124279791667
122514.380583333,40.0301666666637,12425.9453281917,11.3292279791667
126203.380583333,41.0301666666637,16726.6469281917,13.1358279791667
128087.380583333,39.0301666666637,18801.5047281917,14.9703279791667
129506.380583333,31.0301666666637,19755.1738281917,12.2223279791667
128745.380583333,23.0301666666637,19248.0992281917,9.77102797916667
127407.380583333,26.0301666666637,16679.5708281917,11.1518279791667
121986.380583333,20.0301666666637,12373.8267281917,13.1633279791667
117503.380583333,24.0301666666637,8214.59622819167,12.7571279791667
118106.380583333,2.03016666666372,6827.87952819167,8.58862797916667
113557.380583333,7.03016666666372,607.450928191667,6.66572797916667
102924.380583333,-1.96983333333628,-5390.93327180833,6.33462797916667
105386.380583333,-4.96983333333628,-6274.72387180833,4.49672797916667
107290.380583333,-4.96983333333628,-5435.19307180833,11.3256279791667
103617.380583333,3.03016666666372,-4941.72757180833,19.1889279791667
107290.380583333,3.03016666666372,-7739.78157180833,21.5478279791667
96416.3805833333,-8.96983333333628,-11765.0018718083,18.0268279791667
96401.3805833333,-10.9698333333363,-15011.2765718083,12.3020279791667
99070.3805833333,-25.9698333333363,-14024.5409718083,8.97842797916667
93916.3805833333,-24.9698333333363,-18347.0083718083,5.97102797916667
88542.3805833333,-34.9698333333363,-22456.1169718083,4.18602797916667
90336.3805833333,-36.9698333333363,-20982.9601718083,3.53422797916667
95317.3805833333,-37.9698333333363,-21369.7130718083,2.94462797916667
91218.3805833333,-46.9698333333363,-21279.3595718083,3.38202797916667
90118.3805833333,-40.9698333333363,-20822.4543718083,6.35722797916667
109159.380583333,-44.9698333333363,-2004.68227180833,7.41392797916667
149595.380583333,-52.9698333333363,37978.9264281917,4.19832797916667
198937.380583333,-53.9698333333363,87652.8880281917,5.25012797916667
236145.380583333,-54.9698333333363,120696.968228192,6.99582797916667
223034.380583333,-56.9698333333363,106903.591728192,6.39892797916667
161402.380583333,-64.9698333333363,53264.6934281917,3.44922797916667
101513.380583333,-68.9698333333363,-8289.21417180833,1.17272797916667
66815.3805833333,-69.9698333333363,-46426.3189718083,3.45662797916667
47044.3805833333,-68.9698333333363,-65012.1173718083,4.24632797916667
42665.3805833333,-73.9698333333363,-68080.1057718083,1.95432797916667
56437.3805833333,-89.9698333333363,-57066.1344718083,-5.93577202083333
69826.3805833333,-91.9698333333363,-44857.0771718083,-9.41807202083333
78936.3805833333,-95.9698333333363,-33853.5615718083,-12.2323720208333
83539.3805833333,-108.969833333336,-27875.6330718083,-17.5497720208333
89643.3805833333,-108.969833333336,-23302.9538718083,-18.7490720208333
92263.3805833333,-111.969833333336,-21729.4180718083,-18.2140720208333
85198.3805833333,-113.969833333336,-25461.4306718083,-18.8306720208333
85939.3805833333,-115.969833333336,-22858.7762718083,-14.8330720208333
93380.3805833333,-110.969833333336,-17912.1170718083,-10.9278720208333
100718.380583333,-111.969833333336,-14056.4988718083,-11.9648720208333
92582.3805833333,-126.969833333336,-16796.2833718083,-17.6348720208333
91098.3805833333,-128.969833333336,-19715.2523718083,-22.1785720208333
96463.3805833333,-127.969833333336,-16690.0580718083,-18.7624720208333
97457.3805833333,-128.969833333336,-12909.3587718083,-18.6706720208333
102952.380583333,-134.969833333336,-9432.69017180833,-20.1741720208333
103624.380583333,-137.969833333336,-7374.61237180833,-22.7848720208333
103022.380583333,-144.969833333336,-8023.44697180833,-27.8203720208333
101101.380583333,-155.969833333336,-8375.22347180833,-33.2110720208333
106324.380583333,-155.969833333336,-5725.30497180833,-38.0134720208333
106966.380583333,-167.969833333336,-4512.66567180833,-38.6161720208333
106013.380583333,-164.969833333336,-3035.76747180833,-37.0551720208333
112188.380583333,-155.969833333336,417.981228191667,-34.6399720208333
113554.380583333,-177.969833333336,2959.41812819167,-44.3577720208333
114486.380583333,-185.969833333336,4247.11822819167,-54.4503720208333
114180.380583333,-185.969833333336,3528.16042819167,-52.4473720208333
112066.380583333,-184.969833333336,4024.70292819167,-53.0604720208333
115073.380583333,-192.969833333336,5674.72412819167,-54.0415720208333
119739.380583333,-192.969833333336,8588.60822819167,-54.8139720208333
117867.380583333,-193.969833333336,9757.80792819167,-55.6239720208333
121222.380583333,-197.969833333336,11905.0673281917,-56.5499720208333
127139.380583333,-202.969833333336,18250.6598281917,-56.1198720208333
133399.380583333,-196.969833333336,23324.0614281917,-55.0961720208333
134829.380583333,-205.969833333336,26818.7677281917,-55.0460720208333
136773.380583333,-204.969833333336,26588.9744281917,-59.3455720208333
134633.380583333,-215.969833333336,30095.1381281917,-62.7706720208333
144194.380583333,-217.969833333336,34700.5581281917,-63.0410720208333
148009.380583333,-205.969833333336,38847.7376281917,-56.0038720208333
144587.380583333,-209.969833333336,37697.9312281917,-53.1440720208333
146376.380583333,-209.969833333336,39674.8129281917,-52.4175720208333
152670.380583333,-203.969833333336,41707.0613281917,-44.9576720208333
149494.380583333,-196.969833333336,42874.2838281917,-37.8970720208333
148492.380583333,-197.969833333336,41993.9878281917,-37.9981720208333
152043.380583333,-204.969833333336,44474.2271281917,-38.8421720208333
154530.380583333,-199.969833333336,46748.6235281917,-38.5963720208333
151131.380583333,-199.969833333336,45823.6247281917,-34.3718720208333
151892.380583333,-194.969833333336,46823.2755281917,-29.2555720208333
153152.380583333,-189.969833333336,46375.0386281917,-24.0122720208333
146584.380583333,-186.969833333336,40496.6252281917,-20.2274720208333
136490.380583333,-185.969833333336,34276.2543281917,-18.9254720208333
134792.380583333,-185.969833333336,28033.5533281917,-17.8947720208333
126373.380583333,-183.969833333336,22974.9316281917,-14.5643720208333
120663.380583333,-177.969833333336,16295.7206281917,-10.8879720208333
112519.380583333,-177.969833333336,9416.12492819167,-8.03327202083333
106861.380583333,-176.969833333336,2032.64972819167,-8.21017202083333
99236.3805833333,-176.969833333336,-1248.01927180833,-5.27537202083333
102800.380583333,-169.969833333336,-2939.88107180833,-1.55357202083333
96109.3805833333,-168.969833333336,-4030.46697180833,2.29992797916667
96747.3805833333,-166.969833333336,-5656.97827180833,1.81442797916667
93861.3805833333,-171.969833333336,-7961.36057180833,0.174627979166667
88395.3805833333,-169.969833333336,-13003.3007718083,-0.800572020833333
84716.3805833333,-170.969833333336,-13655.8003718083,0.295927979166667
90272.3805833333,-169.969833333336,-12918.2685718083,2.45672797916667
85480.3805833333,-161.969833333336,-12597.9915718083,5.48342797916667
87427.3805833333,-168.969833333336,-11066.8613718083,1.44452797916667
89035.3805833333,-175.969833333336,-10031.3819718083,-2.33077202083333
87560.3805833333,-165.969833333336,-12670.5321718083,1.89892797916667
79462.3805833333,-165.969833333336,-15629.4094718083,0.358927979166667
80767.3805833333,-172.969833333336,-17196.0059718083,-1.55147202083333
83727.3805833333,-169.969833333336,-15088.3054718083,2.26972797916667
81453.3805833333,-156.969833333336,-13789.8008718083,7.28102797916667
84218.3805833333,-161.969833333336,-12928.0020718083,10.4142279791667
84296.3805833333,-161.969833333336,-12900.0551718083,6.26612797916667
80022.3805833333,-163.969833333336,-13958.8231718083,9.65532797916667
81621.3805833333,-150.969833333336,-14609.8669718083,14.0871279791667
81675.3805833333,-157.969833333336,-13231.2158718083,16.3411279791667
82381.3805833333,-152.969833333336,-12425.5406718083,16.7214279791667
83430.3805833333,-154.969833333336,-11882.0888718083,16.8650279791667
81129.3805833333,-153.969833333336,-11442.1653718083,16.4306279791667
84304.3805833333,-153.969833333336,-9917.86817180833,18.1373279791667
83617.3805833333,-150.969833333336,-8723.87517180833,20.5232279791667
84228.3805833333,-148.969833333336,-10323.5346718083,23.4351279791667
79357.3805833333,-148.969833333336,-10367.2087718083,23.2276279791667
83296.3805833333,-154.969833333336,-9363.89427180833,21.6369279791667
86116.3805833333,-150.969833333336,-6589.05797180833,18.7264279791667
82979.3805833333,-163.969833333336,-8917.89997180833,13.2107279791667
78752.3805833333,-165.969833333336,-10846.0497718083,9.80442797916667
81429.3805833333,-160.969833333336,-12159.4456718083,14.8332279791667
76140.3805833333,-155.969833333336,-12800.4816718083,21.5208279791667
78342.3805833333,-152.969833333336,-13543.0726718083,24.2763279791667
79549.3805833333,-155.969833333336,-8549.61887180833,24.3461279791667
89212.3805833333,-155.969833333336,-4238.75527180833,22.4508279791667
81962.3805833333,-162.969833333336,-6510.59547180833,19.4229279791667
78391.3805833333,-164.969833333336,-7056.74977180833,17.2235279791667
84648.3805833333,-166.969833333336,-6510.95177180833,15.9075279791667
82538.3805833333,-168.969833333336,-4622.32607180833,15.2160279791667
82183.3805833333,-168.969833333336,-7622.17647180833,15.8428279791667
74378.3805833333,-166.969833333336,-9840.51697180833,17.0947279791667
83348.3805833333,-170.969833333336,-6376.27147180833,19.5547279791667
84118.3805833333,-162.969833333336,-6088.15107180833,21.0998279791667
77793.3805833333,-168.969833333336,-6914.14357180833,20.4474279791667
81199.3805833333,-176.969833333336,-7043.88757180833,15.0904279791667
80560.3805833333,-176.969833333336,-5941.45087180833,13.9648279791667
81291.3805833333,-180.969833333336,-5055.22967180833,15.2689279791667
80712.3805833333,-171.969833333336,-5414.84767180833,17.8388279791667
78909.3805833333,-179.969833333336,-5764.64457180833,13.8479279791667
79904.3805833333,-183.969833333336,-5619.45457180833,8.89022797916667
80495.3805833333,-192.969833333336,-3803.35797180833,11.2288279791667
81512.3805833333,-173.969833333336,-5122.32977180833,16.1765279791667
75856.3805833333,-182.969833333336,-6983.27307180833,20.5301279791667
76815.3805833333,-181.969833333336,-7790.89697180833,18.9296279791667
78469.3805833333,-180.969833333336,-4706.64597180833,18.2693279791667
82226.3805833333,-187.969833333336,-1242.34447180833,16.7635279791667
83881.3805833333,-190.969833333336,-686.449671808333,14.3204279791667
79012.3805833333,-191.969833333336,-1452.41837180833,12.5949279791667
80646.3805833333,-196.969833333336,-2431.03727180833,12.9036279791667
80925.3805833333,-190.969833333336,-2302.15427180833,18.1353279791667
76798.3805833333,-186.969833333336,-4209.45537180833,18.4147279791667
75122.3805833333,-197.969833333336,-5261.63937180833,16.3199279791667
80887.3805833333,-199.969833333336,-2909.75517180833,13.3899279791667
78208.3805833333,-198.969833333336,-2673.32047180833,15.4826279791667
77263.3805833333,-199.969833333336,-3369.18707180833,18.0999279791667
78518.3805833333,-197.969833333336,-4863.45257180833,16.6139279791667
72810.3805833333,-208.969833333336,-4411.44067180833,14.9520279791667
79295.3805833333,-204.969833333336,-2066.54877180833,13.2372279791667
84957.3805833333,-210.969833333336,3074.56612819167,12.5683279791667
83337.3805833333,-213.969833333336,2820.95092819167,13.3067279791667
83207.3805833333,-210.969833333336,1377.43602819167,15.8076279791667
80435.3805833333,-205.969833333336,2022.79102819167,19.7996279791667
88809.3805833333,-211.969833333336,8859.65782819167,18.2334279791667
97274.3805833333,-215.969833333336,15732.8135281917,15.3689279791667
95992.3805833333,-217.969833333336,15850.0810281917,14.9197279791667
93017.3805833333,-218.969833333336,14563.4988281917,16.5017279791667
97050.3805833333,-217.969833333336,16327.1487281917,18.3400279791667
96258.3805833333,-221.969833333336,13868.2228281917,14.6732279791667
88040.3805833333,-232.969833333336,9770.56862819167,10.5072279791667
86771.3805833333,-230.969833333336,6062.80392819167,9.74322797916667
84236.3805833333,-232.969833333336,2782.54372819167,12.9064279791667
80571.3805833333,-229.969833333336,-773.607271808333,14.5388279791667
73787.3805833333,-240.969833333336,-4654.69837180833,8.85122797916667
76301.3805833333,-249.969833333336,-5124.07727180833,7.09552797916667
75855.3805833333,-243.969833333336,-4484.11467180833,7.11602797916667
75800.3805833333,-250.969833333336,-4830.95097180833,7.89242797916667
75409.3805833333,-253.969833333336,-6319.18537180833,6.80482797916667
71298.3805833333,-257.969833333336,-7268.16387180833,7.27402797916667
77791.3805833333,-250.969833333336,-6288.50227180833,11.5546279791667
74471.3805833333,-255.969833333336,-6583.97557180833,12.7721279791667
74462.3805833333,-259.969833333336,-7943.65657180833,12.8057279791667
72679.3805833333,-257.969833333336,-9804.21717180833,12.9939279791667
69405.3805833333,-267.969833333336,-13867.8099718083,10.4653279791667
67798.3805833333,-269.969833333336,-17252.1026718083,7.29322797916667
62605.3805833333,-278.969833333336,-18408.6513718083,6.85882797916667
77270.3805833333,-276.969833333336,-2871.03107180833,5.96612797916667
107910.380583333,-284.969833333336,26439.1525281917,6.67722797916667
