"ECG","PPG","filteredecg","filteredppg"
31643.3638333333,605.771249999991,-67011.1151372958,-154.829751470833
22391.3638333333,611.771249999991,-69191.3916372958,-144.845151470833
35617.3638333333,627.771249999991,-61424.3753372958,-135.231051470833
51589.3638333333,627.771249999991,-52999.7077372958,-127.118151470833
45920.3638333333,639.771249999991,-48496.7210372958,-119.160151470833
42818.3638333333,646.771249999991,-50527.7834372958,-108.022151470833
46891.3638333333,655.771249999991,-51607.0692372958,-102.445551470833
39060.3638333333,655.771249999991,-49109.5885372958,-99.3019514708333
56530.3638333333,653.771249999991,-39525.0738372958,-97.5210514708333
65947.3638333333,665.771249999991,-26922.8472372958,-86.1431514708333
75646.3638333333,679.771249999991,-18523.0624372958,-73.3645514708333
67611.3638333333,683.771249999991,-21769.7830372958,-67.1771514708333
62261.3638333333,685.771249999991,-25247.8042372958,-59.9337514708333
67379.3638333333,697.771249999991,-27338.7506372958,-52.0963514708333
55656.3638333333,704.771249999991,-24337.9977372958,-44.0370514708333
78375.3638333333,706.771249999991,-13601.5555372958,-36.8984514708333
86433.3638333333,717.771249999991,141.674562704167,-28.6536514708333
92780.3638333333,727.771249999991,12430.0201627042,-17.4065514708333
114735.363833333,735.771249999991,22647.2191627042,-7.25965147083333
109117.363833333,746.771249999991,28403.0017627042,1.80114852916667
107534.363833333,748.771249999991,25886.3960627042,9.80044852916667
110262.363833333,759.771249999991,27347.3419627042,17.2726485291667
110831.363833333,763.771249999991,30663.8109627042,24.7686485291667
114042.363833333,769.771249999991,38852.0727627042,32.7041485291667
124413.363833333,780.771249999991,33542.6528627042,41.8076485291667
94917.3638333333,782.771249999991,23712.5107627042,50.0757485291667
90542.3638333333,793.771249999991,15070.5355627042,53.2252485291667
99964.3638333333,786.771249999991,22345.1902627042,61.2478485291667
104389.363833333,805.771249999991,29688.0895627042,69.5164485291667
96999.3638333333,808.771249999991,21273.3745627042,74.8357485291667
81479.3638333333,798.771249999991,20093.8017627042,75.8332485291667
99530.3638333333,808.771249999991,22310.5971627042,78.0436485291667
94256.3638333333,815.771249999991,29032.2060627042,86.4737485291667
95216.3638333333,815.771249999991,23067.4424627042,91.2602485291667
78193.3638333333,820.771249999991,16443.3786627042,96.3076485291667
85111.3638333333,830.771249999991,16880.2606627042,104.993548529167
89531.3638333333,830.771249999991,24579.7734627042,105.104348529167
95917.3638333333,823.771249999991,29372.2207627042,100.743248529167
83033.3638333333,812.771249999991,21605.9145627042,94.5032485291667
70301.3638333333,815.771249999991,13197.3361627042,97.5804485291667
67718.3638333333,820.771249999991,9650.65316270417,101.778848529167
77687.3638333333,816.771249999991,18045.2174627042,98.7915485291667
82538.3638333333,805.771249999991,24508.0062627042,94.6256485291667
81592.3638333333,806.771249999991,27908.5316627042,91.6337485291667
82632.3638333333,805.771249999991,24375.9152627042,92.3088485291667
67440.3638333333,803.771249999991,18928.8856627042,95.7888485291667
68256.3638333333,812.771249999991,13308.7406627042,98.9138485291667
59333.3638333333,802.771249999991,11315.6165627042,94.6419485291667
57916.3638333333,795.771249999991,10436.9599627042,88.2172485291667
60475.3638333333,789.771249999991,7740.58066270417,85.1093485291667
46099.3638333333,789.771249999991,9436.71096270417,85.3632485291667
62856.3638333333,788.771249999991,14738.3983627042,86.8932485291667
68463.3638333333,789.771249999991,24418.5481627042,86.4681485291667
67335.3638333333,784.771249999991,29444.3319627042,87.2636485291667
76901.3638333333,791.771249999991,31378.6029627042,88.4080485291667
64472.3638333333,782.771249999991,31037.8004627042,91.3670485291667
67935.3638333333,793.771249999991,27252.1128627042,93.7421485291667
58916.3638333333,788.771249999991,24116.5214627042,93.9007485291667
55959.3638333333,777.771249999991,26096.8893627042,89.1295485291667
68312.3638333333,780.771249999991,26974.0699627042,83.7626485291667
51929.3638333333,765.771249999991,26557.9505627042,79.9044485291667
54551.3638333333,768.771249999991,22337.5777627042,80.5309485291667
52549.3638333333,774.771249999991,25653.2183627042,82.5166485291667
59522.3638333333,766.771249999991,30834.1074627042,81.8026485291667
58254.3638333333,757.771249999991,35244.3082627042,73.7275485291667
63659.3638333333,752.771249999991,42454.3295627042,71.7585485291667
69699.3638333333,754.771249999991,46732.4817627042,71.5363485291667
61780.3638333333,749.771249999991,36587.6799627042,70.0531485291667
44594.3638333333,746.771249999991,48191.8793627042,70.1841485291667
91340.3638333333,749.771249999991,61972.2097627042,70.0799485291667
77825.3638333333,742.771249999991,60303.5309627042,67.7087485291667
43274.3638333333,738.771249999991,48455.0928627042,64.2150485291667
57628.3638333333,736.771249999991,42288.3151627042,60.7781485291667
69384.3638333333,727.771249999991,58715.1651627042,59.2874485291667
70418.3638333333,733.771249999991,58128.8599627042,60.4242485291667
55984.3638333333,726.771249999991,53077.5427627042,61.4832485291667
58721.3638333333,731.771249999991,50108.7812627042,57.0627485291667
54920.3638333333,713.771249999991,52298.7553627042,52.0775485291667
58521.3638333333,714.771249999991,55848.9494627042,46.8230485291667
61135.3638333333,710.771249999991,60622.9186627042,43.8420485291667
55437.3638333333,696.771249999991,50335.1426627042,34.3335485291667
27210.3638333333,687.771249999991,38409.6210627042,25.4998485291667
37959.3638333333,686.771249999991,35869.0107627042,23.2636485291667
30489.3638333333,683.771249999991,32955.1094627042,23.1615485291667
20354.3638333333,684.771249999991,30712.4099627042,23.1022485291667
27000.3638333333,679.771249999991,30322.1667627042,20.7106485291667
20505.3638333333,675.771249999991,32170.4175627042,18.3996485291667
31739.3638333333,674.771249999991,35280.4894627042,15.0185485291667
21027.3638333333,664.771249999991,41780.2222627042,9.52754852916667
44515.3638333333,659.771249999991,54789.6478627042,3.32114852916667
50293.3638333333,651.771249999991,76574.8774627042,-1.61115147083333
99817.3638333333,652.771249999991,107571.679862704,-3.18375147083333
111721.363833333,647.771249999991,133110.107662704,-8.01555147083333
119397.363833333,636.771249999991,139586.022162704,-13.6296514708333
112488.363833333,640.771249999991,123067.473662704,-14.0586514708333
70013.3638333333,639.771249999991,90256.7156627042,-14.8689514708333
16118.3638333333,627.771249999991,44559.6835627042,-21.3216514708333
-224.636166666693,626.771249999991,29924.7532627042,-25.8666514708333
7757.36383333331,621.771249999991,24127.7713627042,-29.2034514708333
-25232.6361666667,617.771249999991,14774.7421627042,-30.9655514708333
-31083.6361666667,619.771249999991,-14457.5130372958,-34.1744514708333
-93384.6361666667,609.771249999991,-52498.8652372958,-39.8909514708333
-125812.636166667,597.771249999991,-99218.6343372958,-50.4919514708333
-162816.636166667,593.771249999991,-117993.562037296,-55.1424514708333
-153121.636166667,594.771249999991,-121099.429137296,-58.6520514708333
-150206.636166667,578.771249999991,-110440.991937296,-63.5002514708333
-147613.636166667,586.771249999991,-110314.620637296,-64.2247514708333
-156453.636166667,582.771249999991,-111571.131037296,-66.4287514708333
-152403.636166667,567.771249999991,-110400.743337296,-77.3896514708333
-148995.636166667,562.771249999991,-103600.314437296,-84.1683514708333
-137195.636166667,559.771249999991,-94476.1806372958,-88.6042514708333
-138703.636166667,553.771249999991,-84195.3038372958,-90.4120514708333
-115206.636166667,557.771249999991,-66191.1392372958,-90.9795514708333
-97348.6361666667,550.771249999991,-50783.0727372958,-93.6176514708333
-110422.636166667,545.771249999991,-47989.7727372958,-104.486151470833
-99067.6361666667,527.771249999991,-47571.7823372958,-111.728551470833
-109025.636166667,530.771249999991,-48665.7231372958,-116.614451470833
-112394.636166667,530.771249999991,-52686.3799372958,-118.780851470833
-109086.636166667,516.771249999991,-42976.9498372958,-125.140151470833
-95380.6361666667,518.771249999991,-30431.1178372958,-131.956451470833
-83448.6361666667,507.771249999991,-24913.1499372958,-135.701751470833
-104172.636166667,509.771249999991,-31251.4418372958,-137.857451470833
-101885.636166667,510.771249999991,-38678.0510372958,-138.088251470833
-110364.636166667,506.771249999991,-33804.3190372958,-136.709251470833
-93521.6361666667,519.771249999991,-28431.7669372958,-130.113451470833
-96722.6361666667,525.771249999991,-23312.0178372958,-124.299151470833
-100764.636166667,518.771249999991,-21001.3268372958,-126.330651470833
-85787.6361666667,525.771249999991,-15744.5634372958,-120.235051470833
-93414.6361666667,538.771249999991,-17242.1968372958,-111.503251470833
-118555.636166667,543.771249999991,-38901.1899372958,-104.502151470833
-132758.636166667,549.771249999991,-40252.5539372958,-98.7781514708333
-110877.636166667,557.771249999991,-30808.2639372958,-92.8740514708333
-94811.6361666667,563.771249999991,-14776.8831372958,-86.1433514708333
-100317.636166667,574.771249999991,-12629.9360372958,-72.9428514708333
-100172.636166667,592.771249999991,-14121.5597372958,-59.7400514708333
-97430.6361666667,600.771249999991,-12299.1382372958,-53.6762514708333
-99379.6361666667,595.771249999991,-6408.21963729583,-51.7424514708333
-91540.6361666667,605.771249999991,1786.33436270417,-48.7221514708333
-70913.6361666667,615.771249999991,10715.2910627042,-38.3798514708333
-92995.6361666667,624.771249999991,-1438.42403729583,-30.3876514708333
-109018.636166667,631.771249999991,-10081.3317372958,-23.8289514708333
-83732.6361666667,638.771249999991,-148.984037295833,-18.0255514708333
-81223.6361666667,645.771249999991,10306.6070627042,-11.8661514708333
-91025.6361666667,654.771249999991,3849.43546270417,-3.59505147083333
-90188.6361666667,665.771249999991,7489.06976270417,2.99444852916667
-80074.6361666667,669.771249999991,14278.5147627042,8.55654852916667
-71039.6361666667,676.771249999991,18794.0794627042,14.0719485291667
-81068.6361666667,685.771249999991,19663.1109627042,16.1900485291667
-73784.6361666667,681.771249999991,17899.8975627042,17.4146485291667
-79118.6361666667,690.771249999991,13549.0810627042,19.6836485291667
-92088.6361666667,696.771249999991,7888.10466270417,24.5542485291667
-84515.6361666667,701.771249999991,2677.49536270417,30.6721485291667
-100139.636166667,717.771249999991,289.396762704167,36.9333485291667
-89035.6361666667,716.771249999991,5820.97006270417,40.0021485291667
-79980.6361666667,725.771249999991,12205.7003627042,42.6139485291667
-83949.6361666667,731.771249999991,9764.65066270417,48.0830485291667
-88497.6361666667,741.771249999991,11017.9939627042,55.6330485291667
-80654.6361666667,755.771249999991,15083.2760627042,62.1097485291667
-64899.6361666667,752.771249999991,22632.3022627042,64.0695485291667
-79276.6361666667,763.771249999991,12487.0054627042,67.9750485291667
-94010.6361666667,771.771249999991,-1721.80103729583,71.8529485291667
-100461.636166667,771.771249999991,-6847.94633729583,73.6363485291667
-94416.6361666667,782.771249999991,-5598.23203729583,77.3790485291667
-99175.6361666667,787.771249999991,-272.421437295833,81.5756485291667
-75188.6361666667,793.771249999991,5686.95356270417,85.2499485291667
-91708.6361666667,801.771249999991,-1331.38563729583,85.5596485291667
-100578.636166667,799.771249999991,-7564.56443729583,84.5570485291667
-82684.6361666667,799.771249999991,2591.17936270417,85.0786485291667
-72842.6361666667,813.771249999991,13568.4439627042,87.7997485291667
-67203.6361666667,810.771249999991,20568.5801627042,88.0373485291667
-66986.6361666667,805.771249999991,15455.6189627042,79.5953485291667
-82259.6361666667,803.771249999991,11494.3702627042,78.1410485291667
-70736.6361666667,809.771249999991,9507.12306270417,78.9918485291667
-74113.6361666667,815.771249999991,14217.6604627042,78.7418485291667
-68724.6361666667,806.771249999991,12898.6202627042,74.1897485291667
-77741.6361666667,809.771249999991,10294.2063627042,68.8598485291667
-71912.6361666667,805.771249999991,7020.23936270417,65.8519485291667
-79940.6361666667,807.771249999991,3199.60376270417,68.4514485291667
-78018.6361666667,819.771249999991,244.768262704167,69.7213485291667
-83874.6361666667,805.771249999991,2960.88496270417,61.0891485291667
-67868.6361666667,799.771249999991,7713.23946270417,58.6847485291667
-70318.6361666667,812.771249999991,10925.1301627042,58.2749485291667
-74496.6361666667,805.771249999991,5458.81956270417,56.0639485291667
-73334.6361666667,801.771249999991,11628.8629627042,53.0795485291667
-58198.6361666667,805.771249999991,18716.6409627042,49.5734485291667
-59220.6361666667,797.771249999991,17003.7212627042,44.6960485291667
-75200.6361666667,793.771249999991,8982.16886270417,39.0497485291667
-68710.6361666667,793.771249999991,6661.52616270417,38.0623485291667
-72461.6361666667,793.771249999991,4740.18736270417,37.4479485291667
-78340.6361666667,791.771249999991,1448.11156270417,36.5366485291667
-79963.6361666667,790.771249999991,-6816.58533729583,33.6047485291667
-92723.6361666667,784.771249999991,-6742.24103729583,32.3783485291667
-70844.6361666667,785.771249999991,-4363.42803729583,33.3422485291667
-87199.6361666667,795.771249999991,-1482.48483729583,37.1511485291667
-73495.6361666667,785.771249999991,831.484662704167,35.5611485291667
-72232.6361666667,785.771249999991,4583.06746270417,32.5554485291667
-69947.6361666667,782.771249999991,9956.81756270417,32.4670485291667
-55684.6361666667,779.771249999991,12925.6907627042,29.6690485291667
-64471.6361666667,774.771249999991,10523.7705627042,28.4900485291667
-80597.6361666667,778.771249999991,-2185.48553729583,32.9614485291667
-78208.6361666667,784.771249999991,-1809.97403729583,37.8075485291667
-69276.6361666667,783.771249999991,3112.49086270417,40.7977485291667
-69662.6361666667,777.771249999991,8043.14576270417,39.3070485291667
-62988.6361666667,778.771249999991,6432.81466270417,39.6917485291667
-73384.6361666667,776.771249999991,3041.82786270417,38.9910485291667
-73211.6361666667,765.771249999991,986.657262704167,34.7407485291667
-66995.6361666667,764.771249999991,4722.01446270417,32.4481485291667
