"ECG","PPG","filteredecg","filteredppg"
-73311.3350416667,-886.192708333343,5860.31636085417,64.9200197041667
-76822.3350416667,-863.192708333343,-683.598539145833,66.9873197041667
-84946.3350416667,-867.192708333343,-6018.76743914583,68.6883197041667
-88228.3350416667,-870.192708333343,-5076.44263914583,70.0353197041667
-76841.3350416667,-861.192708333343,-1630.25413914583,71.0396197041667
-79746.3350416667,-861.192708333343,-57.2810391458333,71.6991197041667
-81107.3350416667,-852.192708333343,-772.312339145833,71.9966197041667
-79982.3350416667,-844.192708333343,-1731.13783914583,71.9386197041667
-79423.3350416667,-854.192708333343,-2090.53643914583,71.5591197041667
-82336.3350416667,-842.192708333343,-2923.61653914583,70.8724197041667
-81363.3350416667,-846.192708333343,-2989.74643914583,69.8658197041667
-77581.3350416667,-840.192708333343,-1389.40293914583,68.5323197041667
-78734.3350416667,-836.192708333343,887.536660854167,66.7900197041667
-72744.3350416667,-844.192708333343,2202.95526085417,64.6496197041667
-77587.3350416667,-842.192708333343,1112.29376085417,62.2425197041667
-78723.3350416667,-845.192708333343,-788.017639145833,59.1923197041667
-79291.3350416667,-832.192708333343,-266.483339145833,55.5770197041667
-69705.3350416667,-837.192708333343,6649.21326085417,52.2098197041667
-65585.3350416667,-838.192708333343,6597.05266085417,48.8981197041667
-74874.3350416667,-839.192708333343,3519.55306085417,45.3012197041667
-77012.3350416667,-848.192708333343,182.885160854167,42.0098197041667
-73375.3350416667,-845.192708333343,1757.83796085417,39.1303197041667
-73381.3350416667,-847.192708333343,3998.46056085417,36.3196197041667
-71645.3350416667,-844.192708333343,3319.57056085417,33.4939197041667
-76380.3350416667,-836.192708333343,114.548960854167,30.7412197041667
-79740.3350416667,-837.192708333343,-3366.46923914583,28.1175197041667
-80031.3350416667,-842.192708333343,-4698.48143914583,25.4904197041667
-80810.3350416667,-839.192708333343,-4842.40873914583,22.8609197041667
-78953.3350416667,-832.192708333343,-5004.14883914583,20.3040197041667
-83280.3350416667,-837.192708333343,-6212.81203914583,17.7983197041667
-81057.3350416667,-847.192708333343,-5546.76453914583,15.1488197041667
-79803.3350416667,-843.192708333343,-4400.35383914583,12.3744197041667
-79286.3350416667,-843.192708333343,-4882.71583914583,9.77441970416667
-80946.3350416667,-832.192708333343,-3030.05293914583,7.44351970416667
-76425.3350416667,-834.192708333343,-1913.25573914583,5.23601970416667
-77460.3350416667,-844.192708333343,-4894.20803914583,3.09081970416667
-90256.3350416667,-837.192708333343,-14088.5992391458,1.59361970416667
-91739.3350416667,-823.192708333343,-17298.3923391458,0.602519704166667
-78050.3350416667,-830.192708333343,-853.419139145833,-1.03488029583333
-43078.3350416667,-842.192708333343,30918.7958608542,-3.31428029583333
-15467.3350416667,-833.192708333343,58657.2942608542,-5.70138029583333
-9441.33504166669,-827.192708333343,60869.6155608542,-8.55308029583333
-36967.3350416667,-832.192708333343,39956.5004608542,-12.4486802958333
-59783.3350416667,-823.192708333343,12251.0294608542,-16.9985802958333
-82519.3350416667,-831.192708333343,-5650.08393914583,-21.1060802958333
-84492.3350416667,-827.192708333343,-12388.1661391458,-25.1145802958333
-83515.3350416667,-846.192708333343,-8061.76653914583,-29.1174802958333
-75573.3350416667,-847.192708333343,-5984.12353914583,-32.7301802958333
-79400.3350416667,-852.192708333343,-4840.33713914583,-36.4029802958333
-79905.3350416667,-837.192708333343,-5436.58013914583,-39.9162802958333
-75691.3350416667,-843.192708333343,-5227.42803914583,-42.8442802958333
