"ECG","PPG","filteredecg","filteredppg"
-33098.8999583333,-4090.06925,18633.199824,-269.753803125
-35508.8999583333,-4087.06925,20971.484824,-250.324703125
-27051.8999583333,-4068.06925,20391.095624,-230.985703125
-39259.8999583333,-4032.06925,12473.237924,-211.839603125
-49869.8999583333,-4034.06925,5450.590624,-193.003303125
-39065.8999583333,-4011.06925,10363.450624,-174.497803125
-37107.8999583333,-3993.06925,8012.954724,-156.309803125
-49203.8999583333,-3973.06925,3161.231424,-138.436703125
-53741.8999583333,-3943.06925,138.956024,-120.916203125
-44154.8999583333,-3918.06925,1692.917424,-103.535603125
-49617.8999583333,-3918.06925,2659.820924,-86.315503125
-53319.8999583333,-3879.06925,-3385.064276,-69.643103125
-55724.8999583333,-3896.06925,-651.291176,-53.599803125
-45440.8999583333,-3857.06925,3180.309224,-38.002103125
-47132.8999583333,-3851.06925,1898.255924,-22.839403125
-59008.8999583333,-3844.06925,-4418.009576,-7.905803125
-59342.8999583333,-3817.06925,-7721.584176,6.660996875
-48334.8999583333,-3818.06925,1372.403724,20.355596875
-42247.8999583333,-3796.06925,2737.645124,33.222996875
-49946.8999583333,-3760.06925,-1633.282776,45.612696875
-66001.8999583333,-3756.06925,-12594.699276,57.475896875
-62200.8999583333,-3739.06925,-10474.626176,68.677596875
-54755.8999583333,-3742.06925,-5090.956276,79.241596875
-52634.8999583333,-3742.06925,-6715.184776,89.357496875
-63609.8999583333,-3736.06925,-4614.688976,98.958096875
-47248.8999583333,-3725.06925,-1507.611076,107.900596875
-46692.8999583333,-3705.06925,1261.729224,116.261096875
-57467.8999583333,-3690.06925,-3494.436876,125.023596875
-57582.8999583333,-3673.06925,-7495.075976,133.892496875
-50494.8999583333,-3679.06925,-3709.006076,141.024496875
-52753.8999583333,-3678.06925,-4083.760076,146.504096875
-52859.8999583333,-3667.06925,-6214.618876,151.272596875
-59390.8999583333,-3645.06925,-8765.169076,154.772296875
-54221.8999583333,-3650.06925,-4650.685276,155.468996875
-45605.8999583333,-3660.06925,-45.798076,154.026596875
-50925.8999583333,-3654.06925,-1317.780376,153.185096875
-51750.8999583333,-3678.06925,-806.936376,152.190396875
-47859.8999583333,-3673.06925,-197.880976,149.912596875
-47719.8999583333,-3667.06925,-1999.963076,148.527296875
-56288.8999583333,-3671.06925,-4069.802576,148.363396875
-51662.8999583333,-3657.06925,-4315.921876,148.283196875
-45703.8999583333,-3667.06925,875.193024,148.263096875
-48032.8999583333,-3662.06925,-3236.452176,149.322096875
-57929.8999583333,-3655.06925,-9090.480876,151.250396875
-57868.8999583333,-3652.06925,-11342.899676,152.181496875
-52935.8999583333,-3653.06925,-4664.036676,152.344896875
-42818.8999583333,-3656.06925,1893.770324,152.139896875
-46305.8999583333,-3656.06925,-1282.582676,150.632896875
-57216.8999583333,-3650.06925,-5793.100276,148.407096875
-46507.8999583333,-3663.06925,-4467.094176,146.126396875
-50902.8999583333,-3659.06925,-5361.579476,143.305896875
-53591.8999583333,-3674.06925,-7442.044776,139.748996875
-54389.8999583333,-3665.06925,-9830.687076,136.552596875
-56784.8999583333,-3656.06925,-7814.602376,133.556096875
-49436.8999583333,-3681.06925,-4929.306076,130.304696875
-48007.8999583333,-3676.06925,-5543.604876,127.453596875
-56837.8999583333,-3677.06925,-5420.189176,125.459796875
-44632.8999583333,-3672.06925,-3374.949476,123.856996875
-43240.8999583333,-3677.06925,3875.743724,121.915496875
-37524.8999583333,-3676.06925,5282.282524,119.878996875
-43248.8999583333,-3688.06925,4333.719724,118.046296875
-39940.8999583333,-3682.06925,1664.381024,115.770996875
-48352.8999583333,-3672.06925,-4796.969776,113.416196875
-55336.8999583333,-3673.06925,-10549.829976,111.192096875
-53760.8999583333,-3683.06925,-9767.389376,108.223196875
-48060.8999583333,-3700.06925,-6902.859876,104.591296875
-46149.8999583333,-3697.06925,-6007.960476,100.653296875
-58709.8999583333,-3689.06925,-11688.323076,95.946496875
-54442.8999583333,-3712.06925,-10633.463776,89.639796875
-51188.8999583333,-3687.06925,-7840.419576,82.235496875
-49514.8999583333,-3710.06925,-8303.403076,75.269796875
-55966.8999583333,-3715.06925,-11354.047776,68.099296875
-57599.8999583333,-3718.06925,-12691.686376,60.192196875
-46705.8999583333,-3738.06925,-7383.657776,53.251996875
-48182.8999583333,-3751.06925,-6692.078276,47.251696875
-49451.8999583333,-3750.06925,-7559.327476,41.297996875
-49421.8999583333,-3751.06925,-7398.531176,35.794896875
-47007.8999583333,-3752.06925,-5692.383276,32.114396875
-44930.8999583333,-3757.06925,-5464.086776,29.691096875
-52775.8999583333,-3744.06925,-10944.148676,26.022896875
-55058.8999583333,-3754.06925,-10047.507776,21.551196875
-43871.8999583333,-3757.06925,-4430.738476,17.448596875
