"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,83,109,168,130,295,425,NA,1,NA,1,NA,1,1,1
3,248,279,332,155,265,420,825,1,850,1,820,1,1,1
5,561,605,687,220,410,630,1565,0,1630,0,1775,0,1,1
6,714,765,823,255,290,545,765,1,800,1,680,1,1,1
7,867,913,965,230,260,490,765,1,740,1,710,1,1,1
8,1009,1056,1097,235,205,440,710,1,715,1,660,1,1,1
9,1152,1199,1252,235,265,500,715,1,715,1,775,1,1,1
10,1297,1338,1406,205,340,545,725,1,695,1,770,1,1,1
11,1453,1495,1542,210,235,445,780,1,785,1,680,1,1,1
12,1613,1656,1712,215,280,495,800,1,805,1,850,1,1,1
13,1760,1803,1864,215,305,520,735,1,735,1,760,1,1,1
14,1912,1954,2018,210,320,530,760,1,755,1,770,1,1,1
15,2067,2106,2187,195,405,600,775,1,760,1,845,1,1,1
17,2233,2276,2326,215,250,465,830,1,850,1,695,1,1,1
19,2397,2443,2495,230,260,490,820,1,835,1,845,1,1,1
20,2548,2591,2634,215,215,430,755,1,740,1,695,1,1,1
21,2693,2739,2804,230,325,555,725,1,740,1,850,1,1,1
22,2856,2901,2974,225,365,590,815,1,810,1,850,1,1,1
24,3020,3066,3130,230,320,550,820,1,825,1,780,1,1,1
26,3188,3230,3280,210,250,460,840,1,820,1,750,1,1,1
27,3339,3384,3433,225,245,470,755,1,770,1,765,1,1,1
28,3486,3534,3585,240,255,495,735,1,750,1,760,1,1,1
29,3640,3684,3753,220,345,565,770,1,750,1,840,1,1,1
30,3797,3843,3909,230,330,560,785,1,795,1,780,1,1,1
31,3954,3997,4070,215,365,580,785,1,770,1,805,1,1,1
32,4107,4148,4219,205,355,560,765,1,755,1,745,1,1,1
33,4254,4302,4359,240,285,525,735,1,770,1,700,1,1,1
35,4422,4463,4539,205,380,585,840,1,805,1,900,1,1,1
37,4598,4642,4715,220,365,585,880,1,895,1,880,1,1,1
39,4775,4823,4884,240,305,545,885,1,905,1,845,1,1,1
40,4937,4987,5046,250,295,545,810,1,820,1,810,1,1,1
42,5103,5148,5225,225,385,610,830,1,805,1,895,1,1,1
43,5261,5306,5365,225,295,520,790,1,790,1,700,1,1,1
44,5422,5470,5540,240,350,590,805,1,820,1,875,1,1,1
45,5581,5627,5693,230,330,560,795,1,785,1,765,1,1,1
46,5726,5769,5828,215,295,510,725,1,710,1,675,1,1,1
47,5881,5922,5988,205,330,535,775,1,765,1,800,1,1,1
48,6034,6076,6133,210,285,495,765,1,770,1,725,1,1,1
49,6183,6226,6280,215,270,485,745,1,750,1,735,1,1,1
50,6324,6364,6414,200,250,450,705,1,690,1,670,1,1,1
51,6464,6502,6565,190,315,505,700,1,690,1,755,1,1,1
52,6607,6646,6712,195,330,525,715,1,720,1,735,1,1,1
55,6927,6967,7024,200,285,485,1600,0,1605,0,1560,0,1,1
56,7087,7126,7196,195,350,545,800,1,795,1,860,1,1,1
58,7257,7302,7372,225,350,575,850,1,880,1,880,1,1,1
59,7345,7393,7469,240,380,620,440,0,455,0,485,0,1,1
60,7430,7477,7553,235,380,615,425,0,420,0,420,0,1,1
62,7603,7652,7712,245,300,545,865,1,875,1,795,1,1,1
63,7752,7794,7875,210,405,615,745,1,710,1,815,1,1,1
64,7897,7946,7996,245,250,495,725,1,760,1,605,1,1,1
65,8042,8089,8136,235,235,470,725,1,715,1,700,1,1,1
66,8185,8227,8292,210,325,535,715,1,690,1,780,1,1,1
67,8329,8370,8420,205,250,455,720,1,715,1,640,1,1,1
68,8467,8508,8562,205,270,475,690,1,690,1,710,1,1,1
69,8607,8646,8700,195,270,465,700,1,690,1,690,1,1,1
70,8766,8805,8885,195,400,595,795,1,795,1,925,1,1,1
72,8948,8989,9056,205,335,540,910,1,920,1,855,1,1,1
74,9121,9167,9230,230,315,545,865,1,890,1,870,1,1,1
75,9276,9321,9384,225,315,540,775,1,770,1,770,1,1,1
77,9439,9482,9549,215,335,550,815,1,805,1,825,1,1,1
79,9615,9665,9747,250,410,660,880,1,915,1,990,1,1,1
81,9787,9830,9897,215,335,550,860,1,825,1,750,1,1,1
82,9944,9994,10057,250,315,565,785,1,820,1,800,1,1,1
83,10086,10134,10186,240,260,500,710,1,700,1,645,1,1,1
84,10231,10277,10331,230,270,500,725,1,715,1,725,1,1,1
85,10379,10425,10488,230,315,545,740,1,740,1,785,1,1,1
86,10520,10565,10612,225,235,460,705,1,700,1,620,1,1,1
87,10662,10700,10750,190,250,440,710,1,675,1,690,1,1,1
88,10815,10860,10929,225,345,570,765,1,800,1,895,1,1,1
90,10979,11023,11099,220,380,600,820,1,815,1,850,1,1,1
92,11146,11193,11250,235,285,520,835,1,850,1,755,1,1,1
93,11295,11341,11400,230,295,525,745,1,740,1,750,1,1,1
94,11446,11491,11551,225,300,525,755,1,750,1,755,1,1,1
95,11598,11651,11717,265,330,595,760,1,800,1,830,1,1,1
96,11755,11801,11846,230,225,455,785,1,750,1,645,1,1,1
100,12227,12264,12331,185,335,520,2360,0,2315,0,2425,0,1,1
101,12376,12415,12470,195,275,470,745,1,755,1,695,1,1,1
102,12522,12562,12637,200,375,575,730,1,735,1,835,1,1,1
103,12672,12711,12775,195,320,515,750,1,745,1,690,1,1,1
104,12818,12855,12921,185,330,515,730,1,720,1,730,1,1,1
105,12956,12994,13050,190,280,470,690,1,695,1,645,1,1,1
106,13108,13143,13211,175,340,515,760,1,745,1,805,1,1,1
107,13269,13307,13360,190,265,455,805,1,820,1,745,1,1,1
110,13586,13624,13680,190,280,470,1585,0,1585,0,1600,0,1,1
111,13739,13777,13827,190,250,440,765,1,765,1,735,1,1,1
112,13894,13934,13996,200,310,510,775,1,785,1,845,1,1,1
113,14046,14086,14152,200,330,530,760,1,760,1,780,1,1,1
114,14187,14225,14280,190,275,465,705,1,695,1,640,1,1,1
115,14330,14367,14417,185,250,435,715,1,710,1,685,1,1,1
116,14481,14518,14585,185,335,520,755,1,755,1,840,1,1,1
117,14637,14675,14722,190,235,425,780,1,785,1,685,1,1,1
119,14924,14959,15003,175,220,395,1435,0,1420,0,1405,0,1,1
120,15068,15104,15172,180,340,520,720,1,725,1,845,1,1,1
121,15207,15245,15291,190,230,420,695,1,705,1,595,1,1,1
122,15348,15384,15443,180,295,475,705,1,695,1,760,1,1,1
123,15492,15528,15581,180,265,445,720,1,720,1,690,1,1,1
124,15630,15669,15735,195,330,525,690,1,705,1,770,1,1,1
125,15763,15802,15859,195,285,480,665,1,665,1,620,1,1,1
126,15901,15937,15999,180,310,490,690,1,675,1,700,1,1,1
127,16046,16084,16145,190,305,495,725,1,735,1,730,1,1,1
128,16197,16232,16299,175,335,510,755,1,740,1,770,1,1,1
129,16355,16394,16465,195,355,550,790,1,810,1,830,1,1,1
130,16506,16546,16603,200,285,485,755,1,760,1,690,1,1,1
131,16654,16692,16756,190,320,510,740,1,730,1,765,1,1,1
132,16808,16845,16922,185,385,570,770,1,765,1,830,1,1,1
133,16968,17007,17063,195,280,475,800,1,810,1,705,1,1,1
135,17132,17171,17236,195,325,520,820,1,820,1,865,1,1,1
136,17287,17326,17384,195,290,485,775,1,775,1,740,1,1,1
137,17446,17484,17552,190,340,530,795,1,790,1,840,1,1,1
139,17610,17646,17730,180,420,600,820,1,810,1,890,1,1,1
141,17787,17823,17905,180,410,590,885,1,885,1,875,1,1,1
143,17963,18002,18074,195,360,555,880,1,895,1,845,1,1,1
144,18126,18165,18230,195,325,520,815,1,815,1,780,1,1,1
145,18284,18323,18388,195,325,520,790,1,790,1,790,1,1,1
146,18446,18483,18563,185,400,585,810,1,800,1,875,1,1,1
147,18612,18649,18723,185,370,555,830,1,830,1,800,1,1,1
149,18774,18812,18859,190,235,425,810,1,815,1,680,1,1,1
150,18919,18957,19015,190,290,480,725,1,725,1,780,1,1,1
151,19069,19107,19167,190,300,490,750,1,750,1,760,1,1,1
152,19227,19262,19327,175,325,500,790,1,775,1,800,1,1,1
154,19398,19433,19515,175,410,585,855,1,855,1,940,1,1,1
156,19578,19617,19691,195,370,565,900,1,920,1,880,1,1,1
158,19744,19781,19852,185,355,540,830,1,820,1,805,1,1,1
159,19900,19939,20010,195,355,550,780,1,790,1,790,1,1,1
160,20066,20104,20169,190,325,515,830,1,825,1,795,1,1,1
162,20241,20278,20359,185,405,590,875,1,870,1,950,1,1,1
164,20414,20453,20526,195,365,560,865,1,875,1,835,1,1,1
165,20572,20611,20684,195,365,560,790,1,790,1,790,1,1,1
166,20723,20763,20829,200,330,530,755,1,760,1,725,1,1,1
167,20883,20921,20998,190,385,575,800,1,790,1,845,1,1,1
169,21052,21090,21162,190,360,550,845,1,845,1,820,1,1,1
171,21228,21267,21337,195,350,545,880,1,885,1,875,1,1,1
172,21384,21424,21484,200,300,500,780,1,785,1,735,1,1,1
