"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
88,11261,11292,11330,155,190,345,530,0,525,0,550,1,1,1
89,11368,11400,11438,160,190,350,535,0,540,0,540,1,1,1
90,11477,11510,11545,165,175,340,545,1,550,1,535,1,1,1
91,11586,11617,11649,155,160,315,545,1,535,0,520,0,1,1
92,11694,11724,11761,150,185,335,540,0,535,0,560,1,1,1
93,11804,11836,11872,160,180,340,550,1,560,1,555,1,1,1
94,11918,11948,11981,150,165,315,570,1,560,1,545,1,1,1
95,12035,12065,12102,150,185,335,585,1,585,1,605,1,1,1
96,12151,12182,12220,155,190,345,580,1,585,1,590,1,1,1
97,12266,12298,12333,160,175,335,575,1,580,1,565,1,1,1
98,12380,12411,12448,155,185,340,570,1,565,1,575,1,1,1
99,12495,12527,12559,160,160,320,575,1,580,1,555,1,1,1
100,12613,12643,12687,150,220,370,590,1,580,1,640,1,1,1
101,12733,12763,12800,150,185,335,600,1,600,1,565,1,1,1
102,12853,12885,12916,160,155,315,600,1,610,1,580,1,1,1
103,12971,13003,13046,160,215,375,590,1,590,1,650,1,1,1
104,13090,13122,13161,160,195,355,595,1,595,1,575,1,1,1
105,13210,13240,13280,150,200,350,600,1,590,1,595,1,1,1
106,13331,13362,13402,155,200,355,605,1,610,1,610,1,1,1
107,13451,13483,13519,160,180,340,600,1,605,1,585,1,1,1
108,13569,13601,13640,160,195,355,590,1,590,1,605,1,1,1
109,13683,13714,13753,155,195,350,570,1,565,1,565,1,1,1
110,13797,13827,13862,150,175,325,570,1,565,1,545,1,1,1
111,13914,13944,13986,150,210,360,585,1,585,1,620,1,1,1
112,14036,14066,14107,150,205,355,610,1,610,1,605,1,1,1
113,14157,14187,14230,150,215,365,605,1,605,1,615,1,1,1
114,14276,14307,14342,155,175,330,595,1,600,1,560,1,1,1
115,14399,14429,14469,150,200,350,615,1,610,1,635,1,1,1
116,14524,14555,14594,155,195,350,625,1,630,1,625,1,1,1
117,14646,14676,14721,150,225,375,610,1,605,1,635,1,1,1
118,14767,14798,14839,155,205,360,605,1,610,1,590,1,1,1
119,14888,14919,14954,155,175,330,605,1,605,1,575,1,1,1
120,15008,15039,15082,155,215,370,600,1,600,1,640,1,1,1
121,15126,15156,15198,150,210,360,590,1,585,1,580,1,1,1
122,15244,15276,15312,160,180,340,590,1,600,1,570,1,1,1
123,15364,15394,15437,150,215,365,600,1,590,1,625,1,1,1
124,15481,15513,15549,160,180,340,585,1,595,1,560,1,1,1
125,15599,15630,15664,155,170,325,590,1,585,1,575,1,1,1
126,15717,15749,15784,160,175,335,590,1,595,1,600,1,1,1
127,15832,15864,15902,160,190,350,575,1,575,1,590,1,1,1
128,15920,15979,16016,295,185,480,440,0,575,1,570,1,0,1
131,16189,16220,16259,155,195,350,1345,0,1205,0,1215,0,1,1
132,16311,16342,16384,155,210,365,610,1,610,1,625,1,1,1
133,16434,16463,16503,145,200,345,615,1,605,1,595,1,0,1
134,16559,16591,16627,160,180,340,625,1,640,1,620,1,1,1
135,16682,16713,16751,155,190,345,615,1,610,1,620,1,1,1
136,16811,16841,16881,150,200,350,645,1,640,1,650,1,1,1
137,16940,16972,17008,160,180,340,645,1,655,1,635,1,1,1
138,17069,17101,17139,160,190,350,645,1,645,1,655,1,1,1
139,17196,17227,17265,155,190,345,635,1,630,1,630,1,1,1
140,17321,17352,17387,155,175,330,625,1,625,1,610,1,1,1
141,17447,17478,17515,155,185,340,630,1,630,1,640,1,1,1
142,17571,17604,17640,165,180,345,620,1,630,1,625,1,1,1
143,17694,17726,17768,160,210,370,615,1,610,1,640,1,1,1
144,17815,17846,17888,155,210,365,605,1,600,1,600,1,1,1
145,17936,17967,18010,155,215,370,605,1,605,1,610,1,1,1
146,18060,18091,18131,155,200,355,620,1,620,1,605,1,1,1
147,18187,18217,18257,150,200,350,635,1,630,1,630,1,1,1
148,18319,18349,18385,150,180,330,660,1,660,1,640,1,1,1
149,18451,18481,18531,150,250,400,660,1,660,1,730,0,1,1
150,18582,18613,18651,155,190,345,655,1,660,1,600,1,1,1
151,18707,18738,18780,155,210,365,625,1,625,1,645,1,1,1
152,18834,18866,18904,160,190,350,635,1,640,1,620,1,1,1
153,18961,18992,19030,155,190,345,635,1,630,1,630,1,1,1
154,19090,19120,19164,150,220,370,645,1,640,1,670,1,1,1
155,19218,19249,19291,155,210,365,640,1,645,1,635,1,1,1
156,19348,19378,19417,150,195,345,650,1,645,1,630,1,1,1
157,19474,19505,19546,155,205,360,630,1,635,1,645,1,1,1
158,19598,19630,19669,160,195,355,620,1,625,1,615,1,1,1
159,19724,19755,19794,155,195,350,630,1,625,1,625,1,1,1
160,19851,19882,19924,155,210,365,635,1,635,1,650,1,1,1
161,19981,20013,20057,160,220,380,650,1,655,1,665,1,1,1
162,20113,20144,20185,155,205,360,660,1,655,1,640,1,1,1
163,20244,20274,20313,150,195,345,655,1,650,1,640,1,1,1
164,20373,20404,20444,155,200,355,645,1,650,1,655,1,1,1
165,20505,20535,20581,150,230,380,660,1,655,1,685,1,1,1
166,20640,20670,20709,150,195,345,675,1,675,1,640,1,1,1
167,20775,20805,20849,150,220,370,675,1,675,1,700,1,1,1
168,20909,20940,20979,155,195,350,670,1,675,1,650,1,1,1
169,21038,21070,21106,160,180,340,645,1,650,1,635,1,1,1
170,21162,21194,21232,160,190,350,620,1,620,1,630,1,1,1
171,21285,21317,21355,160,190,350,615,1,615,1,615,1,1,1
172,21411,21442,21482,155,200,355,630,1,625,1,635,1,1,1
173,21538,21569,21611,155,210,365,635,1,635,1,645,1,1,1
174,21666,21696,21736,150,200,350,640,1,635,1,625,1,1,1
175,21794,21824,21863,150,195,345,640,1,640,1,635,1,1,1
176,21918,21950,21984,160,170,330,620,1,630,1,605,1,1,1
177,22042,22073,22116,155,215,370,620,1,615,1,660,1,1,1
178,22169,22200,22237,155,185,340,635,1,635,1,605,1,1,1
179,22296,22325,22363,145,190,335,635,1,625,1,630,1,0,1
180,22424,22455,22496,155,205,360,640,1,650,1,665,1,1,1
181,22553,22585,22622,160,185,345,645,1,650,1,630,1,1,1
182,22680,22711,22751,155,200,355,635,1,630,1,645,1,1,1
183,22808,22838,22886,150,240,390,640,1,635,1,675,1,1,1
184,22937,22968,23008,155,200,355,645,1,650,1,610,1,1,1
185,23068,23099,23149,155,250,405,655,1,655,1,705,1,1,1
186,23195,23226,23262,155,180,335,635,1,635,1,565,1,1,1
187,23318,23348,23391,150,215,365,615,1,610,1,645,1,1,1
188,23441,23472,23513,155,205,360,615,1,620,1,610,1,1,1
189,23565,23596,23635,155,195,350,620,1,620,1,610,1,1,1
190,23690,23722,23758,160,180,340,625,1,630,1,615,1,1,1
191,23813,23845,23888,160,215,375,615,1,615,1,650,1,1,1
192,23934,23965,23997,155,160,315,605,1,600,1,545,1,1,1
