"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,45,77,117,160,200,360,NA,1,NA,1,NA,1,1,1
2,147,178,215,155,185,340,510,1,505,1,490,1,1,1
3,250,280,318,150,190,340,515,1,510,1,515,1,1,1
4,354,384,420,150,180,330,520,1,520,1,510,1,1,1
5,457,489,523,160,170,330,515,1,525,1,515,1,1,1
6,559,590,626,155,180,335,510,1,505,1,515,1,1,1
7,663,695,736,160,205,365,520,1,525,1,550,1,1,1
8,771,801,840,150,195,345,540,1,530,1,520,1,1,1
9,880,912,953,160,205,365,545,1,555,1,565,1,1,1
10,990,1021,1057,155,180,335,550,1,545,1,520,1,1,1
11,1123,1127,1164,20,185,205,665,0,530,1,535,1,0,1
12,1221,1231,1267,50,180,230,490,1,520,1,515,1,0,1
13,1304,1335,1373,155,190,345,415,0,520,1,530,1,1,1
14,1409,1440,1478,155,190,345,525,1,525,1,525,1,1,1
15,1513,1543,1578,150,175,325,520,1,515,1,500,1,1,1
16,1617,1647,1678,150,155,305,520,1,520,1,500,1,1,0
17,1720,1752,1789,160,185,345,515,1,525,1,555,1,1,1
18,1821,1853,1890,160,185,345,505,1,505,1,505,1,1,1
19,1924,1954,1990,150,180,330,515,1,505,1,500,1,1,1
20,2028,2058,2097,150,195,345,520,1,520,1,535,1,1,1
21,2134,2163,2202,145,195,340,530,1,525,1,525,1,1,1
22,2243,2274,2311,155,185,340,545,1,555,1,545,1,1,1
23,2336,2383,2420,235,185,420,465,1,545,1,545,1,0,1
24,2461,2489,2529,140,200,340,625,0,530,1,545,1,0,1
25,2578,2595,2637,85,210,295,585,0,530,1,540,1,0,1
26,2670,2702,2738,160,180,340,460,0,535,1,505,1,1,1
27,2790,2808,2844,90,180,270,600,0,530,1,530,1,0,1
28,2881,2913,2952,160,195,355,455,0,525,1,540,1,1,1
29,2984,3016,3053,160,185,345,515,1,515,1,505,1,1,1
30,3087,3118,3157,155,195,350,515,1,510,1,520,1,1,1
31,3191,3222,3262,155,200,355,520,1,520,1,525,1,1,1
