"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,31,71,119,200,240,440,NA,1,NA,1,NA,1,1,1
2,178,214,279,180,325,505,735,1,715,1,800,1,1,1
3,331,366,420,175,270,445,765,1,760,1,705,1,1,1
4,484,519,579,175,300,475,765,1,765,1,795,1,1,1
5,637,675,740,190,325,515,765,1,780,1,805,1,1,1
6,789,827,891,190,320,510,760,1,760,1,755,1,1,1
7,942,977,1033,175,280,455,765,1,750,1,710,1,1,1
8,1093,1132,1201,195,345,540,755,1,775,1,840,1,1,1
9,1242,1278,1339,180,305,485,745,1,730,1,690,1,1,1
10,1395,1429,1490,170,305,475,765,1,755,1,755,1,1,1
11,1547,1583,1647,180,320,500,760,1,770,1,785,1,1,1
12,1701,1737,1796,180,295,475,770,1,770,1,745,1,1,1
13,1857,1892,1962,175,350,525,780,0,775,1,830,1,1,1
14,2013,2052,2124,195,360,555,780,0,800,0,810,1,1,1
15,2163,2201,2267,190,330,520,750,1,745,1,715,1,1,1
16,2312,2350,2415,190,325,515,745,1,745,1,740,1,1,1
17,2461,2498,2548,185,250,435,745,1,740,1,665,1,1,1
18,2608,2646,2710,190,320,510,735,1,740,1,810,1,1,1
19,2754,2790,2837,180,235,415,730,1,720,1,635,1,1,1
20,2901,2934,2995,165,305,470,735,1,720,1,790,1,1,1
21,3050,3085,3145,175,300,475,745,1,755,1,750,1,1,1
22,3202,3239,3298,185,295,480,760,1,770,1,765,1,1,1
23,3350,3387,3435,185,240,425,740,1,740,1,685,1,1,1
24,3504,3539,3597,175,290,465,770,1,760,1,810,1,1,1
25,3657,3693,3744,180,255,435,765,1,770,1,735,1,1,1
26,3806,3843,3905,185,310,495,745,1,750,1,805,1,1,1
27,3957,3993,4058,180,325,505,755,1,750,1,765,1,1,1
28,4112,4146,4213,170,335,505,775,0,765,1,775,1,1,1
29,4268,4304,4363,180,295,475,780,0,790,1,750,1,1,1
30,4425,4460,4520,175,300,475,785,0,780,1,785,1,1,1
31,4581,4619,4674,190,275,465,780,0,795,0,770,1,1,1
32,4732,4770,4829,190,295,485,755,1,755,1,775,1,1,1
33,4883,4921,4970,190,245,435,755,1,755,1,705,1,1,1
34,5033,5070,5127,185,285,470,750,1,745,1,785,1,1,1
35,5180,5218,5271,190,265,455,735,1,740,1,720,1,1,1
36,5326,5361,5419,175,290,465,730,1,715,1,740,1,1,1
37,5473,5509,5569,180,300,480,735,1,740,1,750,1,1,1
38,5622,5660,5720,190,300,490,745,1,755,1,755,1,1,1
39,5766,5804,5860,190,280,470,720,1,720,1,700,1,1,1
40,5909,5946,6003,185,285,470,715,1,710,1,715,1,1,1
41,6054,6091,6148,185,285,470,725,1,725,1,725,1,1,1
42,6199,6238,6290,195,260,455,725,1,735,1,710,1,1,1
43,6345,6384,6445,195,305,500,730,1,730,1,775,1,1,1
44,6490,6525,6576,175,255,430,725,1,705,1,655,1,1,1
45,6638,6674,6741,180,335,515,740,1,745,1,825,1,1,1
46,6789,6827,6884,190,285,475,755,1,765,1,715,1,1,1
47,6938,6975,7028,185,265,450,745,1,740,1,720,1,1,1
48,7089,7127,7192,190,325,515,755,1,760,1,820,1,1,1
49,7233,7278,7329,225,255,480,720,1,755,1,685,1,0,1
52,7536,7571,7627,175,280,455,1515,0,1465,0,1490,0,1,1
53,7686,7721,7787,175,330,505,750,1,750,1,800,1,1,1
54,7837,7872,7939,175,335,510,755,1,755,1,760,1,1,1
55,7988,8026,8079,190,265,455,755,1,770,1,700,1,1,1
56,8136,8175,8232,195,285,480,740,1,745,1,765,1,1,1
57,8284,8322,8386,190,320,510,740,1,735,1,770,1,1,1
58,8433,8470,8522,185,260,445,745,1,740,1,680,1,1,1
59,8582,8620,8676,190,280,470,745,1,750,1,770,1,1,1
60,8727,8763,8812,180,245,425,725,1,715,1,680,1,1,1
61,8875,8910,8972,175,310,485,740,1,735,1,800,1,1,1
62,9024,9060,9114,180,270,450,745,1,750,1,710,1,1,1
63,9172,9209,9260,185,255,440,740,1,745,1,730,1,1,1
64,9321,9358,9409,185,255,440,745,1,745,1,745,1,1,1
65,9469,9507,9555,190,240,430,740,1,745,1,730,1,1,1
66,9615,9651,9703,180,260,440,730,1,720,1,740,1,1,1
67,9764,9798,9855,170,285,455,745,1,735,1,760,1,1,1
68,9914,9949,10008,175,295,470,750,1,755,1,765,1,1,1
69,10067,10102,10160,175,290,465,765,1,765,1,760,1,1,1
70,10220,10257,10309,185,260,445,765,1,775,1,745,1,1,1
71,10369,10406,10458,185,260,445,745,1,745,1,745,1,1,1
72,10518,10553,10607,175,270,445,745,1,735,1,745,1,1,1
73,10665,10703,10757,190,270,460,735,1,750,1,750,1,1,1
74,10811,10849,10894,190,225,415,730,1,730,1,685,1,1,1
75,10955,10989,11041,170,260,430,720,1,700,1,735,1,1,1
76,11102,11137,11191,175,270,445,735,1,740,1,750,1,1,1
77,11250,11285,11334,175,245,420,740,1,740,1,715,1,1,1
78,11400,11437,11499,185,310,495,750,1,760,1,825,1,1,1
79,11547,11584,11634,185,250,435,735,1,735,1,675,1,1,1
80,11696,11733,11790,185,285,470,745,1,745,1,780,1,1,1
81,11845,11884,11931,195,235,430,745,1,755,1,705,1,1,1
82,11992,12028,12082,180,270,450,735,1,720,1,755,1,1,1
83,12139,12174,12225,175,255,430,735,1,730,1,715,1,1,1
84,12287,12323,12383,180,300,480,740,1,745,1,790,1,1,1
85,12436,12474,12545,190,355,545,745,1,755,1,810,1,1,1
86,12581,12618,12664,185,230,415,725,1,720,1,595,0,1,1
87,12727,12764,12819,185,275,460,730,1,730,1,775,1,1,1
88,12873,12910,12965,185,275,460,730,1,730,1,730,1,1,1
89,13016,13052,13098,180,230,410,715,1,710,1,665,1,1,1
90,13161,13196,13253,175,285,460,725,1,720,1,775,1,1,1
91,13308,13341,13394,165,265,430,735,1,725,1,705,1,1,1
92,13457,13492,13552,175,300,475,745,1,755,1,790,1,1,1
93,13607,13646,13698,195,260,455,750,1,770,1,730,1,1,1
94,13753,13791,13838,190,235,425,730,1,725,1,700,1,1,1
95,13900,13937,13991,185,270,455,735,1,730,1,765,1,1,1
96,14046,14084,14140,190,280,470,730,1,735,1,745,1,1,1
97,14188,14226,14273,190,235,425,710,1,710,1,665,1,1,1
98,14334,14368,14427,170,295,465,730,1,710,1,770,1,1,1
99,14480,14517,14567,185,250,435,730,1,745,1,700,1,1,1
100,14628,14664,14722,180,290,470,740,1,735,1,775,1,1,1
101,14778,14816,14880,190,320,510,750,1,760,1,790,1,1,1
102,14924,14962,15013,190,255,445,730,1,730,1,665,1,1,1
103,15071,15109,15179,190,350,540,735,1,735,1,830,1,1,1
104,15218,15255,15308,185,265,450,735,1,730,1,645,1,1,1
105,15362,15401,15444,195,215,410,720,1,730,1,680,1,1,1
106,15505,15542,15598,185,280,465,715,1,705,1,770,1,1,1
107,15650,15684,15735,170,255,425,725,1,710,1,685,1,1,1
108,15795,15832,15885,185,265,450,725,1,740,1,750,1,1,1
109,15940,15976,16024,180,240,420,725,1,720,1,695,1,1,1
110,16085,16122,16178,185,280,465,725,1,730,1,770,1,1,1
111,16230,16268,16309,190,205,395,725,1,730,1,655,1,1,1
112,16375,16410,16464,175,270,445,725,1,710,1,775,1,1,1
113,16522,16556,16603,170,235,405,735,1,730,1,695,1,1,1
114,16669,16703,16768,170,325,495,735,1,735,1,825,1,1,1
115,16818,16854,16902,180,240,420,745,1,755,1,670,1,1,1
116,16964,17001,17049,185,240,425,730,1,735,1,735,1,1,1
117,17110,17146,17200,180,270,450,730,1,725,1,755,1,1,1
118,17257,17295,17337,190,210,400,735,1,745,1,685,1,1,1
119,17400,17438,17487,190,245,435,715,1,715,1,750,1,1,1
120,17544,17579,17632,175,265,440,720,1,705,1,725,1,1,1
121,17689,17722,17773,165,255,420,725,1,715,1,705,1,1,1
122,17832,17868,17920,180,260,440,715,1,730,1,735,1,1,1
123,17975,18012,18057,185,225,410,715,1,720,1,685,1,1,1
124,18120,18155,18207,175,260,435,725,1,715,1,750,1,1,1
125,18262,18299,18344,185,225,410,710,1,720,1,685,1,1,1
126,18405,18441,18488,180,235,415,715,1,710,1,720,1,1,1
127,18549,18583,18634,170,255,425,720,1,710,1,730,1,1,1
128,18694,18729,18774,175,225,400,725,1,730,1,700,1,1,1
129,18840,18875,18925,175,250,425,730,1,730,1,755,1,1,1
130,18986,19024,19069,190,225,415,730,1,745,1,720,1,1,1
131,19131,19168,19212,185,220,405,725,1,720,1,715,1,1,1
132,19276,19313,19359,185,230,415,725,1,725,1,735,1,1,1
133,19421,19458,19510,185,260,445,725,1,725,1,755,1,1,1
134,19565,19602,19663,185,305,490,720,1,720,1,765,1,1,1
135,19707,19741,19794,170,265,435,710,1,695,1,655,1,1,1
136,19852,19886,19945,170,295,465,725,1,725,1,755,1,1,1
137,19997,20032,20082,175,250,425,725,1,730,1,685,1,1,1
138,20143,20181,20237,190,280,470,730,1,745,1,775,1,1,1
139,20286,20324,20369,190,225,415,715,1,715,1,660,1,1,1
140,20431,20468,20515,185,235,420,725,1,720,1,730,1,1,1
141,20574,20613,20675,195,310,505,715,1,725,1,800,1,1,1
142,20717,20753,20805,180,260,440,715,1,700,1,650,1,1,1
143,20862,20898,20944,180,230,410,725,1,725,1,695,1,1,1
144,21007,21041,21099,170,290,460,725,1,715,1,775,1,1,1
145,21153,21189,21236,180,235,415,730,1,740,1,685,1,1,1
146,21301,21337,21391,180,270,450,740,1,740,1,775,1,1,1
147,21448,21486,21531,190,225,415,735,1,745,1,700,1,1,1
148,21593,21630,21680,185,250,435,725,1,720,1,745,1,1,1
149,21739,21775,21828,180,265,445,730,1,725,1,740,1,1,1
150,21883,21920,21972,185,260,445,720,1,725,1,720,1,1,1
151,22026,22064,22122,190,290,480,715,1,720,1,750,1,1,1
152,22168,22204,22250,180,230,410,710,1,700,1,640,1,1,1
153,22311,22346,22404,175,290,465,715,1,710,1,770,1,1,1
154,22456,22491,22537,175,230,405,725,1,725,1,665,1,1,1
155,22600,22636,22684,180,240,420,720,1,725,1,735,1,1,1
156,22743,22780,22832,185,260,445,715,1,720,1,740,1,1,1
157,22887,22924,22970,185,230,415,720,1,720,1,690,1,1,1
158,23031,23068,23114,185,230,415,720,1,720,1,720,1,1,1
159,23173,23209,23257,180,240,420,710,1,705,1,715,1,1,1
