"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,21,57,115,180,290,470,NA,1,NA,1,NA,1,1,1
2,165,196,242,155,230,385,720,1,695,1,635,1,1,1
3,308,338,385,150,235,385,715,1,710,1,715,1,1,1
4,448,477,528,145,255,400,700,1,695,1,715,1,1,1
5,589,619,668,150,245,395,705,1,710,1,700,1,1,1
6,730,762,826,160,320,480,705,1,715,1,790,1,1,1
7,871,902,949,155,235,390,705,1,700,1,615,1,1,1
8,1009,1038,1092,145,270,415,690,1,680,1,715,1,1,1
9,1147,1180,1243,165,315,480,690,1,710,1,755,1,1,1
10,1287,1318,1367,155,245,400,700,1,690,1,620,1,1,1
11,1425,1455,1507,150,260,410,690,1,685,1,700,1,1,1
12,1564,1593,1647,145,270,415,695,1,690,1,700,1,1,1
13,1703,1735,1789,160,270,430,695,1,710,1,710,1,1,1
14,1845,1875,1938,150,315,465,710,1,700,1,745,1,1,1
15,1984,2017,2066,165,245,410,695,1,710,1,640,1,1,1
16,2123,2156,2212,165,280,445,695,1,695,1,730,1,1,1
17,2264,2296,2341,160,225,385,705,1,700,1,645,1,1,1
18,2405,2430,2481,125,255,380,705,1,670,1,700,1,0,1
19,2543,2575,2624,160,245,405,690,1,725,1,715,1,1,1
20,2681,2711,2758,150,235,385,690,1,680,1,670,1,1,1
21,2817,2847,2903,150,280,430,680,1,680,1,725,1,1,1
22,2955,2987,3036,160,245,405,690,1,700,1,665,1,1,1
23,3094,3124,3175,150,255,405,695,1,685,1,695,1,1,1
24,3234,3268,3324,170,280,450,700,1,720,1,745,1,0,1
25,3370,3401,3456,155,275,430,680,1,665,1,660,1,1,1
26,3508,3538,3592,150,270,420,690,1,685,1,680,1,1,1
27,3648,3678,3727,150,245,395,700,1,700,1,675,1,1,1
28,3788,3819,3882,155,315,470,700,1,705,1,775,1,1,1
29,3930,3960,4006,150,230,380,710,1,705,1,620,1,1,1
