"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,100,132,188,160,280,440,NA,1,NA,1,NA,1,1,1
3,226,257,312,155,275,430,630,1,625,1,620,1,1,1
4,354,390,440,180,250,430,640,1,665,1,640,1,1,1
5,483,513,572,150,295,445,645,1,615,1,660,1,1,1
6,612,645,699,165,270,435,645,1,660,1,635,1,1,1
7,740,786,836,230,250,480,640,1,705,1,685,1,1,1
8,870,904,959,170,275,445,650,1,590,1,615,1,1,1
9,999,1027,1062,140,175,315,645,1,615,1,515,1,1,1
10,1127,1162,1249,175,435,610,640,1,675,1,935,0,1,0
11,1255,1290,1340,175,250,425,640,1,640,1,455,0,1,1
12,1379,1410,1464,155,270,425,620,1,600,1,620,1,1,1
13,1504,1542,1587,190,225,415,625,1,660,1,615,1,1,1
14,1629,1662,1698,165,180,345,625,1,600,1,555,1,1,1
15,1755,1787,1837,160,250,410,630,1,625,1,695,1,1,1
16,1883,1916,1976,165,300,465,640,1,645,1,695,1,1,1
17,2010,2041,2098,155,285,440,635,1,625,1,610,1,1,1
18,2135,2172,2219,185,235,420,625,1,655,1,605,1,1,1
19,2262,2298,2345,180,235,415,635,1,630,1,630,1,1,1
20,2389,2415,2471,130,280,410,635,1,585,1,630,1,1,1
21,2515,2548,2595,165,235,400,630,1,665,1,620,1,1,1
22,2643,2673,2722,150,245,395,640,1,625,1,635,1,1,1
23,2772,2802,2866,150,320,470,645,1,645,1,720,1,1,1
24,2899,2937,2982,190,225,415,635,1,675,1,580,1,1,1
25,3027,3058,3100,155,210,365,640,1,605,1,590,1,1,1
26,3155,3188,3238,165,250,415,640,1,650,1,690,1,1,1
27,3282,3312,3354,150,210,360,635,1,620,1,580,1,1,1
28,3409,3443,3491,170,240,410,635,1,655,1,685,1,1,1
29,3540,3572,3619,160,235,395,655,1,645,1,640,1,1,1
30,3672,3707,3757,175,250,425,660,1,675,1,690,1,1,1
31,3803,3836,3885,165,245,410,655,1,645,1,640,1,1,1
32,3933,3963,4012,150,245,395,650,1,635,1,635,1,1,1
33,4067,4101,4147,170,230,400,670,1,690,1,675,1,1,1
34,4198,4229,4281,155,260,415,655,1,640,1,670,1,1,1
