"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,5,41,90,180,245,425,NA,1,NA,1,NA,1,1,1
2,155,192,262,185,350,535,750,1,755,1,860,1,1,1
3,309,345,405,180,300,480,770,1,765,1,715,1,1,1
4,467,502,566,175,320,495,790,1,785,1,805,1,1,1
5,624,661,716,185,275,460,785,1,795,1,750,1,1,1
6,776,814,885,190,355,545,760,1,765,1,845,1,1,1
7,934,969,1035,175,330,505,790,1,775,1,750,1,1,1
8,1092,1128,1193,180,325,505,790,1,795,1,790,1,1,1
9,1244,1283,1331,195,240,435,760,1,775,1,690,1,0,1
10,1397,1434,1495,185,305,490,765,1,755,1,820,1,1,1
11,1550,1586,1658,180,360,540,765,1,760,1,815,1,1,1
12,1700,1737,1783,185,230,415,750,1,755,1,625,0,1,1
13,1835,1872,1923,185,255,440,675,0,675,0,700,1,1,1
14,1995,2028,2092,165,320,485,800,1,780,1,845,1,1,1
15,2149,2183,2236,170,265,435,770,1,775,1,720,1,1,1
16,2295,2332,2394,185,310,495,730,1,745,1,790,1,1,1
17,2446,2482,2541,180,295,475,755,1,750,1,735,1,1,1
18,2602,2635,2696,165,305,470,780,1,765,1,775,1,1,1
19,2758,2794,2858,180,320,500,780,1,795,1,810,1,1,1
20,2911,2947,3001,180,270,450,765,1,765,1,715,1,1,1
21,3065,3098,3179,165,405,570,770,1,755,1,890,1,1,0
22,3224,3259,3322,175,315,490,795,1,805,1,715,1,1,1
23,3378,3414,3469,180,275,455,770,1,775,1,735,1,1,1
24,3513,3550,3622,185,360,545,675,0,680,0,765,1,1,1
25,3672,3706,3766,170,300,470,795,1,780,1,720,1,1,1
26,3824,3860,3920,180,300,480,760,1,770,1,770,1,1,1
27,3972,4008,4060,180,260,440,740,1,740,1,700,1,1,1
28,4119,4155,4216,180,305,485,735,1,735,1,780,1,1,1
29,4275,4310,4368,175,290,465,780,1,775,1,760,1,1,1
30,4427,4464,4516,185,260,445,760,1,770,1,740,1,1,1
31,4576,4611,4670,175,295,470,745,1,735,1,770,1,1,1
32,4730,4764,4823,170,295,465,770,1,765,1,765,1,1,1
33,4884,4919,4970,175,255,430,770,1,775,1,735,1,1,1
34,5034,5069,5131,175,310,485,750,1,750,1,805,1,1,1
35,5182,5219,5283,185,320,505,740,1,750,1,760,1,1,1
36,5336,5370,5427,170,285,455,770,1,755,1,720,1,1,1
37,5486,5522,5571,180,245,425,750,1,760,1,720,1,1,1
38,5621,5655,5709,170,270,440,675,0,665,0,690,1,1,1
39,5777,5810,5867,165,285,450,780,1,775,1,790,1,1,1
40,5927,5963,6013,180,250,430,750,1,765,1,730,1,1,1
41,6074,6109,6170,175,305,480,735,1,730,1,785,1,1,1
42,6222,6256,6310,170,270,440,740,1,735,1,700,1,1,1
43,6373,6407,6459,170,260,430,755,1,755,1,745,1,1,1
44,6522,6558,6613,180,275,455,745,1,755,1,770,1,1,1
45,6666,6700,6751,170,255,425,720,1,710,1,690,1,1,1
46,6816,6850,6907,170,285,455,750,1,750,1,780,1,1,1
47,6963,6999,7050,180,255,435,735,1,745,1,715,1,1,1
48,7096,7131,7190,175,295,470,665,0,660,0,700,1,1,1
49,7249,7281,7341,160,300,460,765,1,750,1,755,1,1,1
50,7398,7434,7481,180,235,415,745,1,765,1,700,1,1,1
51,7544,7578,7627,170,245,415,730,1,720,1,730,1,1,1
52,7687,7723,7774,180,255,435,715,1,725,1,735,1,1,1
53,7837,7870,7934,165,320,485,750,1,735,1,800,1,1,1
54,7987,8022,8078,175,280,455,750,1,760,1,720,1,1,1
55,8132,8166,8225,170,295,465,725,1,720,1,735,1,1,1
56,8282,8317,8383,175,330,505,750,1,755,1,790,1,1,1
57,8434,8468,8527,170,295,465,760,1,755,1,720,1,1,1
58,8581,8615,8681,170,330,500,735,1,735,1,770,1,1,1
59,8725,8760,8816,175,280,455,720,1,725,1,675,1,1,1
60,8875,8909,8976,170,335,505,750,1,745,1,800,1,1,1
61,9023,9057,9106,170,245,415,740,1,740,1,650,1,1,1
62,9165,9201,9258,180,285,465,710,1,720,1,760,1,1,1
63,9315,9349,9405,170,280,450,750,1,740,1,735,1,1,1
64,9468,9502,9563,170,305,475,765,1,765,1,790,1,1,1
65,9616,9651,9718,175,335,510,740,1,745,1,775,1,1,1
66,9764,9800,9857,180,285,465,740,1,745,1,695,1,1,1
67,9916,9950,10015,170,325,495,760,1,750,1,790,1,1,1
68,10065,10100,10163,175,315,490,745,1,750,1,740,1,1,1
69,10210,10245,10306,175,305,480,725,1,725,1,715,1,1,1
70,10362,10396,10458,170,310,480,760,1,755,1,760,1,1,1
71,10513,10548,10605,175,285,460,755,1,760,1,735,1,1,1
72,10661,10696,10765,175,345,520,740,1,740,1,800,1,1,1
73,10809,10844,10910,175,330,505,740,1,740,1,725,1,1,1
74,10961,10995,11058,170,315,485,760,1,755,1,740,1,1,1
75,11112,11146,11208,170,310,480,755,1,755,1,750,1,1,1
76,11256,11292,11345,180,265,445,720,1,730,1,685,1,1,1
77,11409,11443,11515,170,360,530,765,1,755,1,850,1,1,1
78,11562,11597,11649,175,260,435,765,1,770,1,670,1,1,1
79,11711,11745,11803,170,290,460,745,1,740,1,770,1,1,1
80,11858,11893,11952,175,295,470,735,1,740,1,745,1,1,1
81,12010,12045,12106,175,305,480,760,1,760,1,770,1,1,1
82,12162,12195,12251,165,280,445,760,1,750,1,725,1,1,1
83,12308,12343,12399,175,280,455,730,1,740,1,740,1,1,1
84,12461,12494,12561,165,335,500,765,1,755,1,810,1,1,1
85,12613,12649,12715,180,330,510,760,1,775,1,770,1,1,1
86,12759,12795,12847,180,260,440,730,1,730,1,660,1,1,1
87,12903,12939,12992,180,265,445,720,1,720,1,725,1,1,1
88,13037,13072,13124,175,260,435,670,0,665,0,660,1,1,1
89,13186,13219,13270,165,255,420,745,1,735,1,730,1,1,1
90,13336,13370,13426,170,280,450,750,1,755,1,780,1,1,1
91,13484,13518,13579,170,305,475,740,1,740,1,765,1,1,1
92,13636,13670,13733,170,315,485,760,1,760,1,770,1,1,1
93,13791,13826,13889,175,315,490,775,1,780,1,780,1,1,1
94,13947,13981,14040,170,295,465,780,1,775,1,755,1,1,1
95,14096,14131,14199,175,340,515,745,1,750,1,795,1,1,1
96,14250,14285,14347,175,310,485,770,1,770,1,740,1,1,1
97,14405,14439,14506,170,335,505,775,1,770,1,795,1,1,1
98,14557,14593,14649,180,280,460,760,1,770,1,715,1,1,1
99,14705,14739,14798,170,295,465,740,1,730,1,745,1,1,1
100,14860,14894,14947,170,265,435,775,1,775,1,745,1,1,1
101,15015,15049,15103,170,270,440,775,1,775,1,780,1,1,1
102,15165,15199,15267,170,340,510,750,1,750,1,820,1,1,1
103,15327,15361,15430,170,345,515,810,1,810,1,815,1,1,1
105,15492,15526,15586,170,300,470,825,1,825,1,780,1,1,1
107,15652,15687,15756,175,345,520,800,1,805,1,850,1,1,1
108,15808,15843,15909,175,330,505,780,1,780,1,765,1,1,1
110,15971,16004,16063,165,295,460,815,1,805,1,770,1,1,1
112,16131,16167,16218,180,255,435,800,1,815,1,775,1,1,1
