"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,133,174,246,205,360,565,NA,1,NA,1,NA,1,1,1
3,283,321,391,190,350,540,750,1,735,1,725,1,1,1
4,439,478,552,195,370,565,780,1,785,1,805,1,1,1
5,586,625,686,195,305,500,735,1,735,1,670,1,1,1
6,738,773,847,175,370,545,760,1,740,1,805,1,1,1
7,896,934,1006,190,360,550,790,1,805,1,795,1,1,1
8,1046,1080,1136,170,280,450,750,1,730,1,650,1,1,1
9,1203,1240,1307,185,335,520,785,1,800,1,855,1,1,1
10,1357,1398,1470,205,360,565,770,1,790,1,815,1,0,1
11,1502,1542,1594,200,260,460,725,1,720,1,620,1,1,1
12,1646,1681,1728,175,235,410,720,1,695,1,670,1,1,1
13,1790,1826,1896,180,350,530,720,1,725,1,840,1,1,1
14,1936,1973,2046,185,365,550,730,1,735,1,750,1,1,1
15,2078,2121,2178,215,285,500,710,1,740,1,660,1,0,1
16,2226,2262,2312,180,250,430,740,1,705,1,670,1,1,1
17,2382,2420,2463,190,215,405,780,1,790,1,755,1,1,1
18,2534,2574,2625,200,255,455,760,1,770,1,810,1,1,1
19,2687,2723,2773,180,250,430,765,1,745,1,740,1,1,1
20,2843,2878,2960,175,410,585,780,1,775,1,935,1,1,1
21,2992,3033,3105,205,360,565,745,1,775,1,725,1,0,1
22,3139,3177,3225,190,240,430,735,1,720,1,600,1,1,1
23,3286,3329,3391,215,310,525,735,1,760,1,830,1,0,1
24,3428,3466,3543,190,385,575,710,1,685,1,760,1,1,1
25,3570,3607,3675,185,340,525,710,1,705,1,660,1,1,1
26,3714,3748,3809,170,305,475,720,1,705,1,670,1,1,1
27,3859,3894,3956,175,310,485,725,1,730,1,735,1,1,1
28,4003,4041,4116,190,375,565,720,1,735,1,800,1,1,1
29,4149,4187,4234,190,235,425,730,1,730,1,590,1,1,1
30,4292,4326,4390,170,320,490,715,1,695,1,780,1,1,1
31,4439,4472,4549,165,385,550,735,1,730,1,795,1,0,1
32,4591,4629,4705,190,380,570,760,1,785,1,780,1,1,1
33,4738,4774,4841,180,335,515,735,1,725,1,680,1,1,1
34,4889,4926,5002,185,380,565,755,1,760,1,805,1,1,1
35,5046,5080,5152,170,360,530,785,1,770,1,750,1,1,1
36,5200,5239,5295,195,280,475,770,1,795,1,715,1,1,1
37,5355,5391,5453,180,310,490,775,1,760,1,790,1,1,1
38,5511,5549,5627,190,390,580,780,1,790,1,870,1,1,1
39,5663,5702,5769,195,335,530,760,1,765,1,710,1,1,1
40,5818,5856,5919,190,315,505,775,1,770,1,750,1,1,1
41,5971,6007,6059,180,260,440,765,1,755,1,700,1,1,1
42,6121,6157,6214,180,285,465,750,1,750,1,775,1,1,1
43,6267,6306,6369,195,315,510,730,1,745,1,775,1,1,1
44,6420,6457,6523,185,330,515,765,1,755,1,770,1,1,1
45,6576,6611,6674,175,315,490,780,1,770,1,755,1,1,1
46,6726,6762,6838,180,380,560,750,1,755,1,820,1,1,1
47,6886,6923,6977,185,270,455,800,1,805,1,695,1,1,1
48,7046,7084,7164,190,400,590,800,1,805,1,935,1,1,1
49,7205,7243,7298,190,275,465,795,1,795,1,670,1,1,1
50,7361,7401,7462,200,305,505,780,1,790,1,820,1,1,1
51,7520,7558,7625,190,335,525,795,1,785,1,815,1,1,1
52,7669,7707,7777,190,350,540,745,1,745,1,760,1,1,1
53,7812,7848,7917,180,345,525,715,1,705,1,700,1,1,1
54,7959,7994,8047,175,265,440,735,1,730,1,650,1,1,1
55,8112,8147,8219,175,360,535,765,1,765,1,860,1,1,1
56,8266,8303,8370,185,335,520,770,1,780,1,755,1,1,1
57,8418,8453,8529,175,380,555,760,1,750,1,795,1,1,1
58,8578,8617,8675,195,290,485,800,1,820,1,730,1,1,1
59,8734,8770,8845,180,375,555,780,1,765,1,850,1,1,1
60,8881,8918,8992,185,370,555,735,1,740,1,735,1,1,1
61,9037,9073,9138,180,325,505,780,1,775,1,730,1,1,1
63,9198,9238,9306,200,340,540,805,1,825,1,840,1,1,1
64,9352,9390,9458,190,340,530,770,1,760,1,760,1,1,1
65,9505,9541,9617,180,380,560,765,1,755,1,795,1,1,1
66,9662,9694,9765,160,355,515,785,1,765,1,740,1,0,1
67,9817,9854,9915,185,305,490,775,1,800,1,750,1,1,1
68,9964,10001,10069,185,340,525,735,1,735,1,770,1,1,1
69,10113,10151,10219,190,340,530,745,1,750,1,750,1,1,1
70,10260,10296,10363,180,335,515,735,1,725,1,720,1,1,1
71,10408,10441,10498,165,285,450,740,1,725,1,675,1,0,1
72,10560,10597,10668,185,355,540,760,1,780,1,850,1,1,1
73,10717,10753,10815,180,310,490,785,1,780,1,735,1,1,1
74,10875,10911,10982,180,355,535,790,1,790,1,835,1,1,1
75,11027,11065,11139,190,370,560,760,1,770,1,785,1,1,1
76,11182,11219,11286,185,335,520,775,1,770,1,735,1,1,1
77,11338,11375,11438,185,315,500,780,1,780,1,760,1,1,1
78,11487,11524,11593,185,345,530,745,1,745,1,775,1,1,1
79,11631,11672,11740,205,340,545,720,1,740,1,735,1,0,1
80,11777,11816,11877,195,305,500,730,1,720,1,685,1,1,1
81,11924,11960,12015,180,275,455,735,1,720,1,690,1,1,1
82,12076,12110,12172,170,310,480,760,1,750,1,785,1,1,1
83,12233,12270,12342,185,360,545,785,1,800,1,850,1,1,1
84,12387,12423,12484,180,305,485,770,1,765,1,710,1,1,1
85,12535,12573,12646,190,365,555,740,1,750,1,810,1,1,1
86,12686,12723,12799,185,380,565,755,1,750,1,765,1,1,1
87,12836,12873,12943,185,350,535,750,1,750,1,720,1,1,1
88,12985,13024,13079,195,275,470,745,1,755,1,680,1,1,1
89,13126,13166,13237,200,355,555,705,1,710,1,790,1,1,1
90,13263,13298,13344,175,230,405,685,1,660,1,535,0,1,1
91,13399,13436,13495,185,295,480,680,1,690,1,755,1,1,1
92,13534,13574,13621,200,235,435,675,1,690,1,630,1,1,1
93,13673,13710,13770,185,300,485,695,1,680,1,745,1,1,1
94,13813,13851,13916,190,325,515,700,1,705,1,730,1,1,1
95,13957,13993,14066,180,365,545,720,1,710,1,750,1,1,1
96,14104,14142,14196,190,270,460,735,1,745,1,650,1,1,1
97,14250,14286,14333,180,235,415,730,1,720,1,685,1,1,1
98,14393,14428,14485,175,285,460,715,1,710,1,760,1,1,1
99,14535,14573,14642,190,345,535,710,1,725,1,785,1,1,1
100,14675,14714,14783,195,345,540,700,1,705,1,705,1,1,1
101,14812,14849,14913,185,320,505,685,1,675,1,650,1,1,1
102,14945,14983,15034,190,255,445,665,0,670,1,605,1,1,1
103,15074,15110,15177,180,335,515,645,0,635,0,715,1,1,1
104,15200,15239,15291,195,260,455,630,0,645,0,570,0,1,1
105,15324,15361,15406,185,225,410,620,0,610,0,575,0,1,1
106,15456,15489,15543,165,270,435,660,0,640,0,685,1,0,1
107,15606,15640,15704,170,320,490,750,1,755,1,805,1,1,1
109,15771,15806,15879,175,365,540,825,1,830,1,875,1,1,1
111,15937,15972,16047,175,375,550,830,1,830,1,840,1,1,1
112,16088,16126,16179,190,265,455,755,1,770,1,660,1,1,1
