"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
3,300,335,402,175,335,510,NA,1,NA,1,NA,1,1,1
4,456,495,555,195,300,495,780,1,800,1,765,1,0,1
5,610,646,705,180,295,475,770,1,755,1,750,1,1,1
6,767,805,862,190,285,475,785,1,795,1,785,1,1,1
7,925,962,1030,185,340,525,790,1,785,1,840,1,1,1
8,1074,1110,1166,180,280,460,745,1,740,1,680,1,1,1
9,1223,1259,1324,180,325,505,745,1,745,1,790,1,1,1
10,1368,1404,1461,180,285,465,725,1,725,1,685,1,1,1
11,1507,1542,1597,175,275,450,695,1,690,1,680,1,1,1
12,1650,1686,1735,180,245,425,715,1,720,1,690,1,1,1
13,1795,1832,1888,185,280,465,725,1,730,1,765,1,1,1
14,1945,1981,2049,180,340,520,750,1,745,1,805,1,1,1
15,2096,2133,2185,185,260,445,755,1,760,1,680,1,1,1
16,2244,2281,2340,185,295,480,740,1,740,1,775,1,1,1
17,2388,2426,2478,190,260,450,720,1,725,1,690,1,1,1
18,2536,2572,2626,180,270,450,740,1,730,1,740,1,1,1
19,2686,2722,2801,180,395,575,750,1,750,1,875,1,1,0
20,2835,2872,2919,185,235,420,745,1,750,1,590,1,1,1
21,2980,3016,3077,180,305,485,725,1,720,1,790,1,1,1
22,3128,3163,3220,175,285,460,740,1,735,1,715,1,1,1
23,3277,3313,3372,180,295,475,745,1,750,1,760,1,1,1
24,3430,3466,3555,180,445,625,765,1,765,1,915,1,1,0
25,3580,3616,3670,180,270,450,750,1,750,1,575,1,1,1
26,3733,3769,3827,180,290,470,765,1,765,1,785,1,1,1
27,3883,3920,3972,185,260,445,750,1,755,1,725,1,1,1
28,4028,4065,4123,185,290,475,725,1,725,1,755,1,1,1
29,4170,4207,4264,185,285,470,710,1,710,1,705,1,1,1
30,4316,4354,4405,190,255,445,730,1,735,1,705,1,1,1
31,4471,4508,4565,185,285,470,775,1,770,1,800,1,1,1
32,4628,4665,4753,185,440,625,785,1,785,1,940,0,1,0
33,4782,4819,4881,185,310,495,770,1,770,1,640,1,1,1
34,4933,4969,5028,180,295,475,755,1,750,1,735,1,1,1
35,5083,5121,5178,190,285,475,750,1,760,1,750,1,1,1
36,5235,5272,5331,185,295,480,760,1,755,1,765,1,1,1
37,5388,5426,5469,190,215,405,765,1,770,1,690,1,1,1
38,5538,5576,5632,190,280,470,750,1,750,1,815,1,1,1
39,5689,5725,5782,180,285,465,755,1,745,1,750,1,1,1
40,5844,5880,5941,180,305,485,775,1,775,1,795,1,1,1
41,6002,6038,6092,180,270,450,790,1,790,1,755,1,1,1
42,6157,6194,6252,185,290,475,775,1,780,1,800,1,1,1
43,6309,6347,6406,190,295,485,760,1,765,1,770,1,1,1
44,6461,6497,6558,180,305,485,760,1,750,1,760,1,1,1
45,6613,6651,6721,190,350,540,760,1,770,1,815,1,1,0
46,6764,6800,6863,180,315,495,755,1,745,1,710,1,1,1
47,6909,6945,7006,180,305,485,725,1,725,1,715,1,1,1
48,7054,7090,7144,180,270,450,725,1,725,1,690,1,1,1
49,7202,7237,7296,175,295,470,740,1,735,1,760,1,1,1
50,7351,7387,7441,180,270,450,745,1,750,1,725,1,1,1
51,7498,7533,7590,175,285,460,735,1,730,1,745,1,1,1
