"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
113,14687,14724,14787,185,315,500,670,1,665,1,750,1,1,0
114,14824,14861,14924,185,315,500,685,1,685,1,685,1,1,0
115,14965,15002,15065,185,315,500,705,1,705,1,705,1,1,0
116,15106,15144,15208,190,320,510,705,1,710,1,715,1,0,0
117,15241,15278,15328,185,250,435,675,1,670,1,600,1,1,1
118,15380,15416,15474,180,290,470,695,1,690,1,730,1,1,0
119,15516,15552,15606,180,270,450,680,1,680,1,660,1,1,1
120,15649,15686,15742,185,280,465,665,1,670,1,680,1,1,1
121,15775,15812,15858,185,230,415,630,1,630,1,580,1,1,1
122,15905,15941,15994,180,265,445,650,1,645,1,680,1,1,1
123,16038,16074,16133,180,295,475,665,1,665,1,695,1,1,0
124,16171,16208,16270,185,310,495,665,1,670,1,685,1,1,0
125,16302,16339,16385,185,230,415,655,1,655,1,575,1,1,1
126,16426,16462,16511,180,245,425,620,1,615,1,630,1,1,1
127,16556,16591,16645,175,270,445,650,1,645,1,670,1,1,1
128,16689,16724,16787,175,315,490,665,1,665,1,710,1,1,0
129,16827,16863,16911,180,240,420,690,1,695,1,620,1,1,1
130,16957,16992,17036,175,220,395,650,1,645,1,625,1,1,1
131,17091,17125,17176,170,255,425,670,1,665,1,700,1,1,1
132,17227,17262,17327,175,325,500,680,1,685,1,755,1,1,0
133,17366,17402,17465,180,315,495,695,1,700,1,690,1,1,0
134,17504,17541,17588,185,235,420,690,1,695,1,615,1,1,1
135,17635,17671,17736,180,325,505,655,1,650,1,740,1,1,0
136,17773,17809,17871,180,310,490,690,1,690,1,675,1,1,0
137,17907,17943,17993,180,250,430,670,1,670,1,610,1,1,1
138,18040,18077,18122,185,225,410,665,1,670,1,645,1,1,1
139,18165,18203,18253,190,250,440,625,1,630,1,655,1,0,1
140,18299,18335,18385,180,250,430,670,1,660,1,660,1,1,1
141,18437,18473,18520,180,235,415,690,1,690,1,675,1,1,1
142,18574,18610,18655,180,225,405,685,1,685,1,675,1,1,1
143,18702,18739,18783,185,220,405,640,1,645,1,640,1,1,1
144,18834,18869,18918,175,245,420,660,1,650,1,675,1,1,1
145,18968,19004,19050,180,230,410,670,1,675,1,660,1,1,1
146,19098,19135,19179,185,220,405,650,1,655,1,645,1,1,1
147,19222,19258,19302,180,220,400,620,1,615,1,615,1,1,1
148,19345,19380,19425,175,225,400,615,1,610,1,615,1,1,1
149,19469,19505,19552,180,235,415,620,1,625,1,635,1,1,1
150,19598,19634,19678,180,220,400,645,1,645,1,630,1,1,1
151,19727,19762,19812,175,250,425,645,1,640,1,670,1,1,1
152,19853,19887,19932,170,225,395,630,1,625,1,600,1,1,1
153,19987,20022,20069,175,235,410,670,1,675,1,685,1,1,1
154,20121,20156,20205,175,245,420,670,1,670,1,680,1,1,1
155,20254,20290,20334,180,220,400,665,1,670,1,645,1,1,1
156,20380,20415,20459,175,220,395,630,1,625,1,625,1,1,1
157,20508,20543,20591,175,240,415,640,1,640,1,660,1,1,1
158,20636,20671,20718,175,235,410,640,1,640,1,635,1,1,1
159,20767,20803,20847,180,220,400,655,1,660,1,645,1,1,1
160,20889,20926,20968,185,210,395,610,1,615,1,605,1,1,1
161,21009,21045,21089,180,220,400,600,1,595,1,605,1,1,1
162,21128,21163,21210,175,235,410,595,1,590,1,605,1,1,1
163,21247,21284,21324,185,200,385,595,1,605,1,570,1,1,1
164,21358,21399,21442,205,215,420,555,1,575,1,590,1,0,1
165,21481,21516,21559,175,215,390,615,1,585,1,585,1,1,1
166,21603,21637,21682,170,225,395,610,1,605,1,615,1,1,1
167,21725,21761,21803,180,210,390,610,1,620,1,605,1,1,1
168,21842,21878,21919,180,205,385,585,1,585,1,580,1,1,1
169,21961,21996,22037,175,205,380,595,1,590,1,590,1,1,1
170,22079,22114,22158,175,220,395,590,1,590,1,605,1,1,1
171,22202,22236,22278,170,210,380,615,1,610,1,600,1,1,1
172,22320,22355,22395,175,200,375,590,1,595,1,585,1,1,1
173,22440,22472,22532,160,300,460,600,1,585,1,685,1,0,0
174,22559,22589,22636,150,235,385,595,1,585,1,520,0,0,1
175,22677,22712,22751,175,195,370,590,1,615,1,575,1,1,1
176,22791,22826,22868,175,210,385,570,1,570,1,585,1,1,1
177,22903,22936,22979,165,215,380,560,1,550,0,555,1,0,1
178,23014,23047,23090,165,215,380,555,1,555,1,555,1,0,1
179,23126,23159,23200,165,205,370,560,1,560,1,550,1,0,1
180,23246,23278,23324,160,230,390,600,1,595,1,620,1,0,1
181,23368,23401,23444,165,215,380,610,1,615,1,600,1,0,1
182,23485,23520,23563,175,215,390,585,1,595,1,595,1,1,1
183,23600,23635,23678,175,215,390,575,1,575,1,575,1,1,1
184,23718,23752,23797,170,225,395,590,1,585,1,595,1,1,1
185,23834,23867,23910,165,215,380,580,1,575,1,565,1,0,1
