"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,41,69,78,140,45,185,NA,1,NA,1,NA,1,1,1
2,189,221,268,160,235,395,740,1,760,1,950,1,1,1
3,336,377,415,205,190,395,735,1,780,1,735,1,1,1
4,483,517,569,170,260,430,735,1,700,1,770,1,1,1
5,631,672,734,205,310,515,740,1,775,1,825,1,1,1
6,779,818,866,195,240,435,740,1,730,1,660,1,1,1
7,926,970,1029,220,295,515,735,1,760,1,815,1,1,1
8,1074,1111,1161,185,250,435,740,1,705,1,660,1,1,1
9,1221,1261,1326,200,325,525,735,1,750,1,825,1,1,1
10,1367,1414,1461,235,235,470,730,1,765,1,675,1,0,1
11,1512,1548,1618,180,350,530,725,1,670,1,785,1,1,1
12,1658,1700,1756,210,280,490,730,1,760,1,690,1,1,1
13,1803,1845,1889,210,220,430,725,1,725,1,665,1,1,1
14,1948,1985,2052,185,335,520,725,1,700,1,815,1,1,1
15,2093,2137,2190,220,265,485,725,1,760,1,690,1,1,1
16,2238,2272,2337,170,325,495,725,1,675,1,735,1,1,1
17,2382,2422,2492,200,350,550,720,1,750,1,775,1,1,1
18,2527,2573,2628,230,275,505,725,1,755,1,680,1,0,1
19,2672,2711,2763,195,260,455,725,1,690,1,675,1,1,1
20,2807,2865,2894,290,145,435,675,0,770,1,655,1,0,1
21,2956,2957,2981,5,120,125,745,1,460,0,435,0,0,0
23,3257,3299,3355,210,280,490,1505,0,1710,0,1870,0,1,1
24,3402,3438,3499,180,305,485,725,1,695,1,720,1,1,1
25,3545,3592,3650,235,290,525,715,1,770,1,755,1,0,1
26,3689,3729,3784,200,275,475,720,1,685,1,670,1,1,1
27,3832,3870,3919,190,245,435,715,1,705,1,675,1,1,1
28,3976,4012,4063,180,255,435,720,1,710,1,720,1,1,1
29,4120,4167,4232,235,325,560,720,1,775,1,845,1,0,1
30,4264,4308,4355,220,235,455,720,1,705,1,615,1,1,1
31,4409,4448,4509,195,305,500,725,1,700,1,770,1,1,1
32,4555,4589,4639,170,250,420,730,1,705,1,650,1,1,1
33,4699,4720,4781,105,305,410,720,1,655,1,710,1,0,1
34,4845,4881,4940,180,295,475,730,1,805,0,795,1,1,1
35,4992,5032,5076,200,220,420,735,1,755,1,680,1,1,1
36,5137,5169,5240,160,355,515,725,1,685,1,820,1,1,1
37,5283,5321,5377,190,280,470,730,1,760,1,685,1,1,1
38,5430,5466,5517,180,255,435,735,1,725,1,700,1,1,1
39,5577,5619,5692,210,365,575,735,1,765,1,875,1,1,1
