"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,13,50,99,185,245,430,NA,1,NA,1,NA,1,1,1
2,154,190,234,180,220,400,705,1,700,1,675,1,0,1
3,294,329,377,175,240,415,700,1,695,1,715,1,1,1
4,435,469,525,170,280,450,705,1,700,1,740,1,1,1
5,578,613,660,175,235,410,715,1,720,1,675,1,1,1
6,721,754,806,165,260,425,715,1,705,1,730,1,1,1
7,862,897,948,175,255,430,705,1,715,1,710,1,1,1
8,1005,1040,1089,175,245,420,715,1,715,1,705,1,1,1
9,1146,1180,1237,170,285,455,705,1,700,1,740,1,1,1
10,1287,1322,1376,175,270,445,705,1,710,1,695,1,1,1
11,1430,1465,1518,175,265,440,715,1,715,1,710,1,1,1
12,1573,1607,1661,170,270,440,715,1,710,1,715,1,1,1
13,1715,1748,1801,165,265,430,710,1,705,1,700,1,1,1
14,1867,1891,1940,120,245,365,760,0,715,1,695,1,0,1
15,1999,2030,2081,155,255,410,660,0,695,1,705,1,0,1
16,2139,2174,2229,175,275,450,700,1,720,1,740,1,1,1
17,2276,2311,2359,175,240,415,685,1,685,1,650,1,1,1
18,2410,2444,2489,170,225,395,670,0,665,0,650,1,1,1
19,2543,2576,2624,165,240,405,665,0,660,0,675,1,1,1
20,2672,2705,2755,165,250,415,645,0,645,0,655,1,1,1
21,2802,2836,2883,170,235,405,650,0,655,0,640,0,1,1
22,2936,2969,3013,165,220,385,670,0,665,0,650,1,1,1
23,3071,3106,3155,175,245,420,675,0,685,1,710,1,1,1
24,3207,3241,3289,170,240,410,680,0,675,0,670,1,1,1
25,3342,3375,3423,165,240,405,675,0,670,0,670,1,1,1
26,3480,3511,3562,155,255,410,690,1,680,0,695,1,0,1
27,3620,3653,3705,165,260,425,700,1,710,1,715,1,1,1
28,3763,3796,3845,165,245,410,715,1,715,1,700,1,1,1
29,3908,3941,4000,165,295,460,725,1,725,1,775,1,1,1
30,4052,4087,4135,175,240,415,720,1,730,1,675,1,1,1
31,4196,4230,4284,170,270,440,720,1,715,1,745,1,1,1
32,4342,4376,4426,170,250,420,730,1,730,1,710,1,1,1
33,4489,4522,4580,165,290,455,735,1,730,1,770,1,1,1
34,4636,4671,4735,175,320,495,735,1,745,1,775,1,1,0
35,4782,4817,4870,175,265,440,730,1,730,1,675,1,1,1
36,4926,4961,5018,175,285,460,720,1,720,1,740,1,1,1
37,5070,5103,5160,165,285,450,720,1,710,1,710,1,1,1
38,5214,5250,5295,180,225,405,720,1,735,1,675,1,0,1
39,5356,5390,5447,170,285,455,710,1,700,1,760,1,1,1
40,5498,5530,5587,160,285,445,710,1,700,1,700,1,1,1
41,5642,5675,5726,165,255,420,720,1,725,1,695,1,1,1
42,5787,5821,5882,170,305,475,725,1,730,1,780,1,1,1
43,5935,5969,6015,170,230,400,740,1,740,1,665,1,1,1
44,6080,6112,6165,160,265,425,725,1,715,1,750,1,1,1
45,6226,6259,6315,165,280,445,730,1,735,1,750,1,1,1
46,6374,6406,6461,160,275,435,740,1,735,1,730,1,1,1
