"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,37,66,110,145,220,365,NA,1,NA,1,NA,1,1,1
2,167,195,241,140,230,370,650,1,645,1,655,1,1,1
3,299,329,374,150,225,375,660,1,670,1,665,1,1,1
4,432,461,506,145,225,370,665,1,660,1,660,1,1,1
5,561,590,635,145,225,370,645,1,645,1,645,1,1,1
6,693,722,769,145,235,380,660,1,660,1,670,1,1,1
7,828,858,904,150,230,380,675,1,680,1,675,1,1,1
8,961,991,1035,150,220,370,665,1,665,1,655,1,1,1
9,1092,1122,1167,150,225,375,655,1,655,1,660,1,1,1
10,1226,1255,1302,145,235,380,670,1,665,1,675,1,1,1
11,1362,1392,1437,150,225,375,680,1,685,1,675,1,1,1
12,1495,1525,1571,150,230,380,665,1,665,1,670,1,1,1
13,1626,1656,1702,150,230,380,655,1,655,1,655,1,1,1
14,1761,1790,1838,145,240,385,675,1,670,1,680,1,1,0
15,1896,1927,1972,155,225,380,675,1,685,1,670,1,0,1
16,2030,2060,2105,150,225,375,670,1,665,1,665,1,1,1
17,2160,2189,2235,145,230,375,650,1,645,1,650,1,1,1
18,2293,2323,2368,150,225,375,665,1,670,1,665,1,1,1
19,2428,2458,2504,150,230,380,675,1,675,1,680,1,1,1
20,2561,2590,2636,145,230,375,665,1,660,1,660,1,1,1
21,2692,2721,2767,145,230,375,655,1,655,1,655,1,1,1
22,2824,2852,2899,140,235,375,660,1,655,1,660,1,1,1
23,2957,2986,3031,145,225,370,665,1,670,1,660,1,1,1
24,3091,3120,3166,145,230,375,670,1,670,1,675,1,1,1
25,3222,3251,3298,145,235,380,655,1,655,1,660,1,1,1
26,3350,3380,3425,150,225,375,640,1,645,1,635,1,1,1
27,3483,3511,3557,140,230,370,665,1,655,1,660,1,1,1
28,3616,3645,3691,145,230,375,665,1,670,1,670,1,1,1
29,3748,3777,3822,145,225,370,660,1,660,1,655,1,1,1
30,3877,3906,3951,145,225,370,645,1,645,1,645,1,1,1
31,4009,4038,4083,145,225,370,660,1,660,1,660,1,1,1
32,4143,4173,4218,150,225,375,670,1,675,1,675,1,1,1
33,4277,4305,4350,140,225,365,670,1,660,1,660,1,1,1
34,4406,4435,4481,145,230,375,645,1,650,1,655,1,1,1
35,4538,4567,4613,145,230,375,660,1,660,1,660,1,1,1
36,4671,4700,4747,145,235,380,665,1,665,1,670,1,1,1
37,4803,4832,4878,145,230,375,660,1,660,1,655,1,1,1
38,4932,4961,5006,145,225,370,645,1,645,1,640,1,1,1
39,5064,5093,5139,145,230,375,660,1,660,1,665,1,1,1
40,5197,5227,5271,150,220,370,665,1,670,1,660,1,1,1
41,5329,5358,5403,145,225,370,660,1,655,1,660,1,1,1
42,5458,5487,5532,145,225,370,645,1,645,1,645,1,1,1
43,5590,5619,5664,145,225,370,660,1,660,1,660,1,1,1
44,5724,5754,5799,150,225,375,670,1,675,1,675,1,1,1
