"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
55,6780,6812,6850,160,190,350,675,1,680,1,655,1,1,1
56,6916,6947,6984,155,185,340,680,1,675,1,670,1,1,1
60,7348,7380,7427,160,235,395,2160,0,2165,0,2215,0,1,1
61,7495,7527,7572,160,225,385,735,1,735,1,725,1,1,1
62,7624,7656,7697,160,205,365,645,1,645,1,625,1,1,1
63,7742,7774,7813,160,195,355,590,1,590,1,580,1,1,1
69,8357,8387,8428,150,205,355,3075,0,3065,0,3075,0,1,1
70,8483,8512,8553,145,205,350,630,1,625,1,625,1,0,1
71,8602,8633,8668,155,175,330,595,1,605,1,575,1,1,1
72,8730,8762,8797,160,175,335,640,1,645,1,645,1,1,1
76,9180,9211,9257,155,230,385,2250,0,2245,0,2300,0,1,1
77,9324,9355,9400,155,225,380,720,1,720,1,715,1,1,1
78,9458,9490,9531,160,205,365,670,1,675,1,655,1,1,1
79,9588,9619,9655,155,180,335,650,1,645,1,620,1,1,1
80,9723,9757,9791,170,170,340,675,1,690,1,680,1,0,1
81,9853,9885,9922,160,185,345,650,1,640,1,655,1,1,1
82,9974,10006,10047,160,205,365,605,1,605,1,625,1,1,1
83,10098,10128,10173,150,225,375,620,1,610,1,630,1,1,1
84,10246,10275,10322,145,235,380,740,1,735,1,745,1,0,1
85,10398,10428,10473,150,225,375,760,1,765,1,755,1,1,1
86,10549,10580,10620,155,200,355,755,1,760,1,735,1,1,1
87,10684,10718,10750,170,160,330,675,1,690,1,650,1,0,1
91,11074,11106,11143,160,185,345,1950,0,1940,0,1965,0,1,1
92,11201,11233,11280,160,235,395,635,1,635,1,685,1,1,1
95,11519,11550,11595,155,225,380,1590,0,1585,0,1575,0,1,1
96,11636,11670,11707,170,185,355,585,1,600,1,560,1,0,1
97,11776,11808,11849,160,205,365,700,1,690,1,710,1,1,1
98,11917,11951,11992,170,205,375,705,1,715,1,715,1,0,1
99,12062,12094,12139,160,225,385,725,1,715,1,735,1,1,1
100,12213,12243,12290,150,235,385,755,1,745,1,755,1,1,1
101,12360,12390,12437,150,235,385,735,1,735,1,735,1,1,1
102,12496,12527,12570,155,215,370,680,1,685,1,665,1,1,1
103,12624,12657,12694,165,185,350,640,1,650,1,620,1,1,1
104,12758,12792,12829,170,185,355,670,1,675,1,675,1,0,1
105,12890,12923,12963,165,200,365,660,1,655,1,670,1,1,1
106,13009,13040,13080,155,200,355,595,1,585,1,585,1,1,1
107,13129,13158,13201,145,215,360,600,1,590,1,605,1,0,1
108,13262,13292,13335,150,215,365,665,1,670,1,670,1,1,1
109,13418,13448,13490,150,210,360,780,1,780,1,775,1,1,1
110,13552,13584,13619,160,175,335,670,1,680,1,645,1,1,1
113,13839,13872,13908,165,180,345,1435,0,1440,0,1445,0,1,1
114,13976,14008,14050,160,210,370,685,1,680,1,710,1,1,1
115,14134,14163,14214,145,255,400,790,1,775,1,820,1,0,1
116,14284,14315,14361,155,230,385,750,1,760,1,735,1,1,1
117,14439,14470,14515,155,225,380,775,1,775,1,770,1,1,1
118,14580,14614,14653,170,195,365,705,1,720,1,690,1,0,1
119,14705,14738,14776,165,190,355,625,1,620,1,615,1,1,1
120,14840,14871,14914,155,215,370,675,1,665,1,690,1,1,1
121,14964,14995,15038,155,215,370,620,1,620,1,620,1,1,1
122,15095,15126,15168,155,210,365,655,1,655,1,650,1,1,1
123,15224,15255,15295,155,200,355,645,1,645,1,635,1,1,1
126,15526,15561,15594,175,165,340,1510,0,1530,0,1495,0,0,1
127,15655,15688,15725,165,185,350,645,1,635,1,655,1,1,1
128,15783,15815,15856,160,205,365,640,1,635,1,655,1,1,1
129,15926,15956,16003,150,235,385,715,1,705,1,735,1,1,1
130,16083,16114,16158,155,220,375,785,1,790,1,775,1,1,1
131,16204,16236,16272,160,180,340,605,1,610,1,570,1,1,1
132,16332,16362,16399,150,185,335,640,1,630,1,635,1,1,1
133,16460,16495,16525,175,150,325,640,1,665,1,630,1,0,1
136,16752,16783,16824,155,205,360,1460,0,1440,0,1495,0,1,1
137,16896,16928,16972,160,220,380,720,1,725,1,740,1,1,1
138,17015,17047,17086,160,195,355,595,1,595,1,570,1,1,1
139,17141,17172,17213,155,205,360,630,1,625,1,635,1,1,1
140,17270,17300,17340,150,200,350,645,1,640,1,635,1,1,1
145,17713,17745,17787,160,210,370,2215,0,2225,0,2235,0,1,1
146,17838,17870,17913,160,215,375,625,1,625,1,630,1,1,1
147,17965,17996,18040,155,220,375,635,1,630,1,635,1,1,1
148,18098,18129,18173,155,220,375,665,1,665,1,665,1,1,1
149,18247,18277,18319,150,210,360,745,1,740,1,730,1,1,1
150,18373,18405,18440,160,175,335,630,1,640,1,605,1,1,1
151,18508,18541,18575,165,170,335,675,1,680,1,675,1,1,1
152,18654,18686,18741,160,275,435,730,1,725,1,830,1,1,1
153,18797,18829,18872,160,215,375,715,1,715,1,655,1,1,1
154,18952,18983,19030,155,235,390,775,1,770,1,790,1,1,1
155,19100,19133,19177,165,220,385,740,1,750,1,735,1,1,1
156,19237,19269,19312,160,215,375,685,1,680,1,675,1,1,1
157,19369,19401,19445,160,220,380,660,1,660,1,665,1,1,1
158,19510,19543,19584,165,205,370,705,1,710,1,695,1,1,1
159,19641,19674,19715,165,205,370,655,1,655,1,655,1,1,1
160,19773,19805,19849,160,220,380,660,1,655,1,670,1,1,1
161,19905,19936,19980,155,220,375,660,1,655,1,655,1,1,1
162,20014,20046,20087,160,205,365,545,1,550,1,535,1,1,1
168,20585,20616,20657,155,205,360,2855,0,2850,0,2850,0,1,1
169,20715,20746,20789,155,215,370,650,1,650,1,660,1,1,1
170,20859,20889,20935,150,230,380,720,1,715,1,730,1,1,1
173,21154,21190,21227,180,185,365,1475,0,1505,0,1460,0,0,1
174,21305,21337,21378,160,205,365,755,1,735,1,755,1,1,1
175,21455,21487,21534,160,235,395,750,1,750,1,780,1,1,1
176,21607,21638,21684,155,230,385,760,1,755,1,750,1,1,1
177,21759,21791,21837,160,230,390,760,1,765,1,765,1,1,1
178,21909,21942,21986,165,220,385,750,1,755,1,745,1,1,1
179,22056,22090,22128,170,190,360,735,1,740,1,710,1,0,1
180,22187,22221,22259,170,190,360,655,1,655,1,655,1,0,1
181,22311,22343,22384,160,205,365,620,1,610,1,625,1,1,1
182,22419,22451,22490,160,195,355,540,1,540,1,530,1,1,1
183,22571,22601,22644,150,215,365,760,1,750,1,770,1,1,1
184,22689,22721,22755,160,170,330,590,1,600,1,555,1,1,1
188,23069,23102,23137,165,175,340,1900,0,1905,0,1910,0,1,1
189,23190,23220,23261,150,205,355,605,1,590,1,620,1,1,1
190,23312,23342,23383,150,205,355,610,1,610,1,610,1,1,1
191,23442,23473,23513,155,200,355,650,1,655,1,650,1,1,1
192,23564,23594,23631,150,185,335,610,1,605,1,590,1,1,1
193,23692,23722,23756,150,170,320,640,1,640,1,625,1,1,1
195,23857,23887,23951,150,320,470,825,1,825,1,975,0,1,0
