"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,36,73,140,185,335,520,NA,1,NA,1,NA,1,1,1
3,226,265,341,195,380,575,950,1,960,1,1005,1,1,1
5,412,449,525,185,380,565,930,1,920,1,920,1,1,1
7,599,636,713,185,385,570,935,1,935,1,940,1,1,1
9,790,825,897,175,360,535,955,1,945,1,920,1,0,1
11,980,1021,1102,205,405,610,950,1,980,1,1025,1,0,1
13,1167,1205,1277,190,360,550,935,1,920,1,875,1,1,1
15,1356,1392,1470,180,390,570,945,1,935,1,965,1,0,1
17,1548,1588,1670,200,410,610,960,1,980,1,1000,1,1,1
19,1734,1773,1846,195,365,560,930,1,925,1,880,1,1,1
21,1923,1961,2031,190,350,540,945,1,940,1,925,1,1,1
23,2115,2151,2229,180,390,570,960,1,950,1,990,1,0,1
25,2305,2344,2422,195,390,585,950,1,965,1,965,1,1,1
27,2492,2528,2601,180,365,545,935,1,920,1,895,1,0,1
29,2681,2717,2796,180,395,575,945,1,945,1,975,1,0,1
31,2872,2910,2989,190,395,585,955,1,965,1,965,1,1,1
33,3058,3095,3171,185,380,565,930,1,925,1,910,1,1,1
35,3244,3282,3358,190,380,570,930,1,935,1,935,1,1,1
37,3431,3468,3523,185,275,460,935,1,930,1,825,1,1,0
39,3615,3654,3727,195,365,560,920,1,930,1,1020,1,1,1
41,3795,3832,3903,185,355,540,900,1,890,1,880,1,1,1
43,3979,4017,4094,190,385,575,920,1,925,1,955,1,1,1
45,4165,4203,4272,190,345,535,930,1,930,1,890,1,1,1
47,4349,4388,4461,195,365,560,920,1,925,1,945,1,1,1
49,4533,4571,4644,190,365,555,920,1,915,1,915,1,1,1
51,4721,4759,4837,190,390,580,940,1,940,1,965,1,1,1
53,4907,4946,5022,195,380,575,930,1,935,1,925,1,1,1
55,5089,5127,5201,190,370,560,910,1,905,1,895,1,1,1
57,5275,5312,5391,185,395,580,930,1,925,1,950,1,1,1
59,5465,5504,5575,195,355,550,950,1,960,1,920,1,1,1
61,5648,5687,5760,195,365,560,915,1,915,1,925,1,1,1
63,5834,5871,5946,185,375,560,930,1,920,1,930,1,1,1
65,6023,6061,6135,190,370,560,945,1,950,1,945,1,1,1
67,6212,6252,6332,200,400,600,945,1,955,1,985,1,1,1
69,6396,6434,6507,190,365,555,920,1,910,1,875,1,1,1
71,6583,6620,6698,185,390,575,935,1,930,1,955,1,1,1
73,6771,6811,6884,200,365,565,940,1,955,1,930,1,1,1
75,6955,6993,7067,190,370,560,920,1,910,1,915,1,1,1
77,7140,7177,7253,185,380,565,925,1,920,1,930,1,1,1
79,7327,7365,7428,190,315,505,935,1,940,1,875,1,1,0
81,7512,7550,7625,190,375,565,925,1,925,1,985,1,1,1
83,7697,7735,7807,190,360,550,925,1,925,1,910,1,1,1
85,7886,7925,7993,195,340,535,945,1,950,1,930,1,1,1
87,8073,8112,8174,195,310,505,935,1,935,1,905,1,1,0
89,8257,8295,8368,190,365,555,920,1,915,1,970,1,1,1
91,8445,8482,8562,185,400,585,940,1,935,1,970,1,1,1
93,8633,8672,8755,195,415,610,940,1,950,1,965,1,1,1
95,8818,8856,8928,190,360,550,925,1,920,1,865,1,1,1
97,9005,9044,9119,195,375,570,935,1,940,1,955,1,1,1
99,9194,9234,9309,200,375,575,945,1,950,1,950,1,1,1
101,9380,9419,9497,195,390,585,930,1,925,1,940,1,1,1
103,9566,9605,9678,195,365,560,930,1,930,1,905,1,1,1
105,9756,9795,9860,195,325,520,950,1,950,1,910,1,1,1
107,9942,9981,10056,195,375,570,930,1,930,1,980,1,1,1
109,10127,10165,10245,190,400,590,925,1,920,1,945,1,1,1
111,10313,10351,10426,190,375,565,930,1,930,1,905,1,1,1
113,10502,10541,10631,195,450,645,945,1,950,1,1025,1,1,0
115,10686,10723,10805,185,410,595,920,1,910,1,870,1,1,1
117,10872,10910,10986,190,380,570,930,1,935,1,905,1,1,1
119,11059,11097,11169,190,360,550,935,1,935,1,915,1,1,1
121,11243,11283,11353,200,350,550,920,1,930,1,920,1,1,1
123,11424,11462,11537,190,375,565,905,1,895,1,920,1,1,1
125,11610,11649,11722,195,365,560,930,1,935,1,925,1,1,1
127,11799,11839,11915,200,380,580,945,1,950,1,965,1,1,1
