"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,84,121,169,185,240,425,NA,1,NA,1,NA,1,1,1
2,218,257,304,195,235,430,670,1,680,1,675,1,1,1
3,354,390,446,180,280,460,680,1,665,1,710,1,1,1
4,492,529,582,185,265,450,690,1,695,1,680,1,1,1
5,633,669,719,180,250,430,705,1,700,1,685,1,1,1
6,772,811,860,195,245,440,695,1,710,1,705,1,1,1
7,908,946,1011,190,325,515,680,1,675,1,755,1,1,1
8,1050,1085,1147,175,310,485,710,1,695,1,680,1,1,1
9,1191,1229,1295,190,330,520,705,1,720,1,740,1,1,1
10,1327,1366,1419,195,265,460,680,1,685,1,620,1,1,1
11,1466,1501,1551,175,250,425,695,1,675,1,660,1,1,1
12,1605,1643,1696,190,265,455,695,1,710,1,725,1,1,1
13,1742,1780,1834,190,270,460,685,1,685,1,690,1,1,1
14,1877,1913,1961,180,240,420,675,1,665,1,635,1,1,1
15,2013,2049,2106,180,285,465,680,1,680,1,725,1,1,1
16,2147,2185,2246,190,305,495,670,1,680,1,700,1,1,1
17,2283,2320,2368,185,240,425,680,1,675,1,610,1,1,1
18,2418,2454,2527,180,365,545,675,1,670,1,795,0,1,0
19,2556,2593,2645,185,260,445,690,1,695,1,590,0,1,1
20,2692,2729,2793,185,320,505,680,1,680,1,740,1,1,1
21,2830,2870,2917,200,235,435,690,1,705,1,620,1,1,1
22,2969,3006,3059,185,265,450,695,1,680,1,710,1,1,1
23,3105,3142,3205,185,315,500,680,1,680,1,730,1,1,1
24,3239,3277,3325,190,240,430,670,1,675,1,600,1,1,1
25,3375,3413,3478,190,325,515,680,1,680,1,765,1,1,1
26,3512,3550,3617,190,335,525,685,1,685,1,695,1,1,1
27,3647,3685,3736,190,255,445,675,1,675,1,595,0,1,1
28,3782,3820,3875,190,275,465,675,1,675,1,695,1,1,1
29,3918,3956,4011,190,275,465,680,1,680,1,680,1,1,1
30,4049,4085,4138,180,265,445,655,1,645,1,635,1,1,1
31,4181,4218,4275,185,285,470,660,1,665,1,685,1,1,1
32,4313,4351,4410,190,295,485,660,1,665,1,675,1,1,1
33,4447,4486,4533,195,235,430,670,1,675,1,615,1,1,1
34,4578,4613,4672,175,295,470,655,1,635,0,695,1,1,1
35,4710,4745,4798,175,265,440,660,1,660,1,630,1,1,1
36,4844,4878,4935,170,285,455,670,1,665,1,685,1,0,1
37,4977,5016,5074,195,290,485,665,1,690,1,695,1,1,1
38,5106,5143,5193,185,250,435,645,0,635,0,595,0,1,1
39,5242,5276,5334,170,290,460,680,1,665,1,705,1,0,1
40,5379,5416,5463,185,235,420,685,1,700,1,645,1,1,1
41,5511,5550,5609,195,295,490,660,1,670,1,730,1,1,1
42,5647,5684,5745,185,305,490,680,1,670,1,680,1,1,1
43,5782,5819,5870,185,255,440,675,1,675,1,625,1,1,1
44,5917,5952,6009,175,285,460,675,1,665,1,695,1,1,1
45,6053,6089,6146,180,285,465,680,1,685,1,685,1,1,1
46,6193,6229,6293,180,320,500,700,1,700,1,735,1,1,1
47,6333,6371,6436,190,325,515,700,1,710,1,715,1,1,1
48,6470,6507,6572,185,325,510,685,1,680,1,680,1,1,1
49,6610,6649,6704,195,275,470,700,1,710,1,660,1,1,1
50,6750,6787,6844,185,285,470,700,1,690,1,700,1,1,1
51,6887,6925,6980,190,275,465,685,1,690,1,680,1,1,1
52,7023,7060,7118,185,290,475,680,1,675,1,690,1,1,1
53,7162,7200,7252,190,260,450,695,1,700,1,670,1,1,1
54,7298,7336,7398,190,310,500,680,1,680,1,730,1,1,1
55,7435,7472,7525,185,265,450,685,1,680,1,635,1,1,1
56,7573,7611,7668,190,285,475,690,1,695,1,715,1,1,1
57,7713,7752,7805,195,265,460,700,1,705,1,685,1,1,1
58,7851,7887,7938,180,255,435,690,1,675,1,665,1,1,1
59,7991,8028,8082,185,270,455,700,1,705,1,720,1,1,1
60,8129,8171,8233,210,310,520,690,1,715,1,755,1,0,1
61,8266,8304,8365,190,305,495,685,1,665,1,660,1,1,1
62,8407,8445,8508,190,315,505,705,1,705,1,715,1,1,1
63,8547,8584,8632,185,240,425,700,1,695,1,620,1,1,1
64,8683,8718,8773,175,275,450,680,1,670,1,705,1,1,1
65,8818,8855,8913,185,290,475,675,1,685,1,700,1,1,1
66,8956,8995,9055,195,300,495,690,1,700,1,710,1,1,1
67,9090,9128,9191,190,315,505,670,1,665,1,680,1,1,1
68,9222,9260,9320,190,300,490,660,1,660,1,645,1,1,1
69,9357,9395,9452,190,285,475,675,1,675,1,660,1,1,1
70,9494,9531,9598,185,335,520,685,1,680,1,730,1,1,1
71,9630,9667,9726,185,295,480,680,1,680,1,640,1,1,1
72,9765,9803,9865,190,310,500,675,1,680,1,695,1,1,1
73,9901,9939,10002,190,315,505,680,1,680,1,685,1,1,1
74,10036,10073,10128,185,275,460,675,1,670,1,630,1,1,1
75,10169,10207,10268,190,305,495,665,1,670,1,700,1,1,1
76,10305,10342,10397,185,275,460,680,1,675,1,645,1,1,1
77,10441,10480,10525,195,225,420,680,1,690,1,640,1,1,1
78,10575,10614,10674,195,300,495,670,1,670,1,745,1,1,1
79,10710,10747,10807,185,300,485,675,1,665,1,665,1,1,1
80,10847,10884,10946,185,310,495,685,1,685,1,695,1,1,1
81,10984,11022,11081,190,295,485,685,1,690,1,675,1,1,1
82,11120,11159,11213,195,270,465,680,1,685,1,660,1,1,1
83,11256,11294,11346,190,260,450,680,1,675,1,665,1,1,1
84,11392,11431,11491,195,300,495,680,1,685,1,725,1,1,1
85,11525,11562,11624,185,310,495,665,1,655,1,665,1,1,1
86,11661,11700,11753,195,265,460,680,1,690,1,645,1,1,1
87,11798,11835,11893,185,290,475,685,1,675,1,700,1,1,1
88,11933,11971,12027,190,280,470,675,1,680,1,670,1,1,1
89,12070,12107,12165,185,290,475,685,1,680,1,690,1,1,1
90,12206,12244,12292,190,240,430,680,1,685,1,635,1,1,1
91,12343,12381,12440,190,295,485,685,1,685,1,740,1,1,1
92,12481,12521,12580,200,295,495,690,1,700,1,700,1,1,1
93,12622,12661,12711,195,250,445,705,1,700,1,655,1,1,1
94,12759,12798,12850,195,260,455,685,1,685,1,695,1,1,1
95,12899,12935,12991,180,280,460,700,1,685,1,705,1,1,1
96,13038,13076,13126,190,250,440,695,1,705,1,675,1,1,1
97,13176,13215,13269,195,270,465,690,1,695,1,715,1,1,1
98,13313,13351,13415,190,320,510,685,1,680,1,730,1,1,1
99,13452,13489,13558,185,345,530,695,1,690,1,715,1,1,1
100,13591,13629,13680,190,255,445,695,1,700,1,610,1,1,1
101,13729,13768,13818,195,250,445,690,1,695,1,690,1,1,1
102,13872,13910,13972,190,310,500,715,1,710,1,770,1,1,1
103,14015,14052,14106,185,270,455,715,1,710,1,670,1,1,1
104,14154,14191,14252,185,305,490,695,1,695,1,730,1,1,1
105,14298,14336,14396,190,300,490,720,1,725,1,720,1,1,1
106,14444,14482,14541,190,295,485,730,0,730,1,725,1,1,1
107,14583,14621,14683,190,310,500,695,1,695,1,710,1,1,1
108,14721,14759,14821,190,310,500,690,1,690,1,690,1,1,1
109,14859,14898,14956,195,290,485,690,1,695,1,675,1,1,1
110,14995,15033,15096,190,315,505,680,1,675,1,700,1,1,1
111,15132,15170,15237,190,335,525,685,1,685,1,705,1,1,1
112,15271,15311,15370,200,295,495,695,1,705,1,665,1,1,1
113,15409,15448,15501,195,265,460,690,1,685,1,655,1,1,1
114,15544,15583,15645,195,310,505,675,1,675,1,720,1,1,1
115,15681,15719,15780,190,305,495,685,1,680,1,675,1,1,1
116,15818,15857,15920,195,315,510,685,1,690,1,700,1,1,1
117,15950,15990,16046,200,280,480,660,1,665,1,630,1,1,1
118,16085,16124,16185,195,305,500,675,1,670,1,695,1,1,1
119,16221,16258,16309,185,255,440,680,1,670,1,620,1,1,1
120,16354,16393,16454,195,305,500,665,1,675,1,725,1,1,1
121,16491,16528,16588,185,300,485,685,1,675,1,670,1,1,1
122,16627,16665,16721,190,280,470,680,1,685,1,665,1,1,1
123,16762,16802,16863,200,305,505,675,1,685,1,710,1,1,1
124,16898,16937,16993,195,280,475,680,1,675,1,650,1,1,1
125,17034,17072,17131,190,295,485,680,1,675,1,690,1,1,1
126,17169,17209,17267,200,290,490,675,1,685,1,680,1,1,1
127,17306,17344,17409,190,325,515,685,1,675,1,710,1,1,1
128,17446,17483,17550,185,335,520,700,1,695,1,705,1,1,1
129,17587,17626,17685,195,295,490,705,1,715,1,675,1,1,1
130,17724,17763,17820,195,285,480,685,1,685,1,675,1,1,1
131,17865,17903,17966,190,315,505,705,1,700,1,730,1,1,1
132,18009,18048,18106,195,290,485,720,1,725,1,700,1,1,1
133,18153,18191,18251,190,300,490,720,1,715,1,725,1,1,1
134,18294,18333,18392,195,295,490,705,1,710,1,705,1,1,1
135,18440,18478,18544,190,330,520,730,0,725,1,760,1,1,1
136,18581,18621,18670,200,245,445,705,1,715,1,630,1,1,1
137,18719,18758,18819,195,305,500,690,1,685,1,745,1,1,1
138,18861,18899,18953,190,270,460,710,1,705,1,670,1,1,1
139,18999,19038,19094,195,280,475,690,1,695,1,705,1,1,1
140,19135,19173,19234,190,305,495,680,1,675,1,700,1,1,1
141,19272,19312,19376,200,320,520,685,1,695,1,710,1,1,1
144,19546,19585,19652,195,335,530,1370,0,1365,0,1380,0,1,1
145,19677,19715,19768,190,265,455,655,1,650,1,580,0,1,1
146,19811,19849,19906,190,285,475,670,1,670,1,690,1,1,1
147,19945,19982,20032,185,250,435,670,1,665,1,630,1,1,1
148,20077,20115,20168,190,265,455,660,1,665,1,680,1,1,1
149,20213,20250,20301,185,255,440,680,1,675,1,665,1,1,1
150,20349,20386,20446,185,300,485,680,1,680,1,725,1,1,1
151,20484,20521,20573,185,260,445,675,1,675,1,635,1,1,1
152,20619,20655,20711,180,280,460,675,1,670,1,690,1,1,1
153,20758,20796,20847,190,255,445,695,1,705,1,680,1,1,1
154,20892,20931,20989,195,290,485,670,1,675,1,710,1,1,1
155,21029,21066,21120,185,270,455,685,1,675,1,655,1,1,1
156,21169,21208,21273,195,325,520,700,1,710,1,765,1,1,1
157,21311,21350,21410,195,300,495,710,1,710,1,685,1,1,1
158,21449,21487,21548,190,305,495,690,1,685,1,690,1,1,1
159,21588,21627,21685,195,290,485,695,1,700,1,685,1,1,1
160,21730,21767,21825,185,290,475,710,1,700,1,700,1,1,1
161,21869,21908,21965,195,285,480,695,1,705,1,700,1,1,1
162,22009,22048,22113,195,325,520,700,1,700,1,740,1,1,1
163,22152,22190,22257,190,335,525,715,1,710,1,720,1,1,1
164,22293,22332,22396,195,320,515,705,1,710,1,695,1,1,1
165,22432,22471,22533,195,310,505,695,1,695,1,685,1,1,1
166,22573,22612,22660,195,240,435,705,1,705,1,635,1,1,1
167,22715,22751,22815,180,320,500,710,1,695,1,775,1,1,1
170,22985,23024,23076,195,260,455,1350,0,1365,0,1305,0,1,1
171,23119,23159,23208,200,245,445,670,1,675,1,660,1,1,1
172,23256,23293,23352,185,295,480,685,1,670,1,720,1,1,1
173,23393,23431,23494,190,315,505,685,1,690,1,710,1,1,1
174,23535,23574,23626,195,260,455,710,1,715,1,660,1,1,1
175,23674,23711,23766,185,275,460,695,1,685,1,700,1,1,1
176,23815,23852,23905,185,265,450,705,1,705,1,695,1,1,1
