"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,68,122,176,270,270,540,NA,1,NA,1,NA,1,1,1
2,190,223,287,165,320,485,610,1,505,1,555,1,1,1
3,317,349,391,160,210,370,635,1,630,1,520,1,1,1
4,443,477,517,170,200,370,630,1,640,1,630,1,1,1
5,565,599,655,170,280,450,610,1,610,1,690,1,1,1
6,690,723,773,165,250,415,625,1,620,1,590,1,1,1
7,816,848,885,160,185,345,630,1,625,1,560,1,1,1
8,939,973,1038,170,325,495,615,1,625,1,765,0,1,1
9,1055,1091,1160,180,345,525,580,1,590,1,610,1,1,1
10,1171,1208,1277,185,345,530,580,1,585,1,585,1,0,1
11,1286,1320,1392,170,360,530,575,1,560,1,575,1,1,1
12,1399,1432,1495,165,315,480,565,1,560,1,515,1,1,1
13,1511,1545,1578,170,165,335,560,1,565,1,415,1,1,1
14,1621,1653,1694,160,205,365,550,1,540,1,580,1,1,1
15,1730,1762,1809,160,235,395,545,1,545,1,575,1,1,1
16,1839,1873,1914,170,205,375,545,1,555,1,525,1,1,1
17,1949,1981,2037,160,280,440,550,1,540,1,615,1,1,1
18,2058,2090,2127,160,185,345,545,1,545,1,450,1,1,1
19,2166,2198,2258,160,300,460,540,1,540,1,655,1,1,1
20,2275,2308,2359,165,255,420,545,1,550,1,505,1,1,1
21,2387,2419,2462,160,215,375,560,1,555,1,515,1,1,1
22,2505,2537,2591,160,270,430,590,1,590,1,645,1,1,1
23,2628,2661,2713,165,260,425,615,1,620,1,610,1,1,1
24,2748,2781,2837,165,280,445,600,1,600,1,620,1,1,1
25,2866,2900,2941,170,205,375,590,1,595,1,520,1,1,1
26,2985,3019,3062,170,215,385,595,1,595,1,605,1,1,1
27,3102,3136,3175,170,195,365,585,1,585,1,565,1,1,1
28,3219,3252,3289,165,185,350,585,1,580,1,570,1,1,1
29,3331,3364,3407,165,215,380,560,1,560,1,590,1,1,1
30,3443,3476,3522,165,230,395,560,1,560,1,575,1,1,1
31,3555,3588,3631,165,215,380,560,1,560,1,545,1,1,1
32,3669,3702,3742,165,200,365,570,1,570,1,555,1,1,1
33,3783,3817,3854,170,185,355,570,1,575,1,560,1,1,1
34,3895,3928,3973,165,225,390,560,1,555,1,595,1,1,1
35,4004,4036,4079,160,215,375,545,1,540,1,530,1,1,1
36,4116,4148,4187,160,195,355,560,1,560,1,540,1,1,1
37,4230,4261,4303,155,210,365,570,1,565,1,580,1,1,1
38,4343,4375,4416,160,205,365,565,1,570,1,565,1,1,1
39,4457,4488,4530,155,210,365,570,1,565,1,570,1,1,1
40,4574,4606,4651,160,225,385,585,1,590,1,605,1,1,1
41,4697,4730,4777,165,235,400,615,1,620,1,630,1,1,1
42,4821,4856,4915,175,295,470,620,1,630,1,690,1,1,1
43,4943,4976,5034,165,290,455,610,1,600,1,595,1,1,1
44,5065,5098,5143,165,225,390,610,1,610,1,545,1,1,1
45,5192,5226,5291,170,325,495,635,1,640,1,740,1,1,1
46,5315,5351,5392,180,205,385,615,1,625,1,505,1,1,1
47,5434,5468,5519,170,255,425,595,1,585,1,635,1,1,1
48,5553,5587,5647,170,300,470,595,1,595,1,640,1,1,1
49,5671,5705,5758,170,265,435,590,1,590,1,555,1,1,1
50,5785,5819,5853,170,170,340,570,1,570,1,475,1,1,1
51,5898,5932,5999,170,335,505,565,1,565,1,730,1,1,1
52,6008,6041,6082,165,205,370,550,1,545,1,415,1,1,1
53,6117,6150,6187,165,185,350,545,1,545,1,525,1,1,1
54,6227,6261,6302,170,205,375,550,1,555,1,575,1,1,1
55,6340,6372,6428,160,280,440,565,1,555,1,630,1,1,1
56,6452,6484,6523,160,195,355,560,1,560,1,475,1,1,1
57,6570,6600,6643,150,215,365,590,1,580,1,600,1,1,1
58,6693,6724,6786,155,310,465,615,1,620,1,715,1,1,1
59,6815,6848,6903,165,275,440,610,1,620,1,585,1,1,1
60,6937,6970,7023,165,265,430,610,1,610,1,600,1,1,1
61,7057,7090,7131,165,205,370,600,1,600,1,540,1,1,1
62,7181,7214,7273,165,295,460,620,1,620,1,710,1,1,1
63,7308,7340,7395,160,275,435,635,1,630,1,610,1,1,1
64,7431,7465,7506,170,205,375,615,1,625,1,555,1,1,1
65,7549,7582,7627,165,225,390,590,1,585,1,605,1,1,1
66,7665,7698,7738,165,200,365,580,1,580,1,555,1,1,1
67,7780,7814,7855,170,205,375,575,1,580,1,585,1,1,1
68,7896,7930,7984,170,270,440,580,1,580,1,645,1,1,1
69,8011,8043,8084,160,205,365,575,1,565,1,500,1,1,1
70,8125,8158,8213,165,275,440,570,1,575,1,645,1,1,1
71,8238,8271,8343,165,360,525,565,1,565,1,650,1,1,1
72,8352,8385,8447,165,310,475,570,1,570,1,520,1,1,1
73,8470,8502,8554,160,260,420,590,1,585,1,535,1,1,1
74,8585,8620,8667,175,235,410,575,1,590,1,565,1,1,1
75,8700,8733,8778,165,225,390,575,1,565,1,555,1,1,1
76,8815,8848,8892,165,220,385,575,1,575,1,570,1,1,1
77,8930,8963,9004,165,205,370,575,1,575,1,560,1,1,1
78,9049,9082,9119,165,185,350,595,1,595,1,575,1,1,1
79,9163,9197,9233,170,180,350,570,1,575,1,570,1,1,1
80,9279,9312,9359,165,235,400,580,1,575,1,630,1,1,1
81,9395,9429,9486,170,285,455,580,1,585,1,635,1,1,1
82,9513,9546,9607,165,305,470,590,1,585,1,605,1,1,1
83,9629,9663,9728,170,325,495,580,1,585,1,605,1,1,1
84,9742,9776,9809,170,165,335,565,1,565,1,405,1,1,1
85,9853,9886,9928,165,210,375,555,1,550,1,595,1,1,1
86,9966,9999,10050,165,255,420,565,1,565,1,610,1,1,1
87,10078,10113,10178,175,325,500,560,1,570,1,640,1,1,1
88,10189,10222,10263,165,205,370,555,1,545,1,425,1,1,1
89,10299,10331,10375,160,220,380,550,1,545,1,560,1,1,1
90,10409,10442,10480,165,190,355,550,1,555,1,525,1,1,1
91,10518,10552,10596,170,220,390,545,1,550,1,580,1,1,1
92,10628,10660,10693,160,165,325,550,1,540,1,485,1,1,1
93,10737,10768,10810,155,210,365,545,1,540,1,585,1,1,1
94,10846,10878,10920,160,210,370,545,1,550,1,550,1,1,1
95,10958,10989,11031,155,210,365,560,1,555,1,555,1,1,1
96,11073,11104,11149,155,225,380,575,1,575,1,590,1,1,1
97,11190,11222,11274,160,260,420,585,1,590,1,625,1,1,1
98,11308,11339,11386,155,235,390,590,1,585,1,560,1,1,1
99,11427,11459,11504,160,225,385,595,1,600,1,590,1,1,1
100,11550,11582,11620,160,190,350,615,1,615,1,580,1,1,1
101,11671,11705,11745,170,200,370,605,1,615,1,625,1,1,1
102,11784,11818,11864,170,230,400,565,1,565,1,595,1,1,1
103,11897,11931,11966,170,175,345,565,1,565,1,510,1,1,1
104,12008,12040,12079,160,195,355,555,1,545,1,565,1,1,1
105,12117,12150,12196,165,230,395,545,1,550,1,585,1,1,1
106,12224,12258,12313,170,275,445,535,1,540,1,585,1,1,1
107,12331,12364,12402,165,190,355,535,1,530,1,445,1,1,1
108,12437,12469,12511,160,210,370,530,1,525,1,545,1,1,1
109,12546,12578,12616,160,190,350,545,1,545,1,525,1,1,1
110,12657,12689,12727,160,190,350,555,1,555,1,555,1,1,1
111,12768,12800,12840,160,200,360,555,1,555,1,565,1,1,1
112,12879,12911,12959,160,240,400,555,1,555,1,595,1,1,1
113,12994,13026,13067,160,205,365,575,1,575,1,540,1,1,1
114,13113,13144,13187,155,215,370,595,1,590,1,600,1,1,1
115,13232,13264,13302,160,190,350,595,1,600,1,575,1,1,1
116,13350,13382,13426,160,220,380,590,1,590,1,620,1,1,1
117,13468,13500,13550,160,250,410,590,1,590,1,620,1,1,1
118,13585,13617,13685,160,340,500,585,1,585,1,675,1,1,1
120,13812,13846,13899,170,265,435,1135,0,1145,0,1070,0,1,1
121,13922,13955,14010,165,275,440,550,1,545,1,555,1,1,1
122,14031,14065,14102,170,185,355,545,1,550,1,460,1,1,1
123,14139,14171,14211,160,200,360,540,1,530,1,545,1,1,1
124,14247,14280,14318,165,190,355,540,1,545,1,535,1,1,1
125,14355,14388,14442,165,270,435,540,1,540,1,620,1,1,1
126,14462,14494,14535,160,205,365,535,1,530,1,465,1,1,1
127,14571,14604,14647,165,215,380,545,1,550,1,560,1,1,1
128,14684,14715,14772,155,285,440,565,1,555,1,625,1,1,1
129,14796,14828,14876,160,240,400,560,1,565,1,520,1,1,1
130,14907,14937,14976,150,195,345,555,1,545,1,500,1,1,1
131,15017,15049,15135,160,430,590,550,1,560,1,795,0,1,0
132,15127,15184,15217,285,165,450,550,1,675,0,410,1,0,1
133,15235,15271,15334,180,315,495,540,1,435,0,585,1,1,1
135,15449,15481,15534,160,265,425,1070,0,1050,0,1000,0,1,1
136,15557,15591,15643,170,260,430,540,1,550,1,545,1,1,1
137,15669,15701,15762,160,305,465,560,1,550,1,595,1,1,1
138,15784,15817,15848,165,155,320,575,1,580,1,430,1,1,1
139,15896,15913,15974,85,305,390,560,1,480,0,630,1,0,1
140,16007,16041,16079,170,190,360,555,1,640,1,525,1,1,1
141,16119,16149,16221,150,360,510,560,1,540,1,710,1,1,1
142,16231,16271,16331,200,300,500,560,1,610,1,550,1,0,1
143,16343,16378,16449,175,355,530,560,1,535,1,590,1,1,1
144,16456,16493,16561,185,340,525,565,1,575,1,560,1,0,1
146,16682,16715,16760,165,225,390,1130,0,1110,0,995,0,1,1
147,16796,16829,16870,165,205,370,570,1,570,1,550,1,1,1
148,16908,16942,16981,170,195,365,560,1,565,1,555,1,1,1
149,17019,17051,17108,160,285,445,555,1,545,1,635,1,1,1
150,17127,17160,17199,165,195,360,540,1,545,1,455,1,1,1
151,17233,17267,17322,170,275,445,530,1,535,1,615,1,1,1
152,17340,17373,17410,165,185,350,535,1,530,1,440,1,1,1
153,17445,17460,17508,75,240,315,525,1,435,0,490,1,0,1
154,17551,17584,17633,165,245,410,530,1,620,1,625,1,1,1
