"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
4,386,396,459,50,315,365,NA,1,NA,1,NA,1,1,1
5,534,593,649,295,280,575,740,1,985,0,950,1,1,1
7,823,863,941,200,390,590,1445,0,1350,0,1460,0,1,1
8,967,1014,1113,235,495,730,720,1,755,1,860,1,1,0
9,1117,1164,1248,235,420,655,750,1,750,1,675,1,1,1
10,1269,1319,1366,250,235,485,760,1,775,1,590,1,1,1
11,1412,1457,1509,225,260,485,715,1,690,1,715,1,1,1
12,1550,1597,1641,235,220,455,690,1,700,1,660,1,1,1
13,1692,1743,1815,255,360,615,710,1,730,1,870,1,1,1
15,1972,2024,2062,260,190,450,1400,0,1405,0,1235,0,1,1
16,2112,2172,2230,300,290,590,700,1,740,1,840,1,1,1
18,2388,2426,2485,190,295,485,1380,0,1270,0,1275,0,1,1
19,2509,2556,2597,235,205,440,605,1,650,1,560,1,1,1
20,2649,2696,2755,235,295,530,700,1,700,1,790,1,1,1
21,2795,2845,2890,250,225,475,730,1,745,1,675,1,1,1
22,2942,2988,3022,230,170,400,735,1,715,1,660,1,1,1
23,3083,3129,3165,230,180,410,705,1,705,1,715,1,1,1
24,3226,3271,3350,225,395,620,715,1,710,1,925,1,1,1
25,3369,3417,3458,240,205,445,715,1,730,1,540,1,1,1
26,3506,3555,3615,245,300,545,685,1,690,1,785,1,1,1
27,3641,3684,3733,215,245,460,675,1,645,1,590,1,1,1
28,3779,3825,3891,230,330,560,690,1,705,1,790,1,1,1
29,3923,3968,4012,225,220,445,720,1,715,1,605,1,1,1
30,4062,4108,4165,230,285,515,695,1,700,1,765,1,1,1
31,4202,4249,4310,235,305,540,700,1,705,1,725,1,1,1
32,4348,4395,4475,235,400,635,730,1,730,1,825,1,1,1
33,4495,4541,4583,230,210,440,735,1,730,1,540,1,1,1
34,4643,4690,4758,235,340,575,740,1,745,1,875,1,1,1
35,4790,4836,4893,230,285,515,735,1,730,1,675,1,1,1
36,4937,4984,5051,235,335,570,735,1,740,1,790,1,1,1
37,5084,5137,5206,265,345,610,735,1,765,1,775,1,1,1
38,5232,5278,5333,230,275,505,740,1,705,1,635,1,1,1
39,5377,5429,5500,260,355,615,725,1,755,1,835,1,1,1
40,5518,5574,5628,280,270,550,705,1,725,1,640,1,1,1
41,5652,5702,5755,250,265,515,670,1,640,1,635,1,1,1
42,5786,5832,5893,230,305,535,670,1,650,1,690,1,1,1
43,5921,5970,6033,245,315,560,675,1,690,1,700,1,1,1
44,6057,6103,6144,230,205,435,680,1,665,1,555,1,1,1
45,6193,6236,6278,215,210,425,680,1,665,1,670,1,1,1
46,6332,6376,6428,220,260,480,695,1,700,1,750,1,1,1
47,6477,6524,6572,235,240,475,725,1,740,1,720,1,1,1
48,6622,6667,6727,225,300,525,725,1,715,1,775,1,1,1
49,6762,6811,6874,245,315,560,700,1,720,1,735,1,1,1
50,6902,6949,7004,235,275,510,700,1,690,1,650,1,1,1
51,7047,7091,7152,220,305,525,725,1,710,1,740,1,1,1
52,7186,7236,7313,250,385,635,695,1,725,1,805,1,1,1
53,7320,7366,7421,230,275,505,670,1,650,1,540,1,1,1
54,7453,7470,7530,85,300,385,665,1,520,0,545,1,0,1
56,7712,7770,7817,290,235,525,1295,0,1500,0,1435,0,1,1
