"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,170,204,282,170,390,560,NA,1,NA,1,NA,1,1,1
4,351,384,458,165,370,535,905,1,900,1,880,1,1,1
6,537,569,645,160,380,540,930,1,925,1,935,1,1,1
8,721,754,818,165,320,485,920,1,925,1,865,1,1,1
10,900,935,995,175,300,475,895,1,905,1,885,1,1,1
12,1078,1111,1175,165,320,485,890,1,880,1,900,1,1,1
14,1259,1293,1363,170,350,520,905,1,910,1,940,1,1,1
16,1442,1475,1543,165,340,505,915,1,910,1,900,1,1,1
18,1622,1656,1725,170,345,515,900,1,905,1,910,1,1,1
20,1799,1834,1894,175,300,475,885,1,890,1,845,1,1,1
22,1979,2011,2074,160,315,475,900,1,885,1,900,1,1,1
24,2161,2193,2276,160,415,575,910,1,910,1,1010,1,1,0
26,2344,2379,2439,175,300,475,915,1,930,1,815,1,1,1
28,2524,2558,2629,170,355,525,900,1,895,1,950,1,1,1
30,2704,2738,2811,170,365,535,900,1,900,1,910,1,1,1
32,2885,2918,2986,165,340,505,905,1,900,1,875,1,1,1
34,3058,3090,3150,160,300,460,865,1,860,1,820,1,1,1
36,3226,3260,3320,170,300,470,840,0,850,0,850,1,1,1
38,3397,3431,3485,170,270,440,855,1,855,1,825,1,1,1
40,3568,3602,3669,170,335,505,855,1,855,1,920,1,1,1
42,3744,3777,3847,165,350,515,880,1,875,1,890,1,1,1
44,3921,3955,4010,170,275,445,885,1,890,1,815,1,1,1
46,4099,4133,4199,170,330,500,890,1,890,1,945,1,1,1
48,4274,4307,4367,165,300,465,875,1,870,1,840,1,1,1
50,4449,4484,4559,175,375,550,875,1,885,1,960,1,1,1
52,4627,4661,4722,170,305,475,890,1,885,1,815,1,1,1
54,4807,4841,4894,170,265,435,900,1,900,1,860,1,1,1
56,4989,5022,5082,165,300,465,910,1,905,1,940,1,1,1
58,5167,5202,5257,175,275,450,890,1,900,1,875,1,1,1
60,5348,5380,5437,160,285,445,905,1,890,1,900,1,1,1
62,5530,5564,5621,170,285,455,910,1,920,1,920,1,1,1
64,5711,5745,5800,170,275,445,905,1,905,1,895,1,1,1
66,5888,5921,5980,165,295,460,885,1,880,1,900,1,1,1
68,6066,6100,6154,170,270,440,890,1,895,1,870,1,1,1
70,6247,6282,6341,175,295,470,905,1,910,1,935,1,1,1
72,6425,6460,6520,175,300,475,890,1,890,1,895,1,1,1
74,6607,6640,6703,165,315,480,910,1,900,1,915,1,1,1
76,6791,6825,6879,170,270,440,920,1,925,1,880,1,1,1
78,6977,7011,7071,170,300,470,930,1,930,1,960,1,1,1
80,7163,7196,7252,165,280,445,930,1,925,1,905,1,1,1
82,7342,7376,7435,170,295,465,895,1,900,1,915,1,1,1
84,7522,7555,7625,165,350,515,900,1,895,1,950,1,1,1
86,7707,7740,7797,165,285,450,925,1,925,1,860,1,1,1
88,7893,7928,7992,175,320,495,930,1,940,1,975,1,1,1
90,8078,8112,8169,170,285,455,925,1,920,1,885,1,1,1
92,8258,8292,8365,170,365,535,900,1,900,1,980,1,1,1
94,8444,8477,8553,165,380,545,930,1,925,1,940,1,1,1
96,8633,8667,8740,170,365,535,945,1,950,1,935,1,1,1
98,8824,8858,8924,170,330,500,955,0,955,0,920,1,1,1
100,9009,9044,9100,175,280,455,925,1,930,1,880,1,1,1
102,9194,9227,9294,165,335,500,925,1,915,1,970,1,1,1
104,9379,9414,9478,175,320,495,925,1,935,1,920,1,1,1
