"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,138,176,230,190,270,460,NA,1,NA,1,NA,1,1,1
3,295,329,383,170,270,440,785,1,765,1,765,1,1,1
4,452,486,543,170,285,455,785,1,785,1,800,1,1,1
5,610,646,699,180,265,445,790,1,800,1,780,1,1,1
6,768,805,845,185,200,385,790,1,795,1,730,1,0,1
7,925,961,1008,180,235,415,785,1,780,1,815,1,1,1
8,1078,1114,1159,180,225,405,765,1,765,1,755,1,1,1
9,1232,1267,1343,175,380,555,770,1,765,1,920,0,1,0
10,1385,1421,1460,180,195,375,765,1,770,1,585,0,1,1
11,1540,1553,1625,65,360,425,775,1,660,0,825,1,0,0
12,1690,1727,1772,185,225,410,750,1,870,0,735,1,0,1
13,1840,1875,1918,175,215,390,750,1,740,1,730,1,1,1
14,1991,2025,2080,170,275,445,755,1,750,1,810,1,1,1
15,2147,2180,2238,165,290,455,780,1,775,1,790,1,1,1
16,2303,2336,2407,165,355,520,780,1,780,1,845,1,1,0
17,2459,2496,2556,185,300,485,780,1,800,1,745,1,0,1
18,2614,2650,2691,180,205,385,775,1,770,1,675,0,1,1
19,2768,2801,2850,165,245,410,770,1,755,1,795,1,1,1
20,2922,2956,3006,170,250,420,770,1,775,1,780,1,1,1
21,3078,3112,3170,170,290,460,780,1,780,1,820,1,1,1
22,3229,3265,3308,180,215,395,755,1,765,1,690,1,1,1
23,3381,3415,3462,170,235,405,760,1,750,1,770,1,1,1
24,3533,3566,3619,165,265,430,760,1,755,1,785,1,1,1
25,3686,3719,3766,165,235,400,765,1,765,1,735,1,1,1
26,3838,3873,3916,175,215,390,760,1,770,1,750,1,1,1
27,3988,4023,4066,175,215,390,750,1,750,1,750,1,1,1
28,4140,4174,4220,170,230,400,760,1,755,1,770,1,1,1
29,4292,4327,4373,175,230,405,760,1,765,1,765,1,1,1
30,4446,4481,4533,175,260,435,770,1,770,1,800,1,1,1
31,4600,4635,4678,175,215,390,770,1,770,1,725,1,1,1
32,4753,4788,4841,175,265,440,765,1,765,1,815,1,1,1
33,4907,4942,4990,175,240,415,770,1,770,1,745,1,1,1
34,5061,5095,5148,170,265,435,770,1,765,1,790,1,1,1
35,5217,5252,5295,175,215,390,780,1,785,1,735,1,1,1
36,5374,5406,5454,160,240,400,785,1,770,1,795,1,0,1
37,5530,5564,5612,170,240,410,780,1,790,1,790,1,1,1
38,5688,5722,5773,170,255,425,790,1,790,1,805,1,1,1
39,5847,5881,5936,170,275,445,795,1,795,1,815,1,1,1
41,6008,6043,6100,175,285,460,805,1,810,1,820,1,1,1
42,6167,6203,6261,180,290,470,795,1,800,1,805,1,1,1
43,6324,6358,6411,170,265,435,785,1,775,1,750,1,1,1
44,6481,6515,6566,170,255,425,785,1,785,1,775,1,1,1
45,6639,6674,6732,175,290,465,790,1,795,1,830,1,1,1
46,6797,6832,6878,175,230,405,790,1,790,1,730,1,1,1
47,6952,6987,7036,175,245,420,775,1,775,1,790,1,1,1
48,7105,7140,7196,175,280,455,765,1,765,1,800,1,1,1
49,7260,7293,7340,165,235,400,775,1,765,1,720,1,1,1
50,7415,7448,7496,165,240,405,775,1,775,1,780,1,1,1
51,7570,7605,7654,175,245,420,775,1,785,1,790,1,1,1
52,7724,7758,7810,170,260,430,770,1,765,1,780,1,1,1
53,7875,7909,7960,170,255,425,755,1,755,1,750,1,1,1
54,8029,8062,8115,165,265,430,770,1,765,1,775,1,1,1
55,8183,8216,8269,165,265,430,770,1,770,1,770,1,1,1
56,8339,8373,8430,170,285,455,780,1,785,1,805,1,1,1
57,8493,8527,8575,170,240,410,770,1,770,1,725,1,1,1
58,8645,8681,8725,180,220,400,760,1,770,1,750,1,1,1
59,8799,8833,8886,170,265,435,770,1,760,1,805,1,1,1
60,8954,8989,9040,175,255,430,775,1,780,1,770,1,1,1
61,9109,9145,9189,180,220,400,775,1,780,1,745,1,1,1
62,9261,9293,9338,160,225,385,760,1,740,1,745,1,0,1
63,9414,9450,9519,180,345,525,765,1,785,1,905,0,1,0
64,9569,9604,9651,175,235,410,775,1,770,1,660,0,1,1
65,9724,9758,9803,170,225,395,775,1,770,1,760,1,1,1
66,9878,9913,9956,175,215,390,770,1,775,1,765,1,1,1
67,10029,10064,10123,175,295,470,755,1,755,1,835,1,1,1
68,10183,10217,10265,170,240,410,770,1,765,1,710,1,1,1
69,10334,10370,10417,180,235,415,755,1,765,1,760,1,1,1
70,10485,10519,10576,170,285,455,755,1,745,1,795,1,1,1
71,10641,10675,10728,170,265,435,780,1,780,1,760,1,1,1
72,10799,10831,10878,160,235,395,790,1,780,1,750,1,0,1
73,10957,10990,11046,165,280,445,790,1,795,1,840,1,1,1
74,11112,11147,11201,175,270,445,775,1,785,1,775,1,1,1
75,11268,11302,11355,170,265,435,780,1,775,1,770,1,1,1
76,11427,11461,11513,170,260,430,795,1,795,1,790,1,1,1
77,11586,11620,11668,170,240,410,795,1,795,1,775,1,1,1
78,11743,11778,11822,175,220,395,785,1,790,1,770,1,1,1
79,11899,11934,11992,175,290,465,780,1,780,1,850,1,1,1
80,12056,12090,12141,170,255,425,785,1,780,1,745,1,1,1
81,12213,12246,12292,165,230,395,785,1,780,1,755,1,1,1
82,12370,12404,12450,170,230,400,785,1,790,1,790,1,1,1
83,12525,12561,12610,180,245,425,775,1,785,1,800,1,1,1
84,12679,12712,12760,165,240,405,770,1,755,1,750,1,1,1
85,12836,12869,12921,165,260,425,785,1,785,1,805,1,1,1
86,12992,13026,13072,170,230,400,780,1,785,1,755,1,1,1
87,13149,13183,13231,170,240,410,785,1,785,1,795,1,1,1
88,13304,13339,13383,175,220,395,775,1,780,1,760,1,1,1
89,13460,13495,13546,175,255,430,780,1,780,1,815,1,1,1
91,13633,13652,13703,95,255,350,865,0,785,1,785,1,0,1
92,13780,13813,13871,165,290,455,735,0,805,1,840,1,1,1
94,13941,13975,14028,170,265,435,805,1,810,1,785,1,1,1
95,14101,14135,14179,170,220,390,800,1,800,1,755,1,1,1
96,14259,14293,14337,170,220,390,790,1,790,1,790,1,1,1
97,14419,14453,14520,170,335,505,800,1,800,1,915,0,1,0
98,14578,14612,14664,170,260,430,795,1,795,1,720,1,1,1
99,14737,14772,14822,175,250,425,795,1,800,1,790,1,1,1
100,14894,14930,14977,180,235,415,785,1,790,1,775,1,1,1
101,15050,15086,15136,180,250,430,780,1,780,1,795,1,1,1
102,15206,15240,15300,170,300,470,780,1,770,1,820,1,1,1
103,15363,15397,15444,170,235,405,785,1,785,1,720,1,1,1
