"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,98,130,187,160,285,445,NA,1,NA,1,NA,1,1,1
3,253,288,349,175,305,480,775,1,790,1,810,1,1,0
4,407,441,491,170,250,420,770,1,765,1,710,0,1,1
5,563,596,649,165,265,430,780,1,775,1,790,1,1,1
6,721,753,805,160,260,420,790,1,785,1,780,1,1,1
7,875,909,959,170,250,420,770,1,780,1,770,1,1,1
8,1032,1064,1117,160,265,425,785,1,775,1,790,1,1,1
9,1188,1221,1273,165,260,425,780,1,785,1,780,1,1,1
10,1345,1378,1429,165,255,420,785,1,785,1,780,1,1,1
11,1501,1535,1588,170,265,435,780,1,785,1,795,1,1,1
12,1657,1689,1745,160,280,440,780,1,770,1,785,1,1,1
13,1815,1847,1900,160,265,425,790,1,790,1,775,1,1,1
14,1972,2005,2056,165,255,420,785,1,790,1,780,1,1,1
15,2130,2163,2218,165,275,440,790,1,790,1,810,1,1,1
16,2285,2318,2372,165,270,435,775,1,775,1,770,1,1,1
17,2442,2474,2527,160,265,425,785,1,780,1,775,1,1,1
18,2600,2633,2690,165,285,450,790,1,795,1,815,1,1,1
19,2757,2792,2849,175,285,460,785,1,795,1,795,1,1,1
20,2913,2948,2993,175,225,400,780,1,780,1,720,0,1,0
21,3067,3100,3164,165,320,485,770,1,760,1,855,0,1,0
22,3224,3257,3307,165,250,415,785,1,785,1,715,0,1,1
23,3381,3414,3464,165,250,415,785,1,785,1,785,1,1,1
24,3537,3572,3622,175,250,425,780,1,790,1,790,1,1,1
25,3691,3725,3775,170,250,420,770,1,765,1,765,1,1,1
26,3849,3882,3936,165,270,435,790,1,785,1,805,1,1,1
27,4006,4039,4092,165,265,430,785,1,785,1,780,1,1,1
28,4165,4198,4248,165,250,415,795,1,795,1,780,1,1,1
29,4322,4356,4405,170,245,415,785,1,790,1,785,1,1,1
30,4477,4512,4559,175,235,410,775,1,780,1,770,1,1,1
31,4635,4668,4724,165,280,445,790,1,780,1,825,0,1,1
32,4794,4827,4879,165,260,425,795,1,795,1,775,1,1,1
33,4952,4986,5034,170,240,410,790,1,795,1,775,1,1,1
34,5107,5140,5191,165,255,420,775,1,770,1,785,1,1,1
35,5265,5297,5350,160,265,425,790,1,785,1,795,1,1,1
36,5423,5456,5507,165,255,420,790,1,795,1,785,1,1,1
37,5580,5614,5664,170,250,420,785,1,790,1,785,1,1,1
38,5734,5768,5822,170,270,440,770,1,770,1,790,1,1,1
39,5892,5925,5979,165,270,435,790,1,785,1,785,1,1,1
40,6050,6083,6134,165,255,420,790,1,790,1,775,1,1,1
41,6206,6241,6289,175,240,415,780,1,790,1,775,1,1,1
42,6360,6394,6443,170,245,415,770,1,765,1,770,1,1,1
43,6515,6549,6605,170,280,450,775,1,775,1,810,1,1,1
44,6671,6704,6759,165,275,440,780,1,775,1,770,1,1,1
45,6827,6862,6921,175,295,470,780,1,790,1,810,1,1,0
46,6981,7017,7065,180,240,420,770,1,775,1,720,0,0,1
47,7136,7169,7225,165,280,445,775,1,760,1,800,1,1,1
48,7292,7325,7382,165,285,450,780,1,780,1,785,1,1,1
49,7448,7482,7533,170,255,425,780,1,785,1,755,1,1,1
50,7605,7640,7689,175,245,420,785,1,790,1,780,1,1,1
51,7759,7793,7845,170,260,430,770,1,765,1,780,1,1,1
52,7915,7949,8001,170,260,430,780,1,780,1,780,1,1,1
53,8072,8105,8163,165,290,455,785,1,780,1,810,1,1,1
54,8229,8264,8316,175,260,435,785,1,795,1,765,1,1,1
55,8384,8419,8466,175,235,410,775,1,775,1,750,1,1,1
56,8540,8573,8628,165,275,440,780,1,770,1,810,1,1,1
57,8696,8730,8782,170,260,430,780,1,785,1,770,1,1,1
58,8853,8886,8937,165,255,420,785,1,780,1,775,1,1,1
59,9009,9044,9097,175,265,440,780,1,790,1,800,1,1,1
60,9163,9198,9245,175,235,410,770,1,770,1,740,0,1,1
61,9320,9353,9403,165,250,415,785,1,775,1,790,1,1,1
62,9476,9509,9564,165,275,440,780,1,780,1,805,1,1,1
63,9634,9668,9720,170,260,430,790,1,795,1,780,1,1,1
64,9792,9827,9874,175,235,410,790,1,795,1,770,1,1,1
65,9947,9982,10035,175,265,440,775,1,775,1,805,1,1,1
66,10105,10137,10191,160,270,430,790,1,775,1,780,1,1,1
67,10263,10296,10350,165,270,435,790,1,795,1,795,1,1,1
68,10420,10453,10505,165,260,425,785,1,785,1,775,1,1,1
69,10578,10612,10662,170,250,420,790,1,795,1,785,1,1,1
70,10734,10770,10816,180,230,410,780,1,790,1,770,1,0,0
71,10888,10921,10973,165,260,425,770,1,755,1,785,1,1,1
72,11045,11078,11132,165,270,435,785,1,785,1,795,1,1,1
73,11203,11237,11287,170,250,420,790,1,795,1,775,1,1,1
74,11359,11394,11451,175,285,460,780,1,785,1,820,1,1,1
75,11512,11548,11600,180,260,440,765,0,770,1,745,0,0,1
76,11668,11701,11753,165,260,425,780,1,765,1,765,1,1,1
77,11825,11857,11910,160,265,425,785,1,780,1,785,1,1,1
78,11982,12015,12067,165,260,425,785,1,790,1,785,1,1,1
79,12138,12173,12222,175,245,420,780,1,790,1,775,1,1,1
80,12294,12327,12382,165,275,440,780,1,770,1,800,1,1,1
81,12452,12485,12545,165,300,465,790,1,790,1,815,1,1,0
82,12610,12644,12696,170,260,430,790,1,795,1,755,1,1,1
83,12767,12801,12850,170,245,415,785,1,785,1,770,1,1,1
84,12921,12956,13010,175,270,445,770,1,775,1,800,1,1,1
85,13079,13114,13165,175,255,430,790,1,790,1,775,1,1,1
86,13237,13271,13323,170,260,430,790,1,785,1,790,1,1,1
87,13396,13429,13483,165,270,435,795,1,790,1,800,1,1,1
88,13550,13585,13641,175,280,455,770,1,780,1,790,1,1,1
89,13708,13741,13793,165,260,425,790,1,780,1,760,1,1,1
90,13866,13899,13953,165,270,435,790,1,790,1,800,1,1,1
91,14023,14057,14110,170,265,435,785,1,790,1,785,1,1,1
92,14178,14213,14263,175,250,425,775,1,780,1,765,1,1,1
93,14336,14368,14422,160,270,430,790,1,775,1,795,1,1,1
94,14494,14527,14582,165,275,440,790,1,795,1,800,1,1,1
95,14652,14685,14740,165,275,440,790,1,790,1,790,1,1,1
96,14808,14843,14893,175,250,425,780,1,790,1,765,1,1,1
97,14963,14995,15051,160,280,440,775,1,760,1,790,1,1,1
98,15120,15153,15206,165,265,430,785,1,790,1,775,1,1,1
99,15277,15311,15362,170,255,425,785,1,790,1,780,1,1,1
100,15434,15469,15520,175,255,430,785,1,790,1,790,1,1,1
101,15587,15621,15672,170,255,425,765,0,760,1,760,1,1,1
102,15744,15777,15831,165,270,435,785,1,780,1,795,1,1,1
103,15901,15935,15986,170,255,425,785,1,790,1,775,1,1,1
104,16058,16093,16141,175,240,415,785,1,790,1,775,1,1,1
105,16211,16246,16298,175,260,435,765,0,765,1,785,1,1,1
106,16368,16401,16455,165,270,435,785,1,775,1,785,1,1,1
107,16524,16559,16607,175,240,415,780,1,790,1,760,1,1,1
108,16679,16713,16766,170,265,435,775,1,770,1,795,1,1,1
109,16832,16865,16918,165,265,430,765,0,760,1,760,1,1,1
110,16987,17020,17074,165,270,435,775,1,775,1,780,1,1,1
111,17143,17176,17231,165,275,440,780,1,780,1,785,1,1,1
112,17299,17334,17388,175,270,445,780,1,790,1,785,1,1,1
113,17451,17486,17537,175,255,430,760,0,760,1,745,0,1,1
114,17608,17640,17697,160,285,445,785,1,770,1,800,1,1,1
115,17764,17799,17852,175,265,440,780,1,795,1,775,1,1,1
116,17922,17956,18007,170,255,425,790,1,785,1,775,1,1,1
117,18076,18110,18170,170,300,470,770,1,770,1,815,1,1,0
118,18233,18266,18319,165,265,430,785,1,780,1,745,0,1,1
119,18390,18424,18476,170,260,430,785,1,790,1,785,1,1,1
120,18547,18581,18631,170,250,420,785,1,785,1,775,1,1,1
121,18705,18740,18790,175,250,425,790,1,795,1,795,1,1,1
122,18860,18894,18945,170,255,425,775,1,770,1,775,1,1,1
123,19018,19050,19106,160,280,440,790,1,780,1,805,1,1,1
124,19176,19209,19262,165,265,430,790,1,795,1,780,1,1,1
125,19335,19369,19420,170,255,425,795,1,800,1,790,1,1,1
126,19492,19527,19577,175,250,425,785,1,790,1,785,1,1,1
127,19649,19682,19735,165,265,430,785,1,775,1,790,1,1,1
128,19807,19841,19895,170,270,440,790,1,795,1,800,1,1,1
129,19966,19999,20053,165,270,435,795,1,790,1,790,1,1,1
130,20123,20157,20208,170,255,425,785,1,790,1,775,1,1,1
131,20277,20311,20363,170,260,430,770,1,770,1,775,1,1,1
132,20435,20467,20521,160,270,430,790,1,780,1,790,1,1,1
133,20592,20626,20681,170,275,445,785,1,795,1,800,1,1,1
134,20746,20781,20833,175,260,435,770,1,775,1,760,1,1,1
135,20902,20935,20990,165,275,440,780,1,770,1,785,1,1,1
136,21059,21093,21144,170,255,425,785,1,790,1,770,1,1,1
137,21216,21249,21301,165,260,425,785,1,780,1,785,1,1,1
138,21370,21404,21458,170,270,440,770,1,775,1,785,1,1,1
139,21525,21558,21613,165,275,440,775,1,770,1,775,1,1,1
