"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,182,209,271,135,310,445,NA,1,NA,1,NA,1,1,1
4,378,407,470,145,315,460,980,1,990,1,995,1,1,0
6,580,608,671,140,315,455,1010,1,1005,1,1005,1,1,0
8,780,807,869,135,310,445,1000,1,995,1,990,1,1,0
10,981,1008,1069,135,305,440,1005,1,1005,1,1000,1,1,1
12,1183,1211,1271,140,300,440,1010,1,1015,1,1010,1,1,1
14,1377,1405,1464,140,295,435,970,0,970,0,965,1,1,1
16,1565,1593,1653,140,300,440,940,0,940,0,945,0,1,1
18,1759,1787,1847,140,300,440,970,0,970,0,970,1,1,1
20,1958,1986,2046,140,300,440,995,1,995,1,995,1,1,1
22,2154,2181,2241,135,300,435,980,1,975,0,975,1,1,1
24,2354,2382,2442,140,300,440,1000,1,1005,1,1005,1,1,1
26,2552,2581,2643,145,310,455,990,1,995,1,1005,1,1,0
28,2756,2783,2844,135,305,440,1020,1,1010,1,1005,1,1,1
30,2963,2991,3051,140,300,440,1035,1,1040,1,1035,1,1,1
32,3168,3196,3256,140,300,440,1025,1,1025,1,1025,1,1,1
34,3378,3404,3465,130,305,435,1050,1,1040,1,1045,1,1,1
36,3578,3607,3667,145,300,445,1000,1,1015,1,1010,1,1,1
38,3786,3815,3875,145,300,445,1040,1,1040,1,1040,1,1,1
40,3988,4016,4076,140,300,440,1010,1,1005,1,1005,1,1,1
42,4191,4219,4278,140,295,435,1015,1,1015,1,1010,1,1,1
44,4394,4422,4483,140,305,445,1015,1,1015,1,1025,1,1,1
46,4602,4630,4691,140,305,445,1040,1,1040,1,1040,1,1,1
48,4808,4835,4898,135,315,450,1030,1,1025,1,1035,1,1,0
50,5013,5041,5102,140,305,445,1025,1,1030,1,1020,1,1,1
52,5221,5249,5310,140,305,445,1040,1,1040,1,1040,1,1,1
54,5430,5457,5516,135,295,430,1045,1,1040,1,1030,1,1,1
56,5640,5669,5729,145,300,445,1050,1,1060,1,1065,1,1,1
58,5848,5876,5938,140,310,450,1040,1,1035,1,1045,1,1,0
60,6057,6085,6145,140,300,440,1045,1,1045,1,1035,1,1,1
62,6268,6297,6356,145,295,440,1055,1,1060,1,1055,1,1,1
64,6476,6505,6567,145,310,455,1040,1,1040,1,1055,1,1,0
66,6687,6715,6775,140,300,440,1055,1,1050,1,1040,1,1,1
68,6887,6916,6977,145,305,450,1000,1,1005,1,1010,1,1,1
70,7094,7121,7181,135,300,435,1035,1,1025,1,1020,1,1,1
72,7293,7322,7382,145,300,445,995,1,1005,1,1005,1,1,1
74,7501,7529,7589,140,300,440,1040,1,1035,1,1035,1,1,1
76,7711,7738,7798,135,300,435,1050,1,1045,1,1045,1,1,1
78,7920,7946,8007,130,305,435,1045,1,1040,1,1045,1,1,1
80,8130,8158,8217,140,295,435,1050,1,1060,1,1050,1,1,1
82,8336,8364,8424,140,300,440,1030,1,1030,1,1035,1,1,1
84,8547,8575,8637,140,310,450,1055,1,1055,1,1065,1,1,0
86,8750,8777,8838,135,305,440,1015,1,1010,1,1005,1,1,1
88,8959,8985,9047,130,310,440,1045,1,1040,1,1045,1,1,0
90,9161,9188,9248,135,300,435,1010,1,1015,1,1005,1,1,1
