"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,136,163,217,135,270,405,NA,1,NA,1,NA,1,1,1
6,469,496,549,135,265,400,1665,0,1665,0,1660,0,1,1
7,628,656,710,140,270,410,795,1,800,1,805,1,1,1
9,796,823,878,135,275,410,840,1,835,1,840,1,1,1
11,966,994,1046,140,260,400,850,1,855,1,840,1,1,1
13,1133,1161,1212,140,255,395,835,1,835,1,830,1,1,1
14,1293,1322,1375,145,265,410,800,1,805,1,815,1,1,1
16,1461,1489,1542,140,265,405,840,1,835,1,835,1,1,1
18,1630,1658,1711,140,265,405,845,1,845,1,845,1,1,1
22,1951,1980,2032,145,260,405,1605,0,1610,0,1605,0,1,1
24,2115,2144,2198,145,270,415,820,1,820,1,830,1,1,1
26,2279,2309,2360,150,255,405,820,1,825,1,810,1,1,1
27,2436,2465,2526,145,305,450,785,1,780,1,830,1,1,0
28,2598,2627,2679,145,260,405,810,1,810,1,765,1,1,1
30,2764,2793,2844,145,255,400,830,1,830,1,825,1,1,1
31,2920,2946,3000,130,270,400,780,1,765,1,780,1,0,1
32,3078,3108,3160,150,260,410,790,1,810,1,800,1,1,1
34,3239,3268,3323,145,275,420,805,1,800,1,815,1,1,1
37,3553,3580,3635,135,275,410,1570,0,1560,0,1560,0,1,1
38,3713,3741,3796,140,275,415,800,1,805,1,805,1,1,1
41,4031,4059,4109,140,250,390,1590,0,1590,0,1565,0,1,1
42,4186,4214,4271,140,285,425,775,1,775,1,810,1,1,0
43,4346,4374,4425,140,255,395,800,1,800,1,770,1,1,1
44,4507,4535,4587,140,260,400,805,1,805,1,810,1,1,1
45,4660,4688,4744,140,280,420,765,1,765,1,785,1,1,1
46,4818,4846,4897,140,255,395,790,1,790,1,765,1,1,1
48,4981,5008,5062,135,270,405,815,1,810,1,825,1,1,1
49,5140,5167,5222,135,275,410,795,1,795,1,800,1,1,1
50,5293,5321,5372,140,255,395,765,1,770,1,750,1,1,1
51,5452,5480,5533,140,265,405,795,1,795,1,805,1,1,1
52,5615,5642,5696,135,270,405,815,1,810,1,815,1,1,1
