"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,130,160,207,150,235,385,NA,1,NA,1,NA,1,1,1
3,275,305,356,150,255,405,725,1,725,1,745,1,1,1
4,418,448,497,150,245,395,715,1,715,1,705,1,1,1
5,560,590,641,150,255,405,710,1,710,1,720,1,1,1
6,707,737,787,150,250,400,735,1,735,1,730,1,1,1
7,852,882,933,150,255,405,725,1,725,1,730,1,1,1
8,994,1025,1077,155,260,415,710,1,715,1,720,1,1,1
9,1143,1172,1222,145,250,395,745,1,735,1,725,1,1,1
10,1290,1320,1373,150,265,415,735,1,740,1,755,1,1,1
11,1437,1467,1519,150,260,410,735,1,735,1,730,1,1,1
12,1590,1620,1671,150,255,405,765,1,765,1,760,1,1,1
13,1743,1773,1825,150,260,410,765,1,765,1,770,1,1,1
14,1890,1920,1976,150,280,430,735,1,735,1,755,1,1,1
15,2040,2070,2120,150,250,400,750,1,750,1,720,1,1,1
16,2186,2215,2263,145,240,385,730,1,725,1,715,1,1,1
17,2328,2357,2411,145,270,415,710,1,710,1,740,1,1,1
18,2480,2511,2563,155,260,415,760,1,770,1,760,1,1,1
19,2631,2661,2714,150,265,415,755,1,750,1,755,1,1,1
20,2777,2807,2869,150,310,460,730,1,730,1,775,1,1,0
21,2931,2962,3013,155,255,410,770,1,775,1,720,1,1,1
22,3083,3114,3169,155,275,430,760,1,760,1,780,1,1,1
23,3234,3265,3322,155,285,440,755,1,755,1,765,1,1,0
24,3387,3419,3470,160,255,415,765,1,770,1,740,1,1,1
25,3537,3568,3626,155,290,445,750,1,745,1,780,1,1,0
26,3689,3720,3769,155,245,400,760,1,760,1,715,1,1,1
27,3832,3862,3913,150,255,405,715,1,710,1,720,1,1,1
28,3977,4008,4060,155,260,415,725,1,730,1,735,1,1,1
29,4126,4157,4208,155,255,410,745,1,745,1,740,1,1,1
