"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,136,190,247,270,285,555,NA,1,NA,1,NA,1,1,1
3,270,326,397,280,355,635,670,1,680,1,750,1,0,1
5,537,587,654,250,335,585,1335,0,1305,0,1285,0,0,1
7,800,850,921,250,355,605,1315,0,1315,0,1335,0,0,1
8,930,980,1041,250,305,555,650,1,650,1,600,1,0,1
9,1063,1115,1168,260,265,525,665,1,675,1,635,1,0,1
10,1190,1244,1307,270,315,585,635,1,645,1,695,1,0,1
11,1313,1365,1422,260,285,545,615,1,605,1,575,1,0,1
12,1437,1486,1536,245,250,495,620,1,605,1,570,1,0,1
13,1563,1616,1671,265,275,540,630,1,650,1,675,1,0,1
14,1690,1741,1791,255,250,505,635,1,625,1,600,1,0,1
15,1820,1872,1933,260,305,565,650,1,655,1,710,1,0,1
16,1952,2001,2049,245,240,485,660,1,645,1,580,1,0,1
17,2090,2144,2184,270,200,470,690,1,715,1,675,1,0,1
18,2224,2274,2344,250,350,600,670,1,650,1,800,1,0,1
20,2488,2541,2605,265,320,585,1320,0,1335,0,1305,0,0,1
21,2618,2677,2722,295,225,520,650,1,680,1,585,1,0,1
22,2755,2811,2890,280,395,675,685,1,670,1,840,1,0,1
23,2893,2941,3027,240,430,670,690,1,650,1,685,1,0,1
30,3540,3580,3627,200,235,435,3235,0,3195,0,3000,0,1,1
32,3782,3820,3870,190,250,440,1210,0,1200,0,1215,0,1,1
33,3906,3945,3991,195,230,425,620,1,625,1,605,1,1,1
34,4039,4079,4119,200,200,400,665,1,670,1,640,1,1,1
35,4173,4213,4255,200,210,410,670,1,670,1,680,1,1,1
36,4308,4349,4412,205,315,520,675,1,680,1,785,1,1,1
37,4446,4487,4538,205,255,460,690,1,690,1,630,1,1,1
40,4741,4764,4829,115,325,440,1475,0,1385,0,1455,0,0,1
41,4851,4892,4932,205,200,405,550,1,640,1,515,1,1,1
42,4973,5013,5053,200,200,400,610,1,605,1,605,1,1,1
43,5096,5136,5184,200,240,440,615,1,615,1,655,1,1,1
44,5222,5261,5308,195,235,430,630,1,625,1,620,1,1,1
45,5355,5393,5463,190,350,540,665,1,660,1,775,1,1,1
46,5496,5537,5582,205,225,430,705,1,720,1,595,1,1,1
47,5643,5683,5734,200,255,455,735,1,730,1,760,1,1,1
48,5793,5834,5885,205,255,460,750,1,755,1,755,1,1,1
49,5935,5979,6018,220,195,415,710,1,725,1,665,1,0,1
50,6068,6112,6154,220,210,430,665,1,665,1,680,1,0,1
53,6464,6490,6532,130,210,340,1980,0,1890,0,1890,0,0,1
54,6581,6621,6669,200,240,440,585,1,655,1,685,1,1,1
55,6722,6762,6812,200,250,450,705,1,705,1,715,1,1,1
56,6863,6901,6973,190,360,550,705,1,695,1,805,1,1,1
57,7006,7045,7103,195,290,485,715,1,720,1,650,1,1,1
58,7156,7196,7266,200,350,550,750,1,755,1,815,1,1,1
59,7305,7345,7422,200,385,585,745,1,745,1,780,1,1,1
60,7457,7498,7571,205,365,570,760,1,765,1,745,1,1,1
61,7609,7651,7718,210,335,545,760,1,765,1,735,1,1,1
62,7752,7792,7859,200,335,535,715,1,705,1,705,1,1,1
63,7894,7935,7999,205,320,525,710,1,715,1,700,1,1,1
64,8032,8072,8134,200,310,510,690,1,685,1,675,1,1,1
65,8173,8213,8283,200,350,550,705,1,705,1,745,1,1,1
66,8319,8359,8430,200,355,555,730,1,730,1,735,1,1,1
67,8460,8499,8570,195,355,550,705,1,700,1,700,1,1,1
68,8604,8643,8713,195,350,545,720,1,720,1,715,1,1,1
69,8750,8790,8852,200,310,510,730,1,735,1,695,1,1,1
70,8895,8934,9006,195,360,555,725,1,720,1,770,1,1,1
73,9179,9222,9288,215,330,545,1420,0,1440,0,1410,0,1,1
74,9314,9357,9400,215,215,430,675,1,675,1,560,1,1,1
75,9448,9489,9529,205,200,405,670,1,660,1,645,1,1,1
76,9580,9622,9688,210,330,540,660,1,665,1,795,1,1,1
77,9713,9755,9820,210,325,535,665,1,665,1,660,1,1,1
78,9850,9891,9938,205,235,440,685,1,680,1,590,1,1,1
79,9987,10028,10071,205,215,420,685,1,685,1,665,1,1,1
80,10122,10163,10208,205,225,430,675,1,675,1,685,1,1,1
81,10258,10298,10357,200,295,495,680,1,675,1,745,1,1,1
82,10392,10434,10500,210,330,540,670,1,680,1,715,1,1,1
83,10525,10565,10627,200,310,510,665,1,655,1,635,1,1,1
84,10658,10697,10762,195,325,520,665,1,660,1,675,1,1,1
85,10790,10831,10871,205,200,405,660,1,670,1,545,1,1,1
86,10919,10960,11008,205,240,445,645,1,645,1,685,1,1,1
87,11048,11089,11132,205,215,420,645,1,645,1,620,1,1,1
88,11175,11214,11268,195,270,465,635,1,625,1,680,1,1,1
89,11301,11343,11382,210,195,405,630,1,645,1,570,1,1,1
90,11427,11466,11509,195,215,410,630,1,615,1,635,1,1,1
91,11553,11592,11648,195,280,475,630,1,630,1,695,1,1,1
92,11679,11719,11772,200,265,465,630,1,635,1,620,1,1,1
93,11805,11844,11890,195,230,425,630,1,625,1,590,1,1,1
94,11931,11971,12016,200,225,425,630,1,635,1,630,1,1,1
95,12056,12096,12139,200,215,415,625,1,625,1,615,1,1,1
96,12176,12216,12254,200,190,390,600,1,600,1,575,1,1,1
97,12294,12334,12373,200,195,395,590,1,590,1,595,1,1,1
98,12409,12449,12488,200,195,395,575,1,575,1,575,1,1,1
99,12526,12566,12602,200,180,380,585,1,585,1,570,1,1,1
100,12646,12684,12727,190,215,405,600,1,590,1,625,1,1,1
101,12768,12808,12850,200,210,410,610,1,620,1,615,1,1,1
102,12893,12932,12975,195,215,410,625,1,620,1,625,1,1,1
103,13018,13056,13122,190,330,520,625,1,620,1,735,1,1,1
104,13146,13186,13222,200,180,380,640,1,650,1,500,1,1,1
