"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,43,81,156,190,375,565,NA,1,NA,1,NA,1,1,1
2,187,213,256,130,215,345,720,1,660,1,500,1,0,1
3,328,365,430,185,325,510,705,1,760,1,870,1,1,1
4,472,510,581,190,355,545,720,1,725,1,755,1,1,1
5,613,649,717,180,340,520,705,1,695,1,680,1,1,1
6,746,776,827,150,255,405,665,1,635,1,550,1,1,1
7,875,903,965,140,310,450,645,1,635,1,690,1,1,1
8,1009,1039,1091,150,260,410,670,1,680,1,630,1,1,1
9,1144,1183,1261,195,390,585,675,1,720,1,850,1,1,1
10,1287,1320,1415,165,475,640,715,1,685,1,770,1,1,1
11,1433,1469,1496,180,135,315,730,1,745,1,405,1,1,0
12,1576,1606,1683,150,385,535,715,1,685,1,935,1,1,1
13,1728,1765,1848,185,415,600,760,1,795,1,825,1,1,1
14,1880,1916,1975,180,295,475,760,1,755,1,635,1,1,1
15,2029,2059,2128,150,345,495,745,1,715,1,765,1,1,1
16,2171,2208,2280,185,360,545,710,1,745,1,760,1,1,1
17,2302,2338,2424,180,430,610,655,1,650,1,720,1,1,1
18,2430,2468,2510,190,210,400,640,1,650,1,430,1,1,1
19,2557,2589,2647,160,290,450,635,1,605,1,685,1,1,1
20,2689,2724,2796,175,360,535,660,1,675,1,745,1,1,1
21,2823,2858,2907,175,245,420,670,1,670,1,555,1,1,1
22,2950,2989,3064,195,375,570,635,1,655,1,785,1,1,1
23,3082,3112,3167,150,275,425,660,1,615,1,515,1,1,1
24,3216,3250,3332,170,410,580,670,1,690,1,825,1,1,1
25,3353,3390,3471,185,405,590,685,1,700,1,695,1,1,1
26,3488,3528,3581,200,265,465,675,1,690,1,550,1,1,1
27,3616,3659,3706,215,235,450,640,1,655,1,625,1,0,1
28,3743,3778,3857,175,395,570,635,1,595,1,755,1,1,1
29,3870,3905,3972,175,335,510,635,1,635,1,575,1,1,1
30,3999,4038,4105,195,335,530,645,1,665,1,665,1,1,1
31,4129,4162,4243,165,405,570,650,1,620,1,690,1,1,1
32,4251,4282,4345,155,315,470,610,1,600,1,510,1,1,1
33,4374,4405,4448,155,215,370,615,1,615,1,515,1,1,1
34,4496,4530,4597,170,335,505,610,1,625,1,745,1,1,1
35,4620,4652,4713,160,305,465,620,1,610,1,580,1,1,1
36,4740,4779,4811,195,160,355,600,1,635,1,490,1,1,1
37,4864,4893,4948,145,275,420,620,1,570,1,685,1,1,1
38,4984,5014,5084,150,350,500,600,1,605,1,680,1,1,1
39,5105,5134,5166,145,160,305,605,1,600,1,410,1,1,1
40,5226,5267,5319,205,260,465,605,1,665,1,765,1,1,1
41,5343,5383,5453,200,350,550,585,1,580,1,670,1,1,1
43,5574,5586,5601,60,75,135,1155,0,1015,0,740,1,0,0
47,6039,6075,6118,180,215,395,2325,0,2445,0,2585,0,1,1
48,6153,6159,6205,30,230,260,570,1,420,0,435,1,0,1
49,6268,6286,6352,90,330,420,575,1,635,1,735,1,0,1
50,6386,6422,6490,180,340,520,590,1,680,1,690,1,1,1
51,6507,6545,6614,190,345,535,605,1,615,1,620,1,1,1
52,6632,6669,6725,185,280,465,625,1,620,1,555,1,1,1
53,6760,6797,6871,185,370,555,640,1,640,1,730,1,1,1
54,6893,6924,7008,155,420,575,665,1,635,1,685,1,1,1
55,7020,7056,7094,180,190,370,635,1,660,1,430,1,1,1
56,7149,7183,7252,170,345,515,645,1,635,1,790,1,1,1
