"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,52,78,133,130,275,405,NA,1,NA,1,NA,1,1,1
3,221,253,309,160,280,440,845,1,875,1,880,1,1,1
4,304,357,407,265,250,515,415,0,520,0,490,0,0,1
5,392,445,495,265,250,515,440,0,440,0,440,0,0,1
7,560,592,658,160,330,490,840,1,735,1,815,1,1,1
9,727,758,803,155,225,380,835,1,830,1,725,1,1,1
11,893,927,968,170,205,375,830,1,845,1,825,1,1,1
13,1059,1085,1141,130,280,410,830,1,790,1,865,1,0,1
14,1221,1249,1305,140,280,420,810,1,820,1,820,1,0,1
16,1386,1416,1486,150,350,500,825,1,835,1,905,1,1,1
18,1555,1590,1638,175,240,415,845,1,870,1,760,1,1,1
22,1902,1936,1990,170,270,440,1735,0,1730,0,1760,0,1,1
24,2073,2108,2175,175,335,510,855,1,860,1,925,1,1,1
26,2246,2275,2328,145,265,410,865,1,835,1,765,1,1,1
29,2503,2535,2561,160,130,290,1285,0,1300,0,1165,0,1,1
30,2593,2633,2687,200,270,470,450,0,490,0,630,1,0,1
32,2761,2788,2857,135,345,480,840,1,775,1,850,1,0,1
33,2927,2956,3030,145,370,515,830,1,840,1,865,1,1,1
35,3091,3121,3191,150,350,500,820,1,825,1,805,1,1,1
37,3260,3276,3350,80,370,450,845,1,775,1,795,1,0,1
39,3424,3461,3528,185,335,520,820,1,925,1,890,1,0,1
41,3587,3616,3683,145,335,480,815,1,775,1,775,1,1,1
42,3752,3786,3876,170,450,620,825,1,850,1,965,1,1,1
43,3909,3947,3998,190,255,445,785,1,805,1,610,1,0,1
44,4062,4094,4138,160,220,380,765,1,735,1,700,1,1,1
45,4213,4244,4291,155,235,390,755,1,750,1,765,1,1,1
46,4367,4395,4444,140,245,385,770,1,755,1,765,1,0,1
47,4528,4559,4606,155,235,390,805,1,820,1,810,1,1,1
49,4693,4722,4785,145,315,460,825,1,815,1,895,1,1,1
51,4861,4894,4970,165,380,545,840,1,860,1,925,1,1,1
53,5029,5061,5119,160,290,450,840,1,835,1,745,1,1,1
55,5193,5213,5282,100,345,445,820,1,760,1,815,1,0,1
56,5355,5383,5437,140,270,410,810,1,850,1,775,1,0,1
60,5677,5699,5764,110,325,435,1610,0,1580,0,1635,0,0,1
61,5835,5870,5912,175,210,385,790,1,855,1,740,1,1,1
62,5991,6021,6103,150,410,560,780,1,755,1,955,1,1,1
63,6149,6184,6227,175,215,390,790,1,815,1,620,1,1,1
65,6311,6331,6399,100,340,440,810,1,735,1,860,1,0,1
67,6474,6504,6575,150,355,505,815,1,865,1,880,1,1,1
69,6640,6669,6723,145,270,415,830,1,825,1,740,1,1,1
71,6808,6841,6887,165,230,395,840,1,860,1,820,1,1,1
73,6975,7006,7076,155,350,505,835,1,825,1,945,1,1,1
75,7139,7170,7218,155,240,395,820,1,820,1,710,1,1,1
76,7299,7331,7378,160,235,395,800,1,805,1,800,1,1,1
77,7457,7491,7562,170,355,525,790,1,800,1,920,1,1,1
79,7617,7650,7701,165,255,420,800,1,795,1,695,1,1,1
80,7773,7802,7860,145,290,435,780,1,760,1,795,1,1,1
81,7931,7966,8022,175,280,455,790,1,820,1,810,1,1,1
82,8092,8120,8173,140,265,405,805,1,770,1,755,1,0,1
83,8256,8292,8343,180,255,435,820,1,860,1,850,1,0,1
85,8419,8447,8510,140,315,455,815,1,775,1,835,1,0,1
87,8584,8620,8695,180,375,555,825,1,865,1,925,1,0,1
89,8746,8778,8833,160,275,435,810,1,790,1,690,1,1,1
91,8911,8944,9015,165,355,520,825,1,830,1,910,1,1,1
93,9074,9106,9188,160,410,570,815,1,810,1,865,1,1,1
94,9235,9268,9321,165,265,430,805,1,810,1,665,1,1,1
95,9396,9428,9476,160,240,400,805,1,800,1,775,1,1,1
96,9560,9591,9646,155,275,430,820,1,815,1,850,1,1,1
97,9719,9750,9798,155,240,395,795,1,795,1,760,1,1,1
98,9875,9911,9950,180,195,375,780,1,805,1,760,1,0,1
99,10030,10062,10116,160,270,430,775,1,755,1,830,1,1,1
100,10186,10218,10288,160,350,510,780,1,780,1,860,1,1,1
101,10342,10375,10423,165,240,405,780,1,785,1,675,1,1,1
102,10498,10529,10581,155,260,415,780,1,770,1,790,1,1,1
103,10655,10689,10770,170,405,575,785,1,800,1,945,1,1,1
104,10813,10846,10891,165,225,390,790,1,785,1,605,1,1,1
105,10971,11003,11072,160,345,505,790,1,785,1,905,1,1,1
106,11128,11158,11210,150,260,410,785,1,775,1,690,1,1,1
107,11284,11315,11368,155,265,420,780,1,785,1,790,1,1,1
108,11440,11468,11524,140,280,420,780,1,765,1,780,1,0,1
109,11597,11632,11727,175,475,650,785,1,820,1,1015,1,1,0
110,11754,11788,11852,170,320,490,785,1,780,1,625,1,1,1
111,11910,11941,11993,155,260,415,780,1,765,1,705,1,1,1
112,12068,12099,12153,155,270,425,790,1,790,1,800,1,1,1
113,12226,12259,12309,165,250,415,790,1,800,1,780,1,1,1
114,12381,12411,12489,150,390,540,775,1,760,1,900,1,1,1
115,12535,12566,12617,155,255,410,770,1,775,1,640,1,1,1
116,12693,12718,12775,125,285,410,790,1,760,1,790,1,0,1
118,12857,12887,12939,150,260,410,820,1,845,1,820,1,1,1
120,13027,13058,13110,155,260,415,850,1,855,1,855,1,1,1
122,13195,13227,13304,160,385,545,840,1,845,1,970,1,1,1
124,13363,13396,13466,165,350,515,840,1,845,1,810,1,1,1
128,13696,13727,13793,155,330,485,1665,0,1655,0,1635,0,1,1
130,13860,13894,13975,170,405,575,820,1,835,1,910,1,1,1
131,14021,14052,14120,155,340,495,805,1,790,1,725,1,1,1
132,14182,14215,14263,165,240,405,805,1,815,1,715,1,1,1
133,14346,14378,14431,160,265,425,820,1,815,1,840,1,1,1
135,14515,14549,14637,170,440,610,845,1,855,1,1030,1,1,1
137,14684,14715,14765,155,250,405,845,1,830,1,640,1,1,1
139,14853,14884,14965,155,405,560,845,1,845,1,1000,1,1,1
141,15030,15064,15136,170,360,530,885,1,900,1,855,1,1,1
143,15213,15246,15312,165,330,495,915,1,910,1,880,1,1,1
145,15393,15425,15468,160,215,375,900,1,895,1,780,1,1,1
147,15560,15590,15643,150,265,415,835,1,825,1,875,1,1,1
149,15723,15756,15806,165,250,415,815,1,830,1,815,1,1,1
151,15886,15920,15968,170,240,410,815,1,820,1,810,1,1,1
152,16047,16081,16132,170,255,425,805,1,805,1,820,1,1,1
153,16209,16240,16305,155,325,480,810,1,795,1,865,1,1,1
155,16375,16407,16473,160,330,490,830,1,835,1,840,1,1,1
157,16547,16577,16628,150,255,405,860,1,850,1,775,1,1,1
159,16720,16750,16800,150,250,400,865,1,865,1,860,1,1,1
161,16887,16920,16974,165,270,435,835,1,850,1,870,1,1,1
163,17056,17087,17139,155,260,415,845,1,835,1,825,1,1,1
165,17228,17261,17335,165,370,535,860,1,870,1,980,1,1,1
169,17568,17600,17653,160,265,425,1700,0,1695,0,1590,0,1,1
171,17735,17766,17817,155,255,410,835,1,830,1,820,1,1,1
173,17901,17933,17984,160,255,415,830,1,835,1,835,1,1,1
174,18066,18097,18145,155,240,395,825,1,820,1,805,1,1,1
176,18226,18258,18308,160,250,410,800,1,805,1,815,1,1,1
177,18385,18416,18469,155,265,420,795,1,790,1,805,1,1,1
178,18543,18576,18625,165,245,410,790,1,800,1,780,1,1,1
179,18698,18731,18779,165,240,405,775,1,775,1,770,1,1,1
180,18852,18882,18927,150,225,375,770,1,755,1,740,1,1,1
181,19006,19038,19117,160,395,555,770,1,780,1,950,1,1,1
182,19158,19190,19238,160,240,400,760,1,760,1,605,1,1,1
183,19307,19340,19382,165,210,375,745,1,750,1,720,1,1,1
184,19453,19485,19531,160,230,390,730,1,725,1,745,1,1,1
185,19600,19633,19688,165,275,440,735,1,740,1,785,1,1,1
186,19751,19784,19833,165,245,410,755,1,755,1,725,1,1,1
187,19904,19933,19983,145,250,395,765,1,745,1,750,1,1,1
188,20056,20087,20143,155,280,435,760,1,770,1,800,1,1,1
189,20209,20241,20289,160,240,400,765,1,770,1,730,1,1,1
190,20363,20397,20440,170,215,385,770,1,780,1,755,1,1,1
191,20517,20549,20587,160,190,350,770,1,760,1,735,1,1,1
192,20666,20699,20740,165,205,370,745,1,750,1,765,1,1,1
193,20813,20844,20893,155,245,400,735,1,725,1,765,1,1,1
194,20960,20993,21039,165,230,395,735,1,745,1,730,1,1,1
195,21109,21141,21186,160,225,385,745,1,740,1,735,1,1,1
196,21259,21293,21335,170,210,380,750,1,760,1,745,1,1,1
197,21408,21440,21491,160,255,415,745,1,735,1,780,1,1,1
198,21558,21590,21637,160,235,395,750,1,750,1,730,1,1,1
199,21706,21739,21797,165,290,455,740,1,745,1,800,1,1,1
200,21856,21888,21933,160,225,385,750,1,745,1,680,1,1,1
201,22006,22036,22077,150,205,355,750,1,740,1,720,1,1,1
202,22155,22187,22224,160,185,345,745,1,755,1,735,1,1,1
203,22302,22331,22379,145,240,385,735,1,720,1,775,1,1,1
204,22449,22482,22525,165,215,380,735,1,755,1,730,1,1,1
205,22598,22630,22674,160,220,380,745,1,740,1,745,1,1,1
206,22749,22782,22824,165,210,375,755,1,760,1,750,1,1,1
207,22901,22933,22976,160,215,375,760,1,755,1,760,1,1,1
208,23051,23083,23129,160,230,390,750,1,750,1,765,1,1,1
209,23200,23233,23279,165,230,395,745,1,750,1,750,1,1,1
210,23350,23382,23428,160,230,390,750,1,745,1,745,1,1,1
211,23504,23536,23582,160,230,390,770,1,770,1,770,1,1,1
212,23658,23690,23734,160,220,380,770,1,770,1,760,1,1,1
213,23814,23845,23891,155,230,385,780,1,775,1,785,1,1,1
