"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,117,158,198,205,200,405,NA,1,NA,1,NA,1,1,1
3,254,296,339,210,215,425,685,1,690,1,705,1,1,1
4,390,431,474,205,215,420,680,1,675,1,675,1,1,1
5,524,566,608,210,210,420,670,1,675,1,670,1,1,1
6,651,692,732,205,200,405,635,1,630,1,620,1,1,1
7,779,818,865,195,235,430,640,1,630,1,665,1,1,1
8,909,947,1003,190,280,470,650,1,645,1,690,1,0,1
9,1047,1085,1146,190,305,495,690,1,690,1,715,1,0,1
10,1179,1220,1286,205,330,535,660,1,675,1,700,1,1,1
11,1316,1355,1407,195,260,455,685,1,675,1,605,1,1,1
12,1456,1495,1562,195,335,530,700,1,700,1,775,1,1,1
13,1599,1639,1704,200,325,525,715,1,720,1,710,1,1,1
14,1734,1776,1816,210,200,410,675,1,685,1,560,1,1,1
15,1869,1910,1972,205,310,515,675,1,670,1,780,1,1,1
16,2006,2046,2112,200,330,530,685,1,680,1,700,1,1,1
17,2143,2184,2227,205,215,420,685,1,690,1,575,1,1,1
18,2278,2319,2378,205,295,500,675,1,675,1,755,1,1,1
19,2414,2455,2532,205,385,590,680,1,680,1,770,1,1,1
20,2555,2596,2662,205,330,535,705,1,705,1,650,1,1,1
21,2699,2740,2809,205,345,550,720,1,720,1,735,1,1,1
22,2843,2884,2949,205,325,530,720,1,720,1,700,1,1,1
23,2987,3029,3100,210,355,565,720,1,725,1,755,1,1,1
24,3127,3169,3235,210,330,540,700,1,700,1,675,1,1,1
25,3265,3306,3348,205,210,415,690,1,685,1,565,1,1,1
26,3407,3445,3487,190,210,400,710,1,695,1,695,1,0,1
27,3542,3578,3617,180,195,375,675,1,665,1,650,1,0,1
28,3674,3716,3755,210,195,405,660,1,690,1,690,1,1,1
29,3803,3844,3885,205,205,410,645,1,640,1,650,1,1,1
30,3924,3966,4002,210,180,390,605,1,610,1,585,1,1,1
31,4045,4085,4127,200,210,410,605,1,595,1,625,1,1,1
32,4164,4204,4240,200,180,380,595,1,595,1,565,1,1,1
33,4278,4318,4352,200,170,370,570,0,570,0,560,1,1,1
34,4392,4430,4467,190,185,375,570,0,560,0,575,1,0,1
35,4511,4547,4587,180,200,380,595,1,585,1,600,1,0,1
36,4636,4678,4738,210,300,510,625,1,655,1,755,1,1,1
37,4765,4807,4879,210,360,570,645,1,645,1,705,1,1,1
38,4901,4945,4980,220,175,395,680,1,690,1,505,1,1,1
39,5043,5089,5166,230,385,615,710,1,720,1,930,0,0,1
40,5178,5223,5283,225,300,525,675,1,670,1,585,1,1,1
41,5314,5356,5413,210,285,495,680,1,665,1,650,1,1,1
42,5453,5497,5574,220,385,605,695,1,705,1,805,1,1,1
43,5587,5631,5682,220,255,475,670,1,670,1,540,1,1,1
44,5716,5760,5793,220,165,385,645,1,645,1,555,1,1,1
45,5846,5890,5937,220,235,455,650,1,650,1,720,1,1,1
46,5980,6025,6105,225,400,625,670,1,675,1,840,1,1,1
47,6111,6153,6213,210,300,510,655,1,640,1,540,1,1,1
48,6242,6285,6329,215,220,435,655,1,660,1,580,1,1,1
49,6379,6420,6488,205,340,545,685,1,675,1,795,1,1,1
50,6528,6569,6610,205,205,410,745,1,745,1,610,1,1,1
51,6681,6727,6795,230,340,570,765,1,790,0,925,0,0,1
52,6824,6869,6938,225,345,570,715,1,710,1,715,1,1,1
53,6977,7023,7069,230,230,460,765,1,770,1,655,1,0,1
54,7131,7176,7228,225,260,485,770,1,765,1,795,1,1,1
55,7283,7328,7385,225,285,510,760,1,760,1,785,1,1,1
56,7425,7469,7548,220,395,615,710,1,705,1,815,1,1,1
57,7575,7618,7689,215,355,570,750,1,745,1,705,1,1,1
58,7716,7761,7790,225,145,370,705,1,715,1,505,1,1,1
59,7860,7902,7945,210,215,425,720,1,705,1,775,1,1,1
60,8002,8043,8123,205,400,605,710,1,705,1,890,1,1,1
61,8143,8186,8272,215,430,645,705,1,715,1,745,1,1,1
62,8280,8325,8361,225,180,405,685,1,695,1,445,1,1,1
63,8411,8457,8491,230,170,400,655,1,660,1,650,1,0,1
64,8544,8588,8618,220,150,370,665,1,655,1,635,1,1,1
65,8676,8720,8761,220,205,425,660,1,660,1,715,1,1,1
66,8813,8856,8924,215,340,555,685,1,680,1,815,1,1,1
67,8946,8990,9027,220,185,405,665,1,670,1,515,1,1,1
68,9083,9124,9166,205,210,415,685,1,670,1,695,1,1,1
69,9229,9271,9335,210,320,530,730,1,735,1,845,1,1,1
70,9379,9422,9465,215,215,430,750,1,755,1,650,1,1,1
71,9524,9566,9606,210,200,410,725,1,720,1,705,1,1,1
72,9675,9719,9753,220,170,390,755,1,765,1,735,1,1,1
73,9830,9874,9918,220,220,440,775,0,775,1,825,1,1,1
74,9981,10024,10071,215,235,450,755,1,750,1,765,1,1,1
75,10125,10169,10236,220,335,555,720,1,725,1,825,1,1,1
76,10270,10313,10356,215,215,430,725,1,720,1,600,1,1,1
77,10409,10453,10489,220,180,400,695,1,700,1,665,1,1,1
78,10545,10589,10633,220,220,440,680,1,680,1,720,1,1,1
79,10682,10724,10777,210,265,475,685,1,675,1,720,1,1,1
80,10821,10863,10914,210,255,465,695,1,695,1,685,1,1,1
81,10958,11001,11052,215,255,470,685,1,690,1,690,1,1,1
82,11096,11139,11204,215,325,540,690,1,690,1,760,1,1,1
83,11246,11288,11351,210,315,525,750,1,745,1,735,1,1,1
84,11397,11441,11510,220,345,565,755,1,765,1,795,1,1,1
