"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,39,68,124,145,280,425,NA,1,NA,1,NA,1,1,1
3,206,234,291,140,285,425,835,0,830,1,835,1,1,1
5,384,413,486,145,365,510,890,0,895,0,975,0,1,0
7,558,587,665,145,390,535,870,0,870,0,895,0,1,0
9,731,760,825,145,325,470,865,0,865,0,800,1,1,1
11,905,933,1012,140,395,535,870,0,865,0,935,0,1,0
13,1079,1109,1184,150,375,525,870,0,880,0,860,1,0,0
15,1252,1283,1349,155,330,485,865,0,870,0,825,1,0,0
17,1427,1456,1513,145,285,430,875,0,865,0,820,1,1,1
19,1599,1629,1692,150,315,465,860,0,865,0,895,0,0,1
21,1767,1798,1862,155,320,475,840,0,845,0,850,1,0,1
22,1925,1954,2013,145,295,440,790,1,780,1,755,1,1,1
23,2080,2108,2172,140,320,460,775,1,770,1,795,1,1,1
24,2239,2267,2327,140,300,440,795,1,795,1,775,1,1,1
26,2402,2432,2502,150,350,500,815,1,825,1,875,1,0,0
28,2564,2594,2654,150,300,450,810,1,810,1,760,1,0,1
29,2724,2752,2805,140,265,405,800,1,790,1,755,1,1,1
30,2882,2911,2967,145,280,425,790,1,795,1,810,1,1,1
31,3039,3068,3118,145,250,395,785,1,785,1,755,1,1,1
32,3191,3218,3279,135,305,440,760,1,750,1,805,1,1,1
33,3343,3371,3433,140,310,450,760,1,765,1,770,1,1,1
34,3492,3521,3575,145,270,415,745,1,750,1,710,1,1,1
35,3640,3668,3733,140,325,465,740,1,735,1,790,1,1,1
36,3786,3814,3866,140,260,400,730,1,730,1,665,1,1,1
37,3937,3964,4018,135,270,405,755,1,750,1,760,1,1,1
38,4091,4119,4187,140,340,480,770,1,775,1,845,1,1,0
39,4240,4266,4316,130,250,380,745,1,735,1,645,1,1,1
40,4389,4418,4471,145,265,410,745,1,760,1,775,1,1,1
41,4538,4566,4615,140,245,385,745,1,740,1,720,1,1,1
42,4688,4715,4778,135,315,450,750,1,745,1,815,1,1,1
43,4835,4865,4928,150,315,465,735,1,750,1,750,1,0,1
44,4978,5006,5063,140,285,425,715,1,705,1,675,1,1,1
45,5119,5147,5197,140,250,390,705,1,705,1,670,1,1,1
46,5260,5286,5342,130,280,410,705,1,695,1,725,1,1,1
47,5407,5432,5487,125,275,400,735,1,730,1,725,1,0,1
48,5559,5585,5649,130,320,450,760,1,765,1,810,1,1,1
49,5711,5740,5807,145,335,480,760,1,775,1,790,1,1,0
50,5856,5884,5933,140,245,385,725,1,720,1,630,1,1,1
51,6009,6037,6089,140,260,400,765,1,765,1,780,1,1,1
52,6163,6191,6256,140,325,465,770,1,770,1,835,1,1,1
53,6313,6342,6388,145,230,375,750,1,755,1,660,1,1,1
54,6460,6489,6545,145,280,425,735,1,735,1,785,1,1,1
55,6615,6642,6703,135,305,440,775,1,765,1,790,1,1,1
56,6771,6800,6856,145,280,425,780,1,790,1,765,1,1,1
57,6924,6952,7014,140,310,450,765,1,760,1,790,1,1,1
58,7075,7103,7156,140,265,405,755,1,755,1,710,1,1,1
