"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,121,155,209,170,270,440,NA,1,NA,1,NA,1,1,1
3,256,289,340,165,255,420,675,1,670,1,655,1,1,1
4,397,432,476,175,220,395,705,1,715,1,680,1,1,1
5,533,569,613,180,220,400,680,1,685,1,685,1,1,1
6,664,699,746,175,235,410,655,1,650,1,665,1,1,1
7,796,832,879,180,235,415,660,1,665,1,665,1,1,1
8,938,971,1041,165,350,515,710,1,695,1,810,0,1,0
9,1085,1120,1190,175,350,525,735,0,745,0,745,0,1,0
10,1222,1258,1300,180,210,390,685,1,690,1,550,0,1,1
11,1352,1389,1434,185,225,410,650,1,655,1,670,1,1,1
12,1482,1516,1565,170,245,415,650,1,635,1,655,1,1,1
13,1611,1646,1697,175,255,430,645,1,650,1,660,1,1,1
14,1741,1777,1823,180,230,410,650,1,655,1,630,1,1,1
15,1867,1903,1943,180,200,380,630,1,630,1,600,1,1,1
16,1991,2027,2069,180,210,390,620,1,620,1,630,1,1,1
17,2116,2151,2200,175,245,420,625,1,620,1,655,1,1,1
18,2250,2284,2331,170,235,405,670,1,665,1,655,1,1,1
19,2388,2422,2497,170,375,545,690,1,690,1,830,0,1,0
20,2529,2565,2618,180,265,445,705,1,715,1,605,1,1,1
21,2658,2695,2738,185,215,400,645,1,650,1,600,1,1,1
22,2786,2821,2864,175,215,390,640,1,630,1,630,1,1,1
23,2912,2947,2993,175,230,405,630,1,630,1,645,1,1,1
24,3043,3077,3124,170,235,405,655,1,650,1,655,1,1,1
25,3167,3203,3246,180,215,395,620,1,630,1,610,1,1,1
26,3289,3324,3369,175,225,400,610,1,605,1,615,1,1,1
27,3411,3446,3493,175,235,410,610,1,610,1,620,1,1,1
28,3540,3574,3624,170,250,420,645,1,640,1,655,1,1,1
29,3680,3714,3777,170,315,485,700,1,700,1,765,0,1,0
30,3817,3853,3901,180,240,420,685,1,695,1,620,1,1,1
31,3948,3983,4029,175,230,405,655,1,650,1,640,1,1,1
32,4081,4116,4169,175,265,440,665,1,665,1,700,1,1,1
33,4215,4250,4296,175,230,405,670,1,670,1,635,1,1,1
34,4346,4381,4428,175,235,410,655,1,655,1,660,1,1,1
35,4474,4510,4559,180,245,425,640,1,645,1,655,1,1,1
36,4599,4634,4681,175,235,410,625,1,620,1,610,1,1,1
37,4725,4759,4809,170,250,420,630,1,625,1,640,1,1,1
38,4850,4886,4929,180,215,395,625,1,635,1,600,1,1,1
39,4973,5008,5050,175,210,385,615,1,610,1,605,1,1,1
40,5094,5128,5172,170,220,390,605,1,600,1,610,1,1,1
41,5218,5253,5298,175,225,400,620,1,625,1,630,1,1,1
42,5344,5379,5424,175,225,400,630,1,630,1,630,1,1,1
43,5468,5503,5544,175,205,380,620,1,620,1,600,1,1,1
44,5590,5624,5667,170,215,385,610,1,605,1,615,1,1,1
45,5714,5748,5796,170,240,410,620,1,620,1,645,1,1,1
46,5840,5875,5920,175,225,400,630,1,635,1,620,1,1,1
47,5968,6003,6047,175,220,395,640,1,640,1,635,1,1,1
48,6094,6130,6174,180,220,400,630,1,635,1,635,1,1,1
49,6219,6255,6305,180,250,430,625,1,625,1,655,1,1,1
50,6347,6383,6426,180,215,395,640,1,640,1,605,1,1,1
51,6480,6516,6559,180,215,395,665,1,665,1,665,1,1,1
52,6605,6642,6685,185,215,400,625,1,630,1,630,1,1,1
53,6731,6767,6813,180,230,410,630,1,625,1,640,1,1,1
54,6859,6894,6942,175,240,415,640,1,635,1,645,1,1,1
55,6991,7027,7074,180,235,415,660,1,665,1,660,1,1,1
56,7122,7157,7200,175,215,390,655,1,650,1,630,1,1,1
57,7246,7282,7326,180,220,400,620,1,625,1,630,1,1,1
58,7371,7406,7452,175,230,405,625,1,620,1,630,1,1,1
59,7502,7536,7584,170,240,410,655,1,650,1,660,1,1,1
60,7632,7668,7718,180,250,430,650,1,660,1,670,1,1,1
61,7762,7797,7845,175,240,415,650,1,645,1,635,1,1,1
62,7893,7928,7981,175,265,440,655,1,655,1,680,1,1,1
63,8028,8062,8114,170,260,430,675,1,670,1,665,1,1,1
64,8167,8202,8248,175,230,405,695,1,700,1,670,1,1,1
65,8299,8334,8380,175,230,405,660,1,660,1,660,1,1,1
66,8428,8464,8512,180,240,420,645,1,650,1,660,1,1,1
67,8557,8593,8638,180,225,405,645,1,645,1,630,1,1,1
68,8688,8724,8766,180,210,390,655,1,655,1,640,1,1,1
69,8813,8849,8891,180,210,390,625,1,625,1,625,1,1,1
70,8939,8973,9018,170,225,395,630,1,620,1,635,1,1,1
71,9063,9097,9140,170,215,385,620,1,620,1,610,1,1,1
72,9195,9228,9277,165,245,410,660,1,655,1,685,1,1,1
73,9326,9361,9411,175,250,425,655,1,665,1,670,1,1,1
74,9454,9488,9531,170,215,385,640,1,635,1,600,1,1,1
75,9584,9618,9664,170,230,400,650,1,650,1,665,1,1,1
76,9720,9753,9803,165,250,415,680,1,675,1,695,1,1,1
77,9858,9894,9937,180,215,395,690,1,705,1,670,1,1,1
78,9988,10023,10073,175,250,425,650,1,645,1,680,1,1,1
79,10122,10157,10209,175,260,435,670,1,670,1,680,1,1,1
80,10263,10297,10347,170,250,420,705,1,700,1,690,1,1,1
81,10404,10439,10490,175,255,430,705,1,710,1,715,1,1,1
82,10536,10573,10621,185,240,425,660,1,670,1,655,1,1,1
83,10671,10706,10753,175,235,410,675,1,665,1,660,1,1,1
84,10806,10841,10890,175,245,420,675,1,675,1,685,1,1,1
85,10945,10980,11041,175,305,480,695,1,695,1,755,0,1,0
86,11080,11116,11158,180,210,390,675,1,680,1,585,1,1,1
87,11210,11245,11292,175,235,410,650,1,645,1,670,1,1,1
88,11342,11377,11425,175,240,415,660,1,660,1,665,1,1,1
89,11471,11507,11550,180,215,395,645,1,650,1,625,1,1,1
90,11598,11634,11678,180,220,400,635,1,635,1,640,1,1,1
91,11720,11755,11799,175,220,395,610,1,605,1,605,1,1,1
92,11844,11879,11923,175,220,395,620,1,620,1,620,1,1,1
93,11965,12000,12042,175,210,385,605,1,605,1,595,1,1,1
94,12088,12123,12165,175,210,385,615,1,615,1,615,1,1,1
95,12206,12242,12283,180,205,385,590,1,595,1,590,1,1,1
96,12331,12364,12411,165,235,400,625,1,610,1,640,1,1,1
97,12461,12495,12544,170,245,415,650,1,655,1,665,1,1,1
98,12595,12630,12677,175,235,410,670,1,675,1,665,1,1,1
99,12726,12761,12807,175,230,405,655,1,655,1,650,1,1,1
100,12859,12893,12945,170,260,430,665,1,660,1,690,1,1,1
101,12992,13027,13079,175,260,435,665,1,670,1,670,1,1,1
102,13125,13161,13206,180,225,405,665,1,670,1,635,1,1,1
103,13250,13286,13332,180,230,410,625,1,625,1,630,1,1,1
104,13378,13413,13457,175,220,395,640,1,635,1,625,1,1,1
105,13505,13539,13585,170,230,400,635,1,630,1,640,1,1,1
106,13634,13669,13716,175,235,410,645,1,650,1,655,1,1,1
107,13760,13796,13838,180,210,390,630,1,635,1,610,1,1,1
108,13888,13922,13969,170,235,405,640,1,630,1,655,1,1,1
109,14014,14048,14095,170,235,405,630,1,630,1,630,1,1,1
110,14138,14173,14217,175,220,395,620,1,625,1,610,1,1,1
111,14260,14295,14336,175,205,380,610,1,610,1,595,1,1,1
112,14380,14414,14457,170,215,385,600,1,595,1,605,1,1,1
113,14500,14535,14580,175,225,400,600,1,605,1,615,1,1,1
114,14628,14662,14705,170,215,385,640,1,635,1,625,1,1,1
115,14755,14790,14832,175,210,385,635,1,640,1,635,1,1,1
116,14884,14918,14967,170,245,415,645,1,640,1,675,1,1,1
117,15018,15053,15103,175,250,425,670,1,675,1,680,1,1,1
118,15158,15193,15248,175,275,450,700,1,700,1,725,1,1,0
119,15300,15337,15384,185,235,420,710,1,720,1,680,1,1,1
120,15433,15470,15512,185,210,395,665,1,665,1,640,1,1,1
121,15561,15598,15648,185,250,435,640,1,640,1,680,1,1,1
122,15693,15727,15776,170,245,415,660,1,645,1,640,1,1,1
123,15826,15861,15907,175,230,405,665,1,670,1,655,1,1,1
124,15958,15994,16039,180,225,405,660,1,665,1,660,1,1,1
125,16085,16121,16163,180,210,390,635,1,635,1,620,1,1,1
126,16208,16243,16288,175,225,400,615,1,610,1,625,1,1,1
127,16333,16367,16416,170,245,415,625,1,620,1,640,1,1,1
128,16459,16494,16539,175,225,400,630,1,635,1,615,1,1,1
129,16585,16620,16666,175,230,405,630,1,630,1,635,1,1,1
130,16709,16744,16786,175,210,385,620,1,620,1,600,1,1,1
131,16841,16874,16923,165,245,410,660,1,650,1,685,1,1,1
132,16977,17011,17059,170,240,410,680,1,685,1,680,1,1,1
133,17115,17149,17197,170,240,410,690,1,690,1,690,1,1,1
134,17245,17280,17327,175,235,410,650,1,655,1,650,1,1,1
135,17377,17412,17461,175,245,420,660,1,660,1,670,1,1,1
136,17510,17545,17591,175,230,405,665,1,665,1,650,1,1,1
137,17645,17681,17726,180,225,405,675,1,680,1,675,1,1,1
138,17772,17808,17849,180,205,385,635,1,635,1,615,1,1,1
139,17899,17935,17983,180,240,420,635,1,635,1,670,1,1,1
140,18028,18062,18110,170,240,410,645,1,635,1,635,1,1,1
141,18161,18195,18241,170,230,400,665,1,665,1,655,1,1,1
142,18291,18327,18370,180,215,395,650,1,660,1,645,1,1,1
143,18417,18452,18496,175,220,395,630,1,625,1,630,1,1,1
144,18545,18579,18626,170,235,405,640,1,635,1,650,1,1,1
145,18672,18706,18754,170,240,410,635,1,635,1,640,1,1,1
146,18795,18830,18872,175,210,385,615,1,620,1,590,1,1,1
147,18915,18950,18995,175,225,400,600,1,600,1,615,1,1,1
148,19038,19072,19117,170,225,395,615,1,610,1,610,1,1,1
149,19165,19200,19251,175,255,430,635,1,640,1,670,1,1,1
150,19293,19327,19373,170,230,400,640,1,635,1,610,1,1,1
151,19416,19451,19495,175,220,395,615,1,620,1,610,1,1,1
152,19542,19577,19621,175,220,395,630,1,630,1,630,1,1,1
153,19673,19707,19757,170,250,420,655,1,650,1,680,1,1,1
154,19806,19841,19887,175,230,405,665,1,670,1,650,1,1,1
155,19932,19968,20012,180,220,400,630,1,635,1,625,1,1,1
156,20061,20096,20141,175,225,400,645,1,640,1,645,1,1,1
157,20190,20225,20271,175,230,405,645,1,645,1,650,1,1,1
158,20322,20357,20408,175,255,430,660,1,660,1,685,1,1,1
159,20451,20487,20530,180,215,395,645,1,650,1,610,1,1,1
160,20582,20617,20665,175,240,415,655,1,650,1,675,1,1,1
161,20711,20745,20791,170,230,400,645,1,640,1,630,1,1,1
162,20836,20872,20915,180,215,395,625,1,635,1,620,1,1,1
163,20955,20990,21033,175,215,390,595,1,590,1,590,1,1,1
164,21072,21108,21152,180,220,400,585,1,590,1,595,1,1,1
165,21190,21224,21269,170,225,395,590,1,580,1,585,1,1,1
166,21312,21347,21389,175,210,385,610,1,615,1,600,1,1,1
167,21433,21468,21513,175,225,400,605,1,605,1,620,1,1,1
168,21555,21590,21638,175,240,415,610,1,610,1,625,1,1,1
169,21682,21716,21763,170,235,405,635,1,630,1,625,1,1,1
170,21818,21853,21903,175,250,425,680,1,685,1,700,1,1,1
171,21953,21988,22032,175,220,395,675,1,675,1,645,1,1,1
172,22082,22117,22162,175,225,400,645,1,645,1,650,1,1,1
173,22213,22247,22299,170,260,430,655,1,650,1,685,1,1,1
174,22351,22386,22434,175,240,415,690,1,695,1,675,1,1,1
175,22490,22526,22572,180,230,410,695,1,700,1,690,1,1,1
176,22615,22652,22696,185,220,405,625,1,630,1,620,1,1,1
177,22734,22770,22816,180,230,410,595,1,590,1,600,1,1,1
178,22851,22886,22930,175,220,395,585,1,580,1,570,1,1,1
179,22975,23009,23053,170,220,390,620,1,615,1,615,1,1,1
180,23099,23134,23181,175,235,410,620,1,625,1,640,1,1,1
181,23219,23255,23297,180,210,390,600,1,605,1,580,1,1,1
182,23342,23375,23424,165,245,410,615,1,600,1,635,1,1,1
183,23464,23497,23548,165,255,420,610,1,610,1,620,1,1,1
184,23594,23628,23676,170,240,410,650,1,655,1,640,1,1,1
185,23722,23757,23800,175,215,390,640,1,645,1,620,1,1,1
186,23849,23884,23931,175,235,410,635,1,635,1,655,1,1,1
