"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,36,68,110,160,210,370,NA,1,NA,1,NA,1,1,1
2,157,190,233,165,215,380,605,1,610,1,615,1,1,1
3,276,307,347,155,200,355,595,1,585,1,570,1,1,1
4,399,431,479,160,240,400,615,1,620,1,660,1,1,1
5,522,557,610,175,265,440,615,1,630,1,655,1,1,0
6,642,678,722,180,220,400,600,1,605,1,560,1,1,1
7,758,792,844,170,260,430,580,1,570,1,610,1,1,0
8,873,906,950,165,220,385,575,1,570,1,530,1,1,1
9,988,1021,1063,165,210,375,575,1,575,1,565,1,1,1
10,1104,1137,1178,165,205,370,580,1,580,1,575,1,1,1
11,1221,1253,1297,160,220,380,585,1,580,1,595,1,1,1
12,1342,1375,1416,165,205,370,605,1,610,1,595,1,1,1
13,1462,1495,1536,165,205,370,600,1,600,1,600,1,1,1
14,1580,1614,1659,170,225,395,590,1,595,1,615,1,1,1
15,1698,1730,1774,160,220,380,590,1,580,1,575,1,1,1
16,1819,1854,1888,175,170,345,605,1,620,1,570,1,1,1
17,1937,1972,2014,175,210,385,590,1,590,1,630,1,1,1
18,2053,2087,2125,170,190,360,580,1,575,1,555,1,1,1
19,2169,2204,2252,175,240,415,580,1,585,1,635,1,1,1
20,2289,2325,2368,180,215,395,600,1,605,1,580,1,1,1
21,2405,2441,2488,180,235,415,580,1,580,1,600,1,1,1
22,2519,2558,2590,195,160,355,570,1,585,1,510,1,0,1
23,2633,2672,2718,195,230,425,570,1,570,1,640,1,0,1
24,2746,2789,2819,215,150,365,565,1,585,1,505,1,0,0
25,2857,2895,2932,190,185,375,555,1,530,1,565,1,0,1
26,2967,3004,3044,185,200,385,550,1,545,1,560,1,1,1
27,3078,3118,3156,200,190,390,555,1,570,1,560,1,0,1
28,3189,3222,3251,165,145,310,555,1,520,0,475,0,1,0
29,3300,3315,3361,75,230,305,555,1,465,0,550,1,0,1
30,3409,3420,3505,55,425,480,545,1,525,1,720,0,0,0
31,3516,3557,3590,205,165,370,535,1,685,0,425,0,0,1
32,3623,3662,3694,195,160,355,535,1,525,1,520,1,0,1
33,3730,3767,3803,185,180,365,535,1,525,1,545,1,1,1
34,3838,3876,3903,190,135,325,540,1,545,1,500,1,0,0
