"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,45,82,128,185,230,415,NA,1,NA,1,NA,1,1,1
2,182,217,274,175,285,460,685,1,675,1,730,1,1,1
3,316,350,420,170,350,520,670,1,665,1,730,1,1,1
4,453,489,538,180,245,425,685,1,695,1,590,1,1,1
5,586,622,666,180,220,400,665,1,665,1,640,1,1,1
6,712,752,803,200,255,455,630,1,650,1,685,1,0,1
7,841,875,940,170,325,495,645,1,615,1,685,1,1,1
8,970,1006,1048,180,210,390,645,1,655,1,540,1,1,1
9,1097,1134,1172,185,190,375,635,1,640,1,620,1,1,1
10,1222,1258,1321,180,315,495,625,1,620,1,745,1,1,1
11,1350,1385,1449,175,320,495,640,1,635,1,640,1,1,1
12,1476,1512,1552,180,200,380,630,1,635,1,515,1,1,1
13,1604,1641,1715,185,370,555,640,1,645,1,815,1,1,1
14,1744,1777,1848,165,355,520,700,1,680,1,665,1,0,1
15,1878,1913,1953,175,200,375,670,1,680,1,525,1,1,1
16,2004,2039,2105,175,330,505,630,1,630,1,760,1,1,1
17,2133,2166,2231,165,325,490,645,1,635,1,630,1,0,1
18,2263,2297,2340,170,215,385,650,1,655,1,545,1,1,1
19,2386,2422,2476,180,270,450,615,1,625,1,680,1,1,1
20,2511,2545,2583,170,190,360,625,1,615,1,535,1,1,1
21,2633,2669,2715,180,230,410,610,1,620,1,660,1,1,1
22,2751,2786,2830,175,220,395,590,1,585,1,575,1,1,1
23,2871,2905,2944,170,195,365,600,1,595,1,570,1,1,1
24,2995,3030,3072,175,210,385,620,1,625,1,640,1,1,1
25,3116,3153,3206,185,265,450,605,1,615,1,670,1,1,1
26,3237,3274,3313,185,195,380,605,1,605,1,535,1,1,1
27,3363,3398,3466,175,340,515,630,1,620,1,765,1,1,1
28,3493,3530,3590,185,300,485,650,1,660,1,620,1,1,1
29,3621,3658,3697,185,195,380,640,1,640,1,535,1,1,1
30,3745,3782,3839,185,285,470,620,1,620,1,710,1,1,1
31,3876,3912,3983,180,355,535,655,1,650,1,720,1,1,1
32,4011,4047,4090,180,215,395,675,1,675,1,535,1,1,1
33,4137,4175,4227,190,260,450,630,1,640,1,685,1,0,1
34,4267,4301,4341,170,200,370,650,1,630,1,570,1,1,1
35,4399,4434,4487,175,265,440,660,1,665,1,730,1,1,1
36,4527,4564,4601,185,185,370,640,1,650,1,570,1,1,1
37,4651,4688,4728,185,200,385,620,1,620,1,635,1,1,1
38,4782,4817,4870,175,265,440,655,1,645,1,710,1,1,1
39,4916,4952,4999,180,235,415,670,1,675,1,645,1,1,1
40,5042,5079,5143,185,320,505,630,1,635,1,720,1,1,1
41,5174,5208,5271,170,315,485,660,1,645,1,640,1,1,1
42,5308,5345,5415,185,350,535,670,1,685,1,720,1,1,1
43,5440,5477,5530,185,265,450,660,1,660,1,575,1,1,1
44,5571,5607,5649,180,210,390,655,1,650,1,595,1,1,1
45,5711,5746,5797,175,255,430,700,1,695,1,740,1,1,1
46,5851,5887,5928,180,205,385,700,1,705,1,655,1,1,1
47,5980,6016,6075,180,295,475,645,1,645,1,735,1,1,1
48,6115,6149,6197,170,240,410,675,1,665,1,610,1,1,1
49,6250,6285,6327,175,210,385,675,1,680,1,650,1,1,1
50,6380,6417,6461,185,220,405,650,1,660,1,670,1,1,1
51,6502,6537,6581,175,220,395,610,1,600,1,600,1,1,1
52,6625,6662,6707,185,225,410,615,1,625,1,630,1,1,1
53,6749,6785,6830,180,225,405,620,1,615,1,615,1,1,1
54,6869,6905,6944,180,195,375,600,1,600,1,570,1,1,1
55,6990,7026,7065,180,195,375,605,1,605,1,605,1,1,1
56,7113,7149,7193,180,220,400,615,1,615,1,640,1,1,1
