"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,17,56,133,195,385,580,NA,1,NA,1,NA,1,1,1
3,189,227,305,190,390,580,860,1,855,1,860,1,1,1
4,346,384,461,190,385,575,785,1,785,1,780,1,1,1
5,499,537,607,190,350,540,765,1,765,1,730,1,1,1
7,665,703,774,190,355,545,830,1,830,1,835,1,1,1
8,818,855,917,185,310,495,765,1,760,1,715,0,1,0
9,983,1021,1085,190,320,510,825,1,830,1,840,1,1,1
11,1155,1192,1266,185,370,555,860,1,855,1,905,1,1,1
13,1326,1363,1443,185,400,585,855,1,855,1,885,1,1,1
14,1487,1526,1599,195,365,560,805,1,815,1,780,1,1,1
16,1655,1691,1771,180,400,580,840,1,825,1,860,1,1,1
18,1827,1864,1941,185,385,570,860,1,865,1,850,1,1,1
20,1998,2036,2105,190,345,535,855,1,860,1,820,1,1,1
22,2158,2196,2270,190,370,560,800,1,800,1,825,1,1,1
24,2332,2370,2449,190,395,585,870,1,870,1,895,1,1,1
26,2506,2544,2617,190,365,555,870,1,870,1,840,1,1,1
28,2677,2716,2795,195,395,590,855,1,860,1,890,1,1,1
30,2847,2885,2965,190,400,590,850,1,845,1,850,1,1,1
32,3023,3060,3139,185,395,580,880,1,875,1,870,1,1,1
34,3205,3243,3310,190,335,525,910,1,915,1,855,1,1,1
36,3382,3420,3491,190,355,545,885,1,885,1,905,1,1,1
38,3555,3593,3673,190,400,590,865,1,865,1,910,1,1,1
40,3730,3768,3849,190,405,595,875,1,875,1,880,1,1,1
42,3910,3948,4029,190,405,595,900,1,900,1,900,1,1,1
44,4084,4123,4199,195,380,575,870,1,875,1,850,1,1,1
46,4266,4304,4385,190,405,595,910,1,905,1,930,1,1,1
48,4449,4486,4565,185,395,580,915,1,910,1,900,1,1,1
50,4618,4656,4735,190,395,585,845,1,850,1,850,1,1,1
52,4798,4835,4911,185,380,565,900,1,895,1,880,1,1,1
54,4980,5018,5093,190,375,565,910,1,915,1,910,1,1,1
56,5146,5184,5257,190,365,555,830,1,830,1,820,1,1,1
58,5324,5361,5443,185,410,595,890,1,885,1,930,1,1,1
60,5504,5541,5624,185,415,600,900,1,900,1,905,1,1,1
62,5673,5711,5783,190,360,550,845,1,850,1,795,1,1,1
64,5880,5887,5965,35,390,425,1035,1,880,1,910,1,0,1
65,6015,6071,6148,280,385,665,675,0,920,1,915,1,0,1
67,6202,6238,6323,180,425,605,935,1,835,1,875,1,1,1
69,6381,6419,6498,190,395,585,895,1,905,1,875,1,1,1
71,6568,6605,6684,185,395,580,935,1,930,1,930,1,1,1
75,7107,7145,7219,190,370,560,2695,0,2700,0,2675,0,1,1
77,7269,7309,7378,200,345,545,810,1,820,1,795,1,0,1
80,7619,7655,7737,180,410,590,1750,0,1730,0,1795,0,1,1
82,7832,7849,7926,85,385,470,1065,1,970,1,945,1,0,1
83,7992,8030,8105,190,375,565,800,1,905,1,895,1,1,1
84,8161,8198,8278,185,400,585,845,1,840,1,865,1,1,1
86,8341,8378,8464,185,430,615,900,1,900,1,930,1,1,1
89,8696,8732,8809,180,385,565,1775,0,1770,0,1725,0,1,1
91,8875,8914,8995,195,405,600,895,1,910,1,930,1,1,1
93,9085,9101,9179,80,390,470,1050,1,935,1,920,1,0,1
94,9241,9279,9360,190,405,595,780,1,890,1,905,1,1,1
96,9414,9452,9533,190,405,595,865,1,865,1,865,1,1,1
98,9591,9628,9706,185,390,575,885,1,880,1,865,1,1,1
100,9785,9792,9863,35,355,390,970,1,820,1,785,1,0,1
101,9937,9956,10029,95,365,460,760,1,820,1,830,1,0,1
102,10068,10125,10201,285,380,665,655,0,845,1,860,1,0,1
104,10252,10289,10368,185,395,580,920,1,820,1,835,1,1,1
106,10432,10469,10552,185,415,600,900,1,900,1,920,1,1,1
108,10619,10655,10729,180,370,550,935,1,930,1,885,1,1,1
110,10786,10824,10882,190,290,480,835,1,845,1,765,1,1,0
112,10952,10990,11062,190,360,550,830,1,830,1,900,1,1,1
113,11115,11152,11229,185,385,570,815,1,810,1,835,1,1,1
114,11263,11301,11353,190,260,450,740,1,745,1,620,0,1,0
115,11404,11441,11500,185,295,480,705,0,700,0,735,1,1,0
116,11559,11595,11667,180,360,540,775,1,770,1,835,1,1,1
118,11734,11769,11857,175,440,615,875,1,870,1,950,1,0,1
120,11927,11963,12045,180,410,590,965,1,970,1,940,1,1,1
122,12115,12152,12236,185,420,605,940,1,945,1,955,1,1,1
124,12313,12350,12435,185,425,610,990,1,990,1,995,1,1,1
126,12517,12555,12633,190,390,580,1020,1,1025,1,990,1,1,1
128,12716,12754,12841,190,435,625,995,1,995,1,1040,1,1,1
130,12903,12941,13021,190,400,590,935,1,935,1,900,1,1,1
132,13097,13136,13225,195,445,640,970,1,975,1,1020,1,1,1
134,13296,13334,13415,190,405,595,995,1,990,1,950,1,1,1
136,13478,13516,13603,190,435,625,910,1,910,1,940,1,1,1
138,13668,13706,13789,190,415,605,950,1,950,1,930,1,1,1
140,13863,13900,13976,185,380,565,975,1,970,1,935,1,1,1
142,14042,14079,14159,185,400,585,895,1,895,1,915,1,1,1
144,14228,14266,14356,190,450,640,930,1,935,1,985,1,1,1
146,14422,14459,14533,185,370,555,970,1,965,1,885,1,1,1
148,14616,14654,14733,190,395,585,970,1,975,1,1000,1,1,1
150,14800,14837,14916,185,395,580,920,1,915,1,915,1,1,1
152,14988,15026,15107,190,405,595,940,1,945,1,955,1,1,1
154,15186,15224,15311,190,435,625,990,1,990,1,1020,1,1,1
156,15388,15425,15516,185,455,640,1010,1,1005,1,1025,1,1,1
158,15586,15624,15705,190,405,595,990,1,995,1,945,1,1,1
159,15765,15803,15883,190,400,590,895,1,895,1,890,1,1,1
161,15949,15987,16065,190,390,580,920,1,920,1,910,1,1,1
163,16136,16173,16246,185,365,550,935,1,930,1,905,1,1,1
165,16307,16345,16413,190,340,530,855,1,860,1,835,1,1,1
166,16468,16506,16583,190,385,575,805,1,805,1,850,1,1,1
168,16641,16676,16758,175,410,585,865,1,850,1,875,1,0,1
170,16827,16864,16948,185,420,605,930,1,940,1,950,1,1,1
172,17002,17040,17120,190,400,590,875,1,880,1,860,1,1,1
