"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,8,40,88,160,240,400,NA,1,NA,1,NA,1,1,1
2,139,167,220,140,265,405,655,1,635,1,660,1,1,1
3,262,291,344,145,265,410,615,1,620,1,620,1,1,1
4,386,414,464,140,250,390,620,1,615,1,600,1,1,1
5,520,548,597,140,245,385,670,1,670,1,665,1,1,1
6,664,691,742,135,255,390,720,1,715,1,725,1,1,1
7,805,833,880,140,235,375,705,1,710,1,690,1,1,1
8,935,964,1012,145,240,385,650,1,655,1,660,1,1,1
9,1063,1091,1147,140,280,420,640,1,635,1,675,1,1,1
10,1207,1235,1296,140,305,445,720,1,720,1,745,1,1,0
11,1352,1380,1428,140,240,380,725,1,725,1,660,1,1,1
12,1497,1524,1569,135,225,360,725,1,720,1,705,1,1,1
13,1627,1660,1713,165,265,430,650,1,680,1,720,1,0,1
14,1749,1783,1824,170,205,375,610,1,615,1,555,1,0,1
15,1871,1898,1950,135,260,395,610,1,575,1,630,1,1,1
16,2001,2029,2081,140,260,400,650,1,655,1,655,1,1,1
17,2152,2179,2242,135,315,450,755,1,750,1,805,0,1,0
18,2308,2336,2387,140,255,395,780,0,785,0,725,1,1,1
19,2452,2481,2532,145,255,400,720,1,725,1,725,1,1,1
20,2584,2613,2665,145,260,405,660,1,660,1,665,1,1,1
21,2718,2746,2801,140,275,415,670,1,665,1,680,1,1,1
22,2860,2888,2940,140,260,400,710,1,710,1,695,1,1,1
23,3001,3029,3082,140,265,405,705,1,705,1,710,1,1,1
24,3140,3168,3213,140,225,365,695,1,695,1,655,1,1,1
25,3268,3297,3369,145,360,505,640,1,645,1,780,1,1,0
26,3393,3423,3469,150,230,380,625,1,630,1,500,0,1,1
27,3511,3540,3583,145,215,360,590,1,585,1,570,1,1,1
28,3625,3654,3700,145,230,375,570,1,570,1,585,1,1,1
29,3740,3767,3815,135,240,375,575,1,565,1,575,1,1,1
30,3863,3891,3939,140,240,380,615,1,620,1,620,1,1,1
31,4005,4031,4093,130,310,440,710,1,700,1,770,1,0,0
32,4147,4175,4223,140,240,380,710,1,720,1,650,1,1,1
33,4281,4310,4359,145,245,390,670,1,675,1,680,1,1,1
34,4411,4439,4487,140,240,380,650,1,645,1,640,1,1,1
35,4553,4582,4634,145,260,405,710,1,715,1,735,1,1,1
36,4692,4721,4776,145,275,420,695,1,695,1,710,1,1,1
37,4824,4854,4902,150,240,390,660,1,665,1,630,1,1,1
38,4968,4997,5050,145,265,410,720,1,715,1,740,1,1,1
39,5118,5147,5204,145,285,430,750,1,750,1,770,1,1,1
40,5264,5294,5350,150,280,430,730,1,735,1,730,1,1,1
41,5405,5434,5494,145,300,445,705,1,700,1,720,1,1,1
42,5552,5581,5638,145,285,430,735,1,735,1,720,1,1,1
43,5705,5734,5799,145,325,470,765,0,765,1,805,0,1,0
44,5855,5886,5934,155,240,395,750,1,760,1,675,1,0,1
45,5991,6021,6069,150,240,390,680,1,675,1,675,1,1,1
46,6116,6146,6195,150,245,395,625,1,625,1,630,1,1,1
47,6245,6274,6324,145,250,395,645,1,640,1,645,1,1,1
48,6389,6419,6475,150,280,430,720,1,725,1,755,1,1,1
49,6537,6566,6616,145,250,395,740,1,735,1,705,1,1,1
50,6671,6701,6753,150,260,410,670,1,675,1,685,1,1,1
51,6797,6826,6875,145,245,390,630,1,625,1,610,1,1,1
52,6933,6962,7018,145,280,425,680,1,680,1,715,1,1,1
53,7081,7110,7175,145,325,470,740,1,740,1,785,0,1,0
54,7228,7257,7313,145,280,425,735,1,735,1,690,1,1,1
55,7360,7390,7436,150,230,380,660,1,665,1,615,1,1,1
56,7484,7514,7565,150,255,405,620,1,620,1,645,1,1,1
57,7612,7640,7691,140,255,395,640,1,630,1,630,1,1,1
58,7744,7773,7829,145,280,425,660,1,665,1,690,1,1,1
59,7880,7909,7958,145,245,390,680,1,680,1,645,1,1,1
60,8011,8040,8089,145,245,390,655,1,655,1,655,1,1,1
61,8133,8163,8208,150,225,375,610,1,615,1,595,1,1,1
62,8255,8283,8334,140,255,395,610,1,600,1,630,1,1,1
63,8385,8412,8460,135,240,375,650,1,645,1,630,1,1,1
64,8520,8547,8595,135,240,375,675,1,675,1,675,1,1,1
65,8642,8672,8717,150,225,375,610,1,625,1,610,1,1,1
66,8770,8799,8852,145,265,410,640,1,635,1,675,1,1,1
67,8911,8939,8994,140,275,415,705,1,700,1,710,1,1,1
68,9054,9083,9136,145,265,410,715,1,720,1,710,1,1,1
69,9191,9220,9265,145,225,370,685,1,685,1,645,1,1,1
70,9319,9349,9391,150,210,360,640,1,645,1,630,1,1,1
71,9443,9472,9517,145,225,370,620,1,615,1,630,1,1,1
72,9567,9596,9641,145,225,370,620,1,620,1,620,1,1,1
73,9700,9729,9780,145,255,400,665,1,665,1,695,1,1,1
74,9837,9865,9915,140,250,390,685,1,680,1,675,1,1,1
75,9972,10001,10047,145,230,375,675,1,680,1,660,1,1,1
76,10097,10127,10178,150,255,405,625,1,630,1,655,1,1,1
77,10222,10251,10299,145,240,385,625,1,620,1,605,1,1,1
78,10355,10383,10432,140,245,385,665,1,660,1,665,1,1,1
79,10495,10524,10579,145,275,420,700,1,705,1,735,1,1,1
80,10630,10659,10710,145,255,400,675,1,675,1,655,1,1,1
81,10762,10794,10844,160,250,410,660,1,675,1,670,1,0,1
82,10886,10916,10964,150,240,390,620,1,610,1,600,1,1,1
83,11008,11037,11083,145,230,375,610,1,605,1,595,1,1,1
84,11139,11167,11226,140,295,435,655,1,650,1,715,1,1,1
85,11280,11309,11359,145,250,395,705,1,710,1,665,1,1,1
