"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,14,47,83,165,180,345,NA,1,NA,1,NA,1,1,1
4,407,441,478,170,185,355,1965,0,1970,0,1975,0,1,1
5,516,568,597,260,145,405,545,0,635,1,595,1,0,1
11,1208,1213,1249,25,180,205,3460,0,3225,0,3260,0,0,1
12,1310,1339,1384,145,225,370,510,0,630,1,675,1,1,1
13,1442,1472,1515,150,215,365,660,1,665,1,655,1,1,1
14,1576,1603,1647,135,220,355,670,1,655,1,660,1,1,1
15,1706,1743,1798,185,275,460,650,1,700,1,755,1,0,1
16,1834,1867,1920,165,265,430,640,1,620,1,610,1,1,1
21,2480,2512,2556,160,220,380,3230,0,3225,0,3180,0,1,1
22,2607,2637,2678,150,205,355,635,1,625,1,610,1,1,1
23,2733,2762,2806,145,220,365,630,1,625,1,640,1,1,1
24,2863,2890,2935,135,225,360,650,1,640,1,645,1,1,1
25,2997,3027,3085,150,290,440,670,1,685,1,750,1,1,1
26,3129,3161,3200,160,195,355,660,1,670,1,575,1,1,1
27,3255,3288,3324,165,180,345,630,1,635,1,620,1,1,1
28,3385,3415,3475,150,300,450,650,1,635,1,755,1,1,1
29,3519,3551,3608,160,285,445,670,1,680,1,665,1,1,1
30,3653,3684,3727,155,215,370,670,1,665,1,595,1,1,1
31,3784,3815,3859,155,220,375,655,1,655,1,660,1,1,1
32,3938,3948,3989,50,205,255,770,0,665,1,650,1,0,1
34,4181,4206,4249,125,215,340,1215,0,1290,0,1300,0,1,1
35,4313,4339,4385,130,230,360,660,1,665,1,680,1,1,1
36,4411,4471,4509,300,190,490,490,0,660,1,620,1,0,1
39,4695,4724,4777,145,265,410,1420,0,1265,0,1340,0,1,1
40,4823,4852,4902,145,250,395,640,1,640,1,625,1,1,1
41,4929,4987,5035,290,240,530,530,0,675,1,665,1,0,1
42,5111,5115,5147,20,160,180,910,0,640,1,560,1,0,1
43,5204,5241,5280,185,195,380,465,0,630,1,665,1,0,1
44,5337,5360,5407,115,235,350,665,1,595,1,635,1,0,1
48,5723,5751,5804,140,265,405,1930,0,1955,0,1985,0,1,1
49,5850,5881,5920,155,195,350,635,1,650,1,580,1,1,1
50,5977,6008,6072,155,320,475,635,1,635,1,760,0,1,0
51,6111,6139,6188,140,245,385,670,1,655,1,580,1,1,1
52,6238,6266,6311,140,225,365,635,1,635,1,615,1,1,1
53,6365,6399,6436,170,185,355,635,1,665,1,625,1,1,1
54,6492,6522,6559,150,185,335,635,1,615,1,615,1,1,1
55,6620,6650,6701,150,255,405,640,1,640,1,710,1,1,1
56,6753,6785,6833,160,240,400,665,1,675,1,660,1,1,1
57,6880,6909,6958,145,245,390,635,1,620,1,625,1,1,1
58,7006,7037,7079,155,210,365,630,1,640,1,605,1,1,1
59,7134,7163,7210,145,235,380,640,1,630,1,655,1,1,1
60,7266,7290,7334,120,220,340,660,1,635,1,620,1,0,1
61,7394,7422,7469,140,235,375,640,1,660,1,675,1,1,1
62,7521,7555,7600,170,225,395,635,1,665,1,655,1,1,1
63,7649,7677,7718,140,205,345,640,1,610,1,590,1,1,1
64,7776,7806,7845,150,195,345,635,1,645,1,635,1,1,1
65,7907,7937,7981,150,220,370,655,1,655,1,680,1,1,1
66,8038,8071,8111,165,200,365,655,1,670,1,650,1,1,1
67,8166,8197,8250,155,265,420,640,1,630,1,695,1,1,1
68,8294,8319,8386,125,335,460,640,1,610,1,680,1,1,0
69,8422,8449,8508,135,295,430,640,1,650,1,610,1,1,1
70,8553,8581,8623,140,210,350,655,1,660,1,575,1,1,1
71,8681,8713,8752,160,195,355,640,1,660,1,645,1,1,1
72,8808,8839,8878,155,195,350,635,1,630,1,630,1,1,1
73,8934,8966,9012,160,230,390,630,1,635,1,670,1,1,1
74,9062,9091,9164,145,365,510,640,1,625,1,760,0,1,0
75,9192,9223,9274,155,255,410,650,1,660,1,550,1,1,1
76,9319,9348,9387,145,195,340,635,1,625,1,565,1,1,1
77,9446,9478,9520,160,210,370,635,1,650,1,665,1,1,1
78,9572,9604,9655,160,255,415,630,1,630,1,675,1,1,1
79,9699,9726,9792,135,330,465,635,1,610,1,685,1,1,0
80,9833,9859,9905,130,230,360,670,1,665,1,565,1,1,1
81,9959,9989,10027,150,190,340,630,1,650,1,610,1,1,1
82,10081,10114,10170,165,280,445,610,1,625,1,715,1,1,1
83,10219,10235,10293,80,290,370,690,1,605,1,615,1,0,1
84,10333,10363,10401,150,190,340,570,0,640,1,540,1,1,1
86,10597,10625,10666,140,205,345,1320,0,1310,0,1325,0,1,1
87,10688,10748,10795,300,235,535,455,0,615,1,645,1,0,1
88,10840,10868,10908,140,200,340,760,0,600,1,565,1,1,1
89,10964,10993,11037,145,220,365,620,1,625,1,645,1,1,1
90,11090,11119,11168,145,245,390,630,1,630,1,655,1,1,1
91,11223,11252,11296,145,220,365,665,1,665,1,640,1,1,1
92,11350,11379,11421,145,210,355,635,1,635,1,625,1,1,1
93,11477,11509,11550,160,205,365,635,1,650,1,645,1,1,1
94,11603,11632,11675,145,215,360,630,1,615,1,625,1,1,1
95,11729,11761,11804,160,215,375,630,1,645,1,645,1,1,1
96,11861,11888,11928,135,200,335,660,1,635,1,620,1,1,1
97,11996,12027,12067,155,200,355,675,1,695,1,695,1,1,1
98,12130,12156,12198,130,210,340,670,1,645,1,655,1,1,1
99,12257,12291,12321,170,150,320,635,1,675,1,615,1,1,1
100,12386,12417,12449,155,160,315,645,1,630,1,640,1,1,1
101,12514,12542,12589,140,235,375,640,1,625,1,700,1,1,1
102,12642,12669,12730,135,305,440,640,1,635,1,705,1,1,1
103,12775,12806,12844,155,190,345,665,1,685,1,570,1,1,1
104,12900,12925,12969,125,220,345,625,1,595,1,625,1,1,1
105,13029,13061,13102,160,205,365,645,1,680,1,665,1,1,1
106,13157,13189,13233,160,220,380,640,1,640,1,655,1,1,1
107,13285,13316,13356,155,200,355,640,1,635,1,615,1,1,1
108,13413,13443,13480,150,185,335,640,1,635,1,620,1,1,1
109,13539,13571,13624,160,265,425,630,1,640,1,720,1,1,1
110,13665,13694,13735,145,205,350,630,1,615,1,555,1,1,1
111,13790,13819,13863,145,220,365,625,1,625,1,640,1,1,1
112,13914,13945,13997,155,260,415,620,1,630,1,670,1,1,1
113,14039,14069,14120,150,255,405,625,1,620,1,615,1,1,1
114,14162,14191,14233,145,210,355,615,1,610,1,565,1,1,1
115,14284,14314,14353,150,195,345,610,1,615,1,600,1,1,1
116,14406,14437,14483,155,230,385,610,1,615,1,650,1,1,1
117,14527,14548,14613,105,325,430,605,1,555,0,650,1,0,0
118,14646,14677,14720,155,215,370,595,1,645,1,535,1,1,1
119,14767,14798,14834,155,180,335,605,1,605,1,570,1,1,1
120,14888,14918,14954,150,180,330,605,1,600,1,600,1,1,1
121,15011,15041,15079,150,190,340,615,1,615,1,625,1,1,1
122,15133,15162,15201,145,195,340,610,1,605,1,610,1,1,1
123,15256,15284,15325,140,205,345,615,1,610,1,620,1,1,1
124,15384,15412,15458,140,230,370,640,1,640,1,665,1,1,1
125,15508,15540,15578,160,190,350,620,1,640,1,600,1,1,1
126,15634,15664,15696,150,160,310,630,1,620,1,590,1,1,1
127,15760,15781,15833,105,260,365,630,1,585,1,685,1,0,1
128,15886,15918,15955,160,185,345,630,1,685,1,610,1,1,1
129,16019,16050,16108,155,290,445,665,1,660,1,765,0,1,1
