"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,68,108,195,200,435,635,NA,1,NA,1,NA,1,1,1
2,225,262,344,185,410,595,785,1,770,1,745,1,1,1
3,386,420,490,170,350,520,805,1,790,1,730,1,1,1
4,546,581,643,175,310,485,800,1,805,1,765,1,1,1
7,853,891,953,190,310,500,1535,0,1550,0,1550,0,1,1
8,1006,1046,1111,200,325,525,765,1,775,1,790,1,1,1
9,1157,1198,1275,205,385,590,755,1,760,1,820,1,1,1
10,1307,1346,1409,195,315,510,750,1,740,1,670,1,1,1
11,1459,1496,1559,185,315,500,760,1,750,1,750,1,1,1
12,1612,1650,1718,190,340,530,765,1,770,1,795,1,1,1
13,1763,1802,1862,195,300,495,755,1,760,1,720,1,1,1
14,1920,1955,2026,175,355,530,785,1,765,1,820,1,1,1
15,2078,2114,2178,180,320,500,790,1,795,1,760,1,1,1
16,2238,2272,2337,170,325,495,800,1,790,1,795,1,1,1
18,2401,2437,2506,180,345,525,815,1,825,1,845,1,1,1
19,2563,2602,2664,195,310,505,810,1,825,1,790,1,1,1
21,2725,2762,2829,185,335,520,810,1,800,1,825,1,1,1
23,2885,2922,2990,185,340,525,800,1,800,1,805,1,1,1
24,3040,3078,3144,190,330,520,775,1,780,1,770,1,1,1
25,3194,3230,3292,180,310,490,770,1,760,1,740,1,1,1
26,3347,3384,3451,185,335,520,765,1,770,1,795,1,1,1
27,3499,3540,3604,205,320,525,760,1,780,1,765,1,1,1
28,3645,3684,3745,195,305,500,730,1,720,1,705,1,1,1
29,3795,3830,3880,175,250,425,750,1,730,1,675,1,1,1
30,3943,3978,4046,175,340,515,740,1,740,1,830,1,1,1
33,4247,4283,4349,180,330,510,1520,0,1525,0,1515,0,1,1
34,4405,4441,4500,180,295,475,790,1,790,1,755,1,1,1
35,4565,4602,4677,185,375,560,800,1,805,1,885,1,1,1
36,4729,4763,4840,170,385,555,820,1,805,1,815,1,1,1
38,4895,4931,4987,180,280,460,830,1,840,1,735,1,1,1
39,5054,5090,5154,180,320,500,795,1,795,1,835,1,1,1
41,5215,5252,5321,185,345,530,805,1,810,1,835,1,1,1
42,5375,5417,5479,210,310,520,800,1,825,1,790,1,0,1
43,5529,5567,5620,190,265,455,770,1,750,1,705,1,1,1
44,5684,5722,5802,190,400,590,775,1,775,1,910,1,1,1
45,5837,5876,5942,195,330,525,765,1,770,1,700,1,1,1
46,5988,6027,6096,195,345,540,755,1,755,1,770,1,1,1
47,6138,6176,6229,190,265,455,750,1,745,1,665,1,1,1
48,6290,6329,6376,195,235,430,760,1,765,1,735,1,1,1
49,6442,6480,6551,190,355,545,760,1,755,1,875,1,1,1
50,6593,6631,6690,190,295,485,755,1,755,1,695,1,1,1
51,6749,6786,6856,185,350,535,780,1,775,1,830,1,1,1
52,6904,6941,7011,185,350,535,775,1,775,1,775,1,1,1
53,7057,7096,7144,195,240,435,765,1,775,1,665,1,1,1
54,7216,7252,7314,180,310,490,795,1,780,1,850,1,1,1
55,7374,7410,7480,180,350,530,790,1,790,1,830,1,1,1
56,7530,7569,7636,195,335,530,780,1,795,1,780,1,1,1
57,7691,7727,7784,180,285,465,805,1,790,1,740,1,1,1
58,7852,7887,7960,175,365,540,805,1,800,1,880,1,1,1
59,8010,8048,8103,190,275,465,790,1,805,1,715,1,1,1
60,8163,8200,8251,185,255,440,765,1,760,1,740,1,1,1
61,8318,8355,8418,185,315,500,775,1,775,1,835,1,1,1
62,8472,8509,8559,185,250,435,770,1,770,1,705,1,1,1
63,8627,8664,8728,185,320,505,775,1,775,1,845,1,1,1
64,8779,8818,8896,195,390,585,760,1,770,1,840,1,1,1
65,8932,8967,9028,175,305,480,765,1,745,1,660,1,1,1
66,9087,9119,9199,160,400,560,775,1,760,1,855,1,1,1
67,9243,9277,9344,170,335,505,780,1,790,1,725,1,1,1
68,9397,9434,9501,185,335,520,770,1,785,1,785,1,1,1
69,9549,9586,9648,185,310,495,760,1,760,1,735,1,1,1
70,9704,9739,9802,175,315,490,775,1,765,1,770,1,1,1
71,9860,9896,9959,180,315,495,780,1,785,1,785,1,1,1
74,10172,10208,10275,180,335,515,1560,0,1560,0,1580,0,1,1
75,10332,10369,10422,185,265,450,800,1,805,1,735,1,1,1
76,10492,10529,10600,185,355,540,800,1,800,1,890,1,1,1
78,10656,10689,10765,165,380,545,820,1,800,1,825,1,1,1
80,10821,10855,10932,170,385,555,825,1,830,1,835,1,1,1
82,10982,11021,11066,195,225,420,805,1,830,1,670,1,1,1
83,11140,11177,11256,185,395,580,790,1,780,1,950,1,1,1
84,11303,11339,11406,180,335,515,815,1,810,1,750,1,1,1
85,11464,11501,11558,185,285,470,805,1,810,1,760,1,1,1
86,11622,11658,11729,180,355,535,790,1,785,1,855,1,1,1
87,11778,11813,11887,175,370,545,780,1,775,1,790,1,1,1
88,11933,11969,12020,180,255,435,775,1,780,1,665,1,1,1
89,12082,12119,12188,185,345,530,745,1,750,1,840,1,1,1
90,12230,12267,12327,185,300,485,740,1,740,1,695,1,1,1
91,12378,12414,12472,180,290,470,740,1,735,1,725,1,1,1
92,12526,12563,12633,185,350,535,740,1,745,1,805,1,1,1
93,12673,12707,12765,170,290,460,735,1,720,1,660,1,1,1
94,12824,12860,12919,180,295,475,755,1,765,1,770,1,1,1
95,12977,13014,13079,185,325,510,765,1,770,1,800,1,1,1
96,13125,13161,13216,180,275,455,740,1,735,1,685,1,1,1
97,13282,13316,13382,170,330,500,785,1,775,1,830,1,1,1
98,13437,13473,13533,180,300,480,775,1,785,1,755,1,1,1
99,13589,13621,13697,160,380,540,760,1,740,1,820,1,1,1
100,13746,13780,13862,170,410,580,785,1,795,1,825,1,1,1
101,13904,13940,14006,180,330,510,790,1,800,1,720,1,1,1
102,14058,14096,14153,190,285,475,770,1,780,1,735,1,1,1
103,14208,14244,14295,180,255,435,750,1,740,1,710,1,1,1
104,14360,14393,14445,165,260,425,760,1,745,1,750,1,1,1
105,14508,14546,14611,190,325,515,740,1,765,1,830,1,1,1
106,14652,14690,14745,190,275,465,720,1,720,1,670,1,1,1
107,14801,14835,14910,170,375,545,745,1,725,1,825,1,1,1
108,14949,14987,15061,190,370,560,740,1,760,1,755,1,1,1
109,15096,15132,15204,180,360,540,735,1,725,1,715,1,1,1
110,15249,15284,15336,175,260,435,765,1,760,1,660,1,1,1
111,15405,15439,15516,170,385,555,780,1,775,1,900,1,1,1
112,15560,15595,15666,175,355,530,775,1,780,1,750,1,1,1
113,15713,15749,15824,180,375,555,765,1,770,1,790,1,1,1
114,15868,15904,15980,180,380,560,775,1,775,1,780,1,1,1
118,16330,16363,16437,165,370,535,2310,0,2295,0,2285,0,1,1
119,16482,16520,16565,190,225,415,760,1,785,1,640,1,1,1
120,16630,16667,16730,185,315,500,740,1,735,1,825,1,1,1
121,16780,16816,16870,180,270,450,750,1,745,1,700,1,1,1
122,16920,16964,17036,220,360,580,700,1,740,1,830,1,0,1
124,17102,17110,17169,40,295,335,910,0,730,1,665,1,0,1
129,17646,17681,17734,175,265,440,2720,0,2855,0,2825,0,1,1
130,17795,17831,17899,180,340,520,745,1,750,1,825,1,1,1
131,17952,17989,18055,185,330,515,785,1,790,1,780,1,1,1
132,18107,18144,18223,185,395,580,775,1,775,1,840,1,1,1
134,18269,18304,18361,175,285,460,810,1,800,1,690,1,1,1
135,18428,18466,18526,190,300,490,795,1,810,1,825,1,1,1
136,18587,18620,18687,165,335,500,795,1,770,1,805,1,1,1
137,18742,18780,18856,190,380,570,775,1,800,1,845,1,1,1
138,18892,18927,18998,175,355,530,750,1,735,1,710,1,1,1
141,19186,19228,19278,210,250,460,1470,0,1505,0,1400,0,0,1
145,19622,19657,19718,175,305,480,2180,0,2145,0,2200,0,1,1
146,19762,19799,19867,185,340,525,700,1,710,1,745,1,1,1
147,19907,19938,20005,155,335,490,725,1,695,1,690,1,1,1
148,20053,20089,20134,180,225,405,730,1,755,1,645,1,1,1
149,20202,20237,20300,175,315,490,745,1,740,1,830,1,1,1
151,20365,20399,20453,170,270,440,815,1,810,1,765,1,1,1
152,20524,20561,20619,185,290,475,795,1,810,1,830,1,1,1
155,20853,20890,20964,185,370,555,1645,0,1645,0,1725,0,1,1
156,21012,21050,21116,190,330,520,795,1,800,1,760,1,1,1
157,21171,21208,21282,185,370,555,795,1,790,1,830,1,1,1
158,21330,21365,21443,175,390,565,795,1,785,1,805,1,1,1
159,21486,21522,21591,180,345,525,780,1,785,1,740,1,1,1
162,21785,21819,21903,170,420,590,1495,0,1485,0,1560,0,1,1
163,21934,21971,22030,185,295,480,745,1,760,1,635,1,1,1
164,22078,22113,22174,175,305,480,720,1,710,1,720,1,1,1
165,22221,22257,22315,180,290,470,715,1,720,1,705,1,1,1
166,22372,22406,22469,170,315,485,755,1,745,1,770,1,1,1
167,22516,22553,22606,185,265,450,720,1,735,1,685,1,1,1
168,22659,22694,22762,175,340,515,715,1,705,1,780,1,1,1
169,22809,22844,22919,175,375,550,750,1,750,1,785,1,1,1
170,22956,22992,23065,180,365,545,735,1,740,1,730,1,1,1
171,23108,23143,23215,175,360,535,760,1,755,1,750,1,1,1
172,23260,23292,23347,160,275,435,760,1,745,1,660,1,1,1
173,23412,23449,23500,185,255,440,760,1,785,1,765,1,1,1
174,23560,23599,23649,195,250,445,740,1,750,1,745,1,1,1
177,23871,23907,23977,180,350,530,1555,0,1540,0,1640,0,1,1
