"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,30,84,141,270,285,555,NA,1,NA,1,NA,1,1,1
2,147,172,243,125,355,480,585,0,440,0,510,0,1,1
4,315,335,391,100,280,380,840,1,815,1,740,1,1,1
5,397,418,477,105,295,400,410,0,415,0,430,0,1,1
6,482,511,563,145,260,405,425,0,465,0,430,0,1,1
8,650,669,731,95,310,405,840,1,790,1,840,1,1,1
9,735,756,817,105,305,410,425,0,435,0,430,0,1,1
10,818,847,914,145,335,480,415,0,455,0,485,0,1,1
12,984,1009,1062,125,265,390,830,1,810,1,740,1,1,1
14,1150,1181,1240,155,295,450,830,1,860,1,890,1,1,1
18,1484,1515,1577,155,310,465,1670,0,1670,0,1685,0,1,1
20,1647,1674,1729,135,275,410,815,1,795,1,760,1,1,1
22,1813,1839,1892,130,265,395,830,1,825,1,815,1,1,1
24,1979,2010,2066,155,280,435,830,1,855,1,870,1,1,1
26,2143,2174,2233,155,295,450,820,1,820,1,835,1,1,1
28,2309,2334,2392,125,290,415,830,1,800,1,795,1,1,1
30,2476,2504,2566,140,310,450,835,1,850,1,870,1,1,1
32,2641,2663,2728,110,325,435,825,1,795,1,810,1,1,1
34,2808,2828,2888,100,300,400,835,1,825,1,800,1,1,1
36,2977,2996,3068,95,360,455,845,1,840,1,900,1,1,1
39,3302,3341,3385,195,220,415,1625,0,1725,0,1585,0,0,1
42,3663,3675,3725,60,250,310,1805,0,1670,0,1700,0,0,1
43,3812,3840,3894,140,270,410,745,0,825,1,845,1,1,1
47,4146,4174,4229,140,275,415,1670,0,1670,0,1675,0,1,1
51,4479,4496,4565,85,345,430,1665,0,1610,0,1680,0,1,1
53,4646,4663,4733,85,350,435,835,1,835,1,840,1,1,1
55,4812,4842,4899,150,285,435,830,1,895,1,830,1,1,1
57,4980,5005,5064,125,295,420,840,1,815,1,825,1,1,1
59,5147,5171,5256,120,425,545,835,1,830,1,960,1,1,1
63,5478,5503,5558,125,275,400,1655,0,1660,0,1510,0,1,1
65,5647,5671,5734,120,315,435,845,1,840,1,880,1,1,1
67,5811,5830,5897,95,335,430,820,1,795,1,815,1,1,1
69,5975,5998,6056,115,290,405,820,1,840,1,795,1,1,1
70,6141,6168,6236,135,340,475,830,1,850,1,900,1,1,1
71,6306,6330,6382,120,260,380,825,1,810,1,730,1,1,1
73,6468,6496,6555,140,295,435,810,1,830,1,865,1,1,1
74,6632,6660,6713,140,265,405,820,1,820,1,790,1,1,1
76,6796,6824,6897,140,365,505,820,1,820,1,920,1,1,1
77,6959,6986,7045,135,295,430,815,1,810,1,740,1,1,1
79,7122,7146,7211,120,325,445,815,1,800,1,830,1,1,1
80,7284,7304,7381,100,385,485,810,1,790,1,850,1,1,1
81,7444,7470,7530,130,300,430,800,1,830,1,745,1,1,1
82,7606,7634,7680,140,230,370,810,1,820,1,750,1,1,1
84,7770,7797,7861,135,320,455,820,1,815,1,905,1,1,1
85,7931,7958,8006,135,240,375,805,1,805,1,725,1,1,1
87,8095,8119,8185,120,330,450,820,1,805,1,895,1,1,1
93,8590,8616,8678,130,310,440,2475,0,2485,0,2465,0,1,1
95,8754,8784,8834,150,250,400,820,1,840,1,780,1,1,1
97,8916,8943,9018,135,375,510,810,1,795,1,920,1,1,1
100,9244,9271,9339,135,340,475,1640,0,1640,0,1605,0,1,1
102,9407,9432,9490,125,290,415,815,1,805,1,755,1,1,1
104,9571,9601,9656,150,275,425,820,1,845,1,830,1,1,1
105,9652,9697,9777,225,400,625,405,0,480,0,605,1,0,1
108,9897,9950,10009,265,295,560,1225,0,1265,0,1160,0,0,1
111,10221,10254,10333,165,395,560,1620,0,1520,0,1620,0,1,1
113,10385,10409,10475,120,330,450,820,1,775,1,710,1,1,1
114,10548,10570,10650,110,400,510,815,1,805,1,875,1,1,1
115,10711,10735,10812,120,385,505,815,1,825,1,810,1,1,1
116,10875,10902,10959,135,285,420,820,1,835,1,735,1,1,1
117,11038,11068,11123,150,275,425,815,1,830,1,820,1,1,1
118,11201,11222,11281,105,295,400,815,1,770,1,790,1,1,1
119,11365,11389,11474,120,425,545,820,1,835,1,965,1,1,1
120,11527,11549,11621,110,360,470,810,1,800,1,735,1,1,1
