"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,92,126,201,170,375,545,NA,1,NA,1,NA,1,1,1
3,249,285,357,180,360,540,785,1,795,1,780,1,1,1
4,408,443,531,175,440,615,795,1,790,1,870,1,1,1
5,566,601,644,175,215,390,790,1,790,1,565,1,1,1
6,717,748,797,155,245,400,755,1,735,1,765,1,1,1
7,870,909,958,195,245,440,765,1,805,1,805,1,1,1
8,1023,1059,1124,180,325,505,765,1,750,1,830,1,1,1
9,1175,1216,1296,205,400,605,760,1,785,1,860,1,1,1
10,1322,1356,1408,170,260,430,735,1,700,1,560,1,1,1
11,1474,1511,1560,185,245,430,760,1,775,1,760,1,1,1
13,1789,1829,1879,200,250,450,1575,0,1590,0,1595,0,1,1
14,1945,1980,2044,175,320,495,780,1,755,1,825,1,1,1
15,2102,2137,2187,175,250,425,785,1,785,1,715,1,1,1
16,2259,2298,2365,195,335,530,785,1,805,1,890,1,1,1
17,2414,2456,2537,210,405,615,775,1,790,1,860,1,1,1
18,2561,2597,2643,180,230,410,735,1,705,1,530,1,1,1
19,2713,2749,2813,180,320,500,760,1,760,1,850,1,1,1
20,2865,2901,2975,180,370,550,760,1,760,1,810,1,1,1
21,3014,3052,3116,190,320,510,745,1,755,1,705,1,1,1
22,3162,3200,3238,190,190,380,740,1,740,1,610,1,1,1
23,3315,3350,3428,175,390,565,765,1,750,1,950,1,1,1
24,3469,3505,3550,180,225,405,770,1,775,1,610,1,1,1
25,3618,3630,3700,60,350,410,745,1,625,0,750,1,0,1
26,3771,3808,3863,185,275,460,765,1,890,0,815,1,1,1
27,3927,3965,4047,190,410,600,780,1,785,1,920,1,1,1
28,4086,4123,4164,185,205,390,795,1,790,1,585,1,1,1
29,4239,4273,4320,170,235,405,765,1,750,1,780,1,1,1
30,4396,4431,4488,175,285,460,785,1,790,1,840,1,1,1
31,4555,4592,4645,185,265,450,795,1,805,1,785,1,1,1
32,4712,4750,4829,190,395,585,785,1,790,1,920,1,1,1
33,4864,4902,4975,190,365,555,760,1,760,1,730,1,1,1
34,5022,5056,5109,170,265,435,790,1,770,1,670,1,1,1
35,5179,5215,5256,180,205,385,785,1,795,1,735,1,1,1
36,5333,5371,5420,190,245,435,770,1,780,1,820,1,1,1
37,5487,5519,5588,160,345,505,770,1,740,1,840,1,1,1
38,5643,5681,5761,190,400,590,780,1,810,1,865,1,1,1
39,5801,5838,5884,185,230,415,790,1,785,1,615,1,1,1
40,5953,5988,6080,175,460,635,760,1,750,1,980,1,1,1
41,6109,6144,6197,175,265,440,780,1,780,1,585,1,1,1
42,6264,6300,6377,180,385,565,775,1,780,1,900,1,1,1
43,6420,6458,6501,190,215,405,780,1,790,1,620,1,1,1
44,6572,6608,6653,180,225,405,760,1,750,1,760,1,1,1
45,6727,6762,6823,175,305,480,775,1,770,1,850,1,1,1
46,6881,6918,6960,185,210,395,770,1,780,1,685,1,1,1
47,7031,7066,7144,175,390,565,750,1,740,1,920,1,1,1
48,7179,7215,7258,180,215,395,740,1,745,1,570,1,1,1
49,7330,7369,7441,195,360,555,755,1,770,1,915,1,1,1
50,7481,7503,7585,110,410,520,755,1,670,1,720,1,0,1
51,7632,7670,7739,190,345,535,755,1,835,1,770,1,1,1
52,7780,7818,7884,190,330,520,740,1,740,1,725,1,1,1
53,7930,7967,8043,185,380,565,750,1,745,1,795,1,1,1
54,8083,8119,8189,180,350,530,765,1,760,1,730,1,1,1
55,8238,8273,8317,175,220,395,775,1,770,1,640,1,1,1
56,8388,8418,8468,150,250,400,750,1,725,1,755,1,0,1
57,8539,8579,8649,200,350,550,755,1,805,1,905,1,1,1
58,8692,8728,8795,180,335,515,765,1,745,1,730,1,1,1
