"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,14,49,116,175,335,510,NA,1,NA,1,NA,1,1,1
3,184,214,302,150,440,590,850,1,825,1,930,1,0,1
4,347,385,463,190,390,580,815,1,855,1,805,1,1,1
5,508,548,622,200,370,570,805,1,815,1,795,1,1,1
6,657,697,767,200,350,550,745,1,745,1,725,1,1,1
9,930,970,1040,200,350,550,1365,0,1365,0,1365,0,1,1
10,1066,1103,1168,185,325,510,680,0,665,0,640,0,1,0
13,1402,1438,1523,180,425,605,1680,0,1675,0,1775,0,0,1
15,1578,1617,1686,195,345,540,880,1,895,1,815,1,1,1
16,1734,1785,1858,255,365,620,780,1,840,1,860,1,0,1
19,2054,2094,2170,200,380,580,1600,0,1545,0,1560,0,1,1
20,2213,2253,2325,200,360,560,795,1,795,1,775,1,1,1
22,2374,2415,2481,205,330,535,805,1,810,1,780,1,1,1
24,2563,2567,2642,20,375,395,945,1,760,1,805,1,0,1
25,2684,2721,2802,185,405,590,605,0,770,1,800,1,1,1
29,3120,3179,3251,295,360,655,2180,0,2290,0,2245,0,0,1
32,3470,3508,3590,190,410,600,1750,0,1645,0,1695,0,1,1
35,3823,3864,3942,205,390,595,1765,0,1780,0,1760,0,1,1
38,4165,4207,4287,210,400,610,1710,0,1715,0,1725,0,1,1
40,4359,4363,4434,20,355,375,970,1,780,1,735,1,0,1
43,4622,4662,4739,200,385,585,1315,0,1495,0,1525,0,1,1
45,4786,4826,4905,200,395,595,820,1,820,1,830,1,1,1
47,4954,4995,5075,205,400,605,840,1,845,1,850,1,1,1
50,5289,5328,5404,195,380,575,1675,0,1665,0,1645,0,1,1
52,5481,5493,5578,60,425,485,960,1,825,1,870,1,0,1
55,5806,5845,5927,195,410,605,1625,0,1760,0,1745,0,1,1
57,5991,6030,6112,195,410,605,925,1,925,1,925,1,1,1
59,6164,6205,6278,205,365,570,865,1,875,1,830,1,1,1
61,6327,6367,6446,200,395,595,815,1,810,1,840,1,1,1
63,6533,6533,6614,0,405,405,1030,0,830,1,840,1,0,1
64,6670,6709,6794,195,425,620,685,0,880,1,900,1,1,1
66,6855,6894,6977,195,415,610,925,1,925,1,915,1,1,1
69,7211,7230,7308,95,390,485,1780,0,1680,0,1655,0,0,1
72,7702,7741,7823,195,410,605,2455,0,2555,0,2575,0,1,1
74,7885,7925,7997,200,360,560,915,1,920,1,870,1,1,1
