"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,15,39,80,120,205,325,NA,1,NA,1,NA,1,1,1
2,111,143,183,160,200,360,480,1,520,0,515,1,1,1
3,208,240,285,160,225,385,485,1,485,1,510,1,1,1
4,304,338,378,170,200,370,480,1,490,1,465,1,1,1
5,401,427,464,130,185,315,485,1,445,0,430,1,0,1
6,498,531,561,165,150,315,485,1,520,0,485,1,1,1
7,596,628,663,160,175,335,490,1,485,1,510,1,1,1
8,695,725,753,150,140,290,495,1,485,1,450,1,1,1
9,793,823,859,150,180,330,490,1,490,1,530,1,1,1
10,891,932,960,205,140,345,490,1,545,0,505,1,0,1
11,990,1021,1059,155,190,345,495,1,445,0,495,1,1,1
12,1088,1120,1148,160,140,300,490,1,495,1,445,1,1,1
13,1187,1219,1251,160,160,320,495,1,495,1,515,1,1,1
14,1286,1317,1357,155,200,355,495,1,490,1,530,1,1,1
15,1385,1416,1456,155,200,355,495,1,495,1,495,1,1,1
16,1484,1517,1556,165,195,360,495,1,505,1,500,1,1,1
17,1583,1617,1647,170,150,320,495,1,500,1,455,1,1,1
18,1682,1709,1759,135,250,385,495,1,460,1,560,1,0,0
19,1780,1813,1846,165,165,330,490,1,520,0,435,1,1,1
20,1879,1913,1946,170,165,335,495,1,500,1,500,1,1,1
21,1977,2012,2041,175,145,320,490,1,495,1,475,1,0,1
22,2075,2100,2135,125,175,300,490,1,440,0,470,1,0,1
23,2174,2207,2240,165,165,330,495,1,535,0,525,1,1,1
24,2271,2302,2335,155,165,320,485,1,475,1,475,1,1,1
25,2370,2399,2440,145,205,350,495,1,485,1,525,1,1,1
26,2468,2500,2535,160,175,335,490,1,505,1,475,1,1,1
27,2566,2597,2632,155,175,330,490,1,485,1,485,1,1,1
28,2664,2696,2732,160,180,340,490,1,495,1,500,1,1,1
29,2763,2796,2823,165,135,300,495,1,500,1,455,1,1,1
30,2860,2890,2926,150,180,330,485,1,470,1,515,1,1,1
31,2959,2992,3019,165,135,300,495,1,510,1,465,1,1,1
32,3058,3080,3128,110,240,350,495,1,440,0,545,1,0,0
33,3156,3188,3221,160,165,325,490,1,540,0,465,1,1,1
34,3255,3288,3334,165,230,395,495,1,500,1,565,1,1,0
35,3352,3384,3418,160,170,330,485,1,480,1,420,1,1,1
36,3451,3480,3514,145,170,315,495,1,480,1,480,1,1,1
37,3549,3578,3614,145,180,325,490,1,490,1,500,1,1,1
38,3648,3677,3716,145,195,340,495,1,495,1,510,1,1,1
39,3746,3778,3812,160,170,330,490,1,505,1,480,1,1,1
40,3844,3879,3904,175,125,300,490,1,505,1,460,1,0,1
41,3943,3976,4009,165,165,330,495,1,485,1,525,1,1,1
42,4040,4072,4105,160,165,325,485,1,480,1,480,1,1,1
43,4139,4169,4210,150,205,355,495,1,485,1,525,1,1,1
44,4237,4269,4299,160,150,310,490,1,500,1,445,1,1,1
45,4335,4371,4403,180,160,340,490,1,510,1,520,1,0,1
46,4433,4465,4502,160,185,345,490,1,470,1,495,1,1,1
