"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,13,30,112,85,410,495,NA,1,NA,1,NA,1,1,1
3,250,285,358,175,365,540,1185,0,1275,0,1230,0,1,1
4,395,434,508,195,370,565,725,1,745,1,750,1,1,1
5,536,577,611,205,170,375,705,1,715,1,515,0,1,0
6,677,715,796,190,405,595,705,1,690,1,925,1,1,1
7,821,860,924,195,320,515,720,1,725,1,640,1,1,1
8,947,1002,1059,275,285,560,630,1,710,1,675,1,0,0
9,1112,1144,1220,160,380,540,825,1,710,1,805,1,0,1
12,1424,1460,1535,180,375,555,1560,0,1580,0,1575,0,1,1
13,1576,1617,1689,205,360,565,760,1,785,1,770,1,1,1
14,1720,1759,1838,195,395,590,720,1,710,1,745,1,1,1
18,2092,2131,2204,195,365,560,1860,0,1860,0,1830,0,1,1
19,2229,2265,2347,180,410,590,685,1,670,1,715,1,1,1
22,2553,2580,2663,135,415,550,1620,0,1575,0,1580,0,0,1
25,2871,2910,2998,195,440,635,1590,0,1650,0,1675,0,1,0
29,3311,3312,3385,5,365,370,2200,0,2010,0,1935,0,0,1
30,3400,3439,3508,195,345,540,445,0,635,1,615,1,1,1
31,3533,3571,3640,190,345,535,665,1,660,1,660,1,1,1
32,3667,3704,3777,185,365,550,670,1,665,1,685,1,1,1
33,3804,3843,3909,195,330,525,685,1,695,1,660,1,1,1
34,3940,3977,4047,185,350,535,680,1,670,1,690,1,1,1
35,4070,4111,4184,205,365,570,650,1,670,1,685,1,1,1
36,4195,4234,4274,195,200,395,625,1,615,1,450,0,1,0
37,4321,4356,4428,175,360,535,630,1,610,1,770,1,1,1
38,4448,4488,4554,200,330,530,635,1,660,1,630,1,1,1
39,4584,4621,4691,185,350,535,680,1,665,1,685,1,1,1
40,4744,4780,4853,180,365,545,800,1,795,1,810,1,1,1
41,4902,4937,5015,175,390,565,790,1,785,1,810,1,1,1
42,5055,5093,5167,190,370,560,765,1,780,1,760,1,1,1
43,5195,5235,5307,200,360,560,700,1,710,1,700,1,1,1
44,5324,5364,5430,200,330,530,645,1,645,1,615,1,1,1
45,5449,5490,5559,205,345,550,625,1,630,1,645,1,1,1
46,5576,5614,5658,190,220,410,635,1,620,1,495,0,1,0
47,5707,5745,5819,190,370,560,655,1,655,1,805,1,1,1
48,5851,5887,5959,180,360,540,720,1,710,1,700,1,1,1
49,5995,6033,6109,190,380,570,720,1,730,1,750,1,1,1
52,6285,6324,6384,195,300,495,1450,0,1455,0,1375,0,1,0
55,6550,6587,6662,185,375,560,1325,0,1315,0,1390,0,1,1
56,6712,6748,6826,180,390,570,810,1,805,1,820,1,1,1
57,6874,6912,7000,190,440,630,810,1,820,1,870,1,1,0
59,7045,7082,7161,185,395,580,855,1,850,1,805,1,1,1
60,7209,7248,7321,195,365,560,820,1,830,1,800,1,1,1
61,7366,7405,7480,195,375,570,785,1,785,1,795,1,1,1
62,7514,7555,7624,205,345,550,740,1,750,1,720,1,1,1
63,7651,7692,7763,205,355,560,685,1,685,1,695,1,1,1
64,7777,7818,7852,205,170,375,630,1,630,1,445,0,1,0
65,7905,7942,7985,185,215,400,640,1,620,1,665,1,1,0
66,8047,8084,8158,185,370,555,710,1,710,1,865,1,1,1
67,8199,8237,8310,190,365,555,760,1,765,1,760,1,1,1
68,8332,8373,8413,205,200,405,665,1,680,1,515,0,1,0
69,8465,8505,8574,200,345,545,665,1,660,1,805,1,1,1
70,8594,8633,8700,195,335,530,645,1,640,1,630,1,1,1
71,8742,8779,8853,185,370,555,740,1,730,1,765,1,1,1
72,8889,8927,9012,190,425,615,735,1,740,1,795,1,1,0
74,9049,9087,9160,190,365,555,800,1,800,1,740,1,1,1
75,9187,9227,9296,200,345,545,690,1,700,1,680,1,1,1
76,9315,9357,9407,210,250,460,640,1,650,1,555,1,0,0
78,9551,9590,9628,195,190,385,1180,0,1165,0,1105,0,1,0
79,9671,9709,9777,190,340,530,600,1,595,1,745,1,1,1
80,9799,9838,9915,195,385,580,640,1,645,1,690,1,1,1
81,9939,9974,10054,175,400,575,700,1,680,1,695,1,1,1
82,10090,10127,10199,185,360,545,755,1,765,1,725,1,1,1
83,10224,10261,10332,185,355,540,670,1,670,1,665,1,1,1
84,10356,10393,10471,185,390,575,660,1,660,1,695,1,1,1
85,10503,10541,10615,190,370,560,735,1,740,1,720,1,1,1
86,10650,10688,10764,190,380,570,735,1,735,1,745,1,1,1
87,10799,10837,10911,190,370,560,745,1,745,1,735,1,1,1
88,10942,10977,11050,175,365,540,715,1,700,1,695,1,1,1
89,11086,11125,11199,195,370,565,720,1,740,1,745,1,1,1
90,11228,11265,11340,185,375,560,710,1,700,1,705,1,1,1
91,11367,11405,11471,190,330,520,695,1,700,1,655,1,1,1
92,11502,11540,11616,190,380,570,675,1,675,1,725,1,1,1
93,11639,11677,11746,190,345,535,685,1,685,1,650,1,1,1
94,11784,11822,11899,190,385,575,725,1,725,1,765,1,1,1
95,11937,11975,12051,190,380,570,765,1,765,1,760,1,1,1
96,12095,12132,12210,185,390,575,790,1,785,1,795,1,1,1
97,12262,12300,12373,190,365,555,835,1,840,1,815,1,1,1
98,12423,12461,12543,190,410,600,805,1,805,1,850,1,1,1
99,12583,12622,12699,195,385,580,800,1,805,1,780,1,1,1
100,12738,12776,12850,190,370,560,775,1,770,1,755,1,1,1
101,12886,12924,13003,190,395,585,740,1,740,1,765,1,1,1
102,13034,13071,13146,185,375,560,740,1,735,1,715,1,1,1
103,13178,13216,13296,190,400,590,720,1,725,1,750,1,1,1
104,13331,13369,13445,190,380,570,765,1,765,1,745,1,1,1
105,13483,13520,13597,185,385,570,760,1,755,1,760,1,1,1
107,13648,13685,13759,185,370,555,825,1,825,1,810,1,1,1
108,13807,13847,13925,200,390,590,795,1,810,1,830,1,1,1
109,13967,14006,14080,195,370,565,800,1,795,1,775,1,1,1
110,14123,14162,14238,195,380,575,780,1,780,1,790,1,1,1
111,14274,14314,14390,200,380,580,755,1,760,1,760,1,1,1
112,14425,14464,14540,195,380,575,755,1,750,1,750,1,1,1
113,14579,14619,14692,200,365,565,770,1,775,1,760,1,1,1
116,14913,14950,15028,185,390,575,1670,0,1655,0,1680,0,1,1
119,15211,15253,15315,210,310,520,1490,0,1515,0,1435,0,0,0
123,15602,15640,15710,190,350,540,1955,0,1935,0,1975,0,1,1
126,15939,15977,16059,190,410,600,1685,0,1685,0,1745,0,1,1
128,16117,16154,16230,185,380,565,890,1,885,1,855,1,1,1
129,16270,16311,16384,205,365,570,765,1,785,1,770,1,1,1
130,16422,16462,16538,200,380,580,760,1,755,1,770,1,1,1
131,16577,16615,16693,190,390,580,775,1,765,1,775,1,1,1
132,16733,16771,16847,190,380,570,780,1,780,1,770,1,1,1
133,16888,16927,17002,195,375,570,775,1,780,1,775,1,1,1
134,17037,17077,17144,200,335,535,745,1,750,1,710,1,1,1
135,17185,17224,17295,195,355,550,740,1,735,1,755,1,1,1
136,17339,17377,17450,190,365,555,770,1,765,1,775,1,1,1
137,17498,17535,17613,185,390,575,795,1,790,1,815,1,1,1
139,17663,17701,17778,190,385,575,825,1,830,1,825,1,1,1
140,17812,17853,17924,205,355,560,745,1,760,1,730,1,1,1
141,17946,17985,18023,195,190,385,670,1,660,1,495,0,1,0
142,18085,18121,18192,180,355,535,695,1,680,1,845,1,1,1
143,18238,18275,18352,185,385,570,765,1,770,1,800,1,1,1
144,18396,18434,18506,190,360,550,790,1,795,1,770,1,1,1
147,18716,18754,18833,190,395,585,1600,0,1600,0,1635,0,1,1
148,18872,18912,18984,200,360,560,780,1,790,1,755,1,1,1
151,19156,19196,19234,200,190,390,1420,0,1420,0,1250,0,1,0
152,19287,19327,19396,200,345,545,655,1,655,1,810,1,1,1
153,19421,19458,19533,185,375,560,670,1,655,1,685,1,1,1
154,19565,19602,19679,185,385,570,720,1,720,1,730,1,1,1
156,19730,19767,19844,185,385,570,825,1,825,1,825,1,1,1
158,19897,19935,20008,190,365,555,835,1,840,1,820,1,1,1
159,20043,20083,20157,200,370,570,730,1,740,1,745,1,1,1
160,20180,20220,20292,200,360,560,685,1,685,1,675,1,1,1
161,20315,20355,20428,200,365,565,675,1,675,1,680,1,1,1
162,20453,20492,20560,195,340,535,690,1,685,1,660,1,1,1
163,20605,20643,20717,190,370,560,760,1,755,1,785,1,1,1
164,20755,20795,20869,200,370,570,750,1,760,1,760,1,1,1
165,20915,20954,21029,195,375,570,800,1,795,1,800,1,1,1
168,21223,21264,21332,205,340,545,1540,0,1550,0,1515,0,1,1
169,21358,21398,21469,200,355,555,675,1,670,1,685,1,1,1
170,21490,21528,21602,190,370,560,660,1,650,1,665,1,1,1
171,21625,21661,21735,180,370,550,675,1,665,1,665,1,1,1
172,21774,21812,21890,190,390,580,745,1,755,1,775,1,1,1
173,21938,21974,22050,180,380,560,820,1,810,1,800,1,1,1
174,22091,22131,22207,200,380,580,765,1,785,1,785,1,1,1
175,22231,22270,22344,195,370,565,700,1,695,1,685,1,1,1
176,22369,22408,22483,195,375,570,690,1,690,1,695,1,1,1
177,22516,22555,22629,195,370,565,735,1,735,1,730,1,1,1
178,22671,22709,22786,190,385,575,775,1,770,1,785,1,1,1
179,22824,22864,22937,200,365,565,765,1,775,1,755,1,1,1
180,22981,23020,23093,195,365,560,785,1,780,1,780,1,1,1
181,23128,23168,23241,200,365,565,735,1,740,1,740,1,1,1
182,23265,23306,23376,205,350,555,685,1,690,1,675,1,1,1
183,23411,23450,23525,195,375,570,730,1,720,1,745,1,1,1
184,23560,23599,23675,195,380,575,745,1,745,1,750,1,1,1
185,23711,23750,23827,195,385,580,755,1,755,1,760,1,1,1
186,23862,23901,23972,195,355,550,755,1,755,1,725,1,1,1
