"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,73,113,178,200,325,525,NA,1,NA,1,NA,1,1,1
3,244,284,350,200,330,530,855,1,855,1,860,1,1,1
5,416,456,523,200,335,535,860,1,860,1,865,1,1,1
7,586,626,693,200,335,535,850,0,850,0,850,1,1,1
9,758,798,867,200,345,545,860,1,860,1,870,1,1,1
11,930,970,1033,200,315,515,860,1,860,1,830,1,1,1
13,1101,1141,1202,200,305,505,855,1,855,1,845,1,1,1
15,1271,1310,1383,195,365,560,850,0,845,0,905,1,1,0
17,1442,1482,1555,200,365,565,855,1,860,1,860,1,1,0
19,1615,1655,1718,200,315,515,865,1,865,1,815,1,1,1
21,1788,1827,1896,195,345,540,865,1,860,1,890,1,1,1
23,1962,2002,2069,200,335,535,870,1,875,1,865,1,1,1
25,2137,2176,2244,195,340,535,875,1,870,1,875,1,1,1
27,2311,2352,2421,205,345,550,870,1,880,1,885,1,1,1
29,2485,2525,2597,200,360,560,870,1,865,1,880,1,1,1
31,2660,2700,2766,200,330,530,875,1,875,1,845,1,1,1
33,2834,2874,2942,200,340,540,870,1,870,1,880,1,1,1
35,3006,3046,3109,200,315,515,860,1,860,1,835,1,1,1
37,3180,3220,3284,200,320,520,870,1,870,1,875,1,1,1
39,3355,3394,3464,195,350,545,875,1,870,1,900,1,1,1
42,3701,3741,3807,200,330,530,1730,0,1735,0,1715,0,1,1
44,3876,3917,3981,205,320,525,875,1,880,1,870,1,1,1
46,4051,4091,4155,200,320,520,875,1,870,1,870,1,1,1
48,4225,4265,4327,200,310,510,870,1,870,1,860,1,1,1
50,4400,4441,4507,205,330,535,875,1,880,1,900,1,1,1
52,4575,4615,4675,200,300,500,875,1,870,1,840,1,1,1
54,4749,4789,4857,200,340,540,870,1,870,1,910,1,1,1
56,4923,4963,5029,200,330,530,870,1,870,1,860,1,1,1
58,5099,5139,5210,200,355,555,880,1,880,1,905,1,1,1
60,5274,5315,5383,205,340,545,875,1,880,1,865,1,1,1
62,5448,5488,5553,200,325,525,870,1,865,1,850,1,1,1
64,5624,5664,5722,200,290,490,880,1,880,1,845,1,1,1
66,5799,5840,5904,205,320,525,875,1,880,1,910,1,1,1
68,5974,6013,6078,195,325,520,875,1,865,1,870,1,1,1
70,6149,6188,6262,195,370,565,875,1,875,1,920,1,1,0
72,6325,6365,6434,200,345,545,880,1,885,1,860,1,1,1
74,6500,6542,6608,210,330,540,875,1,885,1,870,1,0,1
76,6674,6715,6775,205,300,505,870,1,865,1,835,1,1,1
78,6847,6888,6951,205,315,520,865,1,865,1,880,1,1,1
80,7020,7061,7125,205,320,525,865,1,865,1,870,1,1,1
82,7192,7232,7303,200,355,555,860,1,855,1,890,1,1,1
84,7362,7402,7470,200,340,540,850,0,850,0,835,1,1,1
86,7533,7573,7639,200,330,530,855,1,855,1,845,1,1,1
88,7703,7744,7807,205,315,520,850,0,855,1,840,1,1,1
90,7871,7911,7977,200,330,530,840,0,835,0,850,1,1,1
92,8040,8079,8146,195,335,530,845,0,840,0,845,1,1,1
93,8209,8250,8317,205,335,540,845,0,855,1,855,1,1,1
95,8380,8420,8486,200,330,530,855,1,850,0,845,1,1,1
97,8550,8590,8657,200,335,535,850,0,850,0,855,1,1,1
99,8721,8760,8825,195,325,520,855,1,850,0,840,1,1,1
101,8893,8932,8997,195,325,520,860,1,860,1,860,1,1,1
103,9065,9105,9174,200,345,545,860,1,865,1,885,1,1,1
105,9237,9276,9343,195,335,530,860,1,855,1,845,1,1,1
107,9410,9449,9517,195,340,535,865,1,865,1,870,1,1,1
109,9584,9624,9690,200,330,530,870,1,875,1,865,1,1,1
111,9758,9797,9860,195,315,510,870,1,865,1,850,1,1,1
113,9931,9970,10036,195,330,525,865,1,865,1,880,1,1,1
115,10105,10144,10213,195,345,540,870,1,870,1,885,1,1,1
117,10279,10319,10384,200,325,525,870,1,875,1,855,1,1,1
119,10452,10492,10561,200,345,545,865,1,865,1,885,1,1,1
121,10627,10665,10734,190,345,535,875,1,865,1,865,1,1,1
123,10802,10843,10907,205,320,525,875,1,890,0,865,1,1,1
125,10978,11019,11082,205,315,520,880,1,880,1,875,1,1,1
127,11154,11194,11264,200,350,550,880,1,875,1,910,1,1,1
129,11333,11373,11441,200,340,540,895,0,895,0,885,1,1,1
131,11513,11552,11622,195,350,545,900,0,895,0,905,1,1,1
133,11692,11732,11804,200,360,560,895,0,900,0,910,1,1,1
135,11870,11910,11980,200,350,550,890,0,890,0,880,1,1,1
137,12048,12088,12153,200,325,525,890,0,890,0,865,1,1,1
