"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,1124,1175,1218,255,215,470,NA,1,NA,1,NA,1,1,1
2,1264,1296,1349,160,265,425,700,1,605,1,655,1,1,1
3,1380,1410,1458,150,240,390,580,1,570,1,545,1,1,1
4,1498,1534,1571,180,185,365,590,1,620,1,565,1,1,1
6,1735,1773,1810,190,185,375,1185,0,1195,0,1195,0,0,1
7,1855,1886,1938,155,260,415,600,1,565,1,640,1,1,1
8,1981,2016,2081,175,325,500,630,1,650,1,715,1,1,1
9,2113,2143,2202,150,295,445,660,1,635,1,605,1,1,1
10,2255,2288,2356,165,340,505,710,1,725,1,770,1,1,1
11,2397,2430,2480,165,250,415,710,1,710,1,620,1,1,1
12,2535,2568,2631,165,315,480,690,1,690,1,755,1,1,1
15,2909,2940,2995,155,275,430,1870,0,1860,0,1820,0,1,1
16,3029,3062,3110,165,240,405,600,1,610,1,575,1,1,1
17,3155,3186,3234,155,240,395,630,1,620,1,620,1,1,1
20,3415,3447,3506,160,295,455,1300,0,1305,0,1360,0,1,1
22,3669,3702,3759,165,285,450,1270,0,1275,0,1265,0,1,1
23,3799,3833,3890,170,285,455,650,1,655,1,655,1,1,1
24,3932,3965,4014,165,245,410,665,1,660,1,620,1,1,1
25,4061,4095,4137,170,210,380,645,1,650,1,615,1,1,1
26,4184,4214,4286,150,360,510,615,1,595,1,745,1,1,1
28,4423,4456,4501,165,225,390,1195,0,1210,0,1075,0,1,1
29,4545,4579,4621,170,210,380,610,1,615,1,600,1,1,1
30,4670,4704,4750,170,230,400,625,1,625,1,645,1,1,1
31,4799,4830,4896,155,330,485,645,1,630,1,730,1,1,1
32,4931,4964,5022,165,290,455,660,1,670,1,630,1,1,1
33,5058,5090,5137,160,235,395,635,1,630,1,575,1,1,1
