"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
76,11109,11156,11202,235,230,465,745,1,750,1,680,1,1,1
77,11267,11312,11366,225,270,495,790,1,780,1,820,1,1,1
78,11427,11471,11527,220,280,500,800,1,795,1,805,1,1,1
79,11583,11628,11690,225,310,535,780,1,785,1,815,1,1,1
81,11750,11795,11855,225,300,525,835,0,835,0,825,1,1,1
83,11915,11961,12007,230,230,460,825,1,830,1,760,1,1,1
84,12068,12113,12165,225,260,485,765,1,760,1,790,1,1,1
85,12228,12273,12335,225,310,535,800,1,800,1,850,1,1,1
86,12390,12434,12493,220,295,515,810,1,805,1,790,1,1,1
87,12549,12595,12658,230,315,545,795,1,805,1,825,1,1,1
88,12702,12747,12801,225,270,495,765,1,760,1,715,1,1,1
89,12862,12907,12956,225,245,470,800,1,800,1,775,1,1,1
91,13026,13070,13130,220,300,520,820,1,815,1,870,1,1,1
92,13184,13230,13284,230,270,500,790,1,800,1,770,1,1,1
93,13337,13383,13458,230,375,605,765,1,765,1,870,1,1,0
94,13498,13545,13598,235,265,500,805,1,810,1,700,1,1,1
96,13659,13706,13768,235,310,545,805,1,805,1,850,1,1,1
97,13809,13858,13911,245,265,510,750,1,760,1,715,1,0,1
98,13962,14008,14066,230,290,520,765,1,750,1,775,1,1,1
99,14113,14160,14211,235,255,490,755,1,760,1,725,1,1,1
100,14258,14305,14351,235,230,465,725,1,725,1,700,1,1,1
101,14403,14446,14513,215,335,550,725,1,705,1,810,1,1,1
102,14556,14600,14668,220,340,560,765,1,770,1,775,1,1,1
103,14714,14760,14813,230,265,495,790,1,800,1,725,1,1,1
104,14860,14906,14953,230,235,465,730,1,730,1,700,1,1,1
105,15012,15056,15116,220,300,520,760,1,750,1,815,1,1,1
106,15170,15214,15272,220,290,510,790,1,790,1,780,1,1,1
107,15328,15373,15428,225,275,500,790,1,795,1,780,1,1,1
108,15478,15524,15576,230,260,490,750,1,755,1,740,1,1,1
109,15637,15683,15740,230,285,515,795,1,795,1,820,1,1,1
110,15794,15842,15892,240,250,490,785,1,795,1,760,1,1,1
111,15938,15986,16031,240,225,465,720,1,720,1,695,1,1,1
112,16086,16132,16182,230,250,480,740,1,730,1,755,1,1,1
113,16234,16279,16334,225,275,500,740,1,735,1,760,1,1,1
114,16377,16422,16467,225,225,450,715,1,715,1,665,1,1,1
115,16516,16561,16610,225,245,470,695,1,695,1,715,1,1,1
116,16661,16705,16771,220,330,550,725,1,720,1,805,1,1,1
117,16818,16861,16926,215,325,540,785,1,780,1,775,1,1,1
119,16979,17025,17083,230,290,520,805,1,820,1,785,1,1,1
120,17131,17176,17229,225,265,490,760,1,755,1,730,1,1,1
121,17289,17334,17392,225,290,515,790,1,790,1,815,1,1,1
122,17444,17490,17549,230,295,525,775,1,780,1,785,1,1,1
123,17592,17639,17690,235,255,490,740,1,745,1,705,1,1,1
124,17734,17780,17829,230,245,475,710,1,705,1,695,1,1,1
125,17877,17921,17977,220,280,500,715,1,705,1,740,1,1,1
126,18013,18058,18104,225,230,455,680,1,685,1,635,1,1,1
127,18154,18197,18250,215,265,480,705,1,695,1,730,1,1,1
128,18300,18344,18396,220,260,480,730,1,735,1,730,1,1,1
129,18449,18493,18546,220,265,485,745,1,745,1,750,1,1,1
130,18594,18638,18697,220,295,515,725,1,725,1,755,1,1,1
131,18749,18794,18850,225,280,505,775,1,780,1,765,1,1,1
132,18905,18950,19004,225,270,495,780,1,780,1,770,1,1,1
133,19050,19096,19140,230,220,450,725,1,730,1,680,1,1,1
134,19196,19240,19293,220,265,485,730,1,720,1,765,1,1,1
135,19341,19386,19448,225,310,535,725,1,730,1,775,1,1,1
136,19482,19527,19573,225,230,455,705,1,705,1,625,1,1,1
137,19625,19668,19724,215,280,495,715,1,705,1,755,1,1,1
138,19777,19820,19890,215,350,565,760,1,760,1,830,1,1,1
139,19928,19971,20022,215,255,470,755,1,755,1,660,1,1,1
140,20069,20114,20160,225,230,455,705,1,715,1,690,1,1,1
141,20220,20263,20317,215,270,485,755,1,745,1,785,1,1,1
142,20373,20418,20468,225,250,475,765,1,775,1,755,1,1,1
143,20517,20559,20609,210,250,460,720,1,705,1,705,1,1,1
144,20670,20714,20764,220,250,470,765,1,775,1,775,1,1,1
145,20822,20867,20919,225,260,485,760,1,765,1,775,1,1,1
146,20966,21009,21057,215,240,455,720,1,710,1,690,1,1,1
147,21114,21158,21212,220,270,490,740,1,745,1,775,1,1,1
148,21262,21304,21363,210,295,505,740,1,730,1,755,1,1,1
149,21404,21448,21491,220,215,435,710,1,720,1,640,1,1,1
150,21544,21586,21639,210,265,475,700,1,690,1,740,1,1,1
151,21690,21732,21780,210,240,450,730,1,730,1,705,1,1,1
152,21840,21883,21941,215,290,505,750,1,755,1,805,1,1,1
153,21983,22026,22075,215,245,460,715,1,715,1,670,1,1,1
154,22130,22172,22227,210,275,485,735,1,730,1,760,1,1,1
155,22281,22323,22384,210,305,515,755,1,755,1,785,1,1,1
156,22425,22469,22515,220,230,450,720,1,730,1,655,1,1,1
157,22573,22616,22673,215,285,500,740,1,735,1,790,1,1,1
158,22722,22766,22813,220,235,455,745,1,750,1,700,1,1,1
159,22863,22907,22955,220,240,460,705,1,705,1,710,1,1,1
160,23005,23049,23099,220,250,470,710,1,710,1,720,1,1,1
161,23144,23187,23234,215,235,450,695,1,690,1,675,1,1,1
162,23280,23324,23366,220,210,430,680,1,685,1,660,1,1,1
163,23418,23460,23515,210,275,485,690,1,680,1,745,1,1,1
164,23562,23603,23655,205,260,465,720,1,715,1,700,1,0,1
165,23706,23748,23802,210,270,480,720,1,725,1,735,1,1,1
166,23848,23890,23935,210,225,435,710,1,710,1,665,1,1,1
