"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,141,147,204,30,285,315,NA,1,NA,1,NA,1,1,1
5,432,460,508,140,240,380,1455,0,1565,0,1520,0,1,1
6,577,605,653,140,240,380,725,1,725,1,725,1,1,1
9,882,914,963,160,245,405,1525,0,1545,0,1550,0,0,1
10,1043,1071,1119,140,240,380,805,1,785,1,780,1,1,1
11,1192,1219,1280,135,305,440,745,1,740,1,805,1,1,1
12,1345,1372,1432,135,300,435,765,1,765,1,760,1,1,1
13,1498,1525,1575,135,250,385,765,1,765,1,715,1,1,1
14,1647,1674,1716,135,210,345,745,1,745,1,705,1,1,1
15,1791,1817,1871,130,270,400,720,1,715,1,775,1,1,1
16,1939,1966,2015,135,245,380,740,1,745,1,720,1,1,1
17,2090,2116,2163,130,235,365,755,1,750,1,740,1,1,1
18,2239,2266,2314,135,240,375,745,1,750,1,755,1,1,1
19,2380,2406,2452,130,230,360,705,1,700,1,690,1,1,1
20,2523,2549,2600,130,255,385,715,1,715,1,740,1,1,1
21,2670,2696,2744,130,240,370,735,1,735,1,720,1,1,1
22,2821,2848,2897,135,245,380,755,1,760,1,765,1,1,1
23,2968,2996,3037,140,205,345,735,1,740,1,700,1,1,1
24,3111,3136,3186,125,250,375,715,1,700,1,745,1,1,1
25,3258,3284,3337,130,265,395,735,1,740,1,755,1,1,1
26,3409,3437,3516,140,395,535,755,1,765,1,895,0,1,0
27,3561,3590,3631,145,205,350,760,1,765,1,575,0,1,1
28,3711,3739,3787,140,240,380,750,1,745,1,780,1,1,1
29,3855,3882,3930,135,240,375,720,1,715,1,715,1,1,1
32,4157,4184,4237,135,265,400,1510,0,1510,0,1535,0,1,1
33,4307,4335,4392,140,285,425,750,1,755,1,775,1,1,1
34,4454,4482,4539,140,285,425,735,1,735,1,735,1,1,1
35,4606,4632,4687,130,275,405,760,1,750,1,740,1,1,1
36,4759,4787,4836,140,245,385,765,1,775,1,745,1,1,1
37,4911,4937,4986,130,245,375,760,1,750,1,750,1,1,1
38,5060,5087,5138,135,255,390,745,1,750,1,760,1,1,1
39,5216,5243,5300,135,285,420,780,1,780,1,810,1,1,1
40,5373,5400,5448,135,240,375,785,1,785,1,740,1,1,1
41,5526,5553,5603,135,250,385,765,1,765,1,775,1,1,1
42,5673,5701,5744,140,215,355,735,1,740,1,705,1,1,1
44,5960,5986,6036,130,250,380,1435,0,1425,0,1460,0,1,1
45,6109,6136,6183,135,235,370,745,1,750,1,735,1,1,1
46,6253,6282,6322,145,200,345,720,1,730,1,695,1,1,1
47,6394,6421,6472,135,255,390,705,1,695,1,750,1,1,1
48,6537,6563,6611,130,240,370,715,1,710,1,695,1,1,1
49,6686,6712,6764,130,260,390,745,1,745,1,765,1,1,1
53,7113,7139,7195,130,280,410,2135,0,2135,0,2155,0,1,1
54,7261,7287,7338,130,255,385,740,1,740,1,715,1,1,1
55,7415,7442,7509,135,335,470,770,1,775,1,855,1,1,0
56,7564,7593,7648,145,275,420,745,1,755,1,695,1,1,1
57,7718,7746,7795,140,245,385,770,1,765,1,735,1,1,1
58,7877,7906,7968,145,310,455,795,1,800,1,865,1,1,1
59,8033,8063,8136,150,365,515,780,1,785,1,840,1,1,0
60,8181,8211,8255,150,220,370,740,1,740,1,595,0,1,1
61,8329,8355,8404,130,245,375,740,1,720,1,745,1,1,1
62,8481,8508,8563,135,275,410,760,1,765,1,795,1,1,1
63,8630,8658,8703,140,225,365,745,1,750,1,700,1,1,1
64,8777,8808,8852,155,220,375,735,1,750,1,745,1,1,1
65,8922,8950,8996,140,230,370,725,1,710,1,720,1,1,1
66,9070,9097,9149,135,260,395,740,1,735,1,765,1,1,1
67,9216,9244,9303,140,295,435,730,1,735,1,770,1,1,1
68,9364,9392,9438,140,230,370,740,1,740,1,675,1,1,1
71,9647,9674,9727,135,265,400,1415,0,1410,0,1445,0,1,1
72,9794,9822,9874,140,260,400,735,1,740,1,735,1,1,1
73,9942,9970,10016,140,230,370,740,1,740,1,710,1,1,1
74,10085,10116,10160,155,220,375,715,1,730,1,720,1,1,1
77,10389,10416,10473,135,285,420,1520,0,1500,0,1565,0,1,1
78,10553,10580,10631,135,255,390,820,0,820,1,790,1,1,1
79,10715,10743,10797,140,270,410,810,1,815,1,830,1,1,1
80,10871,10901,10952,150,255,405,780,1,790,1,775,1,1,1
81,11022,11051,11099,145,240,385,755,1,750,1,735,1,1,1
82,11174,11203,11264,145,305,450,760,1,760,1,825,1,1,1
83,11329,11357,11412,140,275,415,775,1,770,1,740,1,1,1
84,11485,11515,11571,150,280,430,780,1,790,1,795,1,1,1
85,11635,11664,11714,145,250,395,750,1,745,1,715,1,1,1
86,11790,11817,11872,135,275,410,775,1,765,1,790,1,1,1
88,11964,11971,12033,35,310,345,870,0,770,1,805,1,0,1
89,12087,12119,12170,160,255,415,615,0,740,1,685,1,0,1
90,12234,12263,12312,145,245,390,735,1,720,1,710,1,1,1
91,12380,12408,12463,140,275,415,730,1,725,1,755,1,1,1
92,12522,12549,12591,135,210,345,710,1,705,1,640,1,1,1
93,12674,12688,12730,70,210,280,760,1,695,1,695,1,0,1
94,12798,12824,12874,130,250,380,620,0,680,1,720,1,1,1
95,12935,12963,13010,140,235,375,685,1,695,1,680,1,1,1
96,13076,13102,13154,130,260,390,705,1,695,1,720,1,1,1
97,13217,13245,13293,140,240,380,705,1,715,1,695,1,1,1
98,13354,13383,13425,145,210,355,685,1,690,1,660,1,1,1
99,13492,13520,13566,140,230,370,690,1,685,1,705,1,1,1
100,13635,13662,13710,135,240,375,715,1,710,1,720,1,1,1
101,13782,13811,13859,145,240,385,735,1,745,1,745,1,1,1
102,13926,13954,14019,140,325,465,720,1,715,1,800,1,1,1
103,14068,14096,14140,140,220,360,710,1,710,1,605,0,1,1
104,14213,14241,14290,140,245,385,725,1,725,1,750,1,1,1
108,14649,14677,14729,140,260,400,2180,0,2180,0,2195,0,1,1
109,14793,14820,14868,135,240,375,720,1,715,1,695,1,1,1
110,14939,14968,15050,145,410,555,730,1,740,1,910,0,1,0
111,15088,15117,15142,145,125,270,745,1,745,1,460,0,1,0
112,15232,15238,15303,30,325,355,720,1,605,0,805,1,0,1
113,15373,15398,15449,125,255,380,705,1,800,1,730,1,1,1
116,15676,15703,15755,135,260,395,1515,0,1525,0,1530,0,1,1
117,15833,15861,15920,140,295,435,785,1,790,1,825,1,1,1
118,15986,16012,16062,130,250,380,765,1,755,1,710,1,1,1
119,16140,16166,16223,130,285,415,770,1,770,1,805,1,1,1
120,16291,16319,16372,140,265,405,755,1,765,1,745,1,1,1
121,16443,16471,16523,140,260,400,760,1,760,1,755,1,1,1
