"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
52,7168,7196,7242,140,230,370,720,1,695,1,685,1,1,1
53,7310,7339,7388,145,245,390,710,1,715,1,730,1,1,0
54,7453,7483,7525,150,210,360,715,1,720,1,685,1,1,1
55,7595,7626,7669,155,215,370,710,1,715,1,720,1,1,1
56,7737,7768,7812,155,220,375,710,1,710,1,715,1,1,1
57,7879,7908,7952,145,220,365,710,1,700,1,700,1,1,1
58,8023,8052,8096,145,220,365,720,1,720,1,720,1,1,1
59,8167,8196,8240,145,220,365,720,1,720,1,720,1,1,1
60,8312,8342,8384,150,210,360,725,1,730,1,720,1,1,1
61,8456,8486,8528,150,210,360,720,1,720,1,720,1,1,1
62,8593,8623,8667,150,220,370,685,1,685,1,695,1,1,1
63,8739,8768,8813,145,225,370,730,1,725,1,730,1,1,1
64,8882,8910,8957,140,235,375,715,1,710,1,720,1,1,1
65,9025,9053,9100,140,235,375,715,1,715,1,715,1,1,1
66,9170,9199,9244,145,225,370,725,1,730,1,720,1,1,1
67,9315,9344,9387,145,215,360,725,1,725,1,715,1,1,1
68,9459,9489,9532,150,215,365,720,1,725,1,725,1,1,1
69,9601,9633,9675,160,210,370,710,1,720,1,715,1,0,1
70,9742,9773,9816,155,215,370,705,1,700,1,705,1,1,1
71,9888,9918,9961,150,215,365,730,1,725,1,725,1,1,1
72,10036,10065,10111,145,230,375,740,1,735,1,750,1,1,1
73,10177,10206,10252,145,230,375,705,1,705,1,705,1,1,1
74,10336,10364,10408,140,220,360,795,0,790,0,780,0,1,1
75,10489,10518,10562,145,220,365,765,1,770,0,770,0,1,1
76,10636,10666,10708,150,210,360,735,1,740,1,730,1,1,1
77,10789,10819,10861,150,210,360,765,1,765,1,765,1,1,1
78,10937,10967,11012,150,225,375,740,1,740,1,755,1,1,1
79,11085,11115,11159,150,220,370,740,1,740,1,735,1,1,1
80,11233,11262,11307,145,225,370,740,1,735,1,740,1,1,1
81,11380,11410,11456,150,230,380,735,1,740,1,745,1,1,1
82,11531,11561,11612,150,255,405,755,1,755,1,780,0,1,0
83,11681,11711,11759,150,240,390,750,1,750,1,735,1,1,0
84,11835,11865,11910,150,225,375,770,0,770,0,755,1,1,1
85,11987,12017,12060,150,215,365,760,1,760,1,750,1,1,1
86,12139,12168,12213,145,225,370,760,1,755,1,765,1,1,1
87,12289,12319,12364,150,225,375,750,1,755,1,755,1,1,1
88,12442,12471,12516,145,225,370,765,1,760,1,760,1,1,1
89,12593,12623,12664,150,205,355,755,1,760,1,740,1,1,1
90,12742,12773,12816,155,215,370,745,1,750,1,760,1,1,1
91,12892,12923,12964,155,205,360,750,1,750,1,740,1,1,1
92,13041,13070,13115,145,225,370,745,1,735,1,755,1,1,1
93,13187,13216,13261,145,225,370,730,1,730,1,730,1,1,1
94,13335,13364,13408,145,220,365,740,1,740,1,735,1,1,1
95,13483,13512,13556,145,220,365,740,1,740,1,740,1,1,1
96,13630,13661,13702,155,205,360,735,1,745,1,730,1,1,1
97,13776,13806,13851,150,225,375,730,1,725,1,745,1,1,1
98,13920,13949,13996,145,235,380,720,1,715,1,725,1,1,1
99,14064,14093,14138,145,225,370,720,1,720,1,710,1,1,1
100,14209,14239,14283,150,220,370,725,1,730,1,725,1,1,1
101,14354,14384,14427,150,215,365,725,1,725,1,720,1,1,1
102,14497,14527,14570,150,215,365,715,1,715,1,715,1,1,1
103,14640,14669,14714,145,225,370,715,1,710,1,720,1,1,1
104,14784,14813,14858,145,225,370,720,1,720,1,720,1,1,1
105,14927,14957,15001,150,220,370,715,1,720,1,715,1,1,1
106,15070,15099,15144,145,225,370,715,1,710,1,715,1,1,1
107,15212,15241,15286,145,225,370,710,1,710,1,710,1,1,1
108,15357,15386,15431,145,225,370,725,1,725,1,725,1,1,1
109,15502,15531,15573,145,210,355,725,1,725,1,710,1,1,1
110,15646,15675,15719,145,220,365,720,1,720,1,730,1,1,1
111,15789,15818,15862,145,220,365,715,1,715,1,715,1,1,1
112,15935,15964,16010,145,230,375,730,1,730,1,740,1,1,1
113,16080,16110,16153,150,215,365,725,1,730,1,715,1,1,1
114,16225,16255,16300,150,225,375,725,1,725,1,735,1,1,1
115,16370,16399,16444,145,225,370,725,1,720,1,720,1,1,1
116,16515,16544,16590,145,230,375,725,1,725,1,730,1,1,1
117,16660,16690,16734,150,220,370,725,1,730,1,720,1,1,1
118,16802,16831,16875,145,220,365,710,1,705,1,705,1,1,1
119,16949,16977,17022,140,225,365,735,1,730,1,735,1,1,1
120,17093,17122,17166,145,220,365,720,1,725,1,720,1,1,1
121,17239,17268,17312,145,220,365,730,1,730,1,730,1,1,1
122,17383,17412,17456,145,220,365,720,1,720,1,720,1,1,1
123,17527,17555,17601,140,230,370,720,1,715,1,725,1,1,1
124,17672,17702,17744,150,210,360,725,1,735,1,715,1,1,1
125,17817,17846,17890,145,220,365,725,1,720,1,730,1,1,1
126,17961,17990,18034,145,220,365,720,1,720,1,720,1,1,1
127,18104,18133,18178,145,225,370,715,1,715,1,720,1,1,1
128,18248,18277,18321,145,220,365,720,1,720,1,715,1,1,1
129,18393,18423,18465,150,210,360,725,1,730,1,720,1,1,1
130,18537,18566,18610,145,220,365,720,1,715,1,725,1,1,1
131,18679,18708,18753,145,225,370,710,1,710,1,715,1,1,1
132,18823,18852,18897,145,225,370,720,1,720,1,720,1,1,1
133,18967,18997,19038,150,205,355,720,1,725,1,705,1,1,1
134,19111,19140,19182,145,210,355,720,1,715,1,720,1,1,1
135,19249,19278,19322,145,220,365,690,1,690,1,700,1,1,1
136,19397,19425,19470,140,225,365,740,1,735,1,740,1,1,1
137,19542,19571,19614,145,215,360,725,1,730,1,720,1,1,1
138,19687,19715,19758,140,215,355,725,1,720,1,720,1,1,1
139,19830,19859,19903,145,220,365,715,1,720,1,725,1,1,1
140,19974,20002,20049,140,235,375,720,1,715,1,730,1,1,1
141,20120,20148,20192,140,220,360,730,1,730,1,715,1,1,1
142,20250,20280,20322,150,210,360,650,0,660,0,650,0,1,1
143,20405,20432,20476,135,220,355,775,0,760,1,770,0,0,1
144,20548,20576,20621,140,225,365,715,1,720,1,725,1,1,1
145,20695,20722,20768,135,230,365,735,1,730,1,735,1,0,1
146,20840,20869,20912,145,215,360,725,1,735,1,720,1,1,1
147,20986,21015,21059,145,220,365,730,1,730,1,735,1,1,1
148,21130,21159,21203,145,220,365,720,1,720,1,720,1,1,1
149,21274,21302,21348,140,230,370,720,1,715,1,725,1,1,1
150,21419,21448,21493,145,225,370,725,1,730,1,725,1,1,1
151,21565,21594,21638,145,220,365,730,1,730,1,725,1,1,1
152,21712,21741,21784,145,215,360,735,1,735,1,730,1,1,1
153,21856,21885,21930,145,225,370,720,1,720,1,730,1,1,1
154,22002,22030,22075,140,225,365,730,1,725,1,725,1,1,1
155,22148,22176,22220,140,220,360,730,1,730,1,725,1,1,1
156,22294,22323,22367,145,220,365,730,1,735,1,735,1,1,1
157,22440,22469,22510,145,205,350,730,1,730,1,715,1,1,1
158,22583,22612,22657,145,225,370,715,1,715,1,735,1,1,1
159,22728,22756,22801,140,225,365,725,1,720,1,720,1,1,1
160,22872,22901,22946,145,225,370,720,1,725,1,725,1,1,1
161,23017,23046,23090,145,220,365,725,1,725,1,720,1,1,1
162,23163,23192,23233,145,205,350,730,1,730,1,715,1,1,1
163,23306,23335,23379,145,220,365,715,1,715,1,730,1,1,1
164,23450,23477,23522,135,225,360,720,1,710,1,715,1,0,1
165,23594,23622,23666,140,220,360,720,1,725,1,720,1,1,1
166,23738,23768,23811,150,215,365,720,1,730,1,725,1,1,1
167,23883,23913,23954,150,205,355,725,1,725,1,715,1,1,1
