"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
2,123,162,210,195,240,435,NA,1,NA,1,NA,1,1,1
3,268,309,356,205,235,440,725,1,735,1,730,1,1,1
4,412,454,495,210,205,415,720,1,725,1,695,1,1,1
5,557,598,646,205,240,445,725,1,720,1,755,1,1,1
6,701,741,792,200,255,455,720,1,715,1,730,1,1,1
7,846,888,935,210,235,445,725,1,735,1,715,1,1,1
8,989,1033,1077,220,220,440,715,1,725,1,710,1,1,1
9,1133,1173,1220,200,235,435,720,1,700,1,715,1,1,1
10,1278,1317,1364,195,235,430,725,1,720,1,720,1,1,1
11,1421,1460,1512,195,260,455,715,1,715,1,740,1,1,1
12,1566,1608,1654,210,230,440,725,1,740,1,710,1,1,1
13,1708,1751,1797,215,230,445,710,1,715,1,715,1,1,1
14,1851,1892,1936,205,220,425,715,1,705,1,695,1,1,1
15,1994,2034,2087,200,265,465,715,1,710,1,755,1,1,1
16,2136,2175,2223,195,240,435,710,1,705,1,680,1,1,1
17,2279,2320,2364,205,220,425,715,1,725,1,705,1,1,1
18,2421,2461,2509,200,240,440,710,1,705,1,725,1,1,1
19,2564,2602,2649,190,235,425,715,1,705,1,700,1,1,1
20,2707,2746,2794,195,240,435,715,1,720,1,725,1,1,1
21,2850,2890,2934,200,220,420,715,1,720,1,700,1,1,1
22,2992,3035,3079,215,220,435,710,1,725,1,725,1,1,1
23,3135,3174,3218,195,220,415,715,1,695,1,695,1,1,1
24,3277,3316,3382,195,330,525,710,1,710,1,820,0,1,0
25,3420,3461,3508,205,235,440,715,1,725,1,630,0,1,1
26,3562,3602,3646,200,220,420,710,1,705,1,690,1,1,1
27,3704,3745,3786,205,205,410,710,1,715,1,700,1,1,1
28,3847,3886,3944,195,290,485,715,1,705,1,790,0,1,0
29,3990,4030,4075,200,225,425,715,1,720,1,655,1,1,1
30,4132,4171,4215,195,220,415,710,1,705,1,700,1,1,1
31,4275,4316,4362,205,230,435,715,1,725,1,735,1,1,1
32,4418,4458,4506,200,240,440,715,1,710,1,720,1,1,1
33,4563,4600,4647,185,235,420,725,1,710,1,705,1,1,1
34,4707,4747,4788,200,205,405,720,1,735,1,705,1,1,1
35,4850,4892,4932,210,200,410,715,1,725,1,720,1,1,1
36,4994,5033,5075,195,210,405,720,1,705,1,715,1,1,1
37,5138,5175,5223,185,240,425,720,1,710,1,740,1,1,1
38,5281,5318,5362,185,220,405,715,1,715,1,695,1,1,1
39,5425,5464,5518,195,270,465,720,1,730,1,780,0,1,1
40,5570,5613,5652,215,195,410,725,1,745,0,670,1,1,1
41,5713,5751,5794,190,215,405,715,1,690,1,710,1,1,1
42,5856,5894,5939,190,225,415,715,1,715,1,725,1,1,1
43,5999,6038,6080,195,210,405,715,1,720,1,705,1,1,1
44,6143,6184,6224,205,200,405,720,1,730,1,720,1,1,1
45,6285,6326,6371,205,225,430,710,1,710,1,735,1,1,1
46,6429,6466,6513,185,235,420,720,1,700,1,710,1,1,1
47,6572,6607,6654,175,235,410,715,1,705,1,705,1,1,1
48,6714,6753,6798,195,225,420,710,1,730,1,720,1,1,1
49,6857,6900,6938,215,190,405,715,1,735,1,700,1,1,1
50,6999,7039,7083,200,220,420,710,1,695,1,725,1,1,1
51,7142,7180,7228,190,240,430,715,1,705,1,725,1,1,1
52,7284,7322,7366,190,220,410,710,1,710,1,690,1,1,1
53,7427,7468,7512,205,220,425,715,1,730,1,730,1,1,1
54,7568,7611,7651,215,200,415,705,1,715,1,695,1,1,1
55,7709,7748,7792,195,220,415,705,1,685,1,705,1,1,1
56,7852,7889,7937,185,240,425,715,1,705,1,725,1,1,1
57,7992,8033,8073,205,200,405,700,1,720,1,680,1,1,1
58,8134,8174,8216,200,210,410,710,1,705,1,715,1,1,1
59,8275,8312,8356,185,220,405,705,1,690,1,700,1,1,1
60,8416,8455,8498,195,215,410,705,1,715,1,710,1,1,1
61,8557,8596,8646,195,250,445,705,1,705,1,740,1,1,1
62,8699,8739,8799,200,300,500,710,1,715,1,765,1,1,0
63,8841,8883,8917,210,170,380,710,1,720,1,590,0,1,0
64,8983,9023,9069,200,230,430,710,1,700,1,760,1,1,1
65,9125,9164,9218,195,270,465,710,1,705,1,745,1,1,1
66,9266,9306,9355,200,245,445,705,1,710,1,685,1,1,1
67,9408,9444,9490,180,230,410,710,1,690,1,675,1,1,1
68,9548,9585,9629,185,220,405,700,1,705,1,695,1,1,1
71,9830,9868,9910,190,210,400,1410,0,1415,0,1405,0,1,1
72,9971,10014,10051,215,185,400,705,1,730,1,705,1,1,1
73,10111,10154,10193,215,195,410,700,1,700,1,710,1,1,1
74,10252,10292,10334,200,210,410,705,1,690,1,705,1,1,1
75,10392,10430,10475,190,225,415,700,1,690,1,705,1,1,1
76,10532,10573,10619,205,230,435,700,1,715,1,720,1,1,1
77,10671,10712,10756,205,220,425,695,1,695,1,685,1,1,1
78,10812,10850,10893,190,215,405,705,1,690,1,685,1,1,1
79,10952,10989,11037,185,240,425,700,1,695,1,720,1,1,1
83,11371,11412,11450,205,190,395,2095,0,2115,0,2065,0,1,1
84,11512,11550,11594,190,220,410,705,1,690,1,720,1,1,1
85,11652,11690,11739,190,245,435,700,1,700,1,725,1,1,1
86,11793,11829,11880,180,255,435,705,1,695,1,705,1,1,1
87,11934,11974,12009,200,175,375,705,1,725,1,645,1,1,1
88,12074,12114,12161,200,235,435,700,1,700,1,760,1,1,1
89,12215,12253,12297,190,220,410,705,1,695,1,680,1,1,1
90,12356,12391,12441,175,250,425,705,1,690,1,720,1,1,1
91,12498,12538,12584,200,230,430,710,1,735,1,715,1,1,1
92,12638,12679,12738,205,295,500,700,1,705,1,770,1,1,0
93,12779,12818,12863,195,225,420,705,1,695,1,625,0,1,1
94,12919,12956,13004,185,240,425,700,1,690,1,705,1,1,1
95,13060,13097,13138,185,205,390,705,1,705,1,670,1,1,1
