"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
87,7702,7741,7812,195,355,550,875,1,875,1,865,1,1,1
88,7793,7827,7895,170,340,510,455,0,430,0,415,1,1,1
89,7876,7911,7996,175,425,600,415,0,420,0,505,1,1,1
91,8053,8098,8163,225,325,550,885,1,935,1,835,1,1,1
93,8229,8271,8361,210,450,660,880,1,865,1,990,1,1,1
95,8402,8441,8512,195,355,550,865,1,850,1,755,1,1,1
97,8567,8611,8680,220,345,565,825,1,850,1,840,1,1,1
98,8723,8769,8852,230,415,645,780,1,790,1,860,1,1,1
99,8880,8925,8995,225,350,575,785,1,780,1,715,1,1,1
101,9046,9087,9158,205,355,560,830,1,810,1,815,1,1,1
103,9215,9254,9335,195,405,600,845,1,835,1,885,1,1,1
105,9387,9433,9508,230,375,605,860,1,895,1,865,1,1,1
107,9560,9604,9675,220,355,575,865,1,855,1,835,1,1,1
108,9643,9687,9758,220,355,575,415,0,415,0,415,1,1,1
109,9735,9768,9850,165,410,575,460,0,405,0,460,1,1,1
111,9911,9950,10012,195,310,505,880,1,910,1,810,1,1,1
113,10084,10118,10208,170,450,620,865,1,840,1,980,1,1,1
115,10257,10298,10363,205,325,530,865,1,900,1,775,1,1,1
116,10351,10396,10445,225,245,470,470,0,490,0,410,1,1,1
117,10431,10477,10548,230,355,585,400,0,405,0,515,1,1,1
119,10597,10637,10718,200,405,605,830,1,800,1,850,1,1,1
121,10761,10801,10884,200,415,615,820,1,820,1,830,1,1,1
123,10928,10975,11040,235,325,560,835,1,870,1,780,1,1,1
124,11089,11134,11196,225,310,535,805,1,795,1,780,1,1,1
125,11242,11280,11353,190,365,555,765,1,730,1,785,1,1,1
126,11387,11435,11488,240,265,505,725,1,775,1,675,1,1,1
127,11536,11575,11654,195,395,590,745,1,700,1,830,1,1,1
128,11693,11731,11799,190,340,530,785,1,780,1,725,1,1,1
130,11858,11898,11969,200,355,555,825,1,835,1,850,1,1,1
131,11944,11983,12052,195,345,540,430,0,425,0,415,1,1,1
132,12024,12067,12149,215,410,625,400,0,420,0,485,1,1,1
134,12191,12225,12310,170,425,595,835,1,790,1,805,1,1,1
135,12277,12322,12398,225,380,605,430,0,485,0,440,1,1,1
136,12360,12405,12501,225,480,705,415,0,415,0,515,1,1,1
138,12520,12563,12622,215,295,510,800,1,790,1,605,1,1,1
139,12675,12714,12774,195,300,495,775,1,755,1,760,1,1,1
140,12833,12871,12947,190,380,570,790,1,785,1,865,1,1,1
141,12994,13028,13114,170,430,600,805,1,785,1,835,1,1,1
143,13158,13199,13286,205,435,640,820,1,855,1,860,1,1,1
145,13325,13365,13442,200,385,585,835,1,830,1,780,1,1,1
146,13492,13534,13611,210,385,595,835,1,845,1,845,1,1,1
148,13662,13708,13787,230,395,625,850,1,870,1,880,1,1,1
149,13831,13875,13949,220,370,590,845,1,835,1,810,1,1,1
151,14001,14040,14122,195,410,605,850,1,825,1,865,1,1,1
153,14170,14208,14303,190,475,665,845,1,840,1,905,1,1,1
155,14340,14384,14459,220,375,595,850,1,880,1,780,1,1,1
157,14507,14550,14624,215,370,585,835,1,830,1,825,1,1,1
158,14669,14710,14776,205,330,535,810,1,800,1,760,1,1,1
159,14832,14869,14938,185,345,530,815,1,795,1,810,1,1,1
161,14998,15037,15130,195,465,660,830,1,840,1,960,1,1,1
163,15168,15208,15291,200,415,615,850,1,855,1,805,1,1,1
165,15340,15383,15458,215,375,590,860,1,875,1,835,1,1,1
167,15511,15554,15640,215,430,645,855,1,855,1,910,1,1,1
169,15683,15719,15799,180,400,580,860,1,825,1,795,1,1,1
171,15851,15895,15966,220,355,575,840,1,880,1,835,1,1,1
172,16009,16052,16121,215,345,560,790,1,785,1,775,1,1,1
173,16167,16211,16223,220,60,280,790,1,795,1,510,1,1,0
174,16331,16370,16433,195,315,510,820,1,795,1,1050,1,1,1
175,16492,16533,16600,205,335,540,805,1,815,1,835,1,1,1
176,16642,16684,16733,210,245,455,750,1,755,1,665,1,1,1
177,16791,16831,16917,200,430,630,745,1,735,1,920,1,1,1
178,16948,16985,17065,185,400,585,785,1,770,1,740,1,1,1
179,17112,17150,17229,190,395,585,820,1,825,1,820,1,1,1
181,17283,17319,17398,180,395,575,855,1,845,1,845,1,1,1
183,17457,17493,17569,180,380,560,870,1,870,1,855,1,1,1
185,17629,17670,17738,205,340,545,860,1,885,1,845,1,1,1
187,17800,17845,17914,225,345,570,855,1,875,1,880,1,1,1
189,17975,18013,18097,190,420,610,875,1,840,1,915,1,1,1
191,18148,18186,18268,190,410,600,865,1,865,1,855,1,1,1
193,18315,18355,18428,200,365,565,835,1,845,1,800,1,1,1
195,18481,18519,18610,190,455,645,830,1,820,1,910,1,1,1
197,18652,18696,18760,220,320,540,855,1,885,1,750,1,1,1
199,18825,18865,18943,200,390,590,865,1,845,1,915,1,1,1
201,18997,19034,19114,185,400,585,860,1,845,1,855,1,1,1
202,19162,19193,19280,155,435,590,825,1,795,1,830,1,1,1
203,19329,19366,19452,185,430,615,835,1,865,1,860,1,1,1
205,19501,19539,19627,190,440,630,860,1,865,1,875,1,1,1
207,19674,19715,19784,205,345,550,865,1,880,1,785,1,1,1
209,19847,19888,19975,205,435,640,865,1,865,1,955,1,1,1
211,20020,20062,20155,210,465,675,865,1,870,1,900,1,1,1
213,20191,20233,20303,210,350,560,855,1,855,1,740,1,1,1
215,20361,20403,20465,210,310,520,850,1,850,1,810,1,1,1
217,20524,20564,20640,200,380,580,815,1,805,1,875,1,1,1
219,20688,20728,20799,200,355,555,820,1,820,1,795,1,1,1
223,21026,21062,21144,180,410,590,1690,0,1670,0,1725,0,1,1
225,21196,21235,21294,195,295,490,850,1,865,1,750,1,1,1
228,21445,21487,21505,210,90,300,1245,0,1260,0,1055,1,1,0
229,21526,21568,21651,210,415,625,405,0,405,0,730,1,1,1
231,21691,21731,21805,200,370,570,825,1,815,1,770,1,1,1
232,21849,21894,21935,225,205,430,790,1,815,1,650,1,1,0
233,22008,22045,22120,185,375,560,795,1,755,1,925,1,1,1
235,22168,22214,22281,230,335,565,800,1,845,1,805,1,1,1
237,22331,22369,22459,190,450,640,815,1,775,1,890,1,1,1
239,22498,22532,22612,170,400,570,835,1,815,1,765,1,1,1
241,22664,22704,22777,200,365,565,830,1,860,1,825,1,1,1
243,22831,22872,22943,205,355,560,835,1,840,1,830,1,1,1
245,22996,23035,23128,195,465,660,825,1,815,1,925,1,1,1
246,23156,23198,23276,210,390,600,800,1,815,1,740,1,1,1
248,23317,23352,23414,175,310,485,805,1,770,1,690,1,1,1
250,23479,23523,23575,220,260,480,810,1,855,1,805,1,1,1
251,23640,23683,23749,215,330,545,805,1,800,1,870,1,1,1
253,23805,23845,23929,200,420,620,825,1,810,1,900,1,1,1
