"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,17,53,123,180,350,530,NA,1,NA,1,NA,1,1,1
2,165,197,277,160,400,560,740,1,720,1,770,1,1,1
3,307,343,386,180,215,395,710,1,730,1,545,1,1,1
4,451,484,552,165,340,505,720,1,705,1,830,1,1,1
5,607,640,731,165,455,620,780,1,780,1,895,1,1,1
6,770,806,885,180,395,575,815,1,830,1,770,1,1,1
7,923,958,1034,175,380,555,765,1,760,1,745,1,1,1
8,1077,1109,1188,160,395,555,770,1,755,1,770,1,1,1
9,1232,1266,1337,170,355,525,775,1,785,1,745,1,1,1
10,1384,1414,1498,150,420,570,760,1,740,1,805,1,1,1
11,1529,1566,1641,185,375,560,725,1,760,1,715,1,1,1
12,1676,1714,1789,190,375,565,735,1,740,1,740,1,1,1
13,1831,1865,1911,170,230,400,775,1,755,1,610,1,1,1
14,1979,2013,2082,170,345,515,740,1,740,1,855,1,1,1
15,2128,2164,2233,180,345,525,745,1,755,1,755,1,1,1
16,2283,2318,2394,175,380,555,775,1,770,1,805,1,1,1
17,2435,2471,2547,180,380,560,760,1,765,1,765,1,1,1
18,2583,2621,2658,190,185,375,740,1,750,1,555,1,1,1
19,2723,2761,2796,190,175,365,700,1,700,1,690,1,1,1
20,2859,2896,2932,185,180,365,680,1,675,1,680,1,1,1
21,2993,3029,3077,180,240,420,670,1,665,1,725,1,1,1
22,3131,3164,3251,165,435,600,690,1,675,1,870,1,1,1
23,3277,3312,3379,175,335,510,730,1,740,1,640,1,1,1
24,3425,3458,3524,165,330,495,740,1,730,1,725,1,1,1
25,3570,3605,3683,175,390,565,725,1,735,1,795,1,1,1
26,3719,3754,3832,175,390,565,745,1,745,1,745,1,1,1
27,3868,3903,3944,175,205,380,745,1,745,1,560,1,1,1
28,4017,4051,4127,170,380,550,745,1,740,1,915,1,1,1
29,4162,4207,4283,225,380,605,725,1,780,1,780,1,0,1
30,4298,4334,4376,180,210,390,680,1,635,1,465,1,1,1
31,4433,4471,4509,190,190,380,675,1,685,1,665,1,1,1
32,4571,4605,4662,170,285,455,690,1,670,1,765,1,1,1
33,4708,4744,4787,180,215,395,685,1,695,1,625,1,1,1
34,4845,4880,4934,175,270,445,685,1,680,1,735,1,1,1
35,4988,5020,5085,160,325,485,715,1,700,1,755,1,1,1
36,5142,5175,5248,165,365,530,770,1,775,1,815,1,1,1
37,5294,5332,5380,190,240,430,760,1,785,1,660,1,1,1
38,5441,5474,5556,165,410,575,735,1,710,1,880,1,1,1
39,5594,5628,5707,170,395,565,765,1,770,1,755,1,1,1
40,5742,5777,5862,175,425,600,740,1,745,1,775,1,1,1
41,5888,5923,6006,175,415,590,730,1,730,1,720,1,1,1
42,6022,6059,6100,185,205,390,670,1,680,1,470,1,1,1
43,6148,6183,6259,175,380,555,630,1,620,1,795,1,1,1
44,6290,6327,6402,185,375,560,710,1,720,1,715,1,1,1
45,6429,6467,6508,190,205,395,695,1,700,1,530,1,1,1
46,6565,6602,6648,185,230,415,680,1,675,1,700,1,1,1
47,6704,6741,6817,185,380,565,695,1,695,1,845,1,1,1
48,6851,6888,6950,185,310,495,735,1,735,1,665,1,1,1
49,7004,7038,7111,170,365,535,765,1,750,1,805,1,1,1
50,7160,7196,7261,180,325,505,780,1,790,1,750,1,1,1
51,7312,7349,7424,185,375,560,760,1,765,1,815,1,1,1
52,7465,7502,7578,185,380,565,765,1,765,1,770,1,1,1
53,7623,7657,7743,170,430,600,790,1,775,1,825,1,1,1
54,7777,7814,7887,185,365,550,770,1,785,1,720,1,1,1
55,7922,7960,8037,190,385,575,725,1,730,1,750,1,1,1
56,8059,8095,8144,180,245,425,685,1,675,1,535,1,1,1
57,8196,8232,8302,180,350,530,685,1,685,1,790,1,1,1
58,8334,8368,8420,170,260,430,690,1,680,1,590,1,1,1
59,8472,8512,8559,200,235,435,690,1,720,1,695,1,1,1
60,8608,8645,8715,185,350,535,680,1,665,1,780,1,1,1
61,8748,8784,8828,180,220,400,700,1,695,1,565,1,1,1
62,8891,8924,8980,165,280,445,715,1,700,1,760,1,1,1
63,9038,9075,9121,185,230,415,735,1,755,1,705,1,1,1
64,9179,9211,9296,160,425,585,705,1,680,1,875,1,1,1
65,9327,9363,9430,180,335,515,740,1,760,1,670,1,1,1
66,9480,9514,9583,170,345,515,765,1,755,1,765,1,1,1
67,9632,9672,9742,200,350,550,760,1,790,1,795,1,1,1
68,9776,9814,9851,190,185,375,720,1,710,1,545,1,1,1
69,9921,9958,10027,185,345,530,725,1,720,1,880,1,1,1
70,10068,10107,10183,195,380,575,735,1,745,1,780,1,1,1
71,10214,10247,10296,165,245,410,730,1,700,1,565,1,1,1
72,10356,10392,10444,180,260,440,710,1,725,1,740,1,1,1
73,10494,10529,10614,175,425,600,690,1,685,1,850,1,1,1
74,10628,10664,10704,180,200,380,670,1,675,1,450,1,1,1
75,10759,10796,10833,185,185,370,655,1,660,1,645,1,1,1
76,10884,10920,10965,180,225,405,625,1,620,1,660,1,1,1
77,11005,11045,11078,200,165,365,605,1,625,1,565,1,1,1
78,11124,11156,11205,160,245,405,595,1,555,0,635,1,1,1
79,11242,11277,11324,175,235,410,590,1,605,1,595,1,1,1
80,11369,11400,11445,155,225,380,635,1,615,1,605,1,1,1
81,11496,11530,11583,170,265,435,635,1,650,1,690,1,1,1
82,11637,11671,11721,170,250,420,705,1,705,1,690,1,1,1
83,11785,11819,11896,170,385,555,740,1,740,1,875,1,1,1
84,11936,11971,12046,175,375,550,755,1,760,1,750,1,1,1
85,12091,12128,12206,185,390,575,775,1,785,1,800,1,1,1
86,12242,12278,12357,180,395,575,755,1,750,1,755,1,1,1
87,12390,12425,12466,175,205,380,740,1,735,1,545,1,1,1
88,12536,12574,12652,190,390,580,730,1,745,1,930,1,1,1
89,12680,12716,12759,180,215,395,720,1,710,1,535,1,1,1
90,12815,12853,12918,190,325,515,675,1,685,1,795,1,1,1
91,12947,12985,13052,190,335,525,660,1,660,1,670,1,1,1
92,13079,13116,13155,185,195,380,660,1,655,1,515,1,1,1
93,13214,13246,13322,160,380,540,675,1,650,1,835,1,1,1
94,13361,13396,13466,175,350,525,735,1,750,1,720,1,1,1
95,13520,13556,13612,180,280,460,795,1,800,1,730,1,1,1
96,13664,13700,13776,180,380,560,720,1,720,1,820,1,1,1
98,13824,13859,13936,175,385,560,800,1,795,1,800,1,1,1
100,13991,14027,14102,180,375,555,835,1,840,1,830,1,1,1
