"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,57,96,137,195,205,400,NA,1,NA,1,NA,1,1,1
2,199,238,281,195,215,410,710,1,710,1,720,1,1,1
3,343,379,424,180,225,405,720,1,705,1,715,1,1,1
4,486,523,563,185,200,385,715,1,720,1,695,1,1,1
5,621,660,700,195,200,395,675,1,685,1,685,1,1,1
6,762,799,846,185,235,420,705,1,695,1,730,1,1,1
7,905,939,985,170,230,400,715,1,700,1,695,1,1,1
8,1044,1082,1121,190,195,385,695,1,715,1,680,1,1,1
9,1178,1215,1262,185,235,420,670,1,665,1,705,1,1,1
10,1316,1352,1400,180,240,420,690,1,685,1,690,1,1,1
11,1456,1494,1534,190,200,390,700,1,710,1,670,1,1,1
12,1596,1635,1678,195,215,410,700,1,705,1,720,1,1,1
13,1732,1770,1818,190,240,430,680,1,675,1,700,1,1,1
14,1870,1906,1950,180,220,400,690,1,680,1,660,1,1,1
15,2009,2044,2086,175,210,385,695,1,690,1,680,1,1,1
16,2146,2186,2223,200,185,385,685,1,710,1,685,1,1,1
17,2280,2318,2365,190,235,425,670,1,660,1,710,1,1,1
18,2418,2453,2498,175,225,400,690,1,675,1,665,1,1,1
23,2966,3003,3048,185,225,410,2740,0,2750,0,2750,0,1,1
24,3107,3144,3188,185,220,405,705,1,705,1,700,1,1,1
25,3244,3282,3324,190,210,400,685,1,690,1,680,1,1,1
26,3383,3420,3462,185,210,395,695,1,690,1,690,1,1,1
27,3519,3556,3598,185,210,395,680,1,680,1,680,1,1,1
28,3658,3696,3742,190,230,420,695,1,700,1,720,1,1,1
29,3796,3830,3874,170,220,390,690,1,670,1,660,1,1,1
30,3935,3971,4018,180,235,415,695,1,705,1,720,1,1,1
31,4072,4111,4149,195,190,385,685,1,700,1,655,1,1,1
