"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,42,81,117,195,180,375,NA,1,NA,1,NA,1,1,1
2,163,203,243,200,200,400,605,1,610,1,630,1,1,1
3,285,327,366,210,195,405,610,1,620,1,615,1,1,1
4,400,441,479,205,190,395,575,1,570,1,565,1,1,1
5,520,560,600,200,200,400,600,1,595,1,605,1,1,1
6,655,695,738,200,215,415,675,0,675,0,690,0,1,1
7,791,834,869,215,175,390,680,0,695,0,655,1,1,1
8,924,968,1008,220,200,420,665,0,670,1,695,0,1,1
9,1048,1093,1130,225,185,410,620,1,625,1,610,1,1,1
10,1166,1210,1249,220,195,415,590,1,585,1,595,1,1,1
11,1283,1325,1361,210,180,390,585,1,575,1,560,1,1,1
12,1399,1440,1478,205,190,395,580,1,575,1,585,1,1,1
13,1517,1558,1595,205,185,390,590,1,590,1,585,1,1,1
14,1632,1671,1709,195,190,385,575,1,565,1,570,1,1,1
15,1747,1787,1824,200,185,385,575,1,580,1,575,1,1,1
16,1864,1903,1942,195,195,390,585,1,580,1,590,1,1,1
17,1981,2022,2056,205,170,375,585,1,595,1,570,1,1,1
18,2095,2137,2175,210,190,400,570,1,575,1,595,1,1,1
19,2207,2247,2285,200,190,390,560,1,550,1,550,1,1,1
20,2320,2360,2395,200,175,375,565,1,565,1,550,1,1,1
21,2439,2479,2513,200,170,370,595,1,595,1,590,1,1,1
22,2553,2594,2627,205,165,370,570,1,575,1,570,1,1,1
23,2663,2704,2738,205,170,375,550,1,550,1,555,1,1,1
24,2773,2812,2849,195,185,380,550,1,540,1,555,1,1,1
25,2884,2923,2961,195,190,385,555,1,555,1,560,1,1,1
26,3002,3039,3077,185,190,375,590,1,580,1,580,1,1,1
27,3125,3164,3201,195,185,380,615,1,625,1,620,1,1,1
28,3243,3283,3320,200,185,385,590,1,595,1,595,1,1,1
29,3365,3405,3443,200,190,390,610,1,610,1,615,1,1,1
30,3493,3533,3573,200,200,400,640,1,640,1,650,1,1,1
