"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
1,2,55,118,265,315,580,NA,1,NA,1,NA,1,1,1
3,166,218,276,260,290,550,820,1,815,1,790,1,1,1
5,329,375,452,230,385,615,815,1,785,1,880,1,1,1
6,489,534,629,225,475,700,800,1,795,1,885,1,1,1
7,648,694,765,230,355,585,795,1,800,1,680,1,1,1
8,809,853,914,220,305,525,805,1,795,1,745,1,1,1
10,970,1014,1093,220,395,615,805,1,805,1,895,1,1,1
11,1131,1183,1219,260,180,440,805,1,845,1,630,1,1,1
12,1289,1334,1399,225,325,550,790,1,755,1,900,1,1,1
13,1447,1483,1559,180,380,560,790,1,745,1,800,1,1,1
15,1610,1661,1712,255,255,510,815,1,890,1,765,1,1,1
18,1934,1972,2055,190,415,605,1620,0,1555,0,1715,0,1,1
19,2094,2134,2222,200,440,640,800,1,810,1,835,1,1,1
20,2255,2306,2375,255,345,600,805,1,860,1,765,1,1,1
22,2418,2456,2540,190,420,610,815,1,750,1,825,1,1,1
24,2580,2623,2716,215,465,680,810,1,835,1,880,1,1,1
25,2741,2791,2878,250,435,685,805,1,840,1,810,1,1,1
27,2902,2946,3032,220,430,650,805,1,775,1,770,1,1,1
29,3065,3112,3170,235,290,525,815,1,830,1,690,1,1,1
30,3227,3268,3321,205,265,470,810,1,780,1,755,1,1,1
31,3388,3397,3484,45,435,480,805,1,645,0,815,1,0,1
32,3547,3589,3654,210,325,535,795,1,960,0,850,1,1,1
33,3704,3741,3821,185,400,585,785,1,760,1,835,1,1,1
34,3865,3909,3991,220,410,630,805,1,840,1,850,1,1,1
35,4026,4063,4143,185,400,585,805,1,770,1,760,1,1,1
37,4346,4386,4466,200,400,600,1600,0,1615,0,1615,0,1,1
38,4509,4557,4611,240,270,510,815,1,855,1,725,1,1,1
39,4670,4714,4764,220,250,470,805,1,785,1,765,1,1,1
40,4829,4862,4870,165,40,205,795,1,740,1,530,1,1,0
41,4988,5035,5097,235,310,545,795,1,865,1,1135,0,1,1
43,5151,5196,5290,225,470,695,815,1,805,1,965,1,1,1
47,5630,5670,5729,200,295,495,2395,0,2370,0,2195,0,1,1
48,5791,5840,5925,245,425,670,805,1,850,1,980,1,1,1
49,5953,5998,6083,225,425,650,810,1,790,1,790,1,1,1
50,6112,6156,6239,220,415,635,795,1,790,1,780,1,1,1
51,6274,6306,6374,160,340,500,810,1,750,1,675,1,1,1
52,6434,6477,6548,215,355,570,800,1,855,1,870,1,1,1
54,6595,6642,6684,235,210,445,805,1,825,1,680,1,1,1
56,6755,6806,6876,255,350,605,800,1,820,1,960,1,1,1
57,6913,6965,7008,260,215,475,790,1,795,1,660,1,1,1
58,7072,7118,7191,230,365,595,795,1,765,1,915,1,1,1
59,7233,7282,7345,245,315,560,805,1,820,1,770,1,1,1
60,7395,7445,7504,250,295,545,810,1,815,1,795,1,1,1
62,7555,7600,7690,225,450,675,800,1,775,1,930,1,1,1
63,7715,7760,7845,225,425,650,800,1,800,1,775,1,1,1
64,7875,7924,7987,245,315,560,800,1,820,1,710,1,1,1
66,8036,8079,8140,215,305,520,805,1,775,1,765,1,1,1
67,8194,8239,8324,225,425,650,790,1,800,1,920,1,1,1
68,8352,8400,8460,240,300,540,790,1,805,1,680,1,1,1
69,8512,8560,8614,240,270,510,800,1,800,1,770,1,1,1
70,8673,8719,8797,230,390,620,805,1,795,1,915,1,1,1
71,8768,8822,8910,270,440,710,475,0,515,0,565,1,1,1
73,8969,9014,9100,225,430,655,1005,0,960,0,950,1,1,1
75,9137,9177,9260,200,415,615,840,0,815,1,800,1,1,1
77,9302,9349,9411,235,310,545,825,1,860,1,755,1,1,1
78,9459,9503,9592,220,445,665,785,1,770,1,905,1,1,1
79,9619,9663,9710,220,235,455,800,1,800,1,590,1,1,1
80,9776,9823,9877,235,270,505,785,1,800,1,835,1,1,1
81,9931,9986,10054,275,340,615,775,1,815,1,885,1,1,1
82,10090,10146,10207,280,305,585,795,1,800,1,765,1,1,1
84,10404,10456,10519,260,315,575,1570,0,1550,0,1560,0,1,1
85,10560,10609,10700,245,455,700,780,1,765,1,905,1,1,1
86,10716,10756,10831,200,375,575,780,1,735,1,655,1,1,1
87,10874,10925,10976,255,255,510,790,1,845,1,725,1,1,1
88,11033,11080,11160,235,400,635,795,1,775,1,920,1,1,1
89,11192,11244,11307,260,315,575,795,1,820,1,735,1,1,1
90,11350,11387,11454,185,335,520,790,1,715,1,735,1,1,1
91,11510,11559,11617,245,290,535,800,1,860,1,815,1,1,1
92,11670,11709,11769,195,300,495,800,1,750,1,760,1,1,1
93,11828,11869,11960,205,455,660,790,1,800,1,955,1,1,1
94,11986,12037,12107,255,350,605,790,1,840,1,735,1,1,1
95,12142,12189,12268,235,395,630,780,1,760,1,805,1,1,1
96,12300,12349,12424,245,375,620,790,1,800,1,780,1,1,1
97,12458,12515,12559,285,220,505,790,1,830,1,675,1,1,1
98,12616,12654,12694,190,200,390,790,1,695,1,675,1,1,1
99,12771,12817,12872,230,275,505,775,1,815,1,890,1,1,1
100,12928,12967,13049,195,410,605,785,1,750,1,885,1,1,1
101,13086,13131,13195,225,320,545,790,1,820,1,730,1,1,1
102,13234,13275,13355,205,400,605,740,0,720,1,800,1,1,1
104,13404,13448,13496,220,240,460,850,0,865,1,705,1,1,1
105,13562,13609,13708,235,495,730,790,1,805,1,1060,1,1,1
107,13723,13762,13847,195,425,620,805,1,765,1,695,1,1,1
108,13882,13923,13973,205,250,455,795,1,805,1,630,1,1,1
109,14040,14081,14138,205,285,490,790,1,790,1,825,1,1,1
110,14198,14249,14316,255,335,590,790,1,840,1,890,1,1,1
111,14357,14397,14469,200,360,560,795,1,740,1,765,1,1,1
112,14515,14563,14635,240,360,600,790,1,830,1,830,1,1,1
113,14674,14719,14787,225,340,565,795,1,780,1,760,1,1,1
114,14831,14876,14929,225,265,490,785,1,785,1,710,1,1,1
115,14988,15025,15085,185,300,485,785,1,745,1,780,1,1,1
116,15148,15197,15263,245,330,575,800,1,860,1,890,1,1,1
117,15309,15354,15426,225,360,585,805,1,785,1,815,1,1,1
118,15467,15508,15557,205,245,450,790,1,770,1,655,1,1,1
119,15625,15671,15720,230,245,475,790,1,815,1,815,1,1,1
120,15783,15816,15902,165,430,595,790,1,725,1,910,1,1,1
121,15943,15987,16035,220,240,460,800,1,855,1,665,1,1,1
122,16101,16129,16137,140,40,180,790,1,710,1,510,1,0,0
123,16258,16303,16348,225,225,450,785,1,870,1,1055,1,1,1
124,16418,16460,16524,210,320,530,800,1,785,1,880,1,1,1
125,16579,16628,16699,245,355,600,805,1,840,1,875,1,1,1
126,16738,16782,16861,220,395,615,795,1,770,1,810,1,1,1
127,16896,16940,17002,220,310,530,790,1,790,1,705,1,1,1
